Onset Strength
0.45452183
0.48314878
0.63939947
0.6331112
0.693799
0.70976365
0.7031891
0.7337408
0.80018944
0.9235131
0.82637584
0.8174606
0.844619
0.7535882
0.7930776
0.73110557
0.66993606
1.0747538
0.9508075
1.1004544
1.2699883
1.2564546
1.1301886
1.0151608
1.3665195
1.1464211
1.4178687
1.0617899
1.4442261
1.4424028
1.2388058
1.0987947
1.1818174
1.4651803
0.8653061
1.1464378
1.0623043
1.1182975
1.4145329
1.1287503
1.3302773
1.1103431
1.2372153
0.9322468
1.3112184
0.9827476
0.85725725
0.87268233
1.2382396
1.0793453
0.74355894
1.1140318
1.0908885
0.9934239
0.938031
1.0478605
0.814642
1.1990681
1.1619627
1.2876474
1.1606071
1.2787533
1.2317243
1.15328
1.1771071
0.891166
1.1928151
1.0379854
1.004404
1.184089
1.3299665
0.938203
1.0656198
1.024254
0.9369472
1.2760996
0.99896765
1.1215321
1.2095555
1.27034
1.1179982
0.9792826
1.048823
1.1084801
0.95561713
0.93879354
1.0290382
1.0113785
1.2454792
1.1453799
1.3459479
1.1152761
1.3263152
1.4892341
1.4823842
1.3807918
1.3415318
1.5906674
1.2333876
1.6103576
1.1364692
1.3211854
1.4937354
1.5667667
1.3132659
1.3001025
1.4616646
1.2255176
1.7368822
1.4223936
1.4557719
1.282517
1.3774015
1.3347561
1.5206794
1.4465125
1.2036171
1.5594301
1.4954922
1.5535154
1.1055688
1.4594173
1.2857133
1.6230032
1.3502765
1.2144109
1.4411875
1.8672104
1.8011544
1.2414632
1.154341
1.7485676
1.3920941
1.5388793
1.4277341
1.2928869
1.7782186
1.5046579
1.4292583
1.647022
1.2393904
1.5636997
1.2241673
1.3507345
1.3608792
1.3468354
1.4285786
1.3564479
1.8291931
1.2986035
0.9667936
1.6663316
1.2424464
1.5348369
1.3548253
1.2806028
1.3837147
1.6694357
1.3921003
1.4820698
1.1122565
1.0449526
1.1644044
1.1810714
1.2736347
1.2061013
1.2222961
1.3732222
1.4766693
1.2003748
1.1350311
1.2679548
1.2648431
1.3789015
1.1543529
1.2332882
1.3343678
1.2887623
1.0220599
0.9102191
0.9667188
0.9508222
1.2827611
0.94482064
1.0746583
1.2169976
1.2673705
1.2391446
1.145717
0.944622
1.1058549
0.88540214
1.087436
1.0341804
1.0665466
1.2214458
1.1735387
1.3180523
1.2528365
1.1560445
1.5179324
1.3732953
1.3742644
1.7071906
1.4769802
1.2521968
1.5685382
1.5485657
1.7084591
1.2097547
1.4382333
1.3561507
1.787756
1.438477
1.2421058
1.4415294
1.3496927
1.5147003
1.3564419
1.2901814
1.2908584
1.3746424
1.5703542
1.3929988
1.3079749
1.341289
1.5630009
1.4034595
1.6257836
1.3597543
1.4591268
1.1938672
1.2811464
1.0980623
1.2292975
1.2982544
1.2182044
1.4136559
1.0945644
1.3268546
1.4074687
1.2178475
1.3855866
1.3208776
1.4364629
1.1582265
1.4361244
1.3546373
1.3245553
1.2121612
1.1350578
1.1552778
1.2578841
1.2693869
1.298615
1.234095
1.2610346
1.6296914
1.1241636
1.2000686
1.3106049
1.5036204
1.3581285
1.1446328
1.4537053
1.3463104
1.3668948
1.1137909
0.80763096
0.7876501
0.7893366
0.8720354
0.8671663
0.8155704
0.8175966
0.8360692
0.89076906
0.795695
0.826985
0.8626082
0.8103647
0.8661493
0.85163975
1.1200982
0.9655782
1.0086979
0.890722
0.87377584
0.9122405
1.137773
0.9477462
0.83427435
1.3066821
0.8954144
1.0622048
0.9442822
0.8979514
0.97124624
0.86243296
0.85767496
0.91698533
1.1089066
1.0181545
1.2167829
1.0724616
0.9485948
1.0741522
1.1839584
1.1254793
0.89356774
1.3406622
1.074624
1.0618198
1.1583016
1.0081264
1.1639572
0.968556
1.1904509
1.0718642
1.0208743
1.0379405
1.0617398
1.0561147
0.9999339
1.3483673
1.1900204
1.316015
1.036072
1.3289009
1.3141513
1.4909595
1.3892231
1.3771886
1.5428114
1.1431793
1.5278922
1.4232072
1.2949967
1.3389864
1.393189
1.4023399
1.606742
1.1760776
1.4016334
1.3226708
1.3847522
1.4586421
1.2045928
1.4289743
1.3634413
1.455355
1.4706506
1.0752692
1.5679772
1.3962115
1.4308654
1.354463
1.298684
1.4714595
1.3903927
1.2523369
1.258099
1.1035779
1.1765094
1.338008
1.2040726
1.3527975
0.9990865
1.3246827
1.5044992
1.2392316
1.273906
1.3305801
1.3441292
1.1862203
1.4310693
1.2800785
1.4148659
1.1468803
1.236432
1.1948273
1.1851659
1.2545553
1.2660332
1.3481066
1.2602414
1.4184064
1.1615463
1.1027827
1.3287187
1.580005
1.2702236
1.201476
1.3988252
1.3505077
1.4486636
1.1691321
1.2749282
1.4222741
1.466807
1.7357465
1.1972733
1.8839939
1.410019
1.6933055
1.3631587
1.224091
1.5799663
1.4014865
1.4733062
1.9699237
1.4107816
1.5144384
1.525919
1.308372
0.88234115
0.87205017
0.82844466
0.7680724
0.6909894
0.6541625
0.5993501
0.52958715
0.39691815
0.21291979
0.0762753
0.008295746
