Onset Strength
1.286486
2.0499752
1.501576
1.7099036
1.8614149
2.2711582
2.3788269
1.7612711
2.5054498
1.6097597
2.1555269
1.7178004
1.9847612
1.7234128
2.0120618
2.0072687
2.3589783
1.8457446
2.1643243
2.2074068
1.9859736
1.771969
1.6519284
1.4482719
2.3368652
1.9324806
2.2191048
1.793934
2.4989944
2.2375715
1.410987
1.3689952
1.830872
2.107803
1.4650179
1.7718265
1.2521423
2.5594294
1.5606141
1.5510293
1.6533734
2.0243511
1.9230595
1.7630368
1.6497203
1.6938975
1.6031599
1.2140243
1.606781
2.1205003
1.9779124
1.6899171
1.8927664
1.7633619
1.7238803
1.6458013
1.2000384
1.497108
2.108212
2.1123753
1.5082608
1.7406427
1.9529306
1.5719146
1.6598042
1.2679448
2.0375283
1.583435
1.1405686
0.98592305
0.8344055
1.7067028
1.585483
1.0420096
1.2776004
1.3469522
1.4051499
1.0966432
1.5420926
1.6175926
1.4767911
1.0239284
1.3532629
1.9016961
1.3159482
1.190226
1.2597721
1.6774364
1.6223283
1.1389326
1.0011809
1.3319685
1.9203931
1.1620971
1.0122213
1.6094767
1.6496583
1.637825
1.0198528
1.4017963
1.2770301
1.09576
1.1952417
1.4075252
1.3390821
1.2080251
0.9557455
1.1500419
1.2513686
1.4998957
1.1017405
1.1542925
1.4211577
1.6810191
1.2060729
0.98333067
1.480851
1.7807022
1.4274055
1.1274588
1.4656063
1.5367802
1.413813
0.96449625
0.9844113
1.5778012
1.5766431
1.0742348
1.1744227
1.5768276
1.7028154
1.349938
1.0751114
1.3613364
1.1845331
1.2900462
1.0624801
1.5357093
1.3639951
1.166956
0.9826065
1.1717421
1.3544252
1.1402706
1.1998098
1.535413
1.7926192
1.4994262
1.0239154
1.0849211
1.4849026
1.6987185
1.1929513
1.0966953
1.6506544
2.2789834
1.836246
1.4561929
1.9907151
2.3592246
1.6783977
1.9809537
1.3058287
1.494851
2.1281765
1.4755913
1.9169459
1.4127917
1.8338078
1.7888047
1.9885384
1.9611479
1.7522601
1.3875052
1.3821535
1.3093704
1.8965662
2.1426473
1.5610745
1.7189316
1.9687067
1.6623237
1.2689786
1.3243196
1.4404328
1.5818721
1.2816039
1.2846948
1.0466801
1.7401992
1.308949
1.0478486
1.2038758
1.455261
1.4162426
1.07636
1.3606145
1.7725118
1.4537396
1.033687
1.3468026
1.6298676
1.4427593
1.2271223
1.2686409
1.6918466
1.366912
1.3543564
1.0199684
1.3132709
1.876127
1.1655967
1.0137829
1.6296732
1.6106844
1.6450162
1.0074705
1.3736874
1.3028411
1.0858548
1.1553717
1.2178135
1.5168402
1.2631375
0.98183626
1.0804673
1.2276219
1.5487003
1.094008
1.1426765
1.289818
1.5237002
1.3684559
1.0284251
1.4990369
1.6561208
1.1485223
1.3212258
1.4283938
1.4527817
1.2213279
1.1128109
1.0544361
1.4753395
1.5845928
1.0960338
1.1439025
1.5434233
1.6276742
1.3488097
0.9519016
1.4513683
1.169174
1.255278
1.0457582
1.4526509
1.4463756
1.1424878
0.9972114
1.068087
1.1969489
1.3624791
1.1260409
1.4990052
1.5375462
1.4548234
1.152602
1.1067892
1.4197587
1.2871647
1.498448
1.0722023
1.6604775
1.6721452
1.5099136
1.1407068
1.0148705
1.5702076
1.4803854
1.6097351
1.364769
1.7412226
1.4588195
1.2644064
1.1762519
1.1786622
1.7702465
1.3908744
1.2250003
1.1378977
1.7565819
1.7994105
1.0898775
1.1097316
1.2467467
1.4671979
1.5422385
1.3683457
1.2833836
1.346954
1.2268541
1.1273605
1.3761293
1.1746751
1.237328
1.3464794
0.9673189
1.4568701
1.1211218
1.0336912
1.206305
1.3435584
1.3301284
1.0411185
1.3432322
1.6504146
1.3970994
1.0137715
1.0786611
1.6578293
1.5417718
1.2000926
1.143273
1.4593533
1.631146
1.3015136
1.0233319
1.2842185
1.5018351
1.3098521
1.0094137
1.5284595
1.4230635
1.4815627
1.0091166
1.2494274
1.2408801
1.0116094
1.142449
1.29975
1.47536
1.3080627
0.9589526
1.0859013
1.1681141
1.5456194
1.1516615
1.0959784
1.4255248
1.5712866
1.3215401
1.0077937
1.2508647
1.6358675
1.257322
1.3621255
1.4142524
1.2143553
1.4615383
1.0581164
1.0654305
1.2673285
1.679697
1.1301196
1.1319711
1.5261877
1.4583606
1.4461755
0.97780067
1.374618
1.1744578
1.1750958
1.0927162
1.438566
1.5100275
1.1460562
0.93747824
1.0319077
1.4099008
1.3750261
1.1807523
1.2677288
1.6152714
1.5144839
1.2030617
0.99262595
1.4399505
1.4140137
1.3386539
1.099347
1.5145682
1.4841307
1.1426809
1.058364
1.1466986
1.2881693
1.233614
1.189228
1.3647995
1.6587296
1.3862761
1.0863963
1.0636371
1.3716816
1.5856998
1.0685878
1.0383588
1.2921481
1.6819397
0.7083805
0.051539797
0.00015653913
0.0
0.0
0.0
0.0
