Onset Strength
0.38551185
0.5958481
0.36388457
0.28271532
0.75053245
0.73968893
0.57289493
0.60004467
0.41613987
0.2872212
0.7457813
0.62287825
0.6269497
0.51627445
0.40521568
0.28911412
0.63867754
0.6928541
0.60016483
0.44968775
0.42631128
0.8103425
1.3060412
1.2343433
0.9866444
0.7241415
0.8585922
0.7105708
0.40936473
0.29693568
1.3461465
1.0820589
1.295299
0.71112657
0.523463
1.1062069
1.4545424
0.8338123
0.95516783
1.0143204
0.74916714
1.1443164
0.9923412
0.7428723
0.9906116
0.6683506
0.77142984
1.8160982
1.2119058
0.84769255
1.0426923
0.8540931
0.68439806
0.60029864
1.4052202
0.92236656
1.3005023
0.79314166
0.8278053
1.2070051
1.1729321
0.89442533
1.0821165
1.1944267
0.86209637
1.2366685
1.0658028
0.8630135
1.0446262
0.7235729
0.8222084
1.379711
1.1147188
0.90546566
1.0746689
0.6006005
0.44051933
0.20594864
1.3373605
1.2884622
1.237138
1.2254686
1.455471
1.1943938
1.4138093
1.4890467
1.3122607
1.2685295
1.408958
1.3130808
1.4323406
1.4545493
1.4782165
1.3599384
1.5022085
1.5004694
1.3308285
1.5310085
1.5283628
1.339528
1.4017006
1.7615713
1.0128138
1.4917849
1.5897202
1.429155
1.2639169
1.4071032
1.2341393
1.4938453
1.6914734
1.4506595
1.3128549
1.804624
1.2600418
1.442544
1.4795989
1.1580961
1.4430578
1.5370029
1.1380383
1.2777767
1.361423
1.5445789
1.3319455
1.0865785
1.6208776
1.045732
1.433091
1.0710975
1.0204033
1.4364952
1.2853202
1.3174223
1.3184422
1.1298422
1.0424207
1.3507574
1.2559161
1.2067554
1.4330148
1.128406
1.2533815
1.1509166
1.2929324
1.2694
1.4231628
1.03117
1.1052096
1.1907837
0.90180373
0.76898307
0.8678856
0.7125949
0.53777575
0.31412494
1.1601635
1.1970023
1.1648438
0.87442404
0.46835384
1.0599232
1.4848098
0.89023393
1.0156475
0.99130887
0.6997911
1.0727801
1.0621762
0.73452324
0.9775899
1.0048805
0.91659296
1.8231928
1.157393
0.98385817
0.9581851
0.85043865
1.0117751
0.92538583
1.1828191
1.0809432
1.0610685
1.0084583
1.222032
1.0589899
1.2589381
0.87390625
1.016013
1.2220742
0.8685005
1.0871553
1.0676261
0.88247705
1.0550553
0.8574197
1.169494
0.99827594
1.1872933
0.9697938
0.9856328
0.76459664
0.5734128
1.3157771
1.167193
0.9143562
1.2097529
0.9188434
1.1099343
1.2025306
1.1173289
0.98748505
1.245422
0.926082
1.0852191
1.1986389
1.2192849
0.9731335
1.2443058
0.97644967
1.064933
1.1745583
1.1969687
1.0073168
1.261925
1.0021904
1.0288343
1.1447123
0.8566633
0.9582861
1.0186228
0.9109853
0.767655
1.2327203
1.1960751
1.7071472
1.334956
1.3044816
1.6653316
1.6497171
1.2438105
1.5118568
1.3175987
1.555913
1.5611557
1.3933421
1.5276068
1.3651253
1.4478981
1.3266398
1.6978664
1.0473263
1.7262443
1.1781716
1.1909221
1.3650216
1.2471836
1.3595618
1.6320615
1.3259397
1.4295444
1.4390289
1.4223844
1.3721048
1.7781686
1.4634541
1.3463664
1.3819687
1.4124833
1.3453572
1.520433
1.3714689
1.3942667
1.463466
1.3961753
1.1554601
1.4664814
1.0154504
1.0920829
1.3036685
1.1389439
1.2552761
1.3286244
1.3272336
1.1315185
1.3378179
1.1348051
1.2144933
1.4197838
1.091864
1.225646
1.3620874
1.1496636
1.1570057
1.4309323
1.1351416
1.3435799
1.2228653
1.0204672
1.192118
1.0300725
0.8943174
0.8953413
1.1104554
0.7345931
1.1873316
0.9781529
0.8704992
0.8804152
0.7694728
1.0800655
0.8841446
0.72095746
1.0981536
1.1206257
1.348871
0.8178008
0.9800005
1.2480152
0.888455
0.8802485
0.7427825
0.78320384
1.2968051
1.1693693
1.0706506
1.2131786
0.94128895
0.87309587
1.0489657
1.1472965
0.9753794
1.0654435
1.0383947
0.8266382
1.0855659
0.89899886
0.82805216
0.91629195
1.1744522
0.8255349
0.91170377
0.96817786
0.9161132
1.0546117
0.76721185
1.2854892
1.2953582
1.0355728
0.89401686
0.6298494
1.0445867
0.75499254
0.34521177
0.98554033
1.4824524
1.0452975
1.1988646
0.51623756
0.8263323
1.7108914
0.91288286
1.0133373
0.99003977
0.9865721
0.988143
1.1994022
0.81106967
0.8053988
1.0733433
0.5173695
1.1752827
1.9208266
1.2102983
0.8075278
1.0548626
0.9670646
0.5714159
1.1765243
1.2557042
0.8737421
1.3850272
0.80396265
1.0623512
1.3080345
1.0051483
1.047848
1.1427402
1.1752971
1.0877833
1.1865848
0.98379827
0.73082304
1.2679425
0.7637522
1.3763378
1.3328627
1.0605145
1.1988933
1.1480004
0.97879267
1.1873676
1.0476354
1.0165335
1.0467285
0.99169105
1.1809672
1.1321049
1.068473
1.0863801
1.0882417
1.0321062
1.1514943
1.1004031
1.0768772
1.1683426
1.1187667
1.0435361
1.1921742
1.1301461
1.0923717
1.0524607
1.139496
1.0330989
1.1291494
1.0992799
1.104223
1.0946449
1.0267539
0.91253287
1.0931048
1.0560064
1.0072898
1.1138242
1.1130033
1.005141
1.1192008
1.0716354
1.0724376
1.2062991
1.0393677
0.9607751
1.1809957
1.0792762
1.0761988
1.0748497
1.1248907
0.9904859
1.1312656
1.0468838
0.77619535
0.7162482
0.45536315
0.118016586
0.038662516
0.024714425
0.0028544422
0.0
0.0
