Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,653,-355.63153,106.79099,37.40989,8.088005,14.035737,14.3143015,5.721754,6.4212193,13.339809,14.228929,10.032794,6.077371,2.9531636
0.5,1333,-297.29803,149.31075,26.26798,-0.796542,24.426422,20.758087,5.826034,10.065039,17.177937,13.790787,8.49136,5.7277927,2.6475956
1.0,1480,-339.0541,116.35124,23.973803,-10.35104,7.681654,19.129614,12.516907,9.6364565,13.435326,15.042673,13.048794,7.8775344,0.38243067
1.5,1336,-360.75705,105.983864,41.214268,2.3337526,2.1884568,12.430929,12.408592,5.94408,1.6389054,0.7704539,2.3453393,5.961039,8.986419
2.0,1380,-269.17316,129.50554,-37.63825,-22.412867,22.916302,18.463892,0.98122174,-9.659473,5.0444713,15.178987,11.133005,12.249107,4.0756626
2.5,1529,-251.49132,151.01607,-40.623337,-43.414753,20.57438,29.269234,9.996047,-3.961383,-3.1680887,1.105418,1.038118,0.25792,-4.220736
3.0,1396,-230.99327,163.7297,-28.488205,-17.676672,28.90332,29.947643,17.365936,-2.4626899,-0.8832426,7.142088,1.525608,1.9780387,0.10483185
3.5,1508,-302.4135,132.17154,-8.492716,-34.141674,15.86851,28.067877,3.0611906,-5.7673135,3.3189278,7.457156,4.1574492,-0.01879233,-4.453593
4.0,1482,-264.02713,129.16289,-39.25268,-15.1888075,26.282633,18.886694,7.0474024,-7.9484963,2.59996,19.523724,13.146406,10.559,8.822039
4.5,1543,-244.77873,130.4589,-62.52045,-21.029095,39.2858,27.634748,3.741076,-10.203418,8.436729,21.585443,12.473199,13.791213,9.273636
5.0,1795,-219.42067,131.76036,-45.087463,10.547146,27.488693,24.867275,2.5669444,-21.10172,-6.0316057,7.4592896,2.1967854,-8.456686,-10.108298
5.5,1647,-170.97903,132.07407,-65.860466,21.649395,22.40141,23.664452,2.7115011,-26.200485,-9.747867,10.804999,3.433898,-6.2948728,-3.4674554
6.0,1989,-222.02274,122.00374,-40.195442,12.006124,15.852059,18.899206,-5.175018,-20.14964,-4.290681,9.414036,3.4683452,-2.2607908,-1.0342906
6.5,2179,-240.98083,123.96221,-27.04331,1.5151882,13.744788,16.3812,-11.066314,-7.0820704,3.3404772,6.477211,4.608236,-4.5551653,-7.3988266
7.0,2386,-163.16563,125.23893,-49.348392,30.004076,-5.9975104,6.812988,-2.5156329,0.28571963,-0.36659053,-0.009943502,9.685398,-1.2190666,5.959306
7.5,2395,-211.87099,143.21324,-15.086237,8.685838,13.351853,34.072845,-0.44789767,-1.4741154,9.270589,8.563828,15.656677,11.044382,16.475466
8.0,2722,-240.72977,132.6722,-12.42863,3.3255513,13.178745,30.864956,3.8422716,1.3595395,8.650255,6.570943,10.104153,10.840064,10.069474
8.5,2903,-207.22427,119.126785,-5.6361914,21.768135,-11.775191,30.921394,-7.770862,-12.699393,-11.688766,-11.571923,3.431103,3.7464855,13.745651
9.0,2861,-267.25467,125.05506,11.860653,3.6104352,-7.645829,20.537134,-4.2566676,-11.787681,-0.31906718,2.3903255,3.6214187,8.298272,5.5289817
9.5,2990,-159.6636,114.755745,-24.928362,25.046469,-13.634233,24.508726,-6.5336246,9.190936,3.756991,11.489279,0.10229444,-1.4030809,-0.5797481
10.0,3109,-182.05598,114.2174,-3.4048896,33.024826,2.1701021,44.219067,7.013,16.755789,5.4822435,3.960985,0.93306553,8.722972,7.930544
10.5,3293,-202.74107,126.73442,-22.948456,25.630442,9.163398,28.092716,-3.6391892,-11.736248,-8.067853,-3.8715405,4.891451,-1.8466847,1.7971445
11.0,3336,-141.32855,90.36256,-12.75451,44.469868,-0.05867253,53.728188,-3.8836138,1.4652212,-22.083492,8.169024,0.437599,9.955118,6.294556
11.5,3282,-158.8249,86.021454,-7.154868,39.968925,-24.013365,33.128574,-15.52775,-10.498709,-14.425061,1.1847768,-15.113305,2.8847618,7.1454587
12.0,3330,-145.57007,109.083176,-26.901344,29.807087,-11.370053,31.062248,-13.637913,-9.39585,-7.6537356,8.80706,3.872438,5.958272,2.2698567
12.5,3455,-181.42473,153.72171,-19.515429,15.793991,4.1022706,25.460909,4.1371717,0.5336555,1.0662007,0.041224103,10.924128,3.1800065,4.8781185
13.0,3293,-132.16827,123.05731,-36.710037,20.028246,-21.135607,25.866356,-10.190406,1.9810766,-6.857009,-1.3647629,-3.189142,-2.7355704,7.608262
13.5,3391,-146.91711,123.44766,-6.205491,30.256744,-10.530606,32.641483,-15.884411,4.1209416,-7.37113,6.716386,1.1772052,7.2126307,7.645363
14.0,3343,-128.13971,93.65745,-3.133052,50.46724,-14.106574,51.46804,-10.451351,3.5490263,-7.5107336,3.8299308,-5.081291,11.726056,-0.37024504
