Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,503,-339.01056,88.38094,-26.919619,6.238473,8.379077,-24.298576,-7.122393,2.4812517,-8.759914,-7.5264416,-4.6817565,-3.1404142,1.8892176
0.5,1067,-211.73325,160.49783,-53.800808,9.697518,11.72184,-29.994734,-2.8007593,-0.8491785,-9.609509,-8.649729,-12.298192,-7.1158786,-1.6538986
1.0,1144,-220.0638,152.63196,-54.877956,11.536987,13.184809,-30.460026,-4.9234457,-2.050247,-10.500162,-9.222755,-10.89626,-6.7311897,-3.0232377
1.5,1087,-217.43806,150.1587,-55.943462,17.53962,15.528077,-31.196081,-7.4063506,-2.2939215,-9.321327,-11.55546,-7.8251605,0.20586918,-0.16735187
2.0,1087,-217.10217,163.58063,-49.886883,5.4280915,11.947983,-33.86382,-7.7833233,-1.5150967,-14.854733,-10.290444,-7.4530272,-2.519848,0.7856044
2.5,1035,-210.75441,155.68808,-53.058033,14.151288,7.319326,-29.955914,-4.2824316,-2.2677152,-5.547782,-9.822993,-12.815423,-6.8905263,-6.848351
3.0,1029,-151.46712,138.2944,-37.18779,41.535103,-20.376574,-2.7179847,-15.836216,3.1117742,0.0014315372,-24.045479,-10.862379,-11.925903,-7.6984863
3.5,931,-138.67944,146.09222,-27.672468,53.931538,-4.6093364,13.612479,-3.2373693,15.673308,6.8592515,-6.924626,0.3567293,0.08268549,4.763983
4.0,1027,-117.52004,166.64008,-34.131645,43.703197,-7.1902556,15.762186,-2.5209959,1.6609809,-1.8230286,-9.401274,7.6938477,-1.02756,1.5637752
4.5,1019,-137.74677,164.05858,-34.459347,38.409477,-1.622506,12.59981,2.7757363,8.404487,5.8962493,-0.16004132,5.424859,2.782157,2.252432
5.0,1027,-119.53171,137.42612,-37.71171,62.643208,-5.743661,25.783651,5.8999414,7.600641,2.2069712,-7.6533556,2.8856122,-3.143339,0.25019348
5.5,1022,-121.660576,159.18747,-33.714714,42.201954,0.05480602,21.409973,-7.5911555,12.150461,-0.98513025,-10.907275,11.893367,0.9326667,4.9833174
6.0,1108,-122.25954,162.87506,-23.405289,35.6928,-12.036408,20.278856,-8.223403,14.334046,0.48569062,-5.8613443,7.877536,0.37269738,5.2992573
6.5,1245,-125.49128,151.04135,-34.628136,51.449554,-2.553121,19.672867,1.6775864,10.589026,4.6073923,-4.167274,1.4922862,-0.9311996,1.0551586
7.0,1355,-100.305084,125.41128,-34.30182,59.423412,-16.469099,25.664423,3.4583466,14.639352,-0.7942089,5.425685,-0.6912801,2.0555701,2.3431137
7.5,1390,-122.45133,172.18253,-32.247417,30.373943,-5.952349,7.116775,-8.536087,18.88889,-0.9467828,-7.120204,-0.2939341,-2.0319128,9.8446865
8.0,1514,-134.7559,174.33997,-34.432346,34.42301,4.5141516,11.460653,4.810314,11.108582,-4.4542727,-7.3392015,-0.91324705,-3.7378647,1.2178507
8.5,1741,-115.21045,141.80342,-37.0937,50.992767,-12.922936,21.017836,0.07520486,11.957523,5.4613905,1.7501678,7.410462,-0.05247189,1.8579758
9.0,1999,-94.264465,111.07827,-32.700546,71.149536,-19.036518,24.111141,-0.13775408,5.7015095,0.013618114,-2.6777854,6.750793,7.5429792,2.7704985
9.5,2115,-133.57532,166.47281,-38.10443,33.816456,-2.9118767,9.776153,0.9462654,10.01728,2.6207502,-2.26324,13.511443,13.093006,5.3835025
10.0,2286,-145.15756,177.6606,-36.545994,34.543648,5.3927264,9.191419,-0.87177044,-0.21572389,1.6790676,-13.361213,8.538354,8.0195055,3.7324762
10.5,2460,-123.030014,155.70142,-35.871975,46.33339,-7.3669567,17.532581,-1.2553554,3.1773849,-2.239922,-6.5887666,4.0449977,2.2828481,1.5894994
11.0,2610,-106.39627,135.88017,-43.52544,62.317474,-8.44617,23.949688,4.9341035,11.6690645,6.0798125,-1.613569,0.620778,-1.168977,-0.7905444
11.5,3003,-123.95019,156.3378,-35.684338,52.131485,-2.933673,18.825512,3.1584344,3.6173584,4.7836833,-1.6315863,-0.09259163,-1.6973146,1.2527878
12.0,3544,-133.87418,171.29123,-27.378553,40.13866,-1.9317907,9.719565,-2.3883185,11.191546,2.289961,-3.9782157,4.387981,-5.7433305,3.2392447
12.5,3889,-125.83773,163.77864,-32.434216,43.14526,-6.808592,15.555827,1.6682842,8.165749,4.03867,-7.385345,1.6788342,3.6676598,4.9801197
13.0,3976,-128.18187,165.17656,-30.51418,40.600643,-6.026508,12.579491,-1.0367686,7.630811,-1.191226,-2.5873096,9.092065,6.1616206,11.029683
13.5,4459,-104.948235,137.70847,-34.40719,58.163063,-15.834513,21.23719,-0.31338826,7.5579634,-7.7754154,-2.8473725,11.155349,2.5035539,4.5894227
14.0,4497,-118.63307,148.15343,-37.398453,59.80336,-1.7931365,16.623766,1.9458027,9.09534,1.0408891,-6.425159,-0.064785294,-4.4715414,-5.613128
14.5,4435,-95.498375,125.33866,-33.556126,66.25356,-18.567596,25.959648,4.335033,13.986837,-0.08795238,-3.2254019,-0.9790677,-3.5165408,-4.4234405
15.0,4330,-135.33876,170.91393,-34.949734,37.042664,-2.4739225,10.273675,5.7040896,11.014603,4.2597694,-7.3202267,-2.7892644,-0.52786124,1.9015096
15.5,4694,-116.47661,154.86337,-27.91734,47.329838,-11.393135,17.223536,0.56058,13.190766,-2.96981,-9.85365,-8.27956,-2.790025,1.2157924
16.0,5310,-106.59335,151.586,-32.264694,49.005196,-11.311694,15.6378355,3.33007,16.208904,-3.573443,-6.825027,-10.699771,1.2392579,-0.49337867
16.5,5805,-91.04122,122.213196,-36.628757,66.62266,-14.699623,23.860107,0.5814545,9.740443,-1.1503568,2.3223844,-0.3706795,7.3135424,-1.305601
17.0,5889,-86.68243,138.40552,-41.668972,45.098602,-14.9028,24.056217,2.4198325,18.26189,-0.39303526,5.619134,13.078916,22.486021,8.17102
17.5,5968,-99.896,141.57228,-42.77428,49.151485,-7.567236,29.154926,1.4562709,10.052563,5.143478,7.4848776,11.958174,16.739323,9.766
18.0,5601,-84.81287,131.78215,-41.79781,59.038235,-8.748165,29.128765,-4.124837,7.089739,-1.6407139,10.484483,11.150708,19.978401,10.452889
18.5,5473,-80.32315,123.66413,-41.558975,61.295666,2.8950102,28.429102,2.9231431,13.828528,4.045466,8.599681,3.1740563,8.554209,4.273661
19.0,5428,-154.84344,171.50052,-48.012104,44.36344,26.531204,7.1581817,13.983644,14.243806,12.395162,1.2868943,8.794815,5.9184303,7.9309187
19.5,5828,-207.0558,170.54816,-40.730362,18.582294,33.18223,0.4457282,12.020949,18.752724,13.108389,6.9655714,10.935169,12.476947,12.417115
20.0,5881,-201.53246,186.26602,-23.396608,21.341373,32.450615,5.740994,11.866366,12.668023,10.354384,6.4931316,9.247204,7.632346,8.910643
20.5,5997,-230.17871,129.56989,-57.610306,17.703646,14.857317,-2.0704758,14.510108,19.509068,23.016487,14.285266,17.975422,11.438012,10.506091
21.0,6030,-219.8324,155.70786,-38.188847,23.21032,24.2947,1.1189363,16.704315,15.2208185,10.212377,10.333924,15.93305,9.663629,15.133626
