Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,191,-468.622,13.139677,12.080817,10.659128,9.153433,7.7138777,6.391465,5.2150497,4.2173734,3.4106455,2.7686398,2.2388282,1.7662103
0.5,337,-402.99222,91.94825,63.712418,44.858,38.0218,32.03796,23.232723,16.292376,13.5408125,13.0627985,12.561068,11.192817,9.908082
1.0,337,-369.23956,124.679436,68.76033,36.09485,31.52015,29.686266,20.952454,13.271886,9.99794,8.296685,8.069652,10.2039995,12.54309
1.5,335,-346.58963,147.92728,73.813705,29.134865,24.714355,27.114067,18.455706,8.889989,6.458024,6.3522015,5.352748,6.478286,9.790758
2.0,406,-345.8251,145.66733,66.73705,20.888386,18.041805,24.557665,20.742235,13.670552,12.28502,12.436498,9.2847805,5.6192174,3.14067
2.5,420,-350.42886,140.40436,65.02312,22.708702,19.652216,23.269957,18.105572,9.945043,5.310268,3.732033,2.596315,2.249512,3.2965596
3.0,410,-341.16077,145.32729,57.99858,15.950773,19.051332,22.216406,14.716087,10.447173,10.240094,7.8573785,4.7690706,2.8660934,-0.13880073
3.5,413,-326.4307,144.59935,41.021366,15.768836,23.936337,18.264679,12.356705,13.537987,14.880635,11.975531,8.356942,5.0582676,-1.8300469
4.0,438,-309.98254,145.32088,34.11023,22.89651,21.681,17.680178,17.096855,12.091387,14.600534,10.259537,4.724003,0.4797161,-9.734404
4.5,485,-281.39413,145.85736,23.749441,33.553814,16.321236,16.811182,17.39995,8.516175,15.332721,6.39952,5.229984,3.018503,-4.8598742
5.0,511,-275.26633,158.11272,26.646431,30.412355,19.69397,15.9373455,16.622585,7.6171284,16.116743,12.07829,7.2743134,3.879952,-5.4908233
5.5,529,-280.7687,148.5077,28.362085,35.83178,17.630716,19.280327,16.897106,6.874203,15.976973,7.2153244,5.4177475,5.307119,-0.02538426
6.0,705,-268.40433,140.6517,29.112524,51.65604,10.337406,18.17146,19.330086,7.1252627,12.354149,3.609409,9.508329,5.8122606,1.082063
6.5,851,-261.2924,129.58301,28.989729,56.363037,1.2816957,24.007046,19.88308,8.7396145,11.711447,5.993448,12.831028,-1.2656568,-0.8020472
7.0,909,-265.02704,128.82167,25.451174,52.41483,2.442251,19.689054,12.264129,5.5160375,13.756535,3.3057587,9.505352,4.2407155,4.7834888
7.5,872,-244.15668,124.91204,24.356915,57.275726,-3.0036423,23.76681,9.375003,9.845171,14.274085,3.166564,5.988293,0.9260156,6.039391
8.0,916,-228.91513,126.52,15.614917,51.95545,-3.9105132,24.50863,6.0359497,8.593537,9.603713,3.635176,7.6430683,2.92967,5.8663774
8.5,855,-187.71211,124.43904,-11.51658,50.13061,-2.6405554,27.173841,-2.0730894,6.5722876,9.809755,4.139616,9.921421,4.1364284,3.3422682
9.0,807,-171.64825,144.25917,-6.7257795,48.191124,-4.7744536,25.094652,-5.8298326,7.953017,14.597283,-6.609818,5.8167095,9.629743,7.775305
9.5,739,-197.52023,154.65105,-0.6923117,53.110363,15.30452,22.493225,3.5880644,7.748122,22.387598,-2.2226844,3.1451838,8.230874,1.8239228
10.0,761,-215.85797,145.29991,8.720017,42.512074,14.388971,30.78732,-4.1487427,5.15049,16.10167,-1.3489134,2.2936842,4.1359553,2.732712
10.5,769,-229.85594,149.30359,-1.2560613,42.881252,23.239594,22.785088,-0.8867571,2.5861182,25.28305,-11.947083,-7.192624,10.974999,2.0907125
11.0,799,-196.38559,128.17351,-22.55011,68.72788,31.7344,20.402136,-12.612916,5.951698,25.124144,-14.488003,-7.699794,9.719409,2.840657
11.5,1001,-217.28789,135.94333,6.764476,70.501434,30.022873,17.190195,-13.233416,9.490622,21.811724,-10.864905,-4.5195904,5.938343,-3.3471658
12.0,972,-255.2185,164.49896,29.689516,37.371372,27.664875,8.036823,-9.69658,20.5383,22.65774,-10.76383,-11.711368,2.3662255,7.5149493
12.5,1043,-285.58368,163.72206,36.982304,20.29431,24.679384,11.887063,-5.020345,10.199165,14.217575,-8.072362,-5.857514,6.4032593,-0.9235558
13.0,1184,-224.92992,134.98012,7.472496,42.457264,20.272083,28.248377,-11.679244,8.862315,9.567071,-4.422331,2.5472565,11.010227,6.3585324
