Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,502,-287.5862,93.747856,-8.207387,26.991798,11.816662,9.49815,8.321439,9.094107,4.2666664,5.895891,6.822257,8.701539,5.890784
0.5,936,-136.86038,137.40916,-18.043211,37.683266,9.298454,6.503552,5.2380104,6.226904,-0.4966081,5.1609726,2.0476494,7.5817003,5.812842
1.0,845,-148.00056,131.41254,-20.840176,32.588177,5.5826116,5.4881864,3.4175231,2.598245,-4.4472485,1.6613476,-2.1653123,2.337639,2.1608937
1.5,760,-205.95285,145.28696,-20.293638,10.526179,7.592755,3.0047846,-3.5560367,2.255936,-1.7880162,-4.0771055,0.56438506,9.019653,3.1960754
2.0,850,-291.5459,127.37579,-12.407062,-2.9306874,7.807921,-0.81354344,-7.3284097,3.4893124,-2.9008725,-15.03066,-2.5153883,18.482859,10.196286
2.5,787,-142.25768,134.85757,-22.576311,34.008347,6.8461685,5.798184,6.497227,8.986301,2.0073104,7.8611903,6.04112,11.57178,8.312747
3.0,816,-152.52092,125.93155,-26.4654,28.560581,2.694516,3.9008958,1.1382066,2.0164106,-5.030276,2.0573018,-0.8043513,5.9130893,6.005294
3.5,882,-172.38988,135.89627,-24.588825,25.126785,5.804585,6.438136,4.7705503,5.609162,0.42815107,1.9509448,0.5971802,5.0473475,4.458946
4.0,918,-324.61917,135.60635,-3.290978,-16.386515,10.091826,-0.7774947,-14.758957,-0.2977907,-1.1878997,-23.170284,-16.111803,12.62017,16.54026
4.5,953,-151.41957,135.523,-24.179873,34.16325,7.314111,6.913328,8.337483,11.175203,3.7981343,8.504927,8.295117,13.086081,8.3827715
5.0,1023,-148.57286,127.29455,-26.176321,28.96986,2.6998246,3.5568748,1.081875,1.6133302,-4.920799,3.1099968,0.76535493,7.171199,6.500831
5.5,953,-155.21512,128.35092,-25.585142,29.547323,3.6284738,4.9441895,5.5723424,6.6461253,-0.74517745,4.1179676,0.43448818,3.3747687,1.5818245
6.0,971,-297.73206,143.41183,-9.575608,-13.082862,10.686136,-2.28103,-16.931988,-2.0762632,-6.055605,-23.570581,-6.1979675,17.835274,10.44528
6.5,1071,-197.9542,132.16869,-20.862473,25.688728,7.885873,6.1717052,7.3290915,11.062006,3.46687,4.202475,7.336801,15.075827,9.16254
7.0,1170,-145.16687,129.20255,-24.58853,30.668997,3.795432,3.1591861,1.4620855,2.77019,-2.6781185,4.730028,2.2408588,8.628527,7.7763224
7.5,1183,-154.89911,126.48758,-25.34239,29.397943,2.7975643,4.3220067,3.919552,4.333356,-2.8881497,2.627946,-1.1011659,2.4062912,1.8504335
8.0,1185,-322.55792,92.353714,-11.119639,-3.0100026,-4.526042,4.6948166,4.9555044,-0.6818291,-5.3438582,-2.4409342,-1.8171607,-0.08801412,-0.09960234
