Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
0.0,190,-442.04904,49.41348,40.460777,30.168499,21.151253,13.801721,7.974913,4.0914636,2.259397,1.3452386,-0.17899054,-2.6550367,-5.093888
0.5,370,-399.26868,103.66469,79.550316,53.03666,32.816536,19.865437,10.687764,2.9815578,-2.5617197,-4.681254,-4.0482273,-3.0207803,-3.6327608
1.0,364,-396.8126,106.483215,80.911064,52.985516,31.65075,17.770393,8.219872,1.3983028,-2.144257,-2.586908,-2.055341,-2.6379561,-4.3753414
1.5,361,-401.56863,101.108055,78.74162,53.967854,34.311737,20.85311,11.666267,5.626022,2.5522034,1.4774429,0.29989967,-2.5970035,-6.8196454
2.0,361,-393.20544,110.18773,81.150894,49.494316,25.986818,12.168799,4.1554565,-0.955978,-3.3082895,-2.8436449,-1.1682419,-0.46817043,-1.713441
2.5,365,-402.81876,99.5908,77.232704,51.25744,29.739159,15.353188,6.999274,2.9075944,1.5834675,1.1526256,-0.44930938,-4.1160297,-8.849908
3.0,398,-388.4162,115.70626,83.54583,48.61891,23.605394,10.657714,4.564369,0.5260137,-1.990184,-1.6463035,0.8375099,2.3076224,0.30872628
3.5,427,-385.673,118.13726,82.87346,45.876972,21.659143,11.683311,8.068084,3.7545218,-1.6421766,-4.6009345,-3.8779898,-2.53746,-4.226738
4.0,440,-391.93823,110.89605,80.01128,48.406807,27.805706,17.789284,11.439094,4.6720533,-0.9952224,-2.8698897,-1.5964334,-0.723998,-2.9872081
4.5,452,-371.8915,128.77405,76.61676,32.21328,15.401292,16.477467,14.808835,3.202169,-8.925712,-11.313855,-5.120412,0.77624434,0.7305105
5.0,475,-385.2277,112.830246,68.58018,33.682564,22.458286,22.185064,15.792698,2.9405472,-4.994581,-3.347332,0.5333574,-1.1637452,-7.088014
5.5,522,-360.54376,136.48605,68.496506,16.974396,6.057432,16.082502,17.162474,4.256174,-6.0254455,-2.9158545,5.97963,8.0721855,1.6074249
6.0,582,-362.69418,133.17062,64.97868,14.556942,6.459804,19.739868,22.406809,8.521847,-4.1936193,-3.359776,3.8068943,4.362526,-2.929489
6.5,603,-363.47266,130.86154,60.2793,8.43484,0.6568006,15.513122,20.703001,10.005425,-0.233286,0.6184238,5.343078,2.8921502,-6.444185
7.0,637,-345.60748,146.93369,57.79091,-5.8392024,-12.43972,10.550389,21.750546,10.06914,-5.961185,-8.16977,1.0377237,6.2578535,-0.1515563
7.5,725,-353.2059,139.06226,57.30995,1.8635919,-1.1028708,18.067423,22.636162,10.621566,2.0362897,4.8759007,8.701015,4.4650497,-4.0988946
8.0,1096,-332.2824,155.16026,51.718178,-9.599603,-7.5282464,15.550889,24.477858,15.576789,1.6164446,-1.7307899,7.582232,12.192926,0.9835652
8.5,1214,-337.82922,145.21252,43.840614,-6.706198,0.950012,18.3246,23.045897,17.22965,5.1532307,-0.23933691,7.3119636,9.19229,-6.7826586
9.0,1223,-315.18832,140.41461,15.100664,6.144214,25.355452,9.89198,13.450594,27.190884,10.423092,-3.7621033,13.3455715,23.528772,0.04690107
9.5,1186,-288.04434,128.35065,-1.8410411,20.546257,9.077241,-0.5927918,17.424728,24.44823,1.5366131,-16.615807,10.184203,24.5737,1.4596492
10.0,1148,-320.1902,127.26934,31.010305,25.015612,-2.4713488,-4.7750864,14.128064,16.909666,7.6459455,-3.1250246,11.038771,17.586697,-2.3568053
10.5,1120,-216.87062,107.48925,-21.191526,47.451607,4.0153184,21.464882,-16.697657,11.4088745,10.597315,-12.104632,12.2831135,-28.65572,-25.344835
11.0,1085,-208.73897,138.78868,-25.743345,18.487062,-23.030306,-2.5039558,8.812927,20.931133,7.9017,-7.6527476,4.636212,-16.44345,-3.2652028
