boundaries,labels
0.4179591836734694,4.0
1.9504761904761905,0.0
2.414875283446712,0.0
2.9257142857142857,0.0
3.436553287981859,0.0
3.900952380952381,0.0
4.4117913832199545,1.0
4.922630385487528,1.0
5.38702947845805,1.0
13.931972789115646,1.0
14.396371882086168,1.0
14.907210884353741,1.0
15.418049886621315,1.0
15.882448979591837,1.0
16.39328798185941,1.0
16.904126984126986,1.0
17.41496598639456,1.0
17.925804988662133,1.0
18.390204081632653,1.0
18.901043083900227,1.0
19.4118820861678,1.0
19.922721088435374,1.0
20.387120181405894,1.0
20.897959183673468,1.0
21.408798185941045,1.0
21.91963718820862,1.0
22.430476190476192,1.0
22.894875283446712,1.0
23.405714285714286,1.0
23.91655328798186,1.0
24.38095238095238,0.0
24.891791383219953,0.0
25.402630385487527,0.0
25.913469387755104,0.0
26.424308390022677,0.0
26.93514739229025,0.0
27.39954648526077,0.0
27.910385487528345,0.0
28.421224489795918,0.0
28.93206349206349,0.0
29.396462585034012,3.0
29.90730158730159,3.0
30.418140589569163,3.0
30.928979591836736,3.0
31.43981859410431,3.0
31.90421768707483,3.0
32.41505668934241,3.0
32.92589569160998,0.0
33.3902947845805,0.0
33.90113378684807,0.0
34.411972789115644,0.0
34.92281179138322,0.0
35.43365079365079,0.0
35.898049886621315,0.0
36.36244897959184,0.0
36.91972789115646,0.0
37.430566893424036,3.0
37.89496598639456,3.0
38.40580498866213,3.0
38.91664399092971,3.0
39.42748299319728,3.0
39.8918820861678,3.0
40.40272108843537,3.0
40.91356009070295,0.0
41.424399092970525,0.0
41.88879818594104,0.0
42.399637188208615,0.0
42.91047619047619,0.0
43.42131519274376,0.0
43.885714285714286,0.0
44.39655328798186,3.0
44.90739229024943,3.0
45.41823129251701,3.0
46.90430839002268,3.0
47.925986394557825,3.0
49.412063492063496,3.0
49.92290249433107,0.0
50.43374149659864,0.0
50.89814058956916,0.0
51.40897959183673,0.0
51.919818594104306,0.0
52.43065759637188,3.0
52.895056689342404,3.0
53.40589569160998,3.0
53.91673469387755,3.0
54.427573696145124,3.0
54.89197278911565,3.0
55.40281179138322,3.0
55.913650793650795,3.0
56.42448979591837,3.0
56.888888888888886,0.0
57.39972789115646,0.0
57.91056689342403,0.0
58.42140589569161,0.0
58.93224489795919,0.0
59.44308390022676,0.0
59.90748299319728,0.0
60.41832199546485,0.0
60.929160997732424,3.0
61.44,3.0
64.41215419501134,3.0
64.92299319727891,0.0
65.43383219954649,0.0
65.89823129251701,0.0
66.40907029478458,0.0
66.91990929705216,0.0
67.43074829931973,0.0
67.89514739229026,0.0
68.40598639455783,3.0
68.9168253968254,3.0
69.42766439909298,3.0
69.93850340136055,3.0
70.40290249433106,3.0
70.91374149659863,3.0
71.42458049886622,3.0
71.88897959183673,3.0
72.3998185941043,3.0
72.91065759637188,0.0
73.42149659863945,0.0
73.88589569160997,0.0
74.39673469387755,0.0
74.90757369614512,0.0
75.4184126984127,0.0
75.92925170068027,0.0
76.39365079365079,0.0
76.90448979591837,0.0
77.41532879818594,3.0
77.92616780045351,3.0
78.43700680272109,3.0
78.90140589569161,3.0
79.41224489795918,3.0
79.92308390022676,3.0
80.38748299319728,3.0
80.89832199546485,0.0
81.40916099773243,0.0
81.92,0.0
82.43083900226758,0.0
84.89215419501134,0.0
85.40299319727892,3.0
85.91383219954649,3.0
86.42467120181406,3.0
86.93551020408164,3.0
87.44634920634921,3.0
87.91074829931972,3.0
88.37514739229024,0.0
88.88598639455782,0.0
89.39682539682539,0.0
89.90766439909297,0.0
90.41850340136054,0.0
90.92934240362811,0.0
91.39374149659864,0.0
91.90458049886621,0.0
92.41541950113378,0.0
92.92625850340136,0.0
93.43709750566893,3.0
93.90149659863945,3.0
94.41233560090703,3.0
94.9231746031746,3.0
95.43401360544217,3.0
95.8984126984127,3.0
96.40925170068027,3.0
96.92009070294785,0.0
97.38448979591837,0.0
97.89532879818594,0.0
98.40616780045352,0.0
98.91700680272109,0.0
99.42784580498866,0.0
99.89224489795919,0.0
100.40308390022676,0.0
100.91392290249433,0.0
101.42476190476191,3.0
101.88916099773243,3.0
102.4,3.0
102.91083900226758,3.0
103.42167800453515,3.0
103.88607709750566,3.0
104.39691609977324,3.0
104.90775510204081,0.0
105.41859410430838,0.0
105.92943310657597,0.0
106.39383219954648,0.0
106.90467120181405,0.0
107.41551020408163,0.0
107.9263492063492,0.0
108.43718820861677,3.0
108.9015873015873,3.0
109.41242630385487,3.0
109.92326530612245,3.0
110.43410430839002,3.0
110.89850340136054,3.0
111.40934240362812,3.0
111.92018140589569,3.0
112.38458049886621,3.0
112.89541950113379,0.0
113.40625850340136,0.0
113.91709750566893,0.0
114.42793650793651,0.0
114.93877551020408,0.0
115.4031746031746,0.0
115.91401360544218,0.0
116.42485260770975,3.0
116.93569160997733,3.0
117.4465306122449,3.0
117.91092970521542,3.0
118.421768707483,3.0
118.93260770975057,3.0
119.3970068027211,3.0
119.90784580498867,3.0
120.41868480725624,3.0
120.92952380952381,0.0
121.44036281179139,0.0
121.9047619047619,0.0
122.41560090702947,0.0
122.92643990929706,0.0
123.43727891156463,0.0
123.90167800453514,0.0
124.41251700680272,0.0
124.92335600907029,3.0
125.43419501133786,3.0
125.89859410430839,3.0
126.40943310657596,3.0
126.92027210884353,3.0
127.43111111111111,3.0
127.89551020408163,3.0
128.4063492063492,3.0
128.91718820861678,0.0
129.42802721088435,0.0
129.89242630385488,0.0
130.40326530612245,0.0
130.91410430839002,0.0
131.4249433106576,0.0
132.4001814058957,0.0
132.91102040816327,3.0
133.42185941043084,3.0
133.93269841269841,3.0
134.39709750566894,3.0
134.9079365079365,3.0
135.41877551020409,3.0
135.92961451247166,3.0
136.39401360544218,3.0
136.90485260770976,2.0
137.41569160997733,2.0
138.94820861678005,2.0
139.41260770975057,2.0
139.92344671201815,2.0
140.43428571428572,2.0
140.89868480725625,2.0
141.87392290249434,2.0
