0,1,2,3,4,5,6,7,8,9,10,11,12
-353.33456,92.33894,-3.8275442,1.4538735,6.834211,5.8993516,-3.1469507,1.5702254,5.076794,0.32800946,-0.049255315,-0.7522442,-2.480284
-296.51636,114.18497,-7.265089,11.284323,7.279965,12.781546,0.26103395,2.0616715,1.7239449,-3.3210523,-2.1561093,-1.532817,-1.2371479
-327.28934,110.80343,-4.0197988,-5.6762743,6.355165,12.44038,-0.104856804,1.5997823,3.8339713,1.6207149,0.29424337,-0.3770584,-0.42059243
-355.04034,92.23451,0.536144,1.9063357,4.3138046,6.870828,0.93748087,0.7698015,0.37770268,-2.596403,-2.994614,-2.4594204,-0.7541732
-281.81772,108.11637,-49.915913,-5.3253236,17.220007,14.750991,-7.7979226,-18.114862,-2.1341307,2.7202914,2.7564466,3.0451803,-3.3383024
-280.55286,118.76967,-49.05793,-22.228357,12.96725,22.879974,1.7531785,-9.239779,-3.9661224,-0.7144114,-2.4910576,-1.1197984,-0.97546655
-255.41444,123.371765,-38.16805,-4.270473,8.233552,26.654902,4.634059,-6.143501,-3.7959943,1.437289,-0.0342278,-2.4686735,2.538452
-304.3961,115.883606,-27.968197,-17.797325,12.5579605,23.2388,3.7485032,-2.3893342,-2.247156,-0.56476486,0.34723365,-1.9415542,-1.9648943
-283.38858,84.00525,-57.496,-3.2324195,6.303532,22.232887,3.6652863,-8.7852,-3.6766014,4.0471134,-2.1162786,-1.0520864,3.1544027
-300.54407,113.27792,-36.691246,-11.587492,16.07097,17.890076,1.6292348,-8.187369,-3.2391088,2.3439362,-0.4362504,-2.8229387,-1.0583566
-250.54724,95.86367,-39.99065,16.602625,3.0135953,19.329342,-9.059818,-8.89725,-3.89198,2.230119,-0.9339979,-1.4391723,-0.59970146
-191.18234,90.33298,-61.598064,29.264025,-2.6220071,16.609505,1.7942333,-7.1684575,-14.019621,7.77592,-1.4660081,-2.7460756,-0.9563903
-216.19644,104.5458,-34.988087,13.686471,-12.3186245,17.487562,-15.527853,-10.947273,-9.330165,5.8306227,-3.5415177,-0.056615185,-0.021663843
-266.5154,102.08577,-33.62744,1.6006694,5.758555,15.067063,-14.036281,-1.8873534,-2.7132154,0.51788336,-2.8767385,-0.69459647,-4.44898
-134.15889,92.572914,-67.8836,18.419958,-24.260107,10.318714,-14.963367,4.723312,-9.61346,3.0272505,1.215797,-4.9963675,-2.457291
-243.72586,114.15334,-24.394056,9.029472,2.3135233,30.758825,-9.638008,-6.1857157,1.3930382,0.89657724,1.5030468,-1.404203,-1.5994792
-219.81256,83.299706,-44.34742,8.456677,-9.961561,28.487118,-8.338758,-3.641178,-7.724108,3.4937847,-2.7431102,1.2149944,0.6900419
-192.92894,89.58148,-24.438437,19.724428,-29.01696,29.841938,-11.518817,-3.650321,-10.585364,-3.7440376,-2.59864,-3.0824628,0.26948336
-287.10678,97.666046,-2.6165054,6.147334,-15.15131,12.416885,-14.490642,-11.47543,-9.756671,-0.90915334,-3.4270005,3.177086,-0.77898985
-147.35532,88.66747,-44.2756,26.010956,-20.40492,23.8248,-13.9793215,9.948833,-7.8653016,9.506726,-8.063053,-3.4429312,-4.4174423
-204.61317,100.75586,-2.9101222,27.060734,-8.2037735,30.061455,-3.435241,8.551559,-5.1071787,0.35858992,-4.3814564,4.463661,-2.9364436
-177.87004,90.91119,-42.821705,21.71347,-12.405726,26.969019,-10.5982275,-4.5314894,-10.603327,-1.813121,-3.9726787,-3.8446908,-0.18081164
-137.56601,70.286354,-22.133333,35.176365,-10.746875,49.47073,-11.06482,6.0157366,-22.073187,13.877314,-5.3670087,7.9980326,-4.17729
-172.77696,76.59645,-16.983517,20.125448,-25.163673,30.090057,-18.237984,-1.6415681,-8.467395,9.177914,-8.382134,3.6850548,-0.7679427
-151.79091,79.34176,-35.04218,24.066902,-10.408076,35.66421,-15.9397,2.980033,-11.900059,12.915435,-1.1206379,2.604345,-5.4390516
-184.38377,147.35199,-12.236848,17.930182,-10.91942,11.871544,-12.953646,2.538565,-3.0146322,-1.9245236,-0.6522428,-3.1047828,-4.2440615
-132.02257,71.34411,-60.62787,17.60506,-31.929552,25.889906,-14.261788,5.050508,-12.753959,6.280522,-5.979969,0.38496536,0.95933187
-145.54803,111.26293,-6.763768,22.227215,-17.180809,29.188652,-21.925575,5.558435,-9.229489,7.0506015,-6.9248676,2.7711713,-1.1274338
-148.00711,83.27425,-3.9525402,37.56844,-24.323795,43.70676,-14.701654,8.30655,-11.273944,2.717613,-6.2318697,5.399704,-5.7988687
-119.87124,110.54382,-40.789448,23.44556,-13.085879,27.521643,-22.580828,-3.896222,-14.93451,6.9380846,-1.6842644,3.0432987,-1.3236041
-198.83096,137.51917,-16.919334,8.569294,-4.9113536,26.391422,-13.604363,-5.259032,-2.8402581,0.12606362,-1.2823088,-2.4158447,-3.415959
-163.07285,73.17405,-34.20137,29.021572,-15.556126,22.198015,-14.053386,4.1497645,-10.353489,9.300785,-11.024918,3.8572655,-1.0312
-194.15121,114.42258,-14.404527,36.445267,-12.390116,14.764032,-10.943626,6.562336,-2.0012224,1.8631364,-1.7646071,-2.5902772,-1.2608374
-120.770966,47.730698,-22.161535,33.62355,-48.29347,31.10462,-19.08128,3.578398,-14.737494,17.335518,-6.1855903,4.0834885,-3.8661773
-154.47833,101.37237,-33.306396,16.4597,-24.599567,28.084274,-9.754477,-0.6262903,-12.211414,8.803953,0.8247452,-0.73876196,-4.047551
-124.61954,128.93889,-38.83519,26.404633,-15.136143,18.833944,-15.961883,-4.543655,-9.432968,0.58770543,-10.35867,-0.84184515,0.3166968
-141.46312,92.83471,-32.379105,21.538532,-24.553862,25.20946,-18.188763,0.9086089,-13.991757,11.586775,-4.034226,2.157272,2.2329602
-168.28172,117.620705,-18.754086,28.049683,-15.1365385,19.725294,-17.4529,-4.3770113,-11.020158,12.579744,-6.067736,-6.4774547,2.8521144
-117.56922,97.40464,-19.592888,22.619173,-35.17238,29.956596,-12.928481,4.098266,-9.979075,8.19213,-5.9928555,4.6145177,-2.9143589
-136.1312,106.299904,-25.652996,24.53698,-22.02151,33.76036,-17.17347,-2.6648655,-5.7110744,9.283948,-5.87866,-0.6314024,-5.857836
-153.39873,128.35931,-19.107246,24.136597,-23.94936,25.900904,-10.431531,-1.0905435,-5.937753,0.8730601,-6.0451894,-1.9665005,1.0273591
-162.8891,102.751,-32.86584,18.368755,-8.2922945,35.589264,-2.8132877,-5.9795527,-7.063544,12.092887,-0.45861825,0.1326409,3.4792778
-151.68263,92.63864,-21.214252,53.393158,-10.222996,25.295736,-0.5578699,6.867016,-12.295799,12.660421,-4.988892,-1.2360065,0.059646573
-146.467,85.83906,-20.498266,42.86394,-7.9019365,47.988396,-5.9733686,-1.9669143,-12.288042,6.3321037,-4.825751,4.729904,-5.372073
-96.13851,93.06946,-39.676346,32.094456,-24.793005,32.793743,-14.017294,0.88657653,-11.25267,12.244751,-6.5076513,4.348602,-1.0049223
-214.49307,143.41199,-35.396484,1.0831023,8.68121,17.782629,-3.1501305,2.5735853,-4.079166,3.475104,3.0209212,0.16004096,-2.6700153
-182.50766,132.739,-39.036793,11.64333,10.990444,24.827452,0.5263376,2.9564574,-9.646163,3.932689,-3.023528,0.51648235,-1.9469415
-130.00642,108.47703,-31.396542,37.7714,-6.225342,30.676788,-12.813556,4.2992225,-9.932954,5.0687714,-6.4518094,4.318403,-2.144469
-132.19765,92.77909,-11.186964,48.225983,-21.991194,35.71894,-12.795462,11.046477,-6.4841857,4.875827,-1.6601486,1.8375237,1.140904
-99.31259,105.06776,-30.195795,27.13784,-28.635223,38.267105,-18.174648,6.6111274,-7.144973,9.422174,-1.7812032,1.2126075,-4.997508
-198.7327,112.19622,-19.845564,23.695354,-6.5068965,29.270235,-6.1899366,2.0572734,-5.392113,5.3289704,-2.812938,4.555899,0.6547893
-184.21616,116.16769,-20.247025,25.531937,-1.9695323,22.864056,-4.5988846,7.9927015,0.19857712,4.7078056,-3.7879677,0.7652619,4.776841
-154.91536,122.912834,-25.26145,27.066896,-6.0031943,32.358227,-7.018803,2.6645393,-9.533958,4.838106,-0.9407612,1.1187049,-1.8476363
-131.50836,67.25334,-22.578638,47.097588,-6.6337643,30.99953,-10.367177,13.929415,-9.771591,11.961114,-3.0405717,-2.0824416,6.191637
-95.39208,90.12744,-13.860846,38.745728,-37.08691,31.930012,-18.178717,8.745568,-8.092338,10.663798,-6.156503,2.7348812,-5.2045846
-148.05403,118.47482,-22.951069,29.68394,-17.161833,29.045984,-7.910551,4.9326534,-4.6956625,9.749833,-5.029688,-1.6502174,-1.806202
-141.6291,119.83982,-27.822912,19.814617,-6.255402,31.374756,-9.535193,3.8401048,-8.079956,10.1905155,-4.350252,0.682107,-0.8893988
-124.04157,106.84142,-47.061474,33.432068,-6.4982605,22.155342,-5.062659,-4.086108,-9.962823,8.847478,-3.3515747,5.379591,-5.2717667
-147.81584,105.55255,-15.669948,42.07282,3.6516602,36.654137,-6.8108125,-2.6159818,-11.595019,12.281753,-3.2542913,2.9313047,-3.4936552
-93.85205,106.702614,-13.622151,33.52565,-41.480717,22.979242,-14.7402115,4.088722,-13.773548,11.542063,-6.6839366,0.70536506,-6.505997
-105.81613,102.059944,-23.541578,30.732388,-21.288755,33.298805,-18.336384,15.344003,-7.127988,9.22224,-10.221849,3.0713181,-4.588369
-156.56398,127.78295,-28.703926,17.326208,-10.051022,22.763218,-7.5908985,2.4667313,-1.5665315,11.898174,-4.3250217,-2.0475569,0.22607607
-144.36115,104.565994,-41.557064,16.82699,-13.851678,34.84209,-3.5341613,-1.4431846,-8.97589,9.677895,4.224953,-0.8592643,-3.4968312
-173.64429,105.44412,-33.392838,29.329987,-6.2925615,27.984173,1.5701847,-0.5929705,-15.547752,2.1271377,4.117664,-1.3009026,-4.119409
-125.52718,70.242485,-18.13266,35.475834,-35.98015,43.83228,-11.41292,6.9362564,-9.426081,12.470224,-3.0019243,3.0153298,-4.7001843
-171.89238,136.16544,-26.039738,17.233852,-10.384803,27.197557,-9.428353,1.2050744,-1.6328782,1.2400743,5.7806563,4.703865,-5.962081
-138.63763,112.8803,-41.927803,36.045166,-11.370806,22.878807,0.15826851,-0.2242863,-7.548725,8.886046,-0.24417832,-1.5136696,-0.10206087
-153.84758,71.205894,-15.304912,26.805817,-20.85014,35.888268,-8.331345,4.175478,-14.091821,12.585154,-11.399986,5.2051024,-5.2795258
-133.79607,83.370155,-33.49882,49.411736,-10.270902,34.17133,-1.8555704,6.5484004,-10.773219,9.353806,-2.9303741,2.643077,-3.3705068
-137.30289,57.666832,-17.143421,44.192238,-29.135237,40.6021,-14.905585,7.994931,-11.796713,10.979905,-8.272001,3.2402647,-6.159015
-143.14687,115.08291,-49.480442,20.045458,1.040374,47.323387,-10.5357485,-4.7363076,-10.568211,9.352735,2.285898,2.3828607,-7.802054
-213.71889,141.57346,-53.556614,-11.516636,11.784904,33.75246,8.704158,-5.019576,-4.997569,-0.9227749,2.1797545,1.296516,-1.7134985
-173.96642,103.45263,-43.059155,8.561148,-11.134857,23.37042,-7.1964355,-3.5713444,-10.1550045,8.551528,2.9341726,-3.7525563,-0.39990443
-134.76244,103.74179,-44.02584,24.509079,-31.947144,19.239151,-4.3771496,-3.2792778,-16.393633,0.14750239,3.8275461,-6.155733,-2.524357
-153.80045,59.94059,-27.431017,24.062458,-30.455774,42.871655,-7.243137,4.465244,-15.13283,8.192376,-2.2220519,5.8844905,-6.587768
-141.53168,129.88675,-26.64606,15.504929,-32.68819,25.141474,-10.908431,5.107716,-8.794321,-0.76623154,2.3775067,-1.3764848,-9.479908
-173.99986,120.80531,-48.086864,26.742079,-9.626774,20.760569,-0.1637678,-3.9464118,-3.7069273,5.3452964,-0.59213954,-0.21930781,3.9424927
-119.94703,61.580368,-62.6297,12.107558,-16.993101,24.350027,-23.209433,4.226316,-17.578236,10.017108,-9.131882,8.316314,-6.3287
-121.63628,65.95291,-82.76892,-4.4374723,-39.331295,13.450384,-25.3027,-5.5663357,-16.121778,3.161191,-14.298598,2.0641685,0.109608494
-115.80473,74.936935,-83.956665,0.05057255,-30.274525,20.126398,-28.418528,-0.46273276,-18.273937,-0.00018845047,-8.681423,1.3206589,-0.80345774
-114.61467,84.36189,-92.67861,-14.785264,-36.982723,22.051016,-25.477474,-7.2512727,-17.700136,8.002863,-12.058872,1.1722199,-0.24056539
-108.467255,101.52237,-51.59513,19.84403,-20.842718,38.20757,-5.6914372,10.624712,-10.421272,6.5914164,-6.1363497,3.279518,-0.5760675
-153.50287,93.22392,-44.09796,18.494516,-26.065544,32.937374,-7.0742335,1.6036849,-1.8205799,7.970786,-8.193272,1.6808333,-2.5905652
-172.13322,119.42017,-41.06101,21.309385,-3.912063,24.149534,-12.225099,-0.4201783,-1.6681178,-3.4146154,-2.7636611,0.9230263,-3.0783958
-188.85443,85.065414,-45.017162,20.128792,-19.535341,36.16008,-4.5559216,11.28355,4.5409594,6.314991,2.4530096,-0.33571005,-0.054944847
