0,1,2,3,4,5,6,7,8,9,10,11,12
-402.70822,21.683725,5.769517,15.522935,4.984277,7.464201,3.7064645,3.7780275,2.3558352,2.9215925,1.4124259,1.6226702,2.204687
-183.20161,51.709797,-9.130585,39.04486,7.2868,12.956547,3.8505764,2.7661943,-0.72803503,-2.3845897,3.535724,-0.2032126,3.558885
-346.41846,67.81542,17.233162,34.21626,14.285829,11.642805,8.050982,5.9201035,3.718593,5.873282,1.5645833,0.5549918,2.3326294
-245.40694,88.81627,7.295967,31.85709,12.096247,13.621084,5.983664,4.090264,1.3084974,4.3230944,0.018318221,7.7699466,-1.4100405
-300.9815,82.20718,5.239261,28.914516,12.553749,10.200976,3.2188888,1.4157319,-0.8568086,-0.6149364,1.6234348,0.5334613,-0.107523516
-309.7664,70.96273,12.998805,32.239826,10.778711,11.792426,4.935381,0.56277466,0.9230108,1.636642,-1.2817404,3.081445,0.88846946
-247.83348,59.23169,6.406626,40.495377,13.330565,14.393656,5.91195,5.8369317,1.8703482,0.30546355,2.8633761,-1.6359005,1.2976782
-166.2181,48.796314,-10.584447,33.28849,4.6657133,13.628325,6.6327367,7.7465534,2.605313,-1.8667148,3.1492884,-0.033706486,2.1800826
-358.30286,72.17737,20.685083,36.28678,15.722344,12.139288,10.624262,8.571414,4.5328693,6.7848454,1.329595,1.5371647,2.8676562
-233.37059,86.49251,4.287822,31.748045,7.623082,11.272015,5.710775,6.149378,4.3377924,4.663762,1.2203579,6.146027,-2.5178154
-297.54303,80.30059,1.634528,27.24778,13.733198,11.758172,3.8244598,0.7133989,-1.1255293,0.19113736,2.4643016,0.3598665,-0.36711112
-211.46558,68.10914,-14.719598,19.49491,-7.8248496,12.597008,-13.92477,10.422575,-2.9583738,-0.20675892,4.4195313,2.763349,-2.365428
-164.9344,77.22294,-3.7559693,30.829437,-4.741433,16.062555,3.3278837,14.786758,-1.9357729,-1.0742506,6.705517,0.59645844,-2.6192045
-139.36723,86.20065,-25.237768,15.176732,1.0923836,9.566546,-6.212141,1.4502236,3.1736212,-2.0720065,1.7396152,-1.8223969,1.7044072
