boundaries,labels
0.4179591836734694,10
1.9504761904761905,4
2.414875283446712,1
2.9257142857142857,4
3.436553287981859,1
3.900952380952381,4
4.4117913832199545,1
4.922630385487528,4
5.38702947845805,1
13.931972789115646,7
14.396371882086168,1
14.907210884353741,4
15.418049886621315,1
15.882448979591837,4
16.39328798185941,1
16.904126984126986,4
17.41496598639456,1
17.925804988662133,4
18.390204081632653,1
18.901043083900227,4
19.4118820861678,1
19.922721088435374,4
20.387120181405894,1
20.897959183673468,4
21.408798185941045,1
21.91963718820862,4
22.430476190476192,1
22.894875283446712,4
23.405714285714286,1
23.91655328798186,4
24.38095238095238,1
24.891791383219953,4
25.402630385487527,1
25.913469387755104,4
26.424308390022677,1
26.93514739229025,2
27.39954648526077,3
27.910385487528345,2
28.421224489795918,3
28.93206349206349,2
29.396462585034012,3
29.90730158730159,2
30.418140589569163,3
30.928979591836736,2
31.43981859410431,3
31.90421768707483,2
32.41505668934241,3
32.92589569160998,2
33.3902947845805,3
33.90113378684807,2
34.411972789115644,3
34.92281179138322,2
35.43365079365079,3
35.898049886621315,2
36.36244897959184,3
36.91972789115646,2
37.430566893424036,3
37.89496598639456,2
38.40580498866213,3
38.91664399092971,2
39.42748299319728,3
39.8918820861678,2
40.40272108843537,1
40.91356009070295,4
41.424399092970525,1
41.88879818594104,8
42.399637188208615,1
42.91047619047619,9
43.42131519274376,7
43.885714285714286,9
44.39655328798186,7
44.90739229024943,9
45.41823129251701,7
46.90430839002268,9
47.925986394557825,1
49.412063492063496,7
49.92290249433107,8
50.43374149659864,4
50.89814058956916,9
51.40897959183673,7
51.919818594104306,9
52.43065759637188,7
52.895056689342404,9
53.40589569160998,7
53.91673469387755,9
54.427573696145124,7
54.89197278911565,8
55.40281179138322,7
55.913650793650795,8
56.42448979591837,8
56.888888888888886,5
57.39972789115646,6
57.91056689342403,5
58.42140589569161,6
58.93224489795919,5
59.44308390022676,6
59.90748299319728,5
60.41832199546485,6
60.929160997732424,5
61.44,0
64.41215419501134,9
64.92299319727891,4
65.43383219954649,1
65.89823129251701,8
66.40907029478458,7
66.91990929705216,8
67.43074829931973,7
67.89514739229026,9
68.40598639455783,7
68.9168253968254,9
69.42766439909298,7
69.93850340136055,6
70.40290249433106,7
70.91374149659863,9
71.42458049886622,7
71.88897959183673,9
72.3998185941043,4
72.91065759637188,5
73.42149659863945,4
73.88589569160997,5
74.39673469387755,6
74.90757369614512,5
75.4184126984127,6
75.92925170068027,5
76.39365079365079,6
76.90448979591837,1
77.41532879818594,0
77.92616780045351,7
78.43700680272109,0
78.90140589569161,7
79.41224489795918,0
79.92308390022676,7
80.38748299319728,1
80.89832199546485,4
81.40916099773243,1
81.92,4
82.43083900226758,1
84.89215419501134,9
85.40299319727892,0
85.91383219954649,7
86.42467120181406,0
86.93551020408164,7
87.44634920634921,0
87.91074829931972,4
88.37514739229024,1
88.88598639455782,4
89.39682539682539,1
89.90766439909297,4
90.41850340136054,3
90.92934240362811,2
91.39374149659864,3
91.90458049886621,2
92.41541950113378,3
92.92625850340136,2
93.43709750566893,3
93.90149659863945,2
94.41233560090703,3
94.9231746031746,2
95.43401360544217,3
95.8984126984127,2
96.40925170068027,3
96.92009070294785,2
97.38448979591837,3
97.89532879818594,2
98.40616780045352,3
98.91700680272109,2
99.42784580498866,3
99.89224489795919,2
100.40308390022676,3
100.91392290249433,2
101.42476190476191,3
101.88916099773243,2
102.4,3
102.91083900226758,2
103.42167800453515,3
103.88607709750566,4
104.39691609977324,1
104.90775510204081,4
105.41859410430838,1
105.92943310657597,8
106.39383219954648,7
106.90467120181405,8
107.41551020408163,7
107.9263492063492,9
108.43718820861677,7
108.9015873015873,9
109.41242630385487,7
109.92326530612245,6
110.43410430839002,7
110.89850340136054,8
111.40934240362812,7
111.92018140589569,8
112.38458049886621,5
112.89541950113379,8
113.40625850340136,6
113.91709750566893,5
114.42793650793651,7
114.93877551020408,8
115.4031746031746,7
115.91401360544218,9
116.42485260770975,1
116.93569160997733,9
117.4465306122449,7
117.91092970521542,9
118.421768707483,0
118.93260770975057,9
119.3970068027211,7
119.90784580498867,9
120.41868480725624,6
120.92952380952381,5
121.44036281179139,6
121.9047619047619,5
122.41560090702947,6
122.92643990929706,5
123.43727891156463,6
123.90167800453514,5
124.41251700680272,6
124.92335600907029,1
125.43419501133786,0
125.89859410430839,7
126.40943310657596,0
126.92027210884353,7
127.43111111111111,0
127.89551020408163,7
128.4063492063492,1
128.91718820861678,8
129.42802721088435,1
129.89242630385488,8
130.40326530612245,7
130.91410430839002,8
131.4249433106576,7
132.4001814058957,8
132.91102040816327,1
133.42185941043084,4
133.93269841269841,7
134.39709750566894,7
134.9079365079365,0
135.41877551020409,7
135.92961451247166,4
136.39401360544218,9
136.90485260770976,5
137.41569160997733,6
138.94820861678005,5
139.41260770975057,6
139.92344671201815,5
140.43428571428572,7
140.89868480725625,6
141.87392290249434,7
142.38476190476192,3
142.8956009070295,2
144.4281179138322,3
144.89251700680273,2
145.4033560090703,3
145.91419501133788,2
146.42503401360545,3
146.93587301587303,2
147.4467120181406,3
147.95755102040818,2
148.42195011337867,3
148.93278911564627,2
149.44362811791385,3
149.95446712018142,2
150.41886621315192,3
150.9297052154195,2
151.39410430839,3
151.9049433106576,8
152.41578231292516,1
152.92662131519273,8
153.39102040816326,1
153.90185941043083,8
154.4126984126984,1
154.92353741496598,8
155.43437641723355,1
155.89877551020408,8
156.40961451247165,1
156.92045351473922,8
157.4312925170068,1
157.89569160997732,8
158.4065306122449,1
158.91736961451247,8
159.42820861678004,1
159.9390476190476,8
160.4498866213152,1
160.9142857142857,8
161.42512471655328,1
161.8895238095238,8
162.40036281179138,7
162.91120181405896,8
163.42204081632653,7
163.88643990929705,9
164.39727891156463,7
164.9081179138322,9
165.41895691609977,7
165.92979591836735,6
166.39419501133787,7
166.90503401360544,8
167.41587301587302,7
167.9267120181406,8
168.39111111111112,4
168.9019501133787,8
169.41278911564626,4
169.92362811791384,1
170.4344671201814,7
170.89886621315193,1
171.4097052154195,7
171.92054421768708,1
172.43138321995465,4
172.89578231292518,1
173.40662131519275,4
174.4282993197279,7
174.89269841269842,7
175.403537414966,6
175.91437641723357,7
176.42521541950114,6
176.93605442176872,5
177.40045351473924,6
177.9112925170068,5
178.4221315192744,6
178.8865306122449,5
179.39736961451248,6
179.90820861678006,5
180.41904761904763,6
180.9298866213152,1
181.44072562358278,0
181.90512471655327,7
182.41596371882085,0
182.92680272108842,7
183.43764172335602,0
183.90204081632652,7
184.4128798185941,1
184.92371882086167,4
185.43455782312924,1
185.89895691609976,4
186.40979591836734,1
192.91138321995464,7
193.42222222222222,1
193.9330612244898,9
194.39746031746031,1
194.9082993197279,9
195.41913832199546,1
195.88353741496599,9
196.39437641723356,1
196.90521541950113,9
197.4160544217687,7
197.92689342403628,9
198.43773242630385,0
198.90213151927438,9
199.41297052154195,7
199.92380952380952,6
200.38820861678005,4
200.89904761904762,8
201.4098866213152,4
201.92072562358277,1
202.43156462585034,7
202.89596371882087,8
203.40680272108844,7
203.917641723356,1
204.4284807256236,4
204.8928798185941,1
205.40371882086168,9
205.91455782312926,0
206.42539682539683,1
206.9362358276644,0
207.40063492063493,6
207.9114739229025,7
208.42231292517008,6
208.93315192743765,5
209.44399092970522,6
209.90839002267575,5
210.41922902494332,6
210.9300680272109,5
211.44090702947847,6
211.905306122449,5
212.41614512471656,0
212.92698412698414,1
213.39138321995466,0
213.90222222222224,7
214.4130612244898,0
214.92390022675738,6
215.43473922902496,5
215.89913832199545,6
216.9208163265306,9
217.43165532879817,4
217.8960544217687,8
218.40689342403627,7
218.91773242630384,8
219.42857142857142,4
219.89297052154194,1
220.4038095238095,4
220.9146485260771,1
221.42548752834466,9
221.93632653061223,0
222.40072562358276,9
222.91156462585033,5
223.4224036281179,9
223.93324263038548,5
224.397641723356,6
224.90848072562358,2
225.41931972789115,3
225.88371882086167,2
226.39455782312925,3
226.90539682539682,2
227.4162358276644,3
227.92707482993197,2
228.3914739229025,0
228.90231292517007,1
229.41315192743764,0
229.9239909297052,7
230.38839002267574,0
230.8992290249433,7
231.41006802721088,0
231.92090702947846,7
235.54321995464852,8
235.5461224489796,10
