0,1,2,3,4,5,6,7,8,9,10,11,12
-464.63422,31.499804,15.392582,12.758237,10.170547,2.2419238,-4.6781073,-1.6612397,-0.21003036,-3.7456317,-4.191432,-6.0077286,-4.167696
-418.30963,60.137047,-1.1898795,-0.6855898,7.063495,-2.223073,-7.12938,-3.0595958,-1.2939506,-3.7288537,-5.539801,-7.38221,-6.20781
-443.779,32.92252,-17.70092,-15.698628,-6.1299524,-7.140745,-5.5949326,-5.0439453,-4.323049,-3.4505777,-3.1172383,0.641899,2.5939918
-466.6385,19.080433,-10.5648985,-9.4577055,-1.9492372,-3.6920946,-4.372224,-3.2978995,-3.2811794,-3.2866428,-2.2668643,0.39013726,0.8285668
-386.492,77.83522,-7.755101,-3.7032974,5.0445375,3.516869,-0.3641409,-5.2400613,-6.2807193,-11.159974,-11.556131,-6.895067,-4.4998274
-357.55658,118.706566,33.062336,22.884336,22.623472,27.172108,12.546657,6.879681,11.71258,-5.2284923,-8.612905,-10.624871,-18.319647
-376.09958,82.42158,-15.162741,-8.625346,4.0442677,0.25359818,-3.6481256,-6.1842465,-8.195331,-12.464826,-10.958642,-8.618572,-5.9350495
-298.20657,71.68995,-9.000651,79.248024,13.497021,20.71458,14.632885,-2.4730651,5.51506,-8.740146,-12.30131,-16.191359,-12.7858925
-328.7757,93.477196,-20.39945,11.181674,5.0140233,4.3961186,-0.5587601,-3.442222,-3.163564,-7.9106464,-7.0437007,-7.8618674,-1.2293526
-428.4188,65.087776,29.39959,23.785292,19.452358,6.0215993,-7.1927233,0.16510913,4.2394514,-2.862629,-5.7395296,-13.429973,-10.969117
-397.39502,63.417168,-31.792017,-29.259552,-10.378415,-13.613843,-12.01615,-10.061642,-8.626037,-7.420497,-8.143041,-2.4071467,1.9731673
-496.55838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-364.86792,87.693855,-24.114485,-18.752737,-2.769318,-5.640774,-9.062977,-11.366317,-10.178748,-11.444223,-11.258691,-6.117199,-3.0708497
-399.2212,92.55274,39.223713,26.912569,22.493843,23.714218,14.548117,10.181834,12.640953,-1.146142,-8.086014,-11.1732855,-16.454334
-331.80017,111.36263,-18.035524,-9.879304,5.0868373,6.305904,-3.5297272,-8.979882,-7.047188,-15.660828,-13.519052,-9.997199,-9.371788
-372.32996,68.70758,13.758094,52.03984,17.973846,15.8564415,11.307137,-0.17915915,6.275389,-3.8899434,-7.6073422,-11.528565,-12.763337
-274.58432,81.28219,-43.617935,36.568092,-2.5501673,8.830122,1.7795117,-9.422222,-6.49635,-12.367789,-9.172037,-9.05877,-0.7802562
-367.49835,113.999306,26.519123,13.127002,20.988256,10.515457,-6.027316,0.5135413,0.31860685,-10.386596,-11.473998,-16.926,-10.1149235
-340.96756,100.31899,-34.6342,-16.852285,4.1846385,-6.816873,-4.2418876,-10.481186,-12.827874,-9.604065,-14.211356,-9.074109,-5.414053
-430.87427,61.120907,9.273248,-5.04482,7.818307,11.489571,3.655703,-2.161669,-6.6415305,-13.885254,-17.87431,-13.572219,-8.687615
-360.2994,88.71922,-26.603996,-14.245055,3.2666624,-3.34476,-4.551723,-8.032617,-11.318722,-11.720731,-12.611482,-11.17451,-6.9828887
-368.30386,103.36235,6.544835,1.7554749,19.012407,19.506733,8.346139,4.685457,6.685058,-6.196115,-14.219549,-12.149408,-11.609251
-313.9567,127.23668,-5.8241816,4.2761407,10.257623,10.039653,2.3350725,-1.5341085,6.191669,-2.124615,-3.7664833,-5.8970466,-11.222575
-372.34003,94.00292,5.491463,10.84688,17.961784,11.003454,2.44762,-0.9868798,-1.5051934,-11.255295,-16.259409,-16.584963,-16.876677
-236.95183,85.84943,-50.66533,49.704185,-8.668235,20.397322,14.964276,-6.813318,1.9351926,-6.2109566,-3.4782724,-9.819731,-7.2042465
-353.01096,108.53276,-1.3192054,2.0228627,19.185284,10.7185335,0.32777748,-0.64903206,-3.7354062,-10.148676,-11.0047865,-9.639483,-2.2882836
