0,1,2,3,4,5,6,7,8,9,10,11,12
-429.02484,56.406647,12.088981,-6.1849146,-1.8109622,-2.927096,-11.783407,-13.862098,-9.347218,-5.76192,-1.0451822,5.932945,7.4563327
-369.03046,122.24502,38.79262,-7.481092,-10.328793,-10.791596,-21.262438,-24.561169,-17.470196,-10.015973,-2.4068346,6.6293774,8.811975
-372.72296,120.7426,39.648563,-14.571234,-25.76702,-22.093426,-21.255404,-18.25175,-9.880874,-2.1691005,0.30117586,-2.1914542,-6.674596
-378.26917,116.04916,39.426052,-15.783965,-31.19906,-27.623304,-21.082287,-11.156628,1.4110106,9.199318,7.291427,-1.9454081,-11.723418
-372.12622,117.779434,31.465519,-21.002417,-25.909563,-18.837227,-16.778605,-8.094705,10.223929,23.378443,20.989712,7.2391696,-8.038813
-367.80872,122.12845,32.05071,-22.789314,-27.312279,-19.83013,-18.815676,-8.955994,15.184631,34.759735,34.936646,20.516403,2.9455652
-383.24146,109.35737,35.245785,-13.361233,-20.77942,-14.588983,-12.196658,-4.1751814,16.798304,37.615932,40.404636,23.4263,-0.06975333
-390.62964,104.66872,40.976723,-3.9738238,-15.650353,-12.639896,-7.465881,3.4751325,21.36088,36.166607,36.204887,19.513308,-4.2185035
-374.9235,123.7443,53.80005,4.260196,-9.1768675,-7.1356373,-4.039948,3.7892826,18.636658,30.923828,28.35412,10.162077,-11.72062
-310.19962,125.50405,59.509544,16.810616,-22.65124,5.127082,-8.644083,10.498849,2.803507,19.62323,20.041689,-4.620924,-19.607285
-246.61978,145.25398,35.330406,11.850051,-27.584126,2.6726494,-7.50667,35.603344,-5.3359222,-9.287976,16.76595,-5.0379505,-16.016937
-232.61743,167.06017,36.752956,11.445011,-14.654575,3.7510788,-10.431346,31.918638,-1.1013427,-8.479272,13.083943,11.225816,3.8351803
-307.75687,189.62492,69.53466,-1.099579,-4.1962323,8.530339,6.0025005,1.8183353,4.901491,10.912596,14.058794,13.411201,8.863482
-326.88718,175.30083,74.1035,5.8301306,-7.449927,2.6127884,7.91334,6.6558824,5.8541155,7.563448,8.702252,6.4060535,2.960082
-258.05136,159.78496,12.535224,-10.9630995,-13.37838,-3.0613997,-10.172909,15.59927,-6.8716755,1.8645087,17.387932,0.99251777,6.0769114
-208.20013,122.883484,-0.89317036,1.6615618,-26.213617,-5.9292583,-39.220592,29.27976,-15.864533,-14.157523,17.31328,3.541704,1.1787763
-217.76826,87.092674,-2.8766642,21.46353,-28.943174,0.7599602,-41.05132,25.376766,-15.079811,-5.056197,27.746048,13.379647,1.3716719
-309.66193,119.94361,29.114794,2.9164212,-12.495391,1.956078,-22.390377,12.100106,-13.479535,-3.5781379,29.81764,8.461421,1.7413177
-381.70602,103.141396,37.92066,-2.108976,-16.699331,-11.7840805,-10.886908,-0.89054996,3.807126,11.879469,26.46165,27.752714,19.146421
-365.71017,117.034134,29.433746,-6.100148,-4.4490514,-5.5816097,-11.034586,-6.1188602,2.7303946,12.158884,19.084242,18.090012,15.046907
-255.95331,125.45552,-1.3780485,-0.13380733,-0.49835774,10.453453,-27.865814,11.641342,-15.209596,-8.927456,9.965715,-13.385326,-2.9477842
-217.93727,138.56502,12.265748,24.676538,11.501847,11.715752,-45.880962,15.231677,-8.108252,-14.4114,14.351999,-7.0589733,-9.159924
-221.93927,176.79732,20.779444,15.361666,10.415226,11.889459,-29.019787,4.379105,-1.309774,-7.1615167,16.409788,1.4050639,-2.8416522
-279.95615,191.59555,52.163097,-4.9758377,-6.439534,14.4261265,-2.5511534,-4.7636847,13.533365,12.427964,16.737446,14.1703615,5.688415
-315.91168,182.1136,68.96104,-0.4476329,-8.1816,3.0816882,3.147278,1.406782,6.346421,12.264533,12.072387,6.936477,5.6475267
-256.08713,159.68666,11.663189,-9.927729,-15.934735,-1.4736071,-19.121635,5.7839227,-1.7147545,0.43968573,14.984834,0.5647117,5.6099772
-229.2573,136.23593,3.1269147,-14.675241,-38.24561,1.4651872,-38.662376,20.556217,-7.031778,-23.572483,13.529107,0.8281546,8.930462
-213.01125,80.57939,1.1575587,25.826586,-41.209133,3.0840511,-37.2206,23.910667,-15.758492,-11.810992,17.696712,18.622862,8.580188
-293.6359,113.51721,19.962755,5.09936,-14.17014,6.5280476,-23.089247,13.864689,-16.468103,-12.71344,32.89002,14.862924,3.454444
-367.2599,104.86189,32.080624,-0.6769751,-16.37065,-8.26741,-9.183525,-2.106521,-0.70260644,11.408707,28.968971,25.277966,18.393255
-291.1747,128.0879,8.743379,-0.9261685,-10.338729,-9.140478,-13.798866,4.4070587,-23.219807,-8.014255,13.19925,2.991332,1.6251566
-219.21695,100.80969,11.882499,3.1721716,-29.39743,22.622507,-28.44197,21.380207,-20.072107,-8.448831,10.78827,10.242752,-5.8064723
-241.10434,142.4605,52.877872,18.657656,-27.190691,26.86141,-12.854499,6.1199665,-11.982331,-5.4539495,8.649478,10.76927,8.890324
-189.96455,183.25072,21.797499,-4.1542807,-6.347499,30.35204,-27.9025,19.291237,3.6664176,-9.586189,12.381011,12.91049,5.889777
-258.67078,204.69876,46.60372,-16.604181,-10.1296015,11.753974,-8.807577,-4.7306247,1.3025352,2.0540154,13.381987,13.512122,13.6881275
-250.46275,182.00566,46.89517,-1.3040847,-21.503654,4.7037525,-15.937666,5.533888,-7.625862,-2.9824102,20.712244,4.299661,11.666782
-181.86433,159.52278,6.6997595,-4.031353,-19.42508,9.708484,-37.413647,27.609627,-11.247303,-15.720262,17.691978,7.1138477,4.5496464
-202.0564,172.88976,7.710182,-11.26277,-14.9490795,7.239465,-26.47455,26.708027,-8.393696,-7.480883,15.583845,3.1299422,8.073951
-231.20303,193.07195,22.946543,-9.653314,-7.940571,2.905214,-13.197513,17.89797,-1.5271193,-12.833537,13.321789,3.5842466,-7.779214
-258.44525,203.8869,44.306625,-26.875519,-23.19896,6.029676,-8.168974,-5.763118,-10.698474,-6.6480746,4.4115386,-4.5371113,-4.2398324
-286.25082,204.31284,52.88803,-32.079502,-27.5714,-3.4495804,-2.1795394,-10.988003,-10.622294,-0.534517,7.7585363,4.825397,-2.674421
