boundaries,labels
0.4179591836734694,3.0
17.08988662131519,2.0
34.27265306122449,2.0
51.50185941043084,0.0
68.73106575963719,0.0
69.24190476190476,0.0
83.8704761904762,0.0
110.48054421768707,0.0
127.1524716553288,0.0
140.38784580498867,0.0
140.8522448979592,0.0
156.3631746031746,0.0
158.499410430839,0.0
177.77197278911564,0.0
188.22095238095238,0.0
198.11265306122448,0.0
200.20244897959185,0.0
200.71328798185942,0.0
202.80308390022677,0.0
225.79083900226757,0.0
237.77233560090704,0.0
269.7229931972789,0.0
269.74040816326533,3.0
