boundaries,labels
0.37151927437641724,5
27.39954648526077,3
46.16126984126984,1
55.49569160997732,4
59.628843537414966,2
69.42766439909298,4
73.14285714285714,1
76.53297052154196,3
82.52371882086167,1
87.39990929705215,3
106.90467120181405,1
140.2485260770975,4
161.2393650793651,3
170.66666666666666,1
219.24281179138322,4
219.27183673469386,5
