Spectral Centroid
5922.445036064113
1183.9338901982812
1172.5837754239324
1340.004799935189
1387.9099314125206
1190.9881267605547
1098.1235624464025
1211.8526340440012
1120.8416044780604
1023.1148478674711
1125.9462277632279
1006.3461016594506
996.8040552080374
1032.3111351422958
1027.320764668839
917.8585175139717
1126.2122534158689
1245.464803316562
1018.1265231286795
1132.3064424802337
1113.4803981663622
1585.3717009546533
4645.655459333135
2030.3498068030124
1517.1246066236197
1791.5101184043394
1438.1332224435112
1847.9011328133747
1346.047028968215
1201.6775295176046
2191.155227642594
2549.4564009438636
2724.0243226907855
1714.682127149066
1202.6431388186427
2788.619997722879
2576.014465844302
1822.8619669632656
1785.7353766919828
1640.9940107247876
1443.3004413706678
2146.4179077282497
3282.959513446409
1528.0290079143888
1364.997888531027
1514.9235869880538
2143.62122766819
3325.502445364717
1919.9349434997582
2695.419805734229
2061.4719822331535
2973.8984269495213
2483.0417194386164
1488.7125154204555
1965.2620656264135
2039.4605418317071
1626.4402215766336
2067.3006562262485
1820.726571430161
1571.871806214556
2444.0876875466183
2338.609421155995
2174.984106255406
2304.604005087571
2019.050350888425
2389.9749386385365
3951.456658982023
1899.8089601297056
1699.2149233427474
1878.1226009734785
2602.48244830133
2760.600079666298
4180.884325452599
2206.383057122122
1918.5533533070918
2076.9219487867103
1567.845000900347
1762.538506565404
2385.6576990439917
2421.9756655266187
2752.1377506396216
2280.4456379422677
1908.7655803120747
2255.2434350460812
1980.6605305816013
2867.6242094426702
2584.1164508561533
2349.183255317032
2161.762949441702
2322.4109671873184
2013.9035418573956
2890.3067942833377
2964.9326648065576
1999.7253356998933
2227.7628089060936
2516.067637992594
1885.141288391785
2018.7506321824148
2681.20809680358
2016.4246199122301
2302.8474131735643
2537.077378765782
2231.213360979314
2724.814568053275
2651.16223161129
1931.3399773034782
2020.4987439736092
2736.6691571642964
2604.458266670723
2705.8336693016904
2741.088610495201
2706.081749792903
2403.9796185562086
2529.0157801668324
2545.2086419467805
2387.5664476164684
2708.291791472293
2656.904757835686
2126.481031450756
2522.20520944295
2658.8104805847865
2065.991789779482
3475.522593461121
2231.296133493263
2233.1166768315684
3202.611142883263
2469.8660644684524
2126.7792327689685
2901.892546937754
2655.7119501847524
1828.6084363170246
2716.0864564132357
2692.328977109541
2095.012346235788
2707.72424848345
3008.1007469691976
1993.057047942987
2615.596167608331
2468.969865226231
2147.3140451473937
3029.112232861554
2936.7347198980206
2312.007210153954
2790.7300094991624
2253.6404988534077
2256.344364004831
2926.296864134604
2475.4915953852947
3259.5024997020305
2691.1072936274877
1673.0219899780868
1628.3185901256509
1537.0786397200593
1750.780607022097
1517.5971647512006
1136.6554402910278
2127.390847114941
2646.9335698434506
2524.8471901338335
1887.3059027622417
1025.0813451876334
2719.105561775578
2696.0568669495638
1787.502772510583
1830.800881503635
1588.8850810698807
1573.8034315969883
1807.9741188517512
3581.691212020514
1577.6463197410171
1264.916185309496
2484.5832989920145
2791.678728667028
3602.1986725979787
1693.6818858045688
2626.434403209612
2044.5343294453464
2741.2269532986757
2824.0937703784084
1828.0901613228789
1817.0516574424698
2071.302504312441
1690.7009201420205
2239.969026814658
2217.611545048812
2055.814689954364
2456.108140959557
2094.8906822508347
2255.8367117537437
2263.7991544534275
2049.797376895668
2102.2371446554303
3969.600662155314
1989.7304309749481
1694.0678714365217
2132.0577315741375
2840.921448583845
2264.902683308878
4192.90034550235
2328.447877777097
1743.8525347306804
2327.6941088767207
1575.9638445204496
3506.139055057041
3533.215343032305
2658.965355684746
3027.151029852961
2536.453477487292
2256.143746804065
2877.0779527577865
2804.574229767071
2492.8965635607583
2950.8949816580443
2580.35160913215
2223.5783220183093
2565.0676097554124
2517.36270743435
2287.630491226142
2749.7093701806
2481.151947770434
2357.502325199846
2708.663734626561
2539.3084682729254
2274.8806830169533
2673.3415412553563
2615.579149671072
2249.0231491700456
2707.954031763981
1765.0709965916383
1058.7654594738813
1405.4520502118792
3547.671261317519
1933.512661580864
1756.9097824782648
1513.6109190430852
1829.967316360136
1640.8052523930494
1485.7681233728981
2818.1181930327602
1485.9615459507054
2436.961178978011
2137.4036538869054
2227.112650705692
2201.4024615927583
2197.7701030536095
1087.6246700645745
1284.8952001862908
1297.404052358613
1331.2980285879507
1208.9075215970552
1389.838743582037
2166.6928485704902
3638.8137009505954
1644.603627205037
2342.1785888470185
2075.395718661504
1724.1033164538578
2055.649445743699
2367.270666886292
2103.1005160158375
2738.576441484382
2547.822652100337
1962.8660870895753
2399.6210599274837
3013.1161173777873
2140.102087336913
2499.7236244937185
2557.537861304549
2285.2984610153885
2181.3213862511707
2609.7875303151504
2278.874791919983
3049.5280827074157
2148.6837881384386
2001.2021768533193
2343.9375360344857
2412.777178488679
2280.9128750221353
2442.569978615462
2667.5716063929835
2231.9373333259196
2286.645191256248
2422.1988114521296
2512.406856726364
2551.963060792724
2807.8737272907515
2552.0276000716926
2258.1077188625195
2503.2551139435127
2366.4307534072427
2567.690414089463
3075.8226272420284
2193.0476760754636
2809.242396945595
2307.038706092345
2356.984846723381
2664.4916053090747
2650.826120033939
3283.583820950025
2431.08381376385
2322.085093951023
2318.3780487357835
1650.1345739156773
1978.5255796302104
1080.9289007003526
1800.934894326499
1496.8557074909895
1675.8031085680893
1122.1601703444142
548.748976992134
732.911556085675
1009.7326898992351
502.447765233242
1074.4691608858236
1862.9593548205776
1903.8998996729097
1808.2425920403934
1767.6971746706454
1975.1790496467202
1419.415726297007
1062.6668251065892
527.2141915977419
409.02486998520976
1225.0838247694671
1637.4866629514022
1515.0327037178008
1879.1793408476808
1358.3325235844848
981.7629405880224
1399.8202913946059
1506.2179153963161
1407.1763623110062
1323.135656844677
2179.330486850628
1457.9335040287904
1809.79370042833
1138.2412005803305
1428.2819636531683
1205.1572644948203
1632.4993141007624
1572.4195029020295
1650.3675146469275
1312.3531409630514
1800.832214280528
1291.5891005713627
941.5128383148902
1866.6225991875676
3360.532768919058
1759.575954092393
1718.5156027985918
2283.299819819886
2112.2163724633783
2790.059220598439
2859.002482615847
3464.6447900627018
3028.7718365006685
2429.204138222979
2750.152388633888
1439.3328632590233
3098.9866842481483
3145.730064161751
2194.4231349516995
2070.3946440489435
1637.9010966420824
1974.3282229233264
2042.7939925853257
4116.59052858251
1736.699506769835
1708.9152357450919
1872.748945820897
1277.4268325990222
3264.5333466555667
2863.3832474052915
2943.4123919101394
2507.1716248788944
2970.587221581346
3622.6952124084596
2206.1491771757355
2644.88169352019
2075.8782056619107
2069.539300003042
2296.3784367268613
2195.425657872463
2012.7362770446096
2684.2897800790524
2273.3133635937897
2907.636495717977
2564.560851801982
2402.516255630296
2633.9754057627183
4882.052582002207
2208.4017945055257
1858.0987903383252
2469.7408590683317
2384.7244825646817
2761.632706302888
4655.765869238638
1663.7707432921582
2060.9259078365953
2375.3450150011267
2503.4486711541053
2806.8767923202463
3019.0111312666236
2759.653046493201
2681.2920140959027
2516.217783930512
2801.1769088452766
2613.085923817741
2673.8812580841786
2546.1910688397084
2609.743713695737
2637.0478154450598
2656.220787104805
2363.756298284479
2414.4252751574527
2472.076858572606
2466.7872891456864
2477.743288688063
2649.7237962809877
2402.8313480197025
3137.478387945777
2409.714692038695
2391.6175342310503
2393.4418157823466
3573.2506920421074
2511.4342838858743
2727.9854287382127
2829.4388151019093
2693.577794327561
2555.8970824834823
2763.5556532634296
2581.8543007372905
2720.834895210941
2868.918888913797
2831.1880896270745
2622.5214884933894
2730.8257458343282
2393.643790871613
2429.123308124694
2671.9971184181154
2750.6169175484833
2377.2314490422546
2812.235528826367
2481.139356737222
3104.7967690387745
2627.4648916516035
2439.4151746229104
2297.596467320456
2846.093412276594
2361.415252249959
2699.4541754723236
2153.977063119965
2638.9023999904944
4064.9650355014874
6970.848796632545
9003.102337695587
11281.119041878463
15455.330785688517
16988.672471259375
