Second,Count,Tempo (BPM),Beat Times (s)
0.0,503,[129.19921875],0.2089795918367347
0.5,1067,[129.19921875],0.6965986394557823
1.0,1144,[129.19921875],1.160997732426304
1.5,1087,[129.19921875],1.6370068027210884
2.0,1087,[129.19921875],2.10140589569161
2.5,1035,[129.19921875],2.565804988662132
3.0,1029,[129.19921875],3.0418140589569163
3.5,931,[129.19921875],3.506213151927437
4.0,1027,[129.19921875],3.959002267573696
4.5,1019,[129.19921875],4.446621315192743
5.0,1027,[129.19921875],4.911020408163266
5.5,1022,[129.19921875],5.352199546485261
6.0,1108,[129.19921875],5.851428571428571
6.5,1245,[129.19921875],6.315827664399093
7.0,1355,[129.19921875],6.780226757369615
7.5,1390,[129.19921875],7.256235827664399
8.0,1514,[129.19921875],7.720634920634921
8.5,1741,[129.19921875],8.196643990929704
9.0,1999,[129.19921875],8.661043083900227
9.5,2115,[129.19921875],9.125442176870749
10.0,2286,[129.19921875],9.601451247165532
10.5,2460,[129.19921875],10.065850340136054
11.0,2610,[129.19921875],10.530249433106576
11.5,3003,[129.19921875],11.00625850340136
12.0,3544,[129.19921875],11.470657596371884
12.5,3889,[129.19921875],11.946666666666667
13.0,3976,[129.19921875],12.411065759637188
13.5,4459,[129.19921875],12.87546485260771
14.0,4497,[129.19921875],13.339863945578232
14.5,4435,[129.19921875],13.815873015873017
15.0,4330,[129.19921875],14.280272108843535
15.5,4694,[129.19921875],14.75628117913832
16.0,5310,[129.19921875],15.220680272108844
16.5,5805,[129.19921875],15.685079365079366
17.0,5889,[129.19921875],16.16108843537415
17.5,5968,[129.19921875],16.62548752834467
18.0,5601,[129.19921875],17.101496598639457
18.5,5473,[129.19921875],17.565895691609978
19.0,5428,[129.19921875],18.030294784580494
19.5,5828,[129.19921875],18.506303854875284
20.0,5881,[129.19921875],18.970702947845805
20.5,5997,[129.19921875],19.435102040816325
21.0,6030,[129.19921875],19.89950113378685
21.5,5888,[129.19921875],20.375510204081632
22.0,6005,[129.19921875],20.83990929705216
22.5,5551,[129.19921875],21.30430839002268
23.0,5359,[129.19921875],21.78031746031746
23.5,5560,[129.19921875],22.244716553287983
24.0,6028,[129.19921875],22.72072562358277
24.5,5980,[129.19921875],23.18512471655329
25.0,6212,[129.19921875],23.64952380952381
25.5,6053,[129.19921875],24.125532879818596
26.0,5585,[129.19921875],24.58993197278912
26.5,4972,[129.19921875],25.05433106575964
27.0,5355,[129.19921875],25.530340136054424
27.5,5274,[129.19921875],25.994739229024944
28.0,5374,[129.19921875],26.470748299319727
28.5,5501,[129.19921875],26.93514739229025
29.0,4734,[129.19921875],27.39954648526077
29.5,4305,[129.19921875],27.875555555555557
30.0,4716,[129.19921875],28.33995464852608
30.5,5372,[129.19921875],28.8043537414966
31.0,5324,[129.19921875],29.245532879818597
31.5,5179,[129.19921875],29.744761904761905
32.0,4766,[129.19921875],30.209160997732425
32.5,4702,[129.19921875],30.67356009070295
33.0,4408,[129.19921875],31.13795918367347
33.5,4434,[129.19921875],31.62557823129252
34.0,4427,[129.19921875],32.08997732426304
34.5,4068,[129.19921875],32.55437641723356
35.0,3480,[129.19921875],33.03038548752834
35.5,3352,[129.19921875],33.494784580498866
36.0,3749,[129.19921875],33.97079365079365
36.5,3912,[129.19921875],34.43519274376417
37.0,4116,[129.19921875],34.91120181405896
37.5,4040,[129.19921875],35.37560090702948
38.0,4030,[129.19921875],35.851609977324266
38.5,3915,[129.19921875],36.31600907029478
39.0,3848,[129.19921875],36.78040816326531
39.5,3670,[129.19921875],37.25641723356009
40.0,3839,[129.19921875],37.72081632653061
40.5,3678,[129.19921875],38.185215419501134
41.0,3515,[129.19921875],38.64961451247166
41.5,3460,[129.19921875],39.12562358276644
42.0,3468,[129.19921875],39.59002267573696
42.5,3386,[129.19921875],40.054421768707485
43.0,3422,[129.19921875],40.53043083900226
43.5,3368,[129.19921875],40.99482993197279
44.0,3283,[129.19921875],41.45922902494331
44.5,3159,[129.19921875],41.912018140589566
45.0,3136,[129.19921875],42.41124716553288
45.5,3329,[129.19921875],42.8756462585034
46.0,3370,[129.19921875],43.36326530612245
46.5,3308,[129.19921875],43.81605442176871
47.0,3394,[129.19921875],44.28045351473923
47.5,3332,[129.19921875],44.74485260770975
48.0,3865,[129.19921875],45.22086167800453
48.5,3863,[129.19921875],45.65043083900227
49.0,3903,[129.19921875],46.11482993197279
49.5,3699,[129.19921875],46.56761904761905
50.0,3741,[129.19921875],46.95074829931973
50.5,3726,[129.19921875],47.33387755102041
51.0,4144,[129.19921875],47.79827664399093
51.5,4145,[129.19921875],48.26267573696145
52.0,4367,[129.19921875],48.72707482993197
52.5,4042,[129.19921875],49.20308390022676
53.0,4019,[129.19921875],49.66748299319728
53.5,4096,[129.19921875],50.1318820861678
54.0,4231,[129.19921875],50.59628117913832
54.5,4181,[129.19921875],51.07229024943311
55.0,4032,[129.19921875],51.54829931972789
55.5,4136,[129.19921875],52.02430839002268
56.0,4076,[129.19921875],52.47709750566894
