Second,Count,Tempo (BPM),Beat Times (s)
67.5,2793,[161.49902344],50.99102040816327
68.0,2809,[161.49902344],51.36253968253968
68.5,2862,[161.49902344],51.7340589569161
69.0,2727,[161.49902344],52.12879818594104
69.5,2791,[161.49902344],52.4887074829932
70.0,2826,[161.49902344],52.86022675736962
70.5,2665,[161.49902344],53.231746031746034
71.0,2742,[161.49902344],53.61487528344672
71.5,2676,[161.49902344],53.98639455782313
72.0,2603,[161.49902344],54.36952380952381
72.5,2498,[161.49902344],54.74104308390023
73.0,2395,[161.49902344],55.11256235827664
73.5,2423,[161.49902344],55.48408163265306
74.0,2496,[161.49902344],55.85560090702948
74.5,2562,[161.49902344],56.23873015873016
75.0,2528,[161.49902344],56.62185941043084
75.5,2415,[161.49902344],56.98176870748299
76.0,2434,[161.49902344],57.36489795918367
76.5,2384,[161.49902344],57.73641723356009
77.0,2408,[161.49902344],58.11954648526077
77.5,2352,[161.49902344],58.49106575963719
78.0,2387,[161.49902344],58.862585034013605
78.5,2223,[161.49902344],59.23410430839002
79.0,2330,[161.49902344],59.6172335600907
79.5,2380,[161.49902344],59.98875283446712
80.0,2298,[161.49902344],60.3718820861678
80.5,2345,[161.49902344],60.73179138321996
81.0,2362,[161.49902344],61.11492063492064
81.5,2329,[161.49902344],61.486439909297054
82.0,2345,[161.49902344],61.869569160997735
82.5,2325,[161.49902344],62.24108843537415
83.0,2187,[161.49902344],62.635827664399095
83.5,2219,[161.49902344],62.99573696145125
84.0,2103,[161.49902344],63.36725623582767
84.5,2172,[161.49902344],63.73877551020408
85.0,2039,[161.49902344],64.13351473922903
85.5,1992,[161.49902344],64.49342403628118
86.0,2054,[161.49902344],64.85333333333334
86.5,1994,[161.49902344],65.23646258503402
87.0,2015,[161.49902344],65.6195918367347
87.5,2113,[161.49902344],65.99111111111111
88.0,2063,[161.49902344],66.36263038548753
88.5,1995,[161.49902344],66.74575963718821
89.0,1910,[161.49902344],67.11727891156463
89.5,1982,[161.49902344],67.48879818594105
90.0,2009,[161.49902344],67.89514739229026
90.5,1950,[161.49902344],68.24344671201814
91.0,1948,[161.49902344],68.62657596371882
91.5,1935,[161.49902344],68.99809523809523
92.0,1875,[161.49902344],69.39283446712018
92.5,1828,[161.49902344],69.78757369614513
93.0,1760,[161.49902344],70.14748299319727
93.5,1858,[161.49902344],70.49578231292517
94.0,1849,[161.49902344],70.90213151927438
94.5,1773,[161.49902344],71.23882086167801
95.0,1743,[161.49902344],71.62195011337869
95.5,1802,[161.49902344],71.98185941043084
96.0,1903,[161.49902344],72.36498866213152
96.5,1929,[161.49902344],72.73650793650793
97.0,1875,[161.49902344],73.10802721088436
97.5,1923,[161.49902344],73.47954648526077
98.0,1987,[161.49902344],73.86267573696145
98.5,2125,[161.49902344],74.23419501133787
99.0,2053,[161.49902344],74.61732426303855
99.5,2206,[161.49902344],74.98884353741497
100.0,2207,[161.49902344],75.36036281179139
100.5,2205,[161.49902344],75.7318820861678
101.0,2147,[161.49902344],76.11501133786848
101.5,2116,[161.49902344],76.48653061224489
102.0,2149,[161.49902344],76.86965986394557
102.5,2110,[161.49902344],77.22956916099773
103.0,2086,[161.49902344],77.6126984126984
103.5,2164,[161.49902344],77.98421768707483
104.0,2085,[161.49902344],78.36734693877551
104.5,2165,[161.49902344],78.73886621315192
105.0,2222,[161.49902344],79.11038548752835
105.5,2211,[161.49902344],79.48190476190476
106.0,2190,[161.49902344],79.86503401360544
106.5,2155,[161.49902344],80.23655328798186
107.0,2069,[161.49902344],80.6312925170068
107.5,1989,[161.49902344],80.99120181405895
108.0,2120,[161.49902344],81.36272108843538
108.5,2038,[161.49902344],81.73424036281179
109.0,2181,[161.49902344],82.11736961451247
109.5,2089,[161.49902344],82.4888888888889
110.0,2198,[161.49902344],82.8604081632653
110.5,2278,[161.49902344],83.23192743764173
111.0,2267,[161.49902344],83.61505668934241
111.5,2298,[161.49902344],83.98657596371882
112.0,2299,[161.49902344],84.3697052154195
112.5,2408,[161.49902344],84.74122448979591
113.0,2329,[161.49902344],85.11274376417234
113.5,2287,[161.49902344],85.48426303854875
114.0,2282,[161.49902344],85.86739229024943
114.5,2219,[161.49902344],86.22730158730158
115.0,2246,[161.49902344],86.61043083900226
115.5,2094,[161.49902344],86.98195011337869
116.0,2006,[161.49902344],87.36507936507937
116.5,2046,[161.49902344],87.73659863945578
117.0,1951,[161.49902344],88.1081179138322
117.5,2043,[161.49902344],88.47963718820861
118.0,1984,[161.49902344],88.8627664399093
118.5,2025,[161.49902344],89.22267573696145
119.0,1925,[161.49902344],89.6174149659864
119.5,1889,[161.49902344],89.97732426303855
120.0,2001,[161.49902344],90.32562358276644
120.5,1941,[161.49902344],90.73197278911564
121.0,1752,[161.49902344],91.11510204081632
121.5,1833,[161.49902344],91.48662131519276
122.0,1844,[161.49902344],91.8465306122449
122.5,1799,[161.49902344],92.24126984126984
123.0,1791,[161.49902344],92.6360090702948
123.5,1726,[161.49902344],92.99591836734696
124.0,1754,[161.49902344],93.36743764172336
124.5,1729,[161.49902344],93.73895691609977
125.0,1728,[161.49902344],94.13369614512472
125.5,1710,[161.49902344],94.49360544217689
126.0,1705,[161.49902344],94.87673469387757
126.5,1614,[161.49902344],95.23664399092972
127.0,1610,[161.49902344],95.6197732426304
127.5,1668,[161.49902344],95.97968253968254
128.0,1532,[161.49902344],96.37442176870748
128.5,1533,[161.49902344],96.73433106575963
129.0,1442,[161.49902344],97.10585034013606
129.5,1444,[161.49902344],97.48897959183674
130.0,1551,[161.49902344],97.86049886621316
130.5,1439,[161.49902344],98.23201814058956
131.0,1538,[161.49902344],98.62675736961452
131.5,1466,[161.49902344],98.98666666666666
132.0,1478,[161.49902344],99.36979591836734
132.5,1448,[161.49902344],99.71809523809524
133.0,1344,[161.49902344],100.12444444444444
133.5,1400,[161.49902344],100.49596371882086
134.0,1353,[161.49902344],100.86748299319729
134.5,1401,[161.49902344],101.2390022675737
135.0,1343,[161.49902344],101.6105215419501
135.5,1282,[161.49902344],101.98204081632652
136.0,1320,[161.49902344],102.35356009070294
136.5,1176,[161.49902344],102.73668934240362
137.0,1154,[161.49902344],103.1198185941043
137.5,1172,[161.49902344],103.47972789115646
138.0,1113,[161.49902344],103.86285714285714
138.5,1052,[161.49902344],104.23437641723356
139.0,1070,[161.49902344],104.61750566893424
139.5,1097,[161.49902344],104.98902494331064
140.0,1151,[161.49902344],105.36054421768708
140.5,1064,[161.49902344],105.73206349206347
141.0,1039,[161.49902344],106.11519274376415
141.5,989,[161.49902344],106.4867120181406
142.0,965,[161.49902344],106.86984126984127
142.5,832,[161.49902344],107.24136054421768
143.0,840,[161.49902344],107.62448979591836
143.5,849,[161.49902344],107.98439909297052
144.0,950,[161.49902344],108.3675283446712
144.5,942,[161.49902344],108.73904761904762
145.0,928,[161.49902344],109.1221768707483
145.5,930,[161.49902344],109.49369614512472
146.0,940,[161.49902344],109.86521541950114
146.5,970,[161.49902344],110.24834467120182
147.0,990,[161.49902344],110.6314739229025
147.5,993,[161.49902344],110.99138321995464
148.0,1054,[161.49902344],111.36290249433108
148.5,903,[161.49902344],111.73442176870748
149.0,999,[161.49902344],112.12916099773244
149.5,1068,[161.49902344],112.50068027210884
150.0,1061,[161.49902344],112.860589569161
150.5,1021,[161.49902344],113.23210884353742
151.0,989,[161.49902344],113.6152380952381
151.5,962,[161.49902344],113.98675736961452
152.0,1000,[161.49902344],114.3698866213152
152.5,1059,[161.49902344],114.7414058956916
153.0,1034,[161.49902344],115.11292517006802
153.5,1040,[161.49902344],115.48444444444443
154.0,1141,[161.49902344],115.85596371882086
154.5,1122,[161.49902344],116.23909297052154
155.0,1101,[161.49902344],116.62222222222222
155.5,1195,[161.49902344],116.98213151927438
156.0,1288,[161.49902344],117.36526077097506
156.5,1209,[161.49902344],117.73678004535148
157.0,1222,[161.49902344],118.11990929705216
157.5,1236,[161.49902344],118.49142857142856
158.0,1312,[161.49902344],118.87455782312924
158.5,1323,[161.49902344],119.2344671201814
159.0,1345,[161.49902344],119.61759637188209
159.5,1339,[161.49902344],119.9891156462585
160.0,1289,[161.49902344],120.37224489795918
160.5,1498,[161.49902344],120.73215419501132
161.0,1510,[161.49902344],121.115283446712
161.5,1624,[161.49902344],121.48680272108844
162.0,1797,[161.49902344],121.86993197278912
162.5,1741,[161.49902344],122.24145124716551
163.0,1770,[161.49902344],122.63619047619048
163.5,1720,[161.49902344],122.99609977324263
164.0,1676,[161.49902344],123.36761904761904
164.5,1562,[161.49902344],123.73913832199548
165.0,1588,[161.49902344],124.1338775510204
165.5,1549,[161.49902344],124.49378684807256
166.0,1653,[161.49902344],124.85369614512472
166.5,1539,[161.49902344],125.2368253968254
167.0,1565,[161.49902344],125.61995464852608
167.5,1454,[161.49902344],125.9914739229025
168.0,1602,[161.49902344],126.37460317460318
168.5,1529,[161.49902344],126.7461224489796
169.0,1543,[161.49902344],127.12925170068029
169.5,1591,[161.49902344],127.48916099773244
170.0,1573,[161.49902344],127.8722902494331
170.5,1537,[161.49902344],128.24380952380952
171.0,1560,[161.49902344],128.6269387755102
171.5,1691,[161.49902344],128.98684807256237
172.0,1753,[161.49902344],129.35836734693876
172.5,1723,[161.49902344],129.7298866213152
173.0,1756,[161.49902344],130.12462585034012
173.5,1704,[161.49902344],130.49614512471655
174.0,1795,[161.49902344],130.86766439909297
174.5,1801,[161.49902344],131.2391836734694
175.0,1832,[161.49902344],131.62231292517006
175.5,1754,[161.49902344],131.9938321995465
176.0,1814,[161.49902344],132.35374149659864
176.5,1816,[161.49902344],132.7368707482993
177.0,1802,[161.49902344],133.13160997732427
177.5,1878,[161.49902344],133.49151927437643
178.0,1792,[161.49902344],133.86303854875283
178.5,1813,[161.49902344],134.23455782312925
179.0,1776,[161.49902344],134.6292970521542
179.5,1892,[161.49902344],134.98920634920634
180.0,1814,[161.49902344],135.36072562358277
180.5,1823,[161.49902344],135.7322448979592
181.0,1797,[161.49902344],136.09215419501135
181.5,1850,[161.49902344],136.48689342403628
182.0,1715,[161.49902344],136.8584126984127
182.5,1726,[161.49902344],137.24154195011337
183.0,1640,[161.49902344],137.6130612244898
183.5,1629,[161.49902344],137.98458049886622
184.0,1684,[161.49902344],138.35609977324262
184.5,1675,[161.49902344],138.7392290249433
185.0,1668,[161.49902344],139.12235827664398
185.5,1573,[161.49902344],139.4822675736961
186.0,1466,[161.49902344],139.85378684807256
186.5,1448,[161.49902344],140.22530612244898
187.0,1485,[161.49902344],140.58521541950114
187.5,1296,[161.49902344],140.9683446712018
188.0,1228,[161.49902344],141.27020408163264
188.5,1158,[161.49902344],141.61850340136056
189.0,1054,[161.49902344],141.99002267573695
189.5,1023,[161.49902344],142.3499319727891
190.0,936,[161.49902344],142.74467120181407
190.5,868,[161.49902344],143.09297052154196
191.0,817,[161.49902344],143.51092970521543
191.5,828,[161.49902344],143.8708390022676
192.0,843,[161.49902344],144.19591836734693
192.5,821,[161.49902344],144.50938775510204
193.0,871,[161.49902344],144.82285714285717
193.5,857,[161.49902344],145.14793650793652
194.0,813,[161.49902344],145.47301587301587
194.5,763,[161.49902344],145.83292517006802
195.0,705,[161.49902344],146.16961451247167
195.5,694,[161.49902344],146.57596371882087
196.0,640,[161.49902344],146.98231292517008
196.5,570,[161.49902344],147.377052154195
197.0,596,[161.49902344],147.73696145124717
197.5,598,[161.49902344],148.12009070294783
198.0,646,[161.49902344],148.49160997732426
198.5,653,[161.49902344],148.8515192743764
199.0,725,[161.49902344],149.2346485260771
199.5,742,[161.49902344],149.6061678004535
200.0,781,[161.49902344],149.9892970521542
200.5,856,[161.49902344],150.3724263038549
201.0,936,[161.49902344],150.7439455782313
201.5,947,[161.49902344],151.12707482993198
202.0,967,[161.49902344],151.48698412698414
202.5,1003,[161.49902344],151.8701133786848
203.0,982,[161.49902344],152.23002267573696
203.5,963,[161.49902344],152.6247619047619
204.0,932,[161.49902344],152.98467120181405
204.5,875,[161.49902344],153.35619047619048
205.0,886,[161.49902344],153.7277097505669
205.5,830,[161.49902344],154.08761904761906
206.0,825,[161.49902344],154.482358276644
206.5,859,[161.49902344],154.86548752834466
207.0,828,[161.49902344],155.23700680272108
207.5,823,[161.49902344],155.62013605442178
208.0,885,[161.49902344],155.98004535147393
208.5,875,[161.49902344],156.3631746031746
209.0,821,[161.49902344],156.73469387755102
209.5,811,[161.49902344],157.1178231292517
210.0,798,[161.49902344],157.47773242630385
210.5,752,[161.49902344],157.86086167800454
211.0,747,[161.49902344],158.20916099773245
211.5,632,[161.49902344],158.60390022675736
212.0,632,[161.49902344],158.98702947845806
212.5,559,[161.49902344],159.32371882086167
213.0,541,[161.49902344],159.73006802721088
213.5,483,[161.49902344],160.08997732426303
214.0,451,[161.49902344],160.484716553288
214.5,474,[161.49902344],160.90267573696144
215.0,450,[161.49902344],161.32063492063492
215.5,488,[161.49902344],161.71537414965985
216.0,493,[161.49902344],162.08689342403628
216.5,504,[161.49902344],162.47002267573697
217.0,464,[161.49902344],162.81832199546486
217.5,465,[161.49902344],163.16662131519274
218.0,423,[161.49902344],163.50331065759636
218.5,423,[161.49902344],163.8632199546485
219.0,418,[161.49902344],164.23473922902494
219.5,412,[161.49902344],164.61786848072563
220.0,205,[161.49902344],164.98938775510203
