0,1,2,3,4,5,6,7,8,9,10,11
0.33781892,0.2606392,0.25770494,0.3552675,0.61103797,0.509069,0.4315103,0.43212488,0.5201176,0.649168,0.53876346,0.3941193
0.13527916,0.18930522,0.37648317,0.38682848,0.6844267,0.43669248,0.40060136,0.5486688,0.44936636,0.3323735,0.21298918,0.15776035
0.22379571,0.27551898,0.4088019,0.5083217,0.6244524,0.7811881,0.75684524,0.72669554,0.6399689,0.5784077,0.39595875,0.256988
0.14968136,0.15522365,0.17978008,0.24204613,0.4648521,0.7967466,0.66004556,0.4360257,0.3076149,0.22492595,0.19875446,0.15899587
0.22549166,0.2566511,0.33288807,0.39762136,0.6069505,0.9107479,0.6886128,0.5242506,0.48906934,0.4819678,0.393034,0.25283182
0.21350329,0.26676247,0.43779185,0.34867135,0.29653552,0.49831718,0.49444616,0.5325336,0.54983294,0.8892675,0.91258854,0.45578805
0.24434733,0.3038132,0.37644523,0.41856164,0.5784258,0.8669627,0.6398358,0.44148344,0.38125327,0.46379596,0.36067107,0.2289894
0.27325454,0.24960698,0.31263205,0.3066525,0.42085212,0.5521182,0.5407266,0.6094442,0.5824843,0.587907,0.47797856,0.3366105
0.5352487,0.30732435,0.0994286,0.03862715,0.051474515,0.07180627,0.13869336,0.23585896,0.31967896,0.45018044,0.3598087,0.3296929
0.79176587,0.5551821,0.33955216,0.14917232,0.035783537,0.010556215,0.014812401,0.007922078,0.0064582317,0.01946892,0.07225854,0.30436695
0.49283263,0.59226066,0.7872264,0.55919534,0.27942646,0.2661358,0.28959396,0.24801867,0.31495142,0.383819,0.3358993,0.3187966
0.2049569,0.15315813,0.23852144,0.16634688,0.15070626,0.39910716,0.5293709,0.7720991,0.5658414,0.6210808,0.7796758,0.4844174
0.26593825,0.30480713,0.43027717,0.3983383,0.3928841,0.54717374,0.53408957,0.59787446,0.4628292,0.50019133,0.6026772,0.4024832
0.3152292,0.20974186,0.118356705,0.15466961,0.4418296,0.8532219,0.35032693,0.11062977,0.10074525,0.10125205,0.09867026,0.14754845
0.326328,0.48157355,0.9759997,0.5819706,0.25837392,0.27520227,0.25349092,0.25241664,0.29096028,0.31494412,0.2628774,0.24562654
0.5596631,0.64309144,0.8850926,0.8342598,0.7673464,0.8352647,0.71383226,0.61981267,0.63316846,0.67815393,0.547718,0.46581313
0.48921078,0.54344964,0.6522961,0.6463146,0.69956267,0.6317797,0.50139123,0.45525795,0.53666264,0.66298354,0.5282611,0.42761537
0.08117017,0.118893415,0.2043542,0.30769765,0.5841811,0.76006085,0.27724373,0.08590873,0.07458662,0.123580866,0.08978101,0.058204617
0.15101586,0.3638083,0.5262699,0.5890778,0.7176958,0.43660107,0.16094862,0.07948304,0.09452109,0.10064512,0.08613512,0.097699955
0.37151214,0.39826903,0.45874462,0.38827088,0.31295934,0.20119953,0.23062398,0.20071584,0.3303073,0.44919923,0.40449795,0.3619132
0.3064314,0.27144903,0.17158368,0.12378897,0.13213065,0.13400024,0.13477199,0.17734863,0.45103908,0.7882958,0.6511387,0.40203688
0.16747224,0.4686537,0.84074897,0.6812621,0.19369261,0.035613652,0.040689345,0.013787845,0.00950809,0.018652892,0.02309958,0.048986368
0.3734224,0.6009179,0.68900025,0.5183611,0.18931602,0.14463344,0.11302937,0.0981825,0.18411309,0.27515826,0.17162047,0.1798561
0.6072645,0.6392285,0.711196,0.7519974,0.7668101,0.8044782,0.69304967,0.5667942,0.56394595,0.80176675,0.66354144,0.5398489
0.53580135,0.582746,0.6365377,0.702897,0.8288671,0.90025026,0.78112924,0.65969634,0.5996785,0.6574976,0.5341243,0.4882024
0.6337087,0.32668704,0.11711852,0.13796374,0.19228803,0.21254475,0.20413904,0.1942537,0.22154018,0.42940128,0.347776,0.27499905
0.27132833,0.29066092,0.8522555,0.2703704,0.065201975,0.0793766,0.08618082,0.10484343,0.104792826,0.11648741,0.102024145,0.1000704
0.010202607,0.15518253,1.0,0.3155629,0.018727949,0.018116657,0.01333498,0.009367152,0.009486674,0.012802797,0.011527642,0.008920167
0.32396686,0.40365928,0.73241866,0.32110056,0.13950028,0.19520983,0.12897883,0.10912302,0.18504725,0.24320227,0.22595283,0.22045954
0.028347857,0.044970367,0.2158407,0.12377703,0.04341424,0.0791599,0.07765561,0.2832862,0.3387137,0.77723527,0.29602823,0.050050404
0.0009008181,0.0016462082,0.0031338497,0.0033983837,0.014782698,0.0056240214,0.003245539,0.007897442,0.16927081,1.0,0.3110371,0.006691212
0.112635106,0.15635942,0.27299094,0.20563787,0.2020645,0.15714106,0.17651631,0.31042162,0.5865264,0.8036486,0.33340192,0.13341239
0.097748205,0.12186043,0.18792047,0.1651544,0.16314514,0.20096478,0.34913313,0.70951605,0.66479886,0.6663408,0.2856801,0.11747297
0.016353706,0.022255,0.045633473,0.033412877,0.028447771,0.048913226,0.26960328,0.95334756,0.5228369,0.1276965,0.05403826,0.021800911
0.19767989,0.22044297,0.5060706,0.28763628,0.16244279,0.20751366,0.19097133,0.28319204,0.3733218,0.6229521,0.4730747,0.1873806
0.10003255,0.22379453,0.4024514,0.32427895,0.3450592,0.51732457,0.328405,0.1687686,0.3211685,0.9165866,0.5920065,0.15294948
0.11594209,0.12292388,0.4161679,0.18746689,0.16953294,0.20306516,0.26342782,0.6289736,0.49744478,0.738166,0.5473301,0.2387852
0.532463,0.37022197,0.20089827,0.15042275,0.17919539,0.22826467,0.18729396,0.23814997,0.30743787,0.50929993,0.551235,0.38632336
0.2973326,0.35215285,0.80481607,0.34053248,0.11961855,0.11433345,0.1011405,0.084456526,0.0788969,0.10274519,0.091201335,0.12023944
0.022971632,0.21392547,1.0,0.40748522,0.027197435,0.018046,0.02187116,0.013105643,0.016709397,0.056803398,0.024383437,0.01360088
0.52983606,0.5767978,0.6394962,0.32105634,0.19410162,0.19570868,0.15942386,0.16179417,0.23814751,0.30683655,0.22539443,0.26141572
0.1422105,0.100313544,0.07578168,0.047196295,0.06108577,0.0640302,0.080654,0.30214947,0.45510146,0.82120746,0.39268574,0.099114604
0.0065280767,0.006557904,0.0056705154,0.008647477,0.037820272,0.013171628,0.011423349,0.04252391,0.23595162,1.0,0.4175092,0.017607069
0.20944355,0.24810465,0.25084156,0.21067892,0.20563722,0.18825863,0.213659,0.41197053,0.55598664,0.73891485,0.37774932,0.1568747
0.51638556,0.36742288,0.28684938,0.31953514,0.3787872,0.37702912,0.3277716,0.38643137,0.3224553,0.5486248,0.5240417,0.41622755
0.607084,0.50239396,0.54233867,0.269139,0.17302583,0.19015884,0.17033376,0.4418404,0.24828093,0.19347154,0.15549931,0.19120666
0.5445849,0.65628546,0.86981946,0.5574152,0.44895056,0.5053476,0.42703658,0.41743448,0.346709,0.36208406,0.321517,0.3614806
0.36264876,0.26456517,0.3889014,0.4495281,0.75263745,0.54655665,0.32864994,0.4137968,0.3255682,0.3797782,0.22322822,0.20397319
0.27921307,0.22596069,0.38758352,0.31234196,0.41180485,0.8177737,0.39084154,0.24875133,0.20796107,0.27003914,0.18085352,0.13796058
0.13063203,0.28390452,0.8998869,0.47408584,0.2207012,0.2727742,0.26822475,0.25897354,0.25212085,0.26692384,0.18129273,0.15023288
0.07042018,0.11144193,0.3877029,0.20704675,0.15696359,0.17314501,0.33638635,0.90304816,0.60436517,0.3158222,0.17920712,0.10120575
0.082852915,0.16201487,0.61332244,0.27660176,0.17290092,0.30934104,0.39807218,0.8102059,0.47522753,0.1663599,0.11689363,0.0810544
0.07319727,0.16529311,0.5655227,0.25771576,0.15621358,0.34279463,0.44091815,0.7328222,0.44164902,0.26120928,0.16841432,0.08056394
0.1855239,0.28383142,0.6514056,0.38391623,0.23663865,0.42372176,0.32581908,0.33111262,0.35603574,0.74009645,0.8314002,0.40926808
0.21053106,0.3088075,0.68173146,0.4205666,0.32299194,0.58727854,0.5416068,0.52313745,0.47737083,0.75144774,0.74739945,0.3636123
0.44834203,0.4174395,0.48715937,0.4641477,0.4681631,0.57649684,0.5400969,0.56492656,0.59970546,0.7309765,0.83834344,0.6134357
0.32460797,0.3343587,0.42908633,0.49381748,0.57975346,0.70766354,0.7587222,0.86912465,0.8700638,0.8814736,0.7880269,0.50757104
0.35184386,0.3875866,0.61616004,0.5591237,0.6188342,0.89935243,0.7978178,0.75181776,0.652584,0.6410041,0.66572994,0.48883736
0.24412672,0.29540092,0.5201219,0.39416292,0.44220737,0.722287,0.6945799,0.8312242,0.57524896,0.51665956,0.57469064,0.40732214
0.08201243,0.14814204,0.35414007,0.38150224,0.53055435,0.5094633,0.32965204,0.41874012,0.3398773,0.44120988,0.23491363,0.11667515
0.29505718,0.13646284,0.08767471,0.09361165,0.23955818,0.86884034,0.34740764,0.0655862,0.049370565,0.087461516,0.04827565,0.09504345
0.16975065,0.263299,0.5831593,0.40399033,0.3484283,0.61036485,0.28368524,0.10811147,0.122013494,0.25262082,0.14882006,0.10191111
0.45548505,0.5510269,0.7795376,0.66387725,0.567666,0.60396075,0.4995284,0.49572217,0.4818412,0.50669646,0.42933527,0.3963862
0.3703866,0.62304246,0.9544251,0.7853208,0.5144652,0.42807177,0.5150784,0.250253,0.20976743,0.24961933,0.22815567,0.24383035
0.3029857,0.5388823,0.8525631,0.63750666,0.3095225,0.29155502,0.45599464,0.16571799,0.19600405,0.28852692,0.19258925,0.15850785
0.57263047,0.43383238,0.29652423,0.20691445,0.19899128,0.34622335,0.29824716,0.31250244,0.4003324,0.88817066,0.6374112,0.3430531
0.47311318,0.3953605,0.3011141,0.2762129,0.36022452,0.3986514,0.29292622,0.18436036,0.29348406,0.7613164,0.514382,0.26997924
0.19017257,0.05425559,0.0225017,0.05000724,0.2985125,0.9476699,0.30440947,0.0339532,0.020034933,0.025120733,0.020683432,0.055804446
0.30308813,0.49621502,0.23876126,0.19475505,0.23373178,0.5606294,0.40391523,0.42007276,0.3434281,0.3164454,0.20399958,0.19378088
0.19442527,0.32193863,0.5263666,0.37582836,0.40604046,0.58438396,0.39014354,0.5365467,0.3812015,0.34109208,0.19091429,0.16644226
0.44387352,0.32735077,0.24062648,0.2017186,0.30848092,0.47432017,0.34135678,0.3478718,0.5616766,0.97274977,0.62708414,0.33460456
0.7065509,0.6345914,0.61428636,0.58965707,0.6735059,0.7554707,0.5840082,0.448872,0.49779698,0.76417994,0.5857895,0.52875036
0.580103,0.57265466,0.6385965,0.50823396,0.53159046,0.6570606,0.5064095,0.4149099,0.4536727,0.7030285,0.500864,0.46073896
0.10104391,0.14122403,0.18857878,0.18577556,0.31705424,0.39787382,0.32317662,0.3673266,0.43548346,0.6285553,0.22274485,0.11215112
0.13574369,0.16234015,0.31209427,0.27921697,0.28511283,0.50289774,0.54748845,0.82534045,0.52159923,0.34642622,0.27835488,0.19015566
0.026250307,0.27127215,1.0,0.39287892,0.03948499,0.029854648,0.04507437,0.03086713,0.036594663,0.07316113,0.036228932,0.018307982
0.09832112,0.32932088,0.8450335,0.5143601,0.19958971,0.17572589,0.12616996,0.10385775,0.29917362,0.69845545,0.38142642,0.093038514
0.21828188,0.259208,0.62916386,0.32222214,0.22777908,0.3810212,0.2794959,0.34068206,0.3517937,0.66217816,0.93033236,0.4783437
0.19995579,0.4216099,0.9805885,0.52799845,0.21451588,0.24757871,0.2543352,0.32385233,0.2213738,0.25790262,0.36027554,0.21246405
0.123814985,0.1597685,0.32411727,0.28401464,0.3230037,0.39340946,0.32558888,0.35545486,0.39328355,0.59771913,0.25955674,0.12623547
0.14661747,0.16743904,0.24519692,0.23735887,0.2532889,0.43931523,0.47398266,0.8279639,0.43362233,0.2796063,0.213265,0.16094707
0.062290393,0.2444593,0.98481274,0.43244988,0.06127697,0.05534631,0.06299106,0.05374067,0.053043544,0.09855315,0.059082225,0.042427227
0.08755304,0.20034036,0.39620128,0.27979255,0.14167751,0.18787134,0.13952692,0.11726011,0.2890087,0.9502716,0.350344,0.08436299
0.13543229,0.28941697,0.6020992,0.40479606,0.3004774,0.7572905,0.4859231,0.39366168,0.24900664,0.34343845,0.4157841,0.19270948
0.20488411,0.42079145,0.7570893,0.37954646,0.24334726,0.44240698,0.3807271,0.5548718,0.3013296,0.32915562,0.40480366,0.24995503
0.29467195,0.303845,0.32213143,0.29180443,0.3966618,0.45736033,0.40862426,0.5177828,0.5101958,0.7077875,0.43039602,0.29102412
0.3150597,0.28007686,0.297065,0.26659584,0.42492482,0.69573796,0.46141854,0.7529291,0.4834699,0.42546397,0.35863784,0.3563788
0.22036628,0.32503298,0.99214226,0.586013,0.1581511,0.12199457,0.1617118,0.108606815,0.101463564,0.12611915,0.092373766,0.119619146
0.2706296,0.4738775,0.8813731,0.587081,0.2956172,0.25068495,0.20139739,0.1740693,0.2663251,0.3971358,0.2595904,0.18471076
0.46282834,0.2997801,0.1631279,0.12568912,0.22665706,0.30979916,0.24199086,0.41350892,0.54083973,0.97411615,0.6914377,0.37518418
0.35297823,0.4439383,0.5785037,0.38304245,0.24343817,0.31552032,0.2832435,0.22039299,0.24707985,0.46565259,0.31133997,0.22579266
0.28237495,0.38717932,0.27738017,0.2994547,0.5104869,0.54799825,0.39400753,0.40283927,0.48831186,0.62444556,0.3166047,0.19988754
0.43357286,0.41606614,0.44967267,0.42206594,0.47718912,0.56113446,0.54236424,0.7649752,0.49304196,0.36471438,0.3480229,0.36907563
0.1793743,0.35615185,1.0,0.5270541,0.15494719,0.13851795,0.19054767,0.10711743,0.10078419,0.14630209,0.109772414,0.12126705
0.34255862,0.4909777,0.8936339,0.65560937,0.39929837,0.37745503,0.2873251,0.2688958,0.36227113,0.49046677,0.33659163,0.27179018
0.7265824,0.6815638,0.72669804,0.77886087,0.9141946,0.92983043,0.7569451,0.6132301,0.5812736,0.7453835,0.6312754,0.587488
0.39366084,0.43362245,0.51584584,0.6563289,0.8573979,0.90605986,0.73058045,0.57685053,0.5014805,0.5472446,0.42577428,0.3429951
0.17739488,0.3136377,0.50411075,0.4964624,0.4557398,0.80675304,0.54763514,0.36112818,0.32236007,0.42201668,0.24370857,0.13429293
0.09684972,0.30309713,0.9530977,0.48894653,0.23619251,0.21227437,0.2314411,0.22919622,0.24897411,0.35008475,0.19964926,0.11598699
0.012624283,0.010923912,0.019304896,0.019707566,0.17369014,0.99952495,0.4374709,0.041346107,0.026541585,0.046549533,0.026468497,0.013868434
0.08683873,0.06583268,0.12542981,0.051784605,0.032924104,0.083070375,0.23932667,0.9036371,0.35055894,0.08384629,0.07153097,0.07556105
0.2554019,0.28191102,0.48324192,0.27510652,0.18571976,0.4266282,0.34149078,0.5437357,0.3340596,0.51782966,0.678573,0.39009178
0.02520082,0.043752197,0.20753668,0.1519199,0.34291518,0.29912144,0.1264262,0.2794059,0.34512994,0.8037961,0.41828728,0.07683937
0.14147402,0.12690513,0.17109954,0.23205724,0.5800657,0.94217825,0.38537052,0.16439262,0.17131808,0.235721,0.17632334,0.13661031
0.21245728,0.3396596,0.33583844,0.26125908,0.31998083,0.37967664,0.48894298,0.77340394,0.67808783,0.7298959,0.4581665,0.21429838
0.4365297,0.3518549,0.88920087,0.34822538,0.22055052,0.28847012,0.25657737,0.2898283,0.26214778,0.3866273,0.38866767,0.24147074
0.53806806,0.2808446,0.67306703,0.3012182,0.24646887,0.3248359,0.27770853,0.31993246,0.32097068,0.9375903,0.57920223,0.2985264
0.20414172,0.14820743,0.16942255,0.15362349,0.21957217,0.418686,0.25584453,0.22023505,0.27663487,0.86671853,0.62849015,0.339191
0.18950231,0.1411213,0.11839698,0.13621049,0.37582496,0.3301235,0.2656243,0.74530536,0.48875466,0.8938889,0.47072318,0.22969396
0.14916417,0.24149321,0.41830516,0.336585,0.27678838,0.36631986,0.35912967,0.75570273,0.33882716,0.33189753,0.2198429,0.30195278
0.17870946,0.28624326,0.98022103,0.47756514,0.22672014,0.14436103,0.19051619,0.14370939,0.17817496,0.33904943,0.19982748,0.14254455
0.059038386,0.031432003,0.050819587,0.09108818,0.2523603,0.9671277,0.34199893,0.05449731,0.031590056,0.069352165,0.02938421,0.027908966
0.10129268,0.0987738,0.07917332,0.04773736,0.068851635,0.15185992,0.25310394,0.9063514,0.3876348,0.12301728,0.08838041,0.16989185
0.6119053,0.45446986,0.21381524,0.15321691,0.2869588,0.32206982,0.2882131,0.6276716,0.5254937,0.6590561,0.50352496,0.42268535
0.07642317,0.07476639,0.0633266,0.111155234,0.2894624,0.30953622,0.18906061,0.4487876,0.47422528,0.72403014,0.21739428,0.044272613
0.11903268,0.10945806,0.13227002,0.15166473,0.40839738,0.9401466,0.45616758,0.1974523,0.18677203,0.2103698,0.12687331,0.103757
0.55487436,0.5383908,0.6492002,0.6406497,0.72412723,0.70843357,0.5534519,0.5721554,0.65522903,0.7115165,0.55373704,0.5087454
0.6875147,0.61208445,0.6221856,0.6372034,0.7579809,0.7705245,0.63365936,0.6665631,0.717304,0.8543254,0.6545563,0.56763625
0.33130404,0.35970375,0.500196,0.5973952,0.7178752,0.91917044,0.6234394,0.44215128,0.41478077,0.4757729,0.3289015,0.2501186
0.20140938,0.1466128,0.14439668,0.15049136,0.2626136,0.5913226,0.3944972,0.58798885,0.3272983,0.20938514,0.1668518,0.2058007
0.68771213,0.54196244,0.5303448,0.5700593,0.71025354,0.7740711,0.651798,0.7398589,0.69580716,0.7501055,0.62650514,0.5956611
0.676979,0.59232026,0.5586943,0.6061414,0.73681164,0.76816434,0.68256575,0.7204605,0.7554032,0.84733254,0.7255208,0.64604574
0.265292,0.29235137,0.46316892,0.43980238,0.4643225,0.5964923,0.733362,0.9684002,0.8514379,0.7298701,0.5066398,0.3351761
0.3949093,0.45630062,0.6594527,0.6654629,0.5931724,0.7106062,0.7201075,0.83666444,0.88346803,0.9571354,0.7427155,0.49106106
0.37720907,0.60132885,0.8877436,0.68617177,0.27020827,0.3654315,0.31333876,0.29417408,0.29535306,0.42894003,0.46563518,0.38309962
0.60420877,0.5565773,0.6611595,0.30961284,0.106453486,0.18550761,0.18780808,0.13805781,0.11781391,0.25255775,0.31261888,0.36903942
0.44438043,0.2523633,0.07393786,0.0992244,0.36072966,0.13621934,0.06839471,0.16721338,0.29974207,0.6200101,0.3970203,0.26807278
0.03332341,0.101473875,0.27201322,0.22505485,0.49458912,0.24319132,0.28603265,0.5949009,0.47117704,0.5851214,0.21848078,0.06000006
0.17999287,0.26008314,0.43836358,0.37260857,0.34192488,0.61511886,0.6141001,0.79130805,0.5102432,0.33886006,0.1580955,0.11010279
0.3198696,0.45103818,0.72550803,0.6995148,0.52766484,0.6406348,0.39454824,0.29685152,0.22041474,0.26877183,0.22887067,0.23354799
0.20142165,0.6081903,0.9952934,0.84436494,0.30673745,0.19862074,0.12067193,0.11243033,0.09917924,0.14657466,0.123638704,0.115509346
0.12593633,0.20633651,0.5080386,0.27388802,0.2137631,0.46824092,0.46383014,0.7150078,0.32264403,0.20147261,0.17394193,0.13319175
0.14956832,0.15757012,0.35926527,0.3711522,0.60614467,0.517542,0.2595706,0.29277235,0.37110636,0.7478708,0.7309391,0.33900833
0.42722324,0.36947277,0.33865502,0.25475523,0.15604736,0.11915625,0.10304299,0.20178285,0.3751052,0.5700652,0.5137375,0.4084725
0.94549984,0.7802222,0.5548405,0.53961086,0.6163128,0.647238,0.5644818,0.5901882,0.48574373,0.48498145,0.50611645,0.6192095
0.445245,0.44285104,0.47436288,0.45977265,0.48067296,0.5400434,0.45014742,0.46665445,0.67050594,0.9054008,0.64867014,0.4496747
0.50755304,0.5082991,0.50237,0.43942568,0.54527307,0.58251965,0.5001096,0.4074051,0.5802809,0.8631466,0.62275875,0.45312446
0.55672514,0.51206565,0.60404927,0.17520134,0.068175584,0.09207855,0.07129831,0.06069733,0.11826647,0.3377271,0.17173947,0.23617314
0.52217,0.2944658,0.14153099,0.034480948,0.055751536,0.055019375,0.06221709,0.10391757,0.2929638,0.5917978,0.4385383,0.37291443
0.13809739,0.102046646,0.13194738,0.14749004,0.37387148,0.27423534,0.2759552,0.46072242,0.454518,0.6341787,0.38775527,0.17352313
0.4122231,0.3297634,0.39564353,0.3220666,0.29129,0.3379941,0.5336804,0.92779577,0.6552426,0.33043978,0.21724916,0.24987072
0.7714001,0.59437793,0.39690492,0.2838821,0.24399708,0.24449243,0.27744055,0.4316554,0.4627364,0.392014,0.35964206,0.4946997
0.18821333,0.24001838,0.31118032,0.35834134,0.7052465,0.29304016,0.1999588,0.3498922,0.3517284,0.44518182,0.22504887,0.13671416
0.44576693,0.27652407,0.47099733,0.2839256,0.21649183,0.26274788,0.36344576,0.75195384,0.43378505,0.22245397,0.19178553,0.17819095
0.26311207,0.2230801,0.24978873,0.29893914,0.42693537,0.48182625,0.412176,0.45371625,0.44795927,0.83165926,0.4203277,0.22354035
0.056373145,0.09964954,0.3365837,0.34661517,0.4429186,0.2633738,0.3287875,0.57165796,0.43614805,0.37294707,0.17637217,0.09693691
0.1898589,0.3282374,0.6800357,0.52675813,0.6958132,0.4101838,0.32458842,0.38736743,0.36553335,0.29715464,0.23615105,0.22399749
0.5267757,0.30551705,0.41845933,0.51803595,0.6236748,0.8475749,0.5123072,0.38007745,0.30045426,0.24556829,0.18329565,0.3646746
