0,1,2,3,4,5,6,7,8,9,10,11
0.6478827,0.51169086,0.5039476,0.5068065,0.67848563,0.4492303,0.57264835,0.6376947,0.4741388,0.563606,0.50338775,0.6082605
0.6493952,0.6424346,0.6732498,0.6086224,0.65606064,0.40775734,0.42261812,0.53083795,0.6200144,0.8451194,0.6323167,0.60790145
0.36077043,0.41169128,0.6183727,0.46209955,0.6118902,0.41612908,0.33834124,0.27753443,0.3135652,0.55039465,0.39913115,0.4407833
0.47922352,0.47711706,0.7654935,0.504798,0.4875383,0.4025848,0.35982352,0.31041864,0.38413066,0.6683927,0.38862038,0.3942702
0.61216617,0.461478,0.4888509,0.48211178,0.6250571,0.5241351,0.59921724,0.65392524,0.47553465,0.49232128,0.4238137,0.5031016
0.7073366,0.54574627,0.5958027,0.65502363,0.8199911,0.76020163,0.768342,0.734778,0.65156144,0.62978566,0.5503845,0.6944784
0.6317202,0.64471734,0.7565267,0.6364433,0.7050005,0.44793102,0.463594,0.45230314,0.4866174,0.6990426,0.5711098,0.5659673
0.48156384,0.58807176,0.76717,0.52612936,0.44014874,0.33253664,0.30172792,0.3167007,0.46322203,0.7879143,0.5600394,0.44007874
0.3611399,0.49951887,0.81559247,0.48917207,0.48336783,0.3098551,0.28933015,0.3127536,0.4526663,0.7506413,0.45427033,0.3747546
0.34085402,0.39935514,0.76295054,0.44151336,0.35404932,0.3040462,0.34651488,0.39635396,0.43558583,0.6517421,0.41894394,0.3838194
0.55744797,0.5755119,0.52117544,0.51497245,0.7113894,0.45905668,0.39078757,0.4865366,0.46046528,0.45737767,0.35946426,0.40254936
0.53181237,0.4508207,0.4662173,0.4908399,0.65969676,0.5787753,0.563839,0.55243087,0.43037722,0.5284104,0.56785107,0.5512775
0.3669696,0.33257604,0.4236129,0.3592592,0.3490046,0.3610223,0.71127033,0.5544117,0.3962557,0.7349119,0.5053251,0.40136176
0.55964637,0.4722294,0.47291917,0.47239378,0.6825818,0.46107948,0.5563045,0.6626693,0.50235397,0.55142653,0.47748137,0.53333366
0.532044,0.601767,0.7034734,0.6593969,0.6436648,0.4233671,0.4274667,0.45603016,0.5324323,0.75326777,0.56183267,0.49955687
0.34452513,0.4195671,0.6238387,0.4680591,0.54606736,0.4785792,0.44964638,0.36465693,0.39781114,0.58655494,0.34916016,0.37573653
0.48885345,0.51077104,0.72484523,0.48426592,0.48919794,0.4473224,0.500402,0.50618887,0.5744757,0.76505476,0.50373405,0.4349187
0.6958912,0.50262654,0.46843657,0.44365576,0.576622,0.4845623,0.4476837,0.72889787,0.46470273,0.4428768,0.41751215,0.47039792
0.5369671,0.42040417,0.4773865,0.5597265,0.6485663,0.6779141,0.7597438,0.8023348,0.826462,0.85152984,0.77265674,0.7478064
0.35796547,0.46605226,0.7804561,0.50779027,0.45497957,0.42191887,0.35842958,0.3746623,0.46140587,0.7679554,0.41633186,0.31351066
0.5370969,0.5854635,0.8041164,0.73175657,0.73027945,0.64176387,0.55720586,0.49713746,0.5134207,0.6559496,0.5639435,0.5700806
0.6020796,0.55885124,0.7144709,0.6771661,0.68307143,0.596058,0.62980044,0.66437757,0.6556868,0.69072664,0.5694725,0.6604057
0.43429676,0.33366343,0.64592475,0.539814,0.38524193,0.2449622,0.29678917,0.33143815,0.27780372,0.4787359,0.35868874,0.3999552
0.78634095,0.60925484,0.54548347,0.53853464,0.5773157,0.3656569,0.37946722,0.4910807,0.4624938,0.59848017,0.531162,0.54680866
0.676734,0.5173221,0.43473065,0.4328826,0.52443445,0.4070748,0.29868782,0.35132897,0.34773755,0.34109667,0.27419278,0.34025973
0.28894293,0.21840028,0.32058495,0.4062076,0.6575486,0.38108474,0.34259507,0.45181337,0.24316262,0.16850807,0.1461084,0.22170666
0.38134983,0.36517504,0.5393423,0.36501336,0.5349829,0.3821192,0.5129445,0.7850582,0.36732784,0.2982675,0.26924962,0.31316265
0.40169019,0.425293,0.40862104,0.4215236,0.5177954,0.46068627,0.5078238,0.34032634,0.3113924,0.3728741,0.33908558,0.38181543
0.23922619,0.18827365,0.22168355,0.28511873,0.4562307,0.55909705,0.46976528,0.52005774,0.340562,0.23372722,0.2428193,0.2802119
0.3221645,0.12327281,0.1716977,0.304514,0.672362,0.7448578,0.22791609,0.14380355,0.16275401,0.121619835,0.1412857,0.40164256
0.2862673,0.2727635,0.30305102,0.36547458,0.66253394,0.7492038,0.37294832,0.32728732,0.31287143,0.3713177,0.21118735,0.32665184
0.24538974,0.23161653,0.34354997,0.45942488,0.6501717,0.553305,0.42062652,0.5612748,0.40706334,0.3160326,0.23471193,0.40112442
0.42499843,0.27322978,0.27275884,0.22759266,0.46935526,0.4653178,0.50535625,0.64100397,0.36967367,0.33679453,0.14823383,0.2709092
0.23126775,0.18382242,0.23711723,0.27253205,0.2277423,0.23097205,0.2891638,0.3986883,0.33019963,0.21554714,0.08166621,0.09628666
0.40514255,0.37872413,0.41947475,0.41457123,0.5096081,0.3565474,0.40545365,0.5916271,0.4824373,0.4374706,0.3436,0.41579145
0.44091037,0.17578702,0.2048934,0.3697135,0.56687015,0.54457724,0.24794611,0.19738437,0.14168452,0.17353806,0.249061,0.43980238
0.22656174,0.0986164,0.1434477,0.35845032,0.70819926,0.58872825,0.1998281,0.14657274,0.1445942,0.13290481,0.11353302,0.23983392
0.3156288,0.2929252,0.16562863,0.29607597,0.59528637,0.3658738,0.13834281,0.1478283,0.2097484,0.22483595,0.17653194,0.49088657
0.34972098,0.32964122,0.41402856,0.364422,0.43906623,0.5226074,0.46643382,0.3581762,0.2815482,0.25667983,0.2245066,0.3326478
0.32769865,0.27200416,0.29923552,0.15855362,0.23075019,0.17726947,0.3935991,0.77992517,0.32936808,0.19249944,0.18131939,0.26846606
0.35046253,0.2324596,0.2553561,0.34003446,0.5048361,0.6956207,0.54660946,0.37313834,0.27881306,0.29739964,0.20802248,0.26687106
0.3417316,0.16041708,0.12717912,0.24173106,0.6284412,0.65368,0.2272544,0.18329698,0.13821612,0.07845735,0.13070941,0.3656873
0.167633,0.13162988,0.31647298,0.63188803,0.65734714,0.26534012,0.16581391,0.12202502,0.066870116,0.045420576,0.12817048,0.29276854
0.29450336,0.34192136,0.5987339,0.4836721,0.42640802,0.2435106,0.3744939,0.4401902,0.4282818,0.37554768,0.3837311,0.5206458
0.24930836,0.30862537,0.3424566,0.2353179,0.36526173,0.40738094,0.52694196,0.61163044,0.22884023,0.17122002,0.5068655,0.5514869
0.17242749,0.08833857,0.36090466,0.72191596,0.32287794,0.23838058,0.17547625,0.34076995,0.40571204,0.2785208,0.11123576,0.12899639
0.18520783,0.1586631,0.35453665,0.43742624,0.23060967,0.1635067,0.3049124,0.7041625,0.4249005,0.28019208,0.1469259,0.22352265
0.24569225,0.26825485,0.2399662,0.30367345,0.48055366,0.64373595,0.51721996,0.3281593,0.25149727,0.23133118,0.23641706,0.18788427
0.32857114,0.2519979,0.18327741,0.4547933,0.6329775,0.43941486,0.22400075,0.2000914,0.22768928,0.24498868,0.33543885,0.29217932
0.29264373,0.2989578,0.36466876,0.4975597,0.63398314,0.23003493,0.21500859,0.41797918,0.4920982,0.2893124,0.35102785,0.40954745
0.21857707,0.36476365,0.45059738,0.41686738,0.29744115,0.15658416,0.18085857,0.26022735,0.21408813,0.1576435,0.40922067,0.48708007
0.40737906,0.44588572,0.5503342,0.48281798,0.34305793,0.2769282,0.2629131,0.26437286,0.30556476,0.2715835,0.3736454,0.6934499
0.4903757,0.6103675,0.7486943,0.37214363,0.32179773,0.31023493,0.4922562,0.6715527,0.39469874,0.4654342,0.54237306,0.5955586
0.42773455,0.24939823,0.32607204,0.32733577,0.30875102,0.12354663,0.17570312,0.23342681,0.38253647,0.50795364,0.30664074,0.34011555
0.22321098,0.22390173,0.4162685,0.28245404,0.22348072,0.12722746,0.30147827,0.40088627,0.2448839,0.29422098,0.4154381,0.7253502
0.43256176,0.43183243,0.61920863,0.35641125,0.3295345,0.34803507,0.4178112,0.582078,0.37394696,0.47712308,0.45849982,0.46162125
0.3079841,0.25621158,0.43079767,0.39834076,0.40672693,0.33582625,0.35076043,0.5546219,0.37218356,0.30717847,0.47050884,0.47150466
