Second,Count,0,1,2,3,4,5,6,7,8,9,10,11
21.0,5582,0.44211778,0.668952,0.7095801,0.744533,0.4587135,0.33968845,0.42162833,0.34824505,0.4273859,0.4206125,0.49831417,0.40418968
21.5,5655,0.24804963,0.37805367,0.5903862,0.9577369,0.46601894,0.18501513,0.17471884,0.13632454,0.1826761,0.16510248,0.1679229,0.14851643
22.0,5653,0.29142886,0.47367078,0.550034,0.7850355,0.4385839,0.33458924,0.36265707,0.2784504,0.2782962,0.22252679,0.1856612,0.19704737
22.5,5594,0.3962825,0.53171396,0.5640934,0.6420428,0.42291558,0.29571536,0.26883167,0.32599962,0.4168268,0.4333178,0.59006107,0.35074934
23.0,5524,0.46884716,0.8307284,0.52168876,0.3365877,0.16949582,0.16886301,0.11842107,0.12638526,0.18162522,0.22289447,0.3390203,0.27665663
23.5,5419,0.5429098,0.7196283,0.54218715,0.5371387,0.28624296,0.18504466,0.109880224,0.097450934,0.13588908,0.15433228,0.19222115,0.34123692
24.0,5383,0.4838048,0.76192933,0.5749894,0.48326886,0.4969384,0.726945,0.40711692,0.35772094,0.5911419,0.5636686,0.4845154,0.4138519
24.5,5109,0.34090662,0.3737285,0.4410095,0.5688158,0.7409754,0.8614004,0.83655024,0.8128433,0.8033685,0.7412245,0.65521425,0.46189183
25.0,5232,0.33943784,0.29687086,0.30626985,0.38892964,0.43774652,0.48025095,0.42985663,0.44697127,0.5629707,0.62266463,0.7016057,0.5186511
25.5,5174,0.27030697,0.13702111,0.14306185,0.22916722,0.4986508,0.9755857,0.43239176,0.10020203,0.083375774,0.076470755,0.06336906,0.09677807
26.0,5261,0.35611615,0.2819235,0.23427238,0.23717302,0.44282377,0.9138786,0.36933452,0.19220193,0.23477873,0.2574329,0.20291418,0.23956676
26.5,5185,0.8077053,0.58923984,0.3525698,0.2520139,0.2836512,0.39788362,0.4005443,0.55300945,0.7905444,0.87587917,0.93129694,0.903224
27.0,5193,0.5114569,0.40182325,0.36938867,0.3330258,0.27678847,0.26356232,0.24777497,0.34717855,0.5932583,0.7332669,0.80642724,0.6696604
27.5,5059,0.29023737,0.25918418,0.2340106,0.32157058,0.49553183,0.88786757,0.46679595,0.18829845,0.23645978,0.2140864,0.14632574,0.1553572
28.0,5056,0.29939952,0.27847198,0.23705749,0.23175952,0.4223609,0.9400559,0.39001486,0.17066193,0.18530272,0.23144908,0.2027859,0.2031305
28.5,4935,0.6653044,0.6932774,0.7470792,0.7962901,0.7941869,0.75415343,0.69574994,0.6574863,0.6563922,0.7067738,0.80193305,0.7061558
29.0,4813,0.4547813,0.4138653,0.3913054,0.451611,0.39434788,0.33115968,0.3596251,0.43642327,0.6166573,0.7691265,0.8097129,0.6072441
29.5,4756,0.21097228,0.27060363,0.30167744,0.578355,0.54795915,0.4201067,0.21217175,0.11057613,0.114157945,0.1089532,0.116926804,0.14287955
30.0,4748,0.49096024,0.9997956,0.43438104,0.16746889,0.117906064,0.11761082,0.09739628,0.10277251,0.16274166,0.11137149,0.11649395,0.19940305
30.5,4588,0.68970567,0.94575024,0.77525324,0.563892,0.38363346,0.31025362,0.25249332,0.25675604,0.2954271,0.30223185,0.3367408,0.5003795
31.0,4626,0.74812824,0.93617845,0.85228854,0.72756565,0.59046155,0.5880861,0.38268292,0.36583135,0.47261095,0.42715546,0.42143002,0.570845
31.5,4762,0.49693224,0.8531434,0.5666435,0.46313277,0.457582,0.59496915,0.2841337,0.269588,0.41797,0.29805085,0.21907271,0.279954
32.0,4879,0.33876613,0.36476114,0.3471339,0.3009819,0.28463063,0.3176031,0.26174372,0.30145773,0.40867823,0.5963328,0.8472853,0.516632
32.5,4726,0.27744666,0.35800526,0.36170512,0.46450344,0.68628305,0.85492176,0.8680256,0.85222954,0.7288216,0.59193605,0.45893416,0.31530568
33.0,4759,0.36451748,0.38457027,0.42264473,0.47668105,0.61527,0.7090967,0.6293961,0.59499145,0.61569846,0.60573393,0.61035454,0.48077792
33.5,4647,0.13610438,0.10952378,0.119023114,0.15593737,0.44348392,0.95326436,0.28996804,0.07997608,0.08112804,0.08132898,0.062417585,0.07949221
34.0,4758,0.53828764,0.3066597,0.21727616,0.2266788,0.43738827,0.84969145,0.3713611,0.18665792,0.21622808,0.20649455,0.19234926,0.2552007
34.5,4695,0.8575962,0.6261378,0.38524416,0.2776249,0.32280874,0.43729112,0.41607955,0.55048865,0.7555881,0.8463522,0.9259003,0.9260773
35.0,4552,0.61121356,0.54315585,0.45317486,0.4021414,0.36965904,0.43558457,0.3246348,0.43674287,0.6435602,0.77468675,0.83190715,0.6926879
35.5,4574,0.17267033,0.08820164,0.08293492,0.14903349,0.41586864,0.95378715,0.30588153,0.06418445,0.0837396,0.122577436,0.07316603,0.10366742
36.0,4633,0.50186664,0.22147618,0.15518686,0.18651885,0.41805795,0.89438397,0.37547365,0.14850731,0.15528412,0.16202639,0.173878,0.25337753
36.5,4494,0.5810879,0.62151337,0.70400864,0.7429346,0.7435152,0.7802468,0.71383923,0.644041,0.6170981,0.6611396,0.7758079,0.64963055
37.0,4762,0.43756646,0.42750728,0.41896582,0.4330525,0.4424891,0.44442558,0.39638674,0.38656434,0.54267704,0.6834074,0.87389106,0.64526284
37.5,4551,0.2113277,0.26686168,0.33768657,0.77271277,0.6464492,0.30493206,0.16506237,0.17499089,0.16170482,0.16212973,0.2552124,0.19993873
38.0,4248,0.43867138,0.59800506,0.48102796,0.64443564,0.5514056,0.32903096,0.2975152,0.24170394,0.3265879,0.2847322,0.3008934,0.30639607
38.5,4375,0.8033573,0.95401096,0.78519565,0.58863443,0.35812333,0.2685146,0.2095704,0.2118821,0.24996367,0.27233085,0.3500598,0.57303303
39.0,4168,0.8080164,0.9260902,0.86612374,0.7342142,0.55778444,0.5025732,0.35862443,0.3688556,0.4855542,0.4743349,0.4836852,0.64792794
39.5,4143,0.6542166,0.74871266,0.5575058,0.46913975,0.4328398,0.5622669,0.40266538,0.45604205,0.6287832,0.5713528,0.50590056,0.5287027
40.0,4046,0.5171357,0.79764354,0.51378447,0.33788416,0.2556563,0.21955419,0.15795285,0.1623863,0.257392,0.1963342,0.3014835,0.33472922
40.5,3968,0.11722649,0.13262123,0.15224858,0.20024341,0.27890205,0.35902515,0.2976152,0.3107424,0.4218791,0.6549632,0.8166804,0.2346137
41.0,3708,0.47473365,0.52639365,0.5499047,0.6029859,0.6845,0.836,0.7338347,0.6494515,0.6934541,0.6268463,0.5199738,0.44088626
41.5,3687,0.39986554,0.4594511,0.33738157,0.3318845,0.4965386,0.8308512,0.6716571,0.520081,0.45210612,0.32995397,0.31465432,0.3250647
42.0,3647,0.6361894,0.8052071,0.40971556,0.26239973,0.27643123,0.37364003,0.29510078,0.3653185,0.5250898,0.33167493,0.26037246,0.35266003
42.5,3755,0.2203197,0.17923214,0.14834562,0.10673584,0.09829907,0.11366678,0.123843625,0.2573317,0.49131775,0.639386,0.7439848,0.3739246
43.0,3619,0.66095054,0.5282009,0.40393546,0.41083273,0.46681502,0.5546455,0.4641027,0.48250252,0.55804145,0.5478867,0.5439033,0.5546066
43.5,3587,0.48577312,0.60895145,0.4740902,0.44711995,0.46622384,0.7171427,0.3829053,0.4195115,0.6994154,0.5421856,0.4705211,0.38351905
44.0,3657,0.3471046,0.39521098,0.34485734,0.49835232,0.7835092,0.49217695,0.2701643,0.22890867,0.36602175,0.329518,0.31955597,0.30666617
44.5,3557,0.21525255,0.37893194,0.6628069,0.95404035,0.73945117,0.50113016,0.32699117,0.21752544,0.18110816,0.17115125,0.21990512,0.18480024
45.0,3716,0.3948696,0.5401,0.6175051,0.8882316,0.6572122,0.48086387,0.36831206,0.3041103,0.3032239,0.28119195,0.3469901,0.30582362
45.5,3662,0.25764444,0.6264036,0.3089221,0.3440468,0.08422028,0.071319275,0.05291196,0.20478767,0.49903706,0.1280787,0.044605535,0.045450434
46.0,3675,0.31687954,0.73378533,0.38278607,0.33924544,0.090897135,0.057519432,0.06873951,0.06677702,0.10478149,0.12802057,0.2102846,0.15006284
46.5,3667,0.7273193,0.8989231,0.59919566,0.44290236,0.2915597,0.21135122,0.16560777,0.18763918,0.24956681,0.26800498,0.36530298,0.5264461
47.0,3756,0.85036844,0.92307353,0.77502877,0.65676713,0.49736965,0.46620125,0.3522999,0.36462328,0.4564179,0.4501345,0.48156863,0.6560072
47.5,3949,0.41585216,0.44657898,0.3198064,0.28189057,0.347731,0.60161006,0.46280816,0.48784798,0.63907146,0.55175185,0.5334343,0.4268757
48.0,3891,0.5461177,0.7257688,0.33527732,0.16863678,0.18220925,0.30278283,0.2335096,0.24782835,0.2827345,0.21562175,0.3458574,0.41389894
48.5,3900,0.14711559,0.1739582,0.18561357,0.22325929,0.29616344,0.374877,0.3797792,0.42869034,0.5230877,0.76189643,0.7579376,0.27047092
49.0,3904,0.4528044,0.5951194,0.6484564,0.6973194,0.73928696,0.8363684,0.68895334,0.58773535,0.67400557,0.632704,0.50450915,0.41849434
49.5,4132,0.46292078,0.617491,0.48712867,0.4745376,0.59527713,0.90969574,0.5594375,0.51164985,0.62053865,0.52745634,0.43343282,0.36511654
50.0,4045,0.3028513,0.44563913,0.25060537,0.13230123,0.13477603,0.18893778,0.24164504,0.45099774,0.74637115,0.30188182,0.18208142,0.20698987
50.5,4069,0.2759206,0.21846804,0.16249031,0.12333716,0.110961094,0.12433338,0.13206987,0.20990643,0.4132364,0.68962646,0.84207666,0.4651749
51.0,4049,0.672324,0.63974077,0.48391372,0.46555653,0.50232077,0.5688163,0.49690244,0.52941597,0.6726706,0.7411275,0.6989638,0.6510557
51.5,4201,0.3794128,0.44410294,0.4472603,0.5888136,0.43119365,0.53631514,0.26763308,0.2601222,0.48271406,0.4077148,0.30885267,0.27218115
52.0,4297,0.16546872,0.15203603,0.19821502,0.36111397,0.5563313,0.536755,0.39504495,0.19476491,0.1536604,0.15094616,0.1764158,0.18640614
52.5,4133,0.19256346,0.29333654,0.54444164,0.9295736,0.6748725,0.35034373,0.24813965,0.21407005,0.16014175,0.17735206,0.33196265,0.2201462
53.0,4179,0.38760048,0.5726921,0.65643764,0.8356748,0.60253865,0.41992748,0.31680545,0.2614834,0.25617993,0.2707105,0.42052758,0.3679843
53.5,4250,0.33040133,0.64898014,0.47353706,0.42298934,0.16351573,0.14845131,0.21272983,0.24046044,0.43654296,0.26726118,0.20092638,0.13378778
54.0,4021,0.39784262,0.72512096,0.48314896,0.5196969,0.21762729,0.16583943,0.22375225,0.19454916,0.20704405,0.21021971,0.26861137,0.22334938
54.5,4059,0.6604145,0.8855629,0.6658809,0.46393284,0.32875222,0.27551112,0.21915846,0.23456061,0.3215233,0.3444004,0.39907834,0.49949428
55.0,4078,0.85318303,0.92372537,0.80315125,0.65531594,0.4610514,0.42064112,0.30267015,0.35979223,0.5201625,0.49738932,0.5273527,0.7080155
55.5,4020,0.39095214,0.49950743,0.34134552,0.29970807,0.32940817,0.49690112,0.3759157,0.45120373,0.7102986,0.47289413,0.2207019,0.25494957
56.0,4010,0.3035329,0.32560498,0.39350638,0.6151128,0.9454307,0.6074358,0.40261993,0.3622601,0.3504545,0.30752814,0.29118055,0.31129074
56.5,3927,0.26685596,0.34171715,0.43842307,0.70865446,0.7834187,0.6229513,0.56778854,0.5572763,0.502566,0.4228302,0.47417134,0.32147688
57.0,4041,0.45060033,0.6545679,0.61105794,0.7238914,0.49112236,0.40081227,0.3346507,0.3805741,0.4484718,0.31871644,0.30640912,0.32431084
57.5,3710,0.32703713,0.65247524,0.41874468,0.46277255,0.3324419,0.34247136,0.22966456,0.17100471,0.19802757,0.18813209,0.34220564,0.18466622
58.0,3690,0.3311522,0.46067747,0.3721972,0.47763696,0.74228436,0.41050792,0.21032628,0.19619688,0.27019784,0.23861527,0.23899074,0.2635671
58.5,3579,0.83846396,0.705302,0.421481,0.3523287,0.37385243,0.36342365,0.3485694,0.50925446,0.7787639,0.8248591,0.86388946,0.87608284
59.0,3645,0.44805872,0.60916424,0.33971193,0.35009378,0.18341066,0.14472257,0.11854283,0.16884479,0.2772435,0.3105313,0.5670975,0.33726415
59.5,3492,0.37239966,0.64207625,0.32043225,0.18327437,0.15984897,0.22240053,0.12836957,0.28656745,0.6855187,0.2880924,0.21229367,0.21749988
60.0,3546,0.41650352,0.53700215,0.4425944,0.51020014,0.62633765,0.5024553,0.26925242,0.23394316,0.39865392,0.36436808,0.37757573,0.37924546
60.5,3341,0.2434145,0.42466798,0.7422241,0.992281,0.70271915,0.49349856,0.33078578,0.24582826,0.21189995,0.2200197,0.299335,0.21732871
61.0,3363,0.5158517,0.735358,0.7689356,0.8797431,0.7143134,0.60374147,0.4693108,0.3298727,0.2927371,0.30694747,0.40587834,0.37689197
61.5,3371,0.35525808,0.59413743,0.63771456,0.8533147,0.47866032,0.3398307,0.4666501,0.33283913,0.3810661,0.33111975,0.3954267,0.30002347
62.0,3271,0.4591912,0.64050275,0.6423126,0.6884648,0.6603258,0.46889707,0.4841473,0.37724665,0.5236143,0.4076409,0.38136047,0.3890995
62.5,3348,0.75970876,0.84581816,0.7498474,0.61399627,0.483662,0.47130457,0.36077234,0.35822085,0.45055088,0.57587945,0.73396224,0.7045074
63.0,3217,0.5841661,0.65185565,0.64280534,0.5315903,0.39782676,0.4519846,0.23333944,0.21693452,0.28426054,0.36685646,0.69187945,0.55012095
63.5,3148,0.64284796,0.82343566,0.51922226,0.36744484,0.39320144,0.57691056,0.49532887,0.50992143,0.67192304,0.74272406,0.62680095,0.5747186
64.0,3060,0.52229667,0.79176325,0.3165897,0.14976871,0.14938502,0.21650858,0.16662847,0.22497989,0.3543439,0.18736438,0.30113375,0.3672321
64.5,3023,0.11265909,0.12737103,0.13158837,0.18568768,0.2969967,0.38297978,0.3160479,0.3218641,0.4283818,0.6284735,0.7793025,0.24162851
65.0,3014,0.44433233,0.5521196,0.62084746,0.70617354,0.73848563,0.76223034,0.68294984,0.64786637,0.7570061,0.6948384,0.5575303,0.430826
65.5,2981,0.42070153,0.6480871,0.39089718,0.3187028,0.4618554,0.7647151,0.70121235,0.62914145,0.5298521,0.39378566,0.36212823,0.330928
66.0,3052,0.5350146,0.80984175,0.43736047,0.24540773,0.25231102,0.3488469,0.26315662,0.29047567,0.36582682,0.2974501,0.3823798,0.37247232
66.5,3046,0.2814788,0.23798281,0.18868224,0.121038936,0.12118943,0.15660869,0.16961949,0.29358128,0.5255086,0.70484465,0.7649152,0.4105626
67.0,3020,0.5929171,0.5594856,0.3820075,0.33164722,0.38457578,0.5184549,0.441889,0.4797786,0.65220934,0.7345675,0.67574745,0.58630157
67.5,3012,0.4137376,0.6526346,0.4136318,0.43850175,0.5773774,0.71036637,0.36302495,0.34891996,0.54179597,0.43428227,0.32112348,0.28592667
68.0,2986,0.33652768,0.42642686,0.4008187,0.4782219,0.73467946,0.529723,0.3099142,0.25802588,0.3319452,0.29816034,0.28174683,0.27518806
68.5,3032,0.26303962,0.42995462,0.6660371,0.9903059,0.7435076,0.47591808,0.3323337,0.24365647,0.22059812,0.21457998,0.27207622,0.23519367
69.0,3049,0.38984156,0.56355554,0.68969876,0.8959494,0.6396308,0.47141403,0.36274597,0.27903464,0.3102123,0.29334956,0.41224077,0.353283
69.5,2997,0.35671684,0.6690375,0.33187446,0.257404,0.078962475,0.06633591,0.05807336,0.18063965,0.27793148,0.080453664,0.057036545,0.11114734
70.0,2884,0.33159274,0.6343508,0.37311792,0.44859293,0.12483613,0.07650502,0.1043444,0.09468204,0.13204883,0.14813873,0.19515155,0.17360677
70.5,2895,0.6337418,0.92301553,0.5992491,0.40787414,0.24385943,0.16297305,0.12195467,0.13735436,0.2153743,0.2904809,0.35484624,0.43537286
71.0,2862,0.8553261,0.8967253,0.71636325,0.5814377,0.41534472,0.34789532,0.24629612,0.25697088,0.40002376,0.4944252,0.5487407,0.7185516
71.5,2886,0.42013612,0.5754994,0.37024155,0.34811708,0.4238302,0.6400421,0.49452847,0.5934029,0.87368554,0.6376817,0.42733508,0.39364246
72.0,2852,0.66718453,0.70810974,0.6778116,0.679476,0.6824298,0.6938517,0.61609685,0.6326462,0.726376,0.69427204,0.6337849,0.6308947
72.5,2867,0.41145462,0.4541407,0.45285404,0.6023918,0.69991344,0.7724364,0.7922935,0.8153935,0.7969032,0.7189117,0.6605184,0.49511474
73.0,2682,0.45189938,0.6250183,0.524362,0.6794665,0.596911,0.56881285,0.41902426,0.40823737,0.48277593,0.42330652,0.40186158,0.36669728
73.5,2723,0.62635124,0.89222354,0.60280025,0.35881868,0.25868052,0.3966068,0.21581304,0.21312837,0.30012724,0.26076326,0.23331428,0.35400617
74.0,2735,0.423454,0.76143336,0.56438106,0.48559806,0.5746798,0.8587125,0.6011196,0.58815694,0.6664578,0.4341048,0.28751677,0.28233537
74.5,2661,0.88693094,0.6695719,0.40281978,0.2865016,0.28141737,0.3595116,0.46926197,0.6767277,0.85207987,0.8706421,0.85360014,0.8978061
75.0,2672,0.677413,0.8639321,0.5908323,0.421791,0.32473207,0.3740356,0.30000448,0.37744996,0.5264671,0.53245693,0.5314961,0.5574891
75.5,2615,0.47522774,0.9657989,0.41081104,0.075409584,0.092729926,0.15061502,0.062118363,0.10054193,0.20230846,0.12692598,0.096262835,0.15237232
76.0,2532,0.4759536,0.6678299,0.5139429,0.4166662,0.56003654,0.7719606,0.4361538,0.4914443,0.6650238,0.5211035,0.44776705,0.4228021
76.5,2386,0.35952216,0.574636,0.84959227,0.98109984,0.7914589,0.66206366,0.5047188,0.33824995,0.26216352,0.29369074,0.43277475,0.33510184
77.0,2467,0.57142264,0.83374465,0.842889,0.8365887,0.66508317,0.54445887,0.45019987,0.29807907,0.25625056,0.26382217,0.33613774,0.38028145
77.5,2421,0.20106278,0.38515553,0.532685,0.81093746,0.44887885,0.23837502,0.38778865,0.20651644,0.20465292,0.22997242,0.40475494,0.17483011
78.0,2415,0.3718317,0.45001423,0.48725697,0.7052414,0.5861887,0.42065394,0.42569533,0.33036485,0.41418275,0.39676654,0.4943931,0.36458948
78.5,2343,0.8202952,0.88144755,0.91562593,0.8839544,0.5803072,0.37526646,0.2818798,0.28675863,0.34426045,0.3788432,0.4919293,0.68465936
79.0,2349,0.70733094,0.89906436,0.7330821,0.6010209,0.50014746,0.4566425,0.34485617,0.3144054,0.3719236,0.33696398,0.4105259,0.52572966
79.5,2282,0.38455337,0.77272356,0.56742156,0.22825563,0.24547763,0.56250244,0.2589756,0.119828835,0.22832356,0.16519518,0.092227235,0.14398813
80.0,2260,0.49396962,0.8270692,0.4105478,0.19146207,0.2998057,0.67579544,0.3168073,0.30524692,0.5131603,0.35881346,0.2639026,0.29395315
80.5,2221,0.416291,0.5005776,0.49671793,0.63089496,0.8431142,0.8912328,0.8249501,0.8116463,0.80618125,0.65848774,0.501124,0.442749
81.0,2270,0.42014432,0.5386231,0.5534109,0.7076085,0.7321913,0.64711654,0.569839,0.6755009,0.67313516,0.5548263,0.6174737,0.5576433
81.5,2265,0.41117406,0.7048618,0.49843988,0.27421325,0.33433813,0.6151977,0.33222985,0.34990627,0.5418391,0.41681668,0.25405365,0.2093317
82.0,2263,0.47967857,0.5524298,0.4713102,0.4320733,0.5387302,0.7456093,0.57793313,0.535335,0.6065286,0.49846312,0.4416613,0.43039748
82.5,2215,0.81401277,0.6513489,0.4148222,0.5049727,0.6687895,0.46110672,0.3957787,0.5489038,0.7635215,0.8211737,0.82046914,0.8433333
83.0,2198,0.72491413,0.6788083,0.5453755,0.62325555,0.6192534,0.52609617,0.4143697,0.5128552,0.6595738,0.6800921,0.7495392,0.7525145
83.5,2297,0.41389185,0.94185203,0.49848586,0.113438696,0.04924437,0.05805505,0.03799202,0.05303813,0.10589004,0.08615558,0.077953115,0.11245517
84.0,2242,0.52448756,0.81709903,0.5372407,0.3428699,0.38536075,0.62302566,0.32525232,0.32221964,0.49333552,0.39413553,0.35540307,0.35996294
84.5,2124,0.4491085,0.63162756,0.85891306,0.9377425,0.834371,0.7106877,0.5703062,0.43575838,0.4163947,0.47009957,0.55499154,0.44495544
85.0,2106,0.52152854,0.7469177,0.61799425,0.7179607,0.47091886,0.44836128,0.542746,0.3217226,0.28228116,0.32065082,0.4856255,0.4041336
85.5,2206,0.28013524,0.52724934,0.5476306,0.7608654,0.36367255,0.3114793,0.56095964,0.26996094,0.225103,0.196739,0.3538147,0.20109712
86.0,2229,0.41417924,0.51324177,0.50305235,0.5499895,0.34588835,0.33082196,0.48745117,0.38507432,0.4946498,0.49242413,0.54590076,0.40285122
86.5,2154,0.69390833,0.8278069,0.9104869,0.9120983,0.58330005,0.42968988,0.39939728,0.31748074,0.3437735,0.37031946,0.47706795,0.5580011
87.0,2196,0.7108927,0.8182271,0.7347906,0.6445651,0.4917171,0.4428196,0.37665975,0.36073568,0.4126897,0.42932484,0.5808992,0.63781077
87.5,2416,0.36052552,0.8843044,0.5114594,0.15865567,0.115506165,0.22647758,0.13301894,0.06504963,0.15939297,0.15281193,0.10637951,0.09310366
88.0,2341,0.44060645,0.717295,0.57127184,0.42611676,0.36685514,0.47399265,0.35653666,0.34305823,0.47232556,0.46343604,0.44470212,0.3725389
