Second,Count,0,1,2,3,4,5,6,7,8,9,10,11
37.0,4202,0.24323063,0.2621495,0.26424628,0.23087102,0.22611554,0.28447196,0.61204785,0.92787737,0.44785827,0.19744255,0.17531969,0.2122136
37.5,4041,0.54715496,0.57075846,0.6314441,0.612336,0.62693805,0.62789154,0.607576,0.6537991,0.5814331,0.6132566,0.56513613,0.52739555
38.0,3912,0.12587114,0.14046551,0.0745933,0.0962003,0.24854206,0.12802643,0.13538311,0.083168164,0.27530232,0.83277696,0.36374563,0.29150656
38.5,3945,0.27026555,0.3015864,0.53816676,0.29996362,0.24155875,0.3047305,0.4603629,0.5839383,0.37685177,0.27448952,0.36897865,0.41901922
39.0,3795,0.27789262,0.34402946,0.50865036,0.45694694,0.62715936,0.5425406,0.47383788,0.60784316,0.36720774,0.33650383,0.32192424,0.29403567
39.5,3979,0.5069916,0.44679278,0.36049393,0.35662344,0.5191927,0.41128194,0.34169266,0.35441986,0.4209377,0.6261364,0.4799247,0.4730949
40.0,4073,0.31399858,0.3584094,0.5297695,0.35910237,0.33004454,0.32746604,0.40044382,0.44482014,0.35912532,0.45172137,0.44051805,0.4473919
40.5,3985,0.28835374,0.4385918,0.71611255,0.27492848,0.20599483,0.23309848,0.3519621,0.4768177,0.16615176,0.12965506,0.21479633,0.29080525
41.0,3971,0.3202685,0.35858893,0.392197,0.19050384,0.3509473,0.28689748,0.16741452,0.14089532,0.14421159,0.233319,0.3075038,0.31064546
41.5,3883,0.71018714,0.6993846,0.70883757,0.61055684,0.5852735,0.54577225,0.5364888,0.50225043,0.49609968,0.5502815,0.6854578,0.7228688
42.0,3947,0.5436893,0.52865,0.55811256,0.5289513,0.6518495,0.6306607,0.5331732,0.60364,0.4116604,0.41322553,0.4556834,0.50609154
42.5,3945,0.5011602,0.51745665,0.35635206,0.34259558,0.4355189,0.2826551,0.32611567,0.52855426,0.5298901,0.8395803,0.51852643,0.4958835
43.0,3920,0.69003147,0.61143595,0.6478112,0.48049462,0.47942454,0.42730242,0.50635356,0.8194288,0.55885893,0.47940138,0.48197818,0.6211672
43.5,3755,0.5566906,0.543824,0.6639178,0.72823447,0.73780036,0.50625473,0.4111259,0.43928775,0.36970493,0.42353868,0.45185462,0.5015709
44.0,3749,0.39653185,0.49938726,0.57358927,0.3910618,0.3245297,0.22243068,0.22252914,0.30360347,0.31853607,0.4829205,0.5437836,0.47646204
44.5,3760,0.6186605,0.48160106,0.3970711,0.35135862,0.40844527,0.4346113,0.47880352,0.5332587,0.436307,0.54766005,0.66849446,0.69545186
45.0,3697,0.41351116,0.4293267,0.49502265,0.37693903,0.42106345,0.43149224,0.6227189,0.8561371,0.6286479,0.53240097,0.4531219,0.38463047
45.5,3740,0.5452871,0.5337492,0.3986346,0.38779014,0.48021853,0.39863303,0.39694893,0.40409505,0.5275167,0.9051385,0.52700156,0.47527957
46.0,3812,0.5228102,0.46996546,0.50560814,0.45476815,0.54576796,0.5047676,0.5340703,0.7775463,0.5377942,0.4150919,0.4331132,0.52687633
46.5,3684,0.6384985,0.6470106,0.77221715,0.71743864,0.6871074,0.48299137,0.45291847,0.40730858,0.3848821,0.41733235,0.45853007,0.5565403
47.0,3747,0.51801395,0.52667606,0.6242179,0.39177865,0.42029992,0.2740158,0.2808984,0.32475615,0.35461745,0.5280204,0.50099033,0.45493096
47.5,3758,0.5664575,0.3822687,0.3225478,0.27876747,0.30253488,0.28008345,0.3096236,0.38804737,0.32541287,0.38847086,0.6830354,0.76251125
48.0,3862,0.6023842,0.5509442,0.6194163,0.5354711,0.5193876,0.55486995,0.617847,0.83102816,0.6468819,0.54071444,0.5141404,0.5577148
48.5,3863,0.45846656,0.47765133,0.55759454,0.4545152,0.47852924,0.40491948,0.43044338,0.4799337,0.5466887,0.81931263,0.64325804,0.64189976
49.0,3843,0.5280391,0.55163497,0.7379108,0.47624505,0.42677906,0.47206515,0.63965267,0.8520762,0.54901886,0.4229148,0.39632785,0.52060634
49.5,3786,0.56526494,0.6585051,0.8072849,0.7199094,0.6929689,0.5767181,0.5410631,0.5065016,0.4359775,0.4679899,0.46880206,0.55346364
50.0,3862,0.4181951,0.49169543,0.65714896,0.42021435,0.28731766,0.27215892,0.28853646,0.29868495,0.32068968,0.52841574,0.51384014,0.4794783
50.5,3921,0.64013386,0.45871356,0.4670622,0.37226203,0.36156127,0.3651252,0.42831686,0.4938327,0.45023403,0.59482074,0.5974746,0.66229707
51.0,3940,0.65789074,0.63411474,0.7088246,0.6043355,0.5889415,0.69315475,0.6780606,0.70414376,0.62115765,0.7582793,0.6950829,0.73627687
51.5,3948,0.45770225,0.5104773,0.6800999,0.46009034,0.36401996,0.44373447,0.46753523,0.5189303,0.56786495,0.56329995,0.47398266,0.4849281
52.0,3925,0.60868794,0.66278064,0.79284644,0.59254706,0.59270185,0.60156465,0.6763625,0.8477542,0.6512806,0.64871705,0.59121764,0.67191464
52.5,3856,0.5240595,0.5455351,0.55164045,0.4542978,0.44384423,0.46284366,0.46003225,0.5020268,0.50822645,0.6703984,0.6104955,0.56062466
53.0,3862,0.36857182,0.6070517,0.8199942,0.4464176,0.31516936,0.37261474,0.4678086,0.5405945,0.3785799,0.35686913,0.3494689,0.36244908
53.5,3800,0.47746593,0.4858626,0.560071,0.52089965,0.7691169,0.72618616,0.43007362,0.4893903,0.44776726,0.3951862,0.43121645,0.49041602
54.0,3806,0.33049506,0.33642548,0.43439546,0.3379906,0.3361397,0.41391182,0.54246163,0.8102692,0.54468197,0.33103335,0.32808647,0.3525091
54.5,3655,0.50099343,0.49327314,0.37657446,0.3613703,0.44471616,0.46979758,0.5127711,0.5988951,0.57202435,0.82364494,0.5393272,0.4595504
55.0,3762,0.7517677,0.70485264,0.681885,0.5509853,0.5643708,0.5425482,0.6145971,0.76936376,0.5462271,0.5361875,0.537983,0.6428539
55.5,3764,0.6171997,0.60332704,0.6866079,0.7346442,0.75630313,0.5103004,0.41873607,0.47602955,0.39489147,0.46069637,0.4873891,0.55316174
56.0,3796,0.51822203,0.53088903,0.62762016,0.38602367,0.37393007,0.28150567,0.29057345,0.4024818,0.37842444,0.5383356,0.61222005,0.573626
56.5,3847,0.6483611,0.46940476,0.37815276,0.343272,0.37032315,0.33117867,0.33940333,0.4399127,0.41032398,0.54955584,0.6217827,0.68505687
57.0,3919,0.5826748,0.5557155,0.62804455,0.48884192,0.49968195,0.46225366,0.56162584,0.8129487,0.6083103,0.58459437,0.55207425,0.5384812
57.5,3790,0.6700387,0.58304197,0.48750317,0.479493,0.6728993,0.53916866,0.50405973,0.49451828,0.5803133,0.87113893,0.60130775,0.6276702
58.0,3860,0.6659154,0.5794861,0.71252066,0.5465422,0.5639509,0.4936259,0.51137865,0.76021355,0.49596512,0.43767655,0.4373426,0.5585504
58.5,3423,0.6618992,0.6775391,0.85666597,0.7473412,0.7212209,0.5470799,0.46084586,0.4343044,0.43316096,0.51326275,0.54194444,0.60138553
59.0,3435,0.58353513,0.5293199,0.6655658,0.42903057,0.39709634,0.30174825,0.2817359,0.31085095,0.29992768,0.4774041,0.5429103,0.5490003
59.5,3528,0.6996332,0.49364737,0.4549399,0.38588336,0.39251706,0.36252305,0.36940557,0.41286966,0.40496275,0.5571443,0.6142903,0.73525214
60.0,3442,0.59267944,0.538394,0.53649473,0.47601736,0.48930869,0.54564726,0.59704536,0.8037487,0.6135476,0.5048883,0.49099252,0.5493044
60.5,3460,0.46553996,0.49487248,0.61932045,0.4966667,0.49807495,0.41239277,0.44111687,0.50542307,0.58728385,0.8278799,0.5900857,0.5759199
61.0,3350,0.46554393,0.5075317,0.63160306,0.4631757,0.4284715,0.46473882,0.6613117,0.90285456,0.55014884,0.39603153,0.38818216,0.49769127
61.5,3349,0.5214571,0.6278241,0.8295788,0.72496057,0.65633893,0.5618104,0.5582627,0.57348955,0.4797157,0.47938272,0.45157814,0.5083744
62.0,3307,0.435509,0.5332743,0.6989161,0.48939106,0.31598485,0.2949348,0.32179224,0.36155376,0.37429366,0.51617825,0.51122946,0.5023744
62.5,3294,0.56915516,0.42569807,0.41707423,0.36526966,0.38486478,0.40329435,0.44759104,0.50337815,0.46161717,0.59168094,0.61088604,0.6888836
63.0,3300,0.5935479,0.580627,0.71801645,0.58627963,0.5727641,0.67566985,0.69865316,0.78901523,0.6520615,0.734864,0.639912,0.71276605
63.5,3181,0.4901513,0.5755193,0.641035,0.41515267,0.409937,0.4916309,0.5412115,0.51021445,0.54460686,0.6075216,0.44903657,0.50831693
64.0,3163,0.5338841,0.6164369,0.78055084,0.5652778,0.5631652,0.6108654,0.6419955,0.8085887,0.58753717,0.5907873,0.52573687,0.6004889
64.5,3153,0.6064643,0.54917,0.62601584,0.5049681,0.4877779,0.516059,0.5664974,0.61545354,0.5391485,0.67519873,0.6297072,0.6571879
65.0,3111,0.36136034,0.5435676,0.96890545,0.41232163,0.31230333,0.35302633,0.40720448,0.5536682,0.3619137,0.3809956,0.36748302,0.45277506
65.5,3220,0.4329816,0.5596647,0.7169634,0.5549898,0.4652946,0.39834547,0.31774572,0.37510964,0.28792226,0.40395653,0.3669732,0.37120447
66.0,3242,0.39316797,0.3847315,0.3240765,0.2965486,0.3418278,0.4199495,0.5602054,0.807574,0.5312476,0.37323973,0.42138624,0.41015905
66.5,2967,0.54971683,0.29167813,0.23245233,0.17435676,0.22036833,0.20335138,0.22101964,0.28664485,0.33632183,0.49336368,0.539706,0.76494193
67.0,2960,0.6660498,0.5221414,0.48341912,0.53519017,0.44004002,0.35088837,0.3679907,0.4434471,0.3925418,0.37613395,0.43449423,0.7546114
67.5,2793,0.724411,0.5704596,0.49384296,0.44610035,0.5213176,0.49181303,0.4885777,0.4855238,0.44632205,0.6009438,0.5494174,0.73406094
68.0,2809,0.7317555,0.77414435,0.62862015,0.5862376,0.5974273,0.343517,0.33573022,0.3845115,0.41248947,0.68073386,0.42389286,0.6142582
68.5,2862,0.3144353,0.45494336,0.69798946,0.5794697,0.29082268,0.13173234,0.13206072,0.13238984,0.15903376,0.25801465,0.22568475,0.2386724
69.0,2727,0.25319484,0.22731777,0.33119506,0.3052769,0.26289728,0.120983034,0.23496534,0.43999362,0.38508984,0.56211525,0.3361182,0.23333436
69.5,2791,0.21122542,0.07991194,0.10303413,0.1440671,0.11673625,0.16592379,0.4296871,0.19302437,0.18757425,0.40831795,0.61297894,0.6964385
70.0,2826,0.6776629,0.46179584,0.51477206,0.48268017,0.5470187,0.31726742,0.3649979,0.52912307,0.4078947,0.43055964,0.5775291,0.6367302
70.5,2665,0.6687535,0.43928507,0.47827765,0.34894446,0.5658498,0.45484364,0.552676,0.67753893,0.7261043,0.6889653,0.4635696,0.48029172
71.0,2742,0.7741251,0.4671152,0.55983293,0.40328217,0.60308874,0.3635049,0.44832104,0.7008793,0.57665175,0.56753135,0.50561714,0.49690875
71.5,2676,0.41645148,0.49686906,0.7256517,0.4722872,0.26277083,0.13817786,0.17260845,0.18706708,0.18430679,0.3095491,0.25279632,0.26723653
72.0,2603,0.38926744,0.38624063,0.4364466,0.35512325,0.420404,0.50689083,0.5476397,0.6074297,0.48608917,0.56663364,0.48933148,0.39166242
72.5,2498,0.26826975,0.27482128,0.44884443,0.48925772,0.5071566,0.5790527,0.51824856,0.6017725,0.48252434,0.54124355,0.6357076,0.47186324
73.0,2395,0.40505093,0.41803962,0.5002491,0.42684227,0.60249037,0.70392054,0.6177984,0.88711256,0.66440517,0.61304533,0.5426115,0.4691092
73.5,2423,0.311361,0.4304557,0.5714134,0.6267808,0.60327387,0.45238551,0.2663741,0.29927233,0.24522467,0.22882049,0.26293346,0.27602413
74.0,2496,0.30548438,0.6031784,0.8913492,0.6738657,0.30900952,0.2391267,0.26182956,0.25503847,0.20975223,0.2197098,0.261254,0.24786504
74.5,2562,0.448433,0.5599616,0.7502409,0.56215245,0.45233265,0.49903458,0.51475847,0.44624448,0.42712575,0.5556557,0.49362892,0.43949807
75.0,2528,0.43161926,0.5076638,0.6258695,0.4651633,0.44687864,0.5480324,0.5162454,0.57475054,0.49267033,0.54593545,0.6064549,0.4977157
75.5,2415,0.4059045,0.55142885,0.7090954,0.50329226,0.4940193,0.5266012,0.4742746,0.4562082,0.3900069,0.4469312,0.5574519,0.5254317
76.0,2434,0.35713243,0.4006649,0.6564814,0.44474638,0.4877404,0.6542553,0.5342087,0.7795082,0.6211414,0.48673555,0.42088306,0.42120486
76.5,2384,0.31693614,0.46493822,0.6639974,0.67215335,0.57731307,0.4366387,0.31058592,0.32437137,0.28473023,0.25625303,0.26621076,0.27898073
77.0,2408,0.31796354,0.579541,0.8759808,0.6976001,0.35259113,0.25005648,0.26095527,0.24083595,0.21825,0.25658005,0.28593075,0.2632126
77.5,2352,0.5202298,0.62128425,0.6830029,0.4772903,0.30934113,0.2131357,0.17984872,0.16736634,0.21046151,0.26981577,0.31250668,0.3754157
78.0,2387,0.34647408,0.3132634,0.3717526,0.37709025,0.41595334,0.33942512,0.31617078,0.45338506,0.44113758,0.5364474,0.5560722,0.44913626
78.5,2223,0.2721065,0.14729598,0.2039786,0.24079496,0.2648701,0.17791937,0.15322052,0.14259806,0.1854429,0.40585518,0.46700624,0.6481785
79.0,2330,0.49431476,0.4640889,0.42785648,0.43450582,0.5424225,0.42573795,0.45052376,0.6805219,0.49136618,0.39621738,0.35856628,0.5201441
79.5,2380,0.3115113,0.31491223,0.46055874,0.3218789,0.30416307,0.31980798,0.494717,0.9290354,0.5028224,0.3423198,0.3192657,0.39347875
80.0,2298,0.33696368,0.3797069,0.39407873,0.37186682,0.60221666,0.4430867,0.5614982,0.59107906,0.3095192,0.25968587,0.30106717,0.49729463
80.5,2345,0.3674884,0.38305745,0.444629,0.29542294,0.2527233,0.24228768,0.43237522,0.5643665,0.297241,0.25864908,0.28836566,0.35625044
81.0,2362,0.37410593,0.26333815,0.28784713,0.318288,0.40082693,0.3617524,0.40104473,0.5165587,0.4124071,0.52872163,0.51338965,0.4873708
81.5,2329,0.22698835,0.14588699,0.12764701,0.10848245,0.15818366,0.17891486,0.16543902,0.12688425,0.13498765,0.28507343,0.67464834,0.7818415
82.0,2345,0.37590316,0.3209066,0.36161333,0.37611562,0.37492654,0.3283598,0.44062704,0.6341909,0.42130145,0.45594004,0.52196145,0.38846806
82.5,2325,0.41823405,0.4045342,0.50452876,0.43347904,0.40569785,0.4079428,0.61176896,0.9284951,0.5609293,0.43775085,0.43986294,0.46496943
83.0,2187,0.2927717,0.20229095,0.20822261,0.20772739,0.36883208,0.27592716,0.2665777,0.268112,0.357074,0.861474,0.49045607,0.3272065
83.5,2219,0.5664739,0.65870124,0.7038292,0.44830716,0.3330956,0.2995138,0.33310565,0.32724932,0.33688098,0.42418587,0.39603433,0.4316534
84.0,2103,0.42919415,0.5117863,0.6208304,0.4152622,0.4563989,0.49212903,0.49783108,0.68149316,0.47823364,0.5242789,0.6008652,0.49621966
84.5,2172,0.23634669,0.15415554,0.22215253,0.1748532,0.17668627,0.21290837,0.24190931,0.35136834,0.23763295,0.41200235,0.6013885,0.5344753
85.0,2039,0.15697917,0.24139908,0.5162641,0.28224012,0.26677713,0.30051488,0.415408,0.92302245,0.5268299,0.27040726,0.20783189,0.19804327
85.5,1992,0.30358225,0.42496127,0.5416035,0.5693619,0.55426955,0.4090788,0.26608673,0.31012475,0.2304431,0.22501731,0.23856966,0.27606943
86.0,2054,0.35050204,0.69163275,0.9070398,0.6780907,0.34843224,0.26704788,0.27456176,0.27646512,0.22832216,0.22554307,0.27972052,0.28161773
86.5,1994,0.5108422,0.51465094,0.67964303,0.47550255,0.4343948,0.45262864,0.4823069,0.4671914,0.452559,0.48915747,0.44483384,0.47343117
87.0,2015,0.38146564,0.38690558,0.4462453,0.36916512,0.3668772,0.40702105,0.5459118,0.6014901,0.45191804,0.5448772,0.5782826,0.60490793
87.5,2113,0.4468894,0.33519506,0.40175417,0.17917626,0.21257776,0.23765282,0.29208282,0.414446,0.27810895,0.4789057,0.62099814,0.66942555
