Second,Count,Onset Strength
109.0,1504,1.2556013
109.5,1557,1.358108
110.0,1604,1.1467572
110.5,1507,1.0861576
111.0,1597,1.2190518
111.5,1708,1.1193128
112.0,1723,1.2392876
112.5,1570,1.0455593
113.0,1690,1.0098011
113.5,1742,1.2054068
114.0,1794,1.3789237
114.5,1819,1.1613337
115.0,1882,1.103608
115.5,1856,1.1637219
116.0,1925,1.2718258
116.5,1923,1.0905523
117.0,1883,1.1884487
117.5,1923,1.2263224
118.0,1846,1.2437471
118.5,1918,0.97675616
119.0,1908,1.1456873
119.5,1836,1.1738148
120.0,1879,1.219416
120.5,1907,1.0837423
121.0,1958,1.1327194
121.5,1796,1.0283583
122.0,1770,1.303204
122.5,1816,1.095484
123.0,1826,1.276429
123.5,1704,1.0561455
124.0,1710,1.2905362
124.5,1768,1.0639267
125.0,1730,1.219492
125.5,1671,1.1699557
126.0,1608,1.2352314
126.5,1673,1.2453265
127.0,1705,1.129738
127.5,1676,1.104549
128.0,1723,1.0405934
128.5,1652,1.140118
129.0,1684,1.0666966
129.5,1653,1.0708219
130.0,1670,1.15554
130.5,1673,1.212507
131.0,1728,1.2429806
131.5,1682,1.0645161
132.0,1579,1.3910109
132.5,1611,1.0751063
133.0,1740,1.2505155
133.5,1637,1.3421743
134.0,1655,1.2206131
134.5,1716,1.1103302
135.0,1607,1.1749269
135.5,1688,1.2172202
136.0,1710,1.2184327
136.5,1686,1.2992369
137.0,1648,1.1239462
137.5,1584,1.1565539
138.0,1649,1.323298
138.5,1651,1.4518636
139.0,1537,1.4375203
139.5,1634,1.2082978
140.0,1573,1.1043758
140.5,1572,1.5253842
141.0,1556,0.9614217
141.5,1557,1.1540619
142.0,1536,1.6911799
142.5,1445,1.1631297
143.0,1515,1.1340294
143.5,1531,1.1190459
144.0,1471,1.0723772
144.5,1581,1.4559022
145.0,1541,1.268975
145.5,1512,1.2880771
146.0,1443,1.2034088
146.5,1458,1.4557185
147.0,1503,1.0394331
147.5,1463,1.0217583
148.0,1444,1.0602722
148.5,1537,1.5255555
149.0,1546,1.2766587
149.5,1581,1.2441329
150.0,1676,1.2157279
150.5,1545,1.50528
151.0,1595,1.1251278
151.5,1523,1.3887658
152.0,1650,1.3727149
152.5,1630,1.156364
153.0,1568,1.1900624
153.5,1573,1.1136246
154.0,1540,1.3912599
154.5,1530,1.3435662
155.0,1518,1.2927705
155.5,1530,1.1985354
156.0,1518,1.2925315
156.5,1517,1.4212404
157.0,1496,1.4497641
157.5,1554,1.3422662
158.0,1617,1.5237579
158.5,1598,1.4258064
159.0,1604,1.3340847
159.5,1519,1.5426621
160.0,1610,1.1619228
160.5,1534,1.2835892
161.0,1511,1.0515097
161.5,1599,1.0396255
162.0,1564,1.2337807
162.5,1560,1.1576195
163.0,1572,1.1470866
163.5,1584,0.98972
164.0,1537,1.3706192
164.5,1617,1.1547472
165.0,1657,1.2654693
165.5,1602,1.2121515
166.0,1643,1.2546914
166.5,1600,1.1248828
167.0,1623,1.2264534
167.5,1669,1.0379287
168.0,1565,1.246532
168.5,1581,1.1770964
169.0,1749,1.137693
169.5,1639,1.1844605
170.0,1694,1.2944034
170.5,1627,1.2445145
171.0,1664,1.237127
171.5,1760,1.2301366
172.0,1692,1.2334411
172.5,1684,1.1047184
173.0,1741,1.2071046
173.5,1767,1.1636844
174.0,1745,1.2441977
174.5,1699,1.138619
175.0,1677,1.2177407
175.5,1707,1.1858556
176.0,1541,1.2093809
176.5,1700,1.0630776
177.0,1622,1.1813318
177.5,1591,1.0421275
178.0,1613,1.298355
178.5,1517,1.1012284
179.0,1595,1.2473903
179.5,1514,1.1316706
180.0,1545,1.2258493
180.5,1351,1.1146203
181.0,1494,1.2461197
181.5,1503,1.1160328
182.0,1448,1.2938927
182.5,1404,1.1546937
183.0,1473,1.1433994
183.5,1404,1.1188701
184.0,1425,1.1160746
184.5,1446,1.1246651
185.0,1344,1.1116688
185.5,1399,1.0830641
186.0,1403,1.1533355
186.5,1418,1.237537
187.0,1365,1.2258465
187.5,1305,1.1274939
188.0,1378,1.3658363
188.5,1314,1.1306664
189.0,1308,1.2129588
189.5,1322,1.166536
190.0,1302,1.2279128
190.5,1332,1.0796046
191.0,1263,1.2428361
191.5,1295,1.1032937
192.0,1292,1.1408739
192.5,1239,1.123742
193.0,1270,1.1413751
193.5,1220,1.0387048
194.0,1277,1.2032394
194.5,1211,1.1628393
195.0,1238,1.0830582
195.5,1202,1.1006652
196.0,1259,1.2546581
196.5,1162,1.1420329
197.0,1189,1.1239579
197.5,1169,1.0561333
198.0,1149,1.1446536
198.5,1153,1.1169547
199.0,1078,1.1670514
199.5,1117,0.97775555
200.0,1113,1.0927601
200.5,1094,1.0987566
201.0,1087,1.093165
201.5,1069,1.1005076
202.0,1040,1.1981939
202.5,1023,1.1551938
203.0,1085,1.1134571
203.5,1007,1.0915024
204.0,969,1.1439525
204.5,938,1.1004868
205.0,1069,1.1097445
205.5,983,1.1026776
206.0,979,1.1328142
206.5,959,1.1286365
207.0,935,1.145044
207.5,935,1.1283641
208.0,968,1.1898079
208.5,922,1.0582595
209.0,937,1.0764748
209.5,903,1.1068814
210.0,907,1.224896
210.5,878,1.1611073
211.0,811,1.0961949
211.5,881,1.1000122
212.0,815,1.1786754
212.5,847,1.1673824
213.0,810,1.1214234
213.5,843,1.1902617
214.0,871,1.2215385
214.5,855,1.1167449
215.0,835,1.0867141
215.5,853,1.1257708
216.0,845,1.1139416
216.5,765,1.1388477
217.0,815,1.0239708
217.5,828,1.1071618
218.0,846,1.1108357
218.5,821,1.2114533
219.0,809,1.0959846
219.5,773,1.0893862
220.0,811,1.2888814
220.5,738,1.0606086
221.0,809,1.1527185
221.5,777,1.1208127
222.0,760,1.1815386
222.5,709,1.2332809
223.0,632,1.1599482
223.5,697,1.1257497
224.0,631,1.2161481
224.5,634,1.1499448
225.0,632,1.4798746
225.5,569,0.63911134
226.0,583,1.350923
226.5,540,1.2203797
227.0,511,1.5650169
227.5,524,0.6212952
228.0,483,1.1762835
228.5,454,1.2068663
229.0,348,1.400212
229.5,227,0.9232897
230.0,145,1.3453063
230.5,43,1.3876957
