Second,Count,Onset Strength
100.0,2888,1.510907
100.5,2709,1.7113862
101.0,2712,1.4887521
101.5,2779,1.7820346
102.0,2858,1.3150098
102.5,2838,1.4701641
103.0,2854,1.4081599
103.5,2990,1.890694
104.0,3024,1.5170923
104.5,3036,1.4456222
105.0,2935,2.2087927
105.5,2802,1.4696594
106.0,2873,1.5396199
106.5,2753,2.0580251
107.0,2789,1.6562874
107.5,2714,1.3661278
108.0,2765,1.6136107
108.5,2713,1.2942466
109.0,2809,1.5091269
109.5,2873,1.5063527
110.0,2546,1.4688694
110.5,2309,1.5982598
111.0,2179,1.6583765
111.5,1959,1.7512865
112.0,1992,2.069369
112.5,2011,1.6587235
113.0,2099,1.6044381
113.5,2283,1.8687809
114.0,2313,1.9523904
114.5,2297,1.6427813
115.0,2363,1.8817238
115.5,2226,2.033721
116.0,2222,1.4114959
116.5,2169,1.74796
117.0,2040,2.2558317
117.5,1978,1.5297204
118.0,1766,1.9081337
118.5,1800,2.1608813
119.0,1788,1.7181295
119.5,1645,1.5726111
120.0,1654,2.0170238
120.5,1531,1.9302535
121.0,1519,1.7759627
121.5,1365,1.8669262
122.0,1317,1.3555241
122.5,1200,1.2993073
123.0,1272,1.5151607
123.5,1254,1.0480736
124.0,1259,0.9346748
124.5,1564,0.9303976
125.0,1582,0.9241961
125.5,1403,0.9606229
126.0,1368,0.93091094
126.5,1495,0.9231341
127.0,1439,1.3310146
127.5,1196,1.3144879
128.0,1180,1.1356362
128.5,1000,1.32899
129.0,995,1.142778
129.5,963,1.3709708
130.0,1063,0.8917111
130.5,982,0.7946398
131.0,1007,0.77073324
131.5,1053,1.0005971
132.0,1056,0.8340245
132.5,1056,0.7375286
133.0,966,0.6180726
133.5,982,1.1592233
134.0,1028,1.5942222
134.5,1042,1.2366962
135.0,1038,1.0006742
135.5,1286,1.3706745
136.0,1238,1.5857068
136.5,1309,1.0324084
137.0,1344,1.0312918
137.5,1348,1.001098
138.0,1439,2.053363
138.5,1411,1.1525722
139.0,1502,0.89118046
139.5,1425,0.8417181
140.0,1521,0.89406973
140.5,1492,1.4129881
141.0,1503,1.1539395
141.5,1607,1.4570901
142.0,1512,1.1470844
142.5,1592,1.1435335
143.0,1482,1.4837518
143.5,1491,1.0456455
144.0,1436,0.9041378
144.5,1507,1.0309405
145.0,1414,1.3692861
145.5,1391,1.0466728
146.0,1377,1.0165397
146.5,1292,0.8829388
147.0,1250,0.9872558
147.5,1168,1.2755066
148.0,1218,1.1281918
148.5,1242,0.9837966
149.0,1225,1.2097784
149.5,1175,1.0435882
150.0,1197,1.12315
150.5,1229,0.9361244
151.0,1263,0.91699696
151.5,1193,0.9365885
152.0,1226,1.2098103
152.5,1229,0.9350185
153.0,1216,1.0946784
153.5,1181,1.3563565
154.0,1167,1.1082996
154.5,1163,1.2617778
155.0,1142,1.151872
155.5,1132,1.0279804
156.0,1176,1.0233928
156.5,1361,1.1024206
157.0,1312,1.0869796
157.5,1392,1.3752971
158.0,1287,1.1574266
158.5,1217,1.0686119
159.0,1239,1.076857
159.5,1266,1.0535833
160.0,1103,1.0088006
160.5,1042,1.1455262
161.0,1107,1.236771
161.5,1029,1.1095768
162.0,1052,1.0842854
162.5,1052,1.1469166
163.0,1123,1.0840523
163.5,1123,1.1201569
164.0,1147,1.3144622
164.5,1316,1.1350089
165.0,1482,1.0780275
165.5,1465,1.2468897
166.0,1488,1.1051462
166.5,1430,1.0658824
167.0,1297,1.2915454
167.5,1151,1.0752393
168.0,1159,1.0639857
168.5,1223,1.1610161
169.0,1251,1.1345824
169.5,1212,1.0529156
170.0,1175,1.2667158
170.5,1046,1.1570991
171.0,921,1.0660079
171.5,861,1.1040591
172.0,906,1.2091577
172.5,885,1.1185689
173.0,1064,1.1608671
173.5,1027,1.1796515
174.0,1051,1.0222042
174.5,1082,1.1771156
175.0,1161,1.1409363
175.5,1140,1.1332928
176.0,1361,1.3057708
176.5,1448,1.1534894
177.0,1486,1.1215229
177.5,1475,1.3328974
178.0,1586,1.2575914
178.5,1661,0.7297012
179.0,1834,0.87163854
179.5,1726,1.2937374
180.0,1620,1.15099
180.5,1472,0.9557384
181.0,1380,1.1794559
181.5,1311,1.4165416
182.0,1254,1.6539415
182.5,1246,1.4783843
183.0,1136,1.2521678
183.5,1115,1.5396779
184.0,1072,2.0247686
184.5,1092,1.4004664
185.0,1101,1.4732938
185.5,1181,1.5081047
186.0,1250,1.6446592
186.5,1278,1.352151
187.0,1332,1.7723266
187.5,1502,1.6829594
188.0,1574,1.3694282
188.5,1597,1.7497979
189.0,1773,1.4930388
189.5,1890,1.7070119
190.0,2073,1.5487387
190.5,2137,1.5974082
191.0,2094,1.9650187
191.5,2172,1.6362687
192.0,2216,1.7555124
192.5,2291,1.818238
193.0,2205,1.8407799
193.5,2232,1.6124787
194.0,2296,1.2939011
194.5,2305,1.9247345
195.0,2328,1.4706913
195.5,2231,1.5723318
196.0,2145,1.6554838
196.5,2095,1.3660827
197.0,1976,1.6756642
197.5,1952,2.0334983
198.0,1963,1.8087982
198.5,1918,1.5573007
199.0,1902,1.9102788
199.5,1875,2.095634
200.0,1842,1.5826793
200.5,1836,2.0784922
201.0,1825,1.7658862
201.5,1721,1.7601315
202.0,1662,1.9061629
202.5,1721,1.606133
203.0,1852,2.0751467
203.5,1642,1.821404
204.0,1519,1.6359038
204.5,1495,2.136769
205.0,1671,1.6825049
205.5,1479,1.6981823
206.0,1456,1.9978733
206.5,1368,2.1235073
207.0,1446,1.4854052
207.5,1269,1.4093306
208.0,1219,1.4728961
208.5,1142,1.2108284
209.0,948,1.7009345
209.5,977,1.5267967
210.0,988,1.3784608
210.5,950,1.419317
211.0,931,1.6960361
211.5,844,1.5718871
212.0,855,1.4290913
212.5,918,1.5582112
213.0,918,1.4140444
213.5,897,1.7252736
214.0,920,1.232206
214.5,972,1.6163509
215.0,847,1.4394107
215.5,843,1.5758163
216.0,896,1.4670088
216.5,1033,1.3251458
217.0,1025,1.7119094
217.5,1097,1.191596
218.0,1208,1.7138323
218.5,1302,2.1159601
219.0,1293,1.3920581
219.5,1335,1.5966485
220.0,1326,1.9396329
220.5,1425,1.5456144
221.0,1348,1.3618817
221.5,1365,1.8652562
222.0,1225,1.3799744
222.5,1041,1.3400753
223.0,1031,1.5749395
223.5,921,1.7426475
224.0,813,1.7666789
224.5,714,2.0119288
225.0,763,2.182177
225.5,751,2.0837262
226.0,732,1.6413624
226.5,714,2.0583687
227.0,637,2.5637376
227.5,555,1.7978324
228.0,614,1.9283708
228.5,615,2.4399672
229.0,657,1.5182407
229.5,777,1.7475806
230.0,782,2.257896
230.5,637,2.1516528
231.0,653,1.7947654
231.5,620,1.8899078
232.0,621,2.2289946
232.5,511,1.761387
233.0,538,1.7852771
233.5,485,1.9977463
234.0,368,2.3671963
234.5,258,1.6315987
235.0,260,1.3028497
235.5,263,1.1500623
236.0,189,1.2736812
236.5,167,1.1896895
237.0,94,0.97779286
237.5,45,0.96804243
238.0,17,0.8721341
238.5,9,0.81858885
239.0,3,0.69547784
239.5,6,0.8441865
240.0,3,0.68219906
241.5,2,0.604684
242.0,1,0.5773579
243.5,1,0.52229524
244.0,2,0.46700168
245.5,1,0.36814517
246.0,1,0.25965965
246.5,1,0.19416274
