Second,Count,Onset Strength
125.0,1192,1.0410966
125.5,1181,1.0247209
126.0,1232,1.2321875
126.5,1277,1.1315006
127.0,1181,1.0301706
127.5,1112,1.0407233
128.0,1160,1.240002
128.5,1151,1.0201896
129.0,1086,1.0942041
129.5,1123,1.0869726
130.0,1215,1.2204146
130.5,1257,1.1117651
131.0,1225,0.98797846
131.5,1264,1.1296489
132.0,1351,1.1308682
132.5,1395,1.0149094
133.0,1365,1.05658
133.5,1469,1.2733659
134.0,1516,1.1953561
134.5,1449,1.0399309
135.0,1345,1.0623764
135.5,1408,1.2437274
136.0,1462,1.112069
136.5,1477,1.1108074
137.0,1458,1.0911518
137.5,1589,0.9855729
138.0,1468,1.1231245
138.5,1474,1.0241705
139.0,1426,0.896518
139.5,1483,1.1339048
140.0,1492,1.1797247
140.5,1440,1.1366231
141.0,1404,1.163382
141.5,1445,1.362254
142.0,1500,1.398025
142.5,1499,1.3294052
143.0,1494,1.2357367
143.5,1465,1.2278762
144.0,1432,1.2545725
144.5,1372,1.285321
145.0,1280,1.1958979
145.5,1296,1.3393788
146.0,1355,1.3587366
146.5,1424,1.2736968
147.0,1334,1.2372514
147.5,1350,1.2758799
148.0,1312,1.3222771
148.5,1262,1.1781677
149.0,1360,1.0399272
149.5,1394,1.5210317
150.0,1402,1.1423019
150.5,1381,1.0700753
151.0,1372,1.1928177
151.5,1466,1.3178158
152.0,1403,1.0060139
152.5,1384,1.315988
153.0,1313,1.1790644
153.5,1379,1.3004811
154.0,1418,1.2044073
154.5,1543,1.1093042
155.0,1616,1.0664334
155.5,1590,1.2321512
156.0,1644,1.3523096
156.5,1722,1.0837897
157.0,1923,1.3006632
157.5,1939,1.1596824
158.0,1976,1.0049821
158.5,2237,1.2384584
159.0,2234,1.1627617
159.5,2277,1.1011285
160.0,2303,1.1927401
160.5,2049,1.2600543
161.0,2182,1.2644614
161.5,2295,1.3989614
162.0,2485,1.1198057
162.5,2609,1.1239511
163.0,2535,1.148055
163.5,2253,1.0954057
164.0,2405,1.0746539
164.5,2328,1.1740339
165.0,2470,1.1751089
165.5,2438,1.11608
166.0,2828,1.193913
166.5,2651,1.1250865
167.0,2441,1.1350577
167.5,2642,1.1406953
168.0,2581,1.1088445
168.5,2427,1.2552869
169.0,2451,1.1580889
169.5,2529,1.1212952
170.0,2485,1.0911336
170.5,2548,1.1495866
171.0,2933,1.1412356
171.5,3052,1.0816972
172.0,3290,1.1562003
172.5,3466,1.1724515
173.0,3212,1.0906038
173.5,2724,1.0474951
174.0,2617,1.1827935
174.5,2522,1.0689498
175.0,2691,1.0959139
175.5,2511,1.0673146
176.0,2492,1.120385
176.5,2474,1.1821523
177.0,2593,1.0415875
177.5,2384,1.0031916
178.0,2380,1.0317724
178.5,2425,1.0415798
179.0,2362,1.023907
179.5,2274,1.0022179
180.0,2262,1.0741805
180.5,2222,1.0950098
181.0,2090,0.998242
181.5,2086,1.1022483
182.0,1878,1.1121442
182.5,1897,1.1070087
183.0,1831,1.0686109
183.5,1754,1.2079486
184.0,1785,1.1394464
184.5,1686,1.0912076
185.0,1726,0.9886087
185.5,1618,1.0558456
186.0,1638,1.048394
186.5,1612,1.0286145
187.0,1479,0.9974883
187.5,1518,1.0560664
188.0,1424,1.0910766
188.5,1291,1.0086793
189.0,1289,1.0803941
189.5,1215,1.1212891
190.0,1137,1.0724059
190.5,1113,1.0720831
191.0,955,1.0583082
191.5,867,1.1246208
192.0,751,1.1317043
192.5,701,0.9746499
193.0,441,1.1492913
193.5,253,1.0606647
194.0,104,1.0719424
194.5,7,1.0614269
