Second,Count,Onset Strength
94.5,1188,0.79407424
95.0,1259,0.68916297
95.5,1179,1.1223267
96.0,1181,1.2014353
96.5,1160,0.9864515
97.0,1207,1.2099754
97.5,1122,1.2893603
98.0,1083,1.2015316
98.5,1128,1.2283382
99.0,1143,1.2593151
99.5,1065,1.0479937
100.0,1138,1.3422704
100.5,1104,1.3357811
101.0,1098,1.1785914
101.5,1084,1.3093097
102.0,1219,1.2822461
102.5,1199,1.2578286
103.0,1214,1.2677544
103.5,1254,0.975254
104.0,1380,1.2554052
104.5,1385,1.2992674
105.0,1359,1.1013584
105.5,1412,1.4735086
106.0,1467,1.0969799
106.5,1425,1.2941942
107.0,1411,1.2328454
107.5,1452,1.3195033
108.0,1449,1.2060424
108.5,1412,1.3034378
109.0,1428,1.0685731
109.5,1499,1.3118758
110.0,1481,1.3663158
110.5,1654,1.4188428
111.0,1851,1.3723524
111.5,1805,1.0635593
112.0,1677,0.8195812
112.5,1578,0.9802195
113.0,1503,1.3384358
113.5,1412,1.2903572
114.0,1314,1.2411712
114.5,1290,1.3069136
115.0,1214,1.2744406
115.5,1276,1.0635422
116.0,1205,1.1313906
116.5,1202,1.2103882
117.0,1321,1.3392365
117.5,1274,1.268183
118.0,1214,1.2022104
118.5,1262,1.216899
119.0,1388,1.3761132
119.5,1474,0.9886059
120.0,1582,1.2625408
120.5,1719,1.0658798
121.0,1635,1.4211802
121.5,1780,1.2957566
122.0,1777,1.2454149
122.5,1932,1.2630221
123.0,1889,1.3363667
123.5,1958,1.3465044
124.0,1999,1.2831472
124.5,2101,1.1742649
125.0,2107,1.4879624
125.5,2081,1.3202255
126.0,2125,1.357146
126.5,2042,1.3297081
127.0,2080,1.1359731
127.5,1931,1.3362074
128.0,1918,1.1487355
128.5,1946,1.3293788
129.0,1910,1.1464435
129.5,1907,1.2284724
130.0,1867,1.2162377
130.5,1791,1.1492143
131.0,1764,1.236639
131.5,1753,1.0997205
132.0,1688,1.3131317
132.5,1651,1.0491425
133.0,1661,1.0930611
133.5,1570,1.158311
134.0,1576,1.1458752
134.5,1553,1.3963746
135.0,1556,1.1866095
135.5,1494,1.1769915
136.0,1416,1.2695768
136.5,1466,1.0172929
137.0,1478,1.2306281
137.5,1479,1.0560983
138.0,1346,1.3788903
138.5,1499,1.4035144
139.0,1474,1.2565569
139.5,1337,1.2376441
140.0,1352,1.2409148
140.5,1373,1.2373048
141.0,1390,1.2568682
141.5,1337,1.1760792
142.0,1328,1.4314687
142.5,1242,1.1770763
143.0,1256,1.4547088
143.5,1258,1.4077951
144.0,1271,1.1218833
144.5,1194,1.3281697
145.0,1204,1.1755995
145.5,1175,1.2657921
146.0,1092,1.12714
146.5,1170,1.1755325
147.0,1052,1.07584
147.5,1097,1.2106137
148.0,1079,1.0039281
148.5,1021,0.74470997
149.0,1005,0.86848253
149.5,975,0.79364246
150.0,975,1.0913913
150.5,927,0.90472317
151.0,983,0.86470634
151.5,965,0.85823965
152.0,876,1.1090163
152.5,832,0.931275
153.0,819,0.93932647
153.5,716,0.8061314
154.0,729,0.7674726
154.5,686,0.80761987
155.0,650,0.74460334
155.5,689,0.825002
156.0,687,0.92098325
156.5,723,0.83067995
157.0,720,1.0138545
157.5,681,0.8920391
158.0,673,0.73549545
158.5,665,0.7413711
159.0,701,1.1249939
159.5,721,0.86417264
160.0,719,0.8211574
160.5,674,0.90529704
161.0,664,0.86340046
161.5,650,0.83873403
162.0,648,0.7942165
162.5,647,0.7531695
163.0,628,0.90625405
163.5,591,0.97971946
164.0,619,0.852055
164.5,606,0.8310264
165.0,647,0.8051323
165.5,615,0.86542106
166.0,624,0.8392703
166.5,596,0.9383088
167.0,600,1.0458026
167.5,526,0.8772806
168.0,558,0.8965243
168.5,545,0.9275068
169.0,520,1.0491996
169.5,580,0.99788994
170.0,541,0.9079864
170.5,560,0.89287496
171.0,588,0.7872307
171.5,552,0.8075696
172.0,498,0.79794896
172.5,567,0.80052805
173.0,528,0.99366146
173.5,492,1.1021882
174.0,501,0.9658703
174.5,496,0.87435037
175.0,460,0.8165737
175.5,533,0.84749347
176.0,500,1.0620434
176.5,548,0.9271611
177.0,517,0.90608996
177.5,520,1.0527238
178.0,575,0.9444075
178.5,590,0.9237018
179.0,641,0.8512635
179.5,619,0.90016115
180.0,648,0.8782578
180.5,558,0.93118685
181.0,577,1.2049878
181.5,566,0.98321784
182.0,572,1.2414023
182.5,502,1.0991758
183.0,522,1.220945
183.5,533,0.9619289
184.0,490,1.016182
184.5,513,1.0498683
185.0,508,1.2046316
185.5,527,1.2771357
186.0,566,1.2285001
186.5,575,1.1884167
187.0,636,1.1470783
187.5,704,1.1107599
188.0,772,1.1635202
188.5,872,0.8350387
189.0,934,1.2264849
189.5,1013,1.3008504
190.0,1063,1.1800331
190.5,1139,1.2292968
191.0,1233,1.1375698
191.5,1273,1.2590554
192.0,1286,1.1841779
192.5,1329,1.0959086
193.0,1358,1.2397939
193.5,1450,1.2755889
194.0,1477,1.3180203
194.5,1423,1.2945012
195.0,1324,1.0264218
195.5,1394,1.185962
196.0,1381,1.1732234
196.5,1332,1.2197392
197.0,1336,1.0209143
197.5,1314,1.1759913
198.0,1320,1.1969961
198.5,1275,1.1149616
199.0,1232,1.1836498
199.5,1168,1.0385442
200.0,1184,1.2571635
200.5,1175,1.0239979
201.0,1133,1.1004266
201.5,1062,1.0957379
202.0,1079,1.285019
202.5,996,1.3086028
203.0,1033,1.2900964
203.5,1048,1.149711
204.0,1014,1.1749631
204.5,1037,1.1398896
205.0,952,1.2123144
205.5,914,1.0230561
206.0,1021,1.2437978
206.5,931,1.4195229
207.0,833,1.2725408
207.5,974,1.2833438
208.0,902,1.1908959
208.5,923,1.3248553
209.0,871,1.2031536
209.5,896,1.1864839
210.0,911,1.3000802
210.5,853,1.316663
211.0,800,1.3838278
211.5,831,1.3901546
212.0,811,1.0914782
212.5,700,1.2162161
213.0,739,1.239924
213.5,658,1.1273944
214.0,593,1.218124
214.5,585,1.2325304
215.0,563,1.1139369
215.5,520,1.1781348
216.0,486,1.118597
216.5,480,0.72986484
217.0,437,0.74418324
217.5,432,0.76611274
218.0,431,0.71575516
218.5,376,0.6282116
219.0,395,0.60036236
219.5,361,0.58068645
220.0,367,0.8657528
220.5,294,0.7661345
221.0,288,0.7035414
221.5,271,0.8660195
222.0,206,0.6724154
222.5,198,0.55296314
223.0,200,0.5361908
223.5,217,0.4929103
224.0,189,0.50389856
224.5,226,0.4401651
225.0,186,0.6799549
225.5,148,0.85034835
226.0,147,0.71123695
226.5,160,0.7289535
227.0,116,0.7152099
227.5,139,0.56124693
228.0,159,0.61366963
228.5,142,0.5340531
229.0,136,0.63043016
229.5,96,0.83887476
230.0,80,0.84706837
230.5,81,0.7666247
231.0,60,0.74535567
231.5,52,0.6405066
232.0,56,0.4967885
232.5,51,0.54876965
233.0,41,0.46893308
233.5,39,0.33521977
234.0,39,0.6664738
234.5,11,0.695817
235.0,13,0.5688935
235.5,11,0.5151564
236.0,7,0.45711872
236.5,13,0.38932335
237.0,5,0.6050832
237.5,5,0.57698584
239.0,1,0.5026589
