Second,Count,Onset Strength
53.5,3205,1.2160889
54.0,3426,1.444053
54.5,3502,1.0621548
55.0,3444,1.0953873
55.5,3604,1.3245676
56.0,3802,0.7686742
56.5,3525,1.1927453
57.0,3487,1.0237693
57.5,3842,1.0946689
58.0,3610,1.1345587
58.5,3857,1.2167132
59.0,3923,0.7322541
59.5,4007,1.4440336
60.0,3765,1.5286436
60.5,3777,1.0221059
61.0,3862,0.9682972
61.5,4058,1.252511
62.0,3858,0.74295115
62.5,3747,1.2737331
63.0,3436,1.3457742
63.5,3442,1.0172888
64.0,3502,0.9202025
64.5,3579,1.3881251
65.0,3464,0.82017714
65.5,3418,1.4268242
66.0,2911,1.3056489
66.5,2586,0.9515523
67.0,2964,1.020455
67.5,2943,1.316107
68.0,3148,0.7843977
68.5,3355,1.3336089
69.0,3123,1.4676723
69.5,2884,1.1611558
70.0,3042,0.92118675
70.5,2961,1.3768191
71.0,3379,0.8325057
71.5,3455,1.4017994
72.0,3311,1.1229191
72.5,3198,0.7822419
73.0,3152,0.8826666
73.5,3096,1.1952839
74.0,2948,1.0161523
74.5,2834,1.1798654
75.0,2784,1.3042623
75.5,2763,1.0368576
76.0,2593,0.84390384
76.5,2522,1.1781034
77.0,2410,0.8450846
77.5,2378,1.038264
78.0,2519,1.20065
78.5,2474,0.93410516
79.0,2397,0.9806519
79.5,2280,1.1872851
80.0,2308,0.98688704
80.5,2114,1.2385373
81.0,2052,1.4623519
81.5,2155,1.1409295
82.0,2243,0.88581103
82.5,2311,1.4223257
83.0,2226,1.0473174
83.5,2411,1.191353
84.0,2378,0.84595865
84.5,2323,0.82661366
85.0,2278,0.8316291
85.5,2181,1.0629239
86.0,2127,1.0170393
86.5,1814,1.0102303
87.0,1655,0.9021536
87.5,1683,0.95217896
88.0,1799,1.1129557
88.5,1892,1.2822652
89.0,1936,1.1464012
89.5,1927,1.0229447
90.0,1975,1.1065851
90.5,1935,0.9337638
91.0,1838,0.7455492
91.5,1830,1.104744
92.0,1747,1.141204
92.5,1659,0.7636259
93.0,1684,1.1388069
93.5,1736,0.970021
94.0,1704,1.0541718
94.5,1676,1.0137886
95.0,1770,0.97647786
95.5,1624,0.71838135
96.0,1625,1.2793778
96.5,1412,0.94382954
97.0,1347,0.9919217
97.5,1389,1.5367309
98.0,1481,0.91204906
98.5,1532,1.0295084
99.0,1481,1.419809
99.5,1565,1.2615944
100.0,1495,0.85582846
100.5,1511,1.2585665
101.0,1504,1.0808899
101.5,1651,0.97293067
102.0,1678,1.3677071
102.5,1616,1.2296603
103.0,1611,0.8179055
103.5,1807,1.1272126
104.0,1748,1.4135231
104.5,1782,1.0273346
105.0,1954,1.3670976
105.5,2049,1.1237189
106.0,2121,1.0756203
106.5,2357,1.0272608
107.0,2439,1.2284079
107.5,2355,0.9825127
108.0,2563,1.4496459
108.5,2597,1.0645293
109.0,2553,0.8045475
109.5,2710,1.0514114
110.0,2611,1.1985986
110.5,2689,0.8121038
111.0,2506,1.1886451
111.5,2386,1.2432753
112.0,2310,0.8536991
112.5,2089,0.8801362
113.0,2178,1.2876891
113.5,2290,0.8579254
114.0,2438,1.4208889
114.5,2504,1.0144297
115.0,2614,0.7735318
115.5,2684,1.2547169
116.0,2717,1.0665437
116.5,2749,0.7495844
117.0,2786,1.342506
117.5,2584,1.4470692
118.0,2563,1.0302167
118.5,2465,1.1107689
119.0,2346,1.4574319
119.5,2253,1.0576395
120.0,2278,1.105917
120.5,2152,1.2290574
121.0,2134,0.82018733
121.5,2394,1.2276769
122.0,2396,1.0939562
122.5,2183,0.86229455
123.0,2218,1.1325672
123.5,2324,1.2484119
124.0,2461,0.9239048
124.5,2539,0.9934196
125.0,2608,1.4062387
125.5,2683,1.3226408
126.0,2642,1.3011154
126.5,2576,1.183321
127.0,2531,1.0368181
127.5,2630,1.1696095
128.0,2629,1.0232705
128.5,2806,0.9085635
129.0,2779,1.3310554
129.5,2847,1.140781
130.0,2840,1.201251
130.5,2853,0.9854685
131.0,2971,1.0459999
131.5,3006,1.1674533
132.0,2977,1.3834494
132.5,2907,1.3908718
133.0,2936,0.8575758
133.5,2898,0.92212945
134.0,3075,1.27085
134.5,2880,0.9536297
135.0,2885,1.3391392
135.5,2652,1.1076493
136.0,2738,0.91359526
136.5,2651,0.97424084
137.0,2738,1.3291545
137.5,2609,1.0422081
138.0,2531,1.3111862
138.5,2267,1.0894514
139.0,2357,0.94084936
139.5,2251,1.2605094
140.0,2246,1.1428381
140.5,2211,1.0461313
141.0,1933,1.3695947
141.5,2168,1.1713581
142.0,2259,1.0145999
142.5,2252,1.0199074
143.0,2235,1.1271194
143.5,2165,1.1059651
144.0,2238,1.1319509
144.5,2189,1.1128497
145.0,2183,0.8381328
145.5,2102,0.9204177
146.0,2053,0.99938565
146.5,1972,1.0992621
147.0,1778,1.2035977
147.5,1931,1.3707825
148.0,2012,0.8210851
148.5,1948,1.0194093
149.0,2001,0.87206924
149.5,1901,0.91003615
150.0,1786,1.1812999
150.5,1721,1.0690539
151.0,1866,0.9907931
151.5,1637,0.89653647
152.0,1737,0.9491434
152.5,1742,0.98127055
153.0,1629,1.2417964
153.5,1608,1.2588083
154.0,1778,0.9497134
154.5,1831,1.1385121
155.0,1689,1.0562663
155.5,1697,0.9409089
156.0,1781,1.2647998
156.5,1733,1.163755
157.0,1553,0.7782622
157.5,1668,1.0337284
158.0,1600,1.0784346
158.5,1594,1.1301101
159.0,1575,1.2631385
159.5,1639,1.1382017
160.0,1515,0.92225814
160.5,1487,1.1633109
161.0,1527,0.9576839
161.5,1454,1.0077076
162.0,1432,1.3306772
162.5,1493,1.3949465
163.0,1531,0.7866038
163.5,1472,1.0635694
164.0,1528,1.0637821
164.5,1382,1.0560218
165.0,1365,1.1905134
165.5,1403,1.2962769
166.0,1290,1.1479417
166.5,1316,1.1081688
167.0,1183,1.0452056
167.5,1191,0.9221069
168.0,1180,1.3421689
168.5,1308,1.4205005
169.0,1314,0.776132
169.5,1377,1.0313033
170.0,1302,1.0333825
170.5,1394,0.98191214
171.0,1361,1.1170818
171.5,1412,1.3468772
172.0,1304,1.1194348
172.5,1088,1.1747394
173.0,1025,1.1496115
173.5,1040,0.9902469
174.0,1066,1.2817744
174.5,1007,0.99810594
175.0,1031,0.8888169
175.5,991,0.9367747
176.0,997,1.0082929
176.5,962,1.1604905
177.0,879,1.2117883
177.5,886,1.3219336
178.0,959,0.94998
178.5,971,1.2235566
179.0,963,1.0795299
179.5,1012,1.0556875
180.0,906,1.5157198
180.5,1010,1.040574
181.0,910,0.8768064
181.5,795,0.89974034
182.0,907,1.0119125
182.5,942,1.151575
183.0,911,1.2222755
183.5,937,1.2773668
184.0,960,1.0593015
184.5,1024,1.1609609
185.0,1106,1.2235631
185.5,1030,1.1553229
186.0,1016,1.2045488
186.5,920,1.0890778
187.0,923,1.029243
187.5,812,1.084142
188.0,961,1.1025125
188.5,906,1.0457549
189.0,947,1.0377039
189.5,896,1.1746842
190.0,909,0.9965292
190.5,900,1.0222249
191.0,886,1.2448025
191.5,866,1.1304901
192.0,898,1.2895867
192.5,962,1.0989562
193.0,1039,0.98741055
193.5,1099,1.1227894
194.0,976,1.1982467
194.5,873,1.0803213
195.0,827,1.2247056
195.5,834,1.1335154
196.0,918,1.0601192
196.5,953,1.0262791
197.0,949,1.1356848
197.5,979,1.2236191
198.0,1037,1.1565286
198.5,954,1.0650345
199.0,952,0.86623204
199.5,908,0.95828044
200.0,933,1.0217942
200.5,1068,1.1478418
201.0,1042,1.2563725
201.5,1029,1.2198712
202.0,1031,0.9056118
202.5,1016,1.0347246
203.0,1007,1.010705
203.5,936,1.110022
204.0,975,1.1731021
204.5,880,1.1942655
205.0,875,0.9595351
205.5,873,0.98089576
206.0,888,0.98555523
206.5,867,1.1282659
207.0,821,1.1992443
207.5,678,1.2080458
208.0,568,0.99158955
208.5,530,1.0118362
209.0,429,1.1359543
209.5,425,0.9828272
210.0,425,1.1265168
210.5,376,1.2794427
211.0,408,1.0357655
211.5,356,1.0152918
212.0,427,1.0957917
212.5,391,1.1103204
213.0,379,1.1635051
213.5,345,1.2218692
214.0,333,1.1316739
214.5,326,1.0196507
215.0,327,1.1229694
215.5,285,1.0852405
216.0,320,1.149726
216.5,307,1.0443158
217.0,341,0.9888218
217.5,288,1.0430313
218.0,248,1.0326952
218.5,240,1.0371182
219.0,244,1.1667159
219.5,190,1.0648793
220.0,186,1.0176204
220.5,203,1.0890366
221.0,198,1.107287
221.5,181,1.0313653
222.0,171,1.281985
222.5,150,1.0963706
223.0,129,0.9844441
223.5,132,0.82807124
224.0,120,0.9336706
224.5,156,0.7534224
225.0,146,1.2377888
225.5,143,1.0933597
226.0,127,1.0007405
226.5,100,0.8845762
227.0,137,0.8950597
227.5,118,0.73851156
228.0,115,1.1426793
228.5,95,1.2513622
229.0,115,0.9422721
229.5,105,0.8317955
230.0,115,0.8963127
230.5,111,0.76628554
231.0,135,1.0970942
231.5,101,1.1931025
232.0,116,0.9377957
232.5,93,0.9324989
233.0,125,0.78606665
233.5,103,0.71752745
234.0,95,1.0569323
234.5,98,0.9419218
235.0,79,0.7381161
235.5,84,1.0793424
236.0,86,0.9497984
236.5,71,1.0077113
237.0,92,0.9194815
237.5,84,1.0409168
238.0,75,0.82254386
238.5,56,0.6522891
239.0,85,1.1050721
239.5,70,0.8590066
240.0,61,0.8901578
240.5,48,0.91414267
241.0,30,0.8259735
241.5,22,0.78458387
242.0,21,0.71424335
242.5,10,0.5698848
243.0,7,0.5516364
243.5,8,0.60317135
244.0,3,0.43091676
244.5,4,0.34234396
245.0,1,0.2654991
245.5,1,0.22117044
246.0,1,0.20680527
