Second,Count,Onset Strength
106.0,2466,1.386624
106.5,2206,1.0459116
107.0,1970,1.2740837
107.5,1985,1.203059
108.0,2087,0.6851473
108.5,1972,0.7974859
109.0,1831,1.2696615
109.5,1988,0.9366519
110.0,2081,0.530046
110.5,2191,1.5540489
111.0,2142,1.4067752
111.5,2114,1.406413
112.0,2182,1.1775714
112.5,2043,1.2307404
113.0,1871,0.7305796
113.5,1938,1.3869393
114.0,2002,0.79965216
114.5,1961,0.8199848
115.0,2070,1.1749556
115.5,1972,1.1421384
116.0,2087,0.6298706
116.5,2177,1.3883407
117.0,2095,1.2442774
117.5,1930,0.97322077
118.0,1904,1.3307676
118.5,1841,1.3622843
119.0,1856,1.0357127
119.5,1729,1.4106022
120.0,1451,1.4217008
120.5,1523,1.0026933
121.0,1716,1.1607962
121.5,1800,1.107026
122.0,1777,0.8030941
122.5,1712,1.1958423
123.0,1596,1.4028436
123.5,1567,1.206789
124.0,1659,1.2474936
124.5,1524,1.342791
125.0,1631,1.0363255
125.5,1580,1.0696753
126.0,1562,0.8179643
126.5,1454,1.0480412
127.0,1553,1.264084
127.5,1577,1.1217351
128.0,1584,0.9298722
128.5,1682,1.0309023
129.0,1828,1.2677524
129.5,1858,1.0804687
130.0,1678,1.6677264
130.5,1697,1.3518275
131.0,1598,0.9881993
131.5,1462,0.9871988
132.0,1324,1.2322204
132.5,1396,0.9326125
133.0,1369,1.272516
133.5,1433,1.3938881
134.0,1466,0.9410264
134.5,1804,1.1247627
135.0,1822,0.85777277
135.5,1807,0.7320243
136.0,1839,1.4245656
136.5,1767,0.8236375
137.0,1814,0.9226712
137.5,1913,1.1684356
138.0,2038,0.8213795
138.5,2060,0.6489845
139.0,1951,1.6385468
139.5,1989,1.0955403
140.0,1758,0.97810566
140.5,1670,0.9777746
141.0,1769,1.3662316
141.5,1908,0.82619345
142.0,2096,1.641352
142.5,2301,1.3163685
143.0,2466,0.88345826
143.5,2456,0.7067933
144.0,2454,1.2883667
144.5,1961,0.6870455
145.0,1984,1.0427417
145.5,1939,1.4649664
146.0,1921,1.084488
146.5,1791,0.61102444
147.0,1820,1.4394829
147.5,2029,0.6868084
148.0,1991,0.70886195
148.5,2066,1.1908231
149.0,1997,0.9322134
149.5,1981,1.0784737
150.0,1973,1.5366225
150.5,1723,1.0870546
151.0,1794,1.1943691
151.5,1869,1.0334913
152.0,1741,1.3149209
152.5,1586,1.2111983
153.0,1519,1.156047
153.5,1642,1.2488192
154.0,1613,1.1671907
154.5,1634,1.0433558
155.0,1648,1.2363349
155.5,1644,0.80805606
156.0,1330,1.263445
156.5,1318,1.311928
157.0,1322,0.8148887
157.5,1413,1.0255104
158.0,1506,1.4573643
158.5,1634,1.231768
159.0,1679,1.0437044
159.5,1601,1.3928852
160.0,1697,1.0434773
160.5,1576,1.0511413
161.0,1547,1.2408112
161.5,1295,0.9055283
162.0,1320,0.9881726
162.5,1308,0.9571936
163.0,1143,0.8389849
163.5,1231,1.0522883
164.0,1366,0.9921534
164.5,1477,1.3284186
165.0,1498,1.2817385
165.5,1578,1.2180982
166.0,1538,1.2370074
166.5,1475,1.1194291
167.0,1248,0.8904957
167.5,1258,0.94390416
168.0,1347,1.2176098
168.5,1257,1.1665155
169.0,1269,0.8319048
169.5,1311,1.269172
170.0,1176,0.7579095
170.5,1014,1.2315723
171.0,997,1.4528807
171.5,1063,1.2744513
172.0,1086,0.8213804
172.5,1016,1.3502026
173.0,989,1.0693766
173.5,995,0.82178974
174.0,1030,0.8882834
174.5,888,0.8626707
175.0,809,0.81340176
175.5,761,1.7293283
176.0,783,1.3792398
176.5,704,1.3912197
177.0,694,0.738422
177.5,687,1.2220562
178.0,710,0.713602
178.5,661,0.7376205
179.0,726,1.2453345
179.5,718,0.8587668
180.0,693,0.77502364
180.5,751,1.6636072
181.0,857,0.9828991
181.5,806,1.2872655
182.0,789,1.3415587
182.5,786,1.1070664
183.0,690,0.93463576
183.5,728,1.2327008
184.0,850,0.7199269
184.5,827,0.7693719
185.0,711,1.1998543
185.5,717,0.8967481
186.0,808,0.69760346
186.5,857,1.6866745
187.0,963,1.1825914
187.5,937,1.3613316
188.0,1047,1.1159679
188.5,1015,1.3838947
189.0,898,0.8567532
189.5,893,1.1194551
190.0,882,1.4784501
190.5,926,0.85709816
191.0,944,1.1608852
191.5,928,1.0529003
192.0,1163,0.80747336
192.5,1214,1.4295472
193.0,1211,1.3386824
193.5,1175,1.2087508
194.0,1141,1.5160189
194.5,1024,1.3558403
195.0,1004,0.96182215
195.5,1051,1.0455729
196.0,1083,0.7444466
196.5,1094,0.8663125
197.0,1023,1.4261134
197.5,870,1.1270186
198.0,871,1.0166477
198.5,1012,0.8297688
199.0,751,0.96250284
199.5,818,0.9087799
200.0,930,1.277217
200.5,735,0.97148734
201.0,607,1.2899029
201.5,677,1.2636024
202.0,914,0.93346065
202.5,1157,0.85634327
203.0,1283,1.0864856
203.5,1295,0.7743145
204.0,1329,1.1673367
204.5,1305,0.894527
205.0,1309,1.0629338
205.5,1298,0.68254167
206.0,1200,1.21314
206.5,1052,0.96235716
207.0,946,0.9029377
207.5,800,1.2727994
208.0,727,0.8344416
208.5,808,0.77812594
209.0,769,1.4156826
209.5,685,0.749651
210.0,960,0.96080565
210.5,924,1.1875359
211.0,914,0.8052651
211.5,901,0.9067194
212.0,1033,0.9843366
212.5,919,0.99259293
213.0,939,0.8639043
213.5,816,0.81240284
214.0,789,1.3139801
214.5,781,0.78864104
215.0,649,0.78120184
215.5,568,1.5144639
216.0,523,1.0013005
216.5,521,0.9277142
217.0,503,1.1267931
217.5,596,0.77627885
218.0,556,1.0323669
218.5,568,1.2576562
219.0,552,0.94485015
219.5,460,0.9045786
220.0,453,1.4199897
220.5,453,0.81104076
221.0,410,0.8474079
221.5,412,1.2007104
222.0,475,1.2896476
222.5,535,0.8484668
223.0,576,0.95333284
223.5,616,0.90382564
224.0,620,0.8200883
224.5,551,1.1187701
225.0,487,1.1501793
225.5,423,0.9201909
226.0,369,1.0612863
226.5,385,1.199038
227.0,404,0.76968044
227.5,440,1.099446
228.0,439,1.0296265
228.5,488,0.871832
229.0,581,0.9925535
229.5,612,1.1501669
230.0,581,0.9891946
230.5,554,1.2262412
231.0,523,0.9852202
231.5,512,1.150729
232.0,366,0.9361384
232.5,235,0.79655874
233.0,291,0.90905637
233.5,479,1.0405356
234.0,585,0.83956856
234.5,584,0.98000044
235.0,558,1.0916989
235.5,556,1.2398306
236.0,455,1.0993886
236.5,370,0.96894205
237.0,396,1.1766477
237.5,469,0.91779983
238.0,512,1.0168643
238.5,471,0.8479095
239.0,490,0.8510405
239.5,536,1.1966577
240.0,655,0.76993346
240.5,675,0.823024
241.0,474,1.2421167
241.5,377,1.2946966
242.0,545,1.0567622
242.5,603,1.2621231
243.0,631,1.0293709
243.5,790,1.1593349
244.0,873,1.0963022
244.5,694,1.198215
245.0,493,0.9920754
245.5,493,1.3205732
246.0,484,0.91590357
246.5,339,1.3016824
247.0,265,1.2342666
247.5,504,1.2693777
248.0,776,1.0556854
248.5,729,1.1249572
249.0,821,1.4355079
249.5,1113,1.0924515
250.0,1103,0.8436419
250.5,851,1.1712949
251.0,857,0.7208502
251.5,779,0.9162708
252.0,601,1.6105543
252.5,512,1.0774761
253.0,597,0.87908596
253.5,591,0.99202806
254.0,741,0.8890496
254.5,647,0.988385
255.0,597,1.4444442
255.5,634,1.1410035
256.0,770,1.0135334
256.5,670,1.1133584
257.0,565,1.0034808
257.5,547,0.76391214
258.0,644,1.1003982
258.5,493,1.2356232
259.0,722,0.88554424
259.5,885,0.8832692
260.0,1034,1.1946173
260.5,881,0.94291645
261.0,763,1.353516
261.5,534,1.1623207
262.0,372,0.7613729
262.5,207,1.354918
263.0,203,1.0283885
263.5,213,0.71210176
264.0,360,1.1158032
264.5,462,1.2054224
265.0,558,0.9360389
265.5,515,0.9460008
266.0,602,1.1920415
266.5,485,1.0654594
267.0,442,0.8826475
267.5,246,1.0189918
268.0,184,1.1593745
268.5,171,1.3358718
269.0,129,0.86761075
269.5,125,0.8407442
270.0,224,1.1331563
270.5,259,0.7719136
271.0,160,1.1727877
271.5,87,0.90511066
272.0,41,0.9291434
272.5,16,0.7534663
273.0,6,0.7309732
273.5,2,0.71037275
274.0,1,0.73199064
275.5,1,0.5956992
