Second,Count,Onset Strength
62.5,5791,1.2144109
63.0,5679,1.4411875
63.5,5521,1.8672104
64.0,5097,1.8011544
64.5,4981,1.2414632
65.0,5007,1.154341
65.5,4991,1.7485676
66.0,5051,1.3920941
66.5,4899,1.5388793
67.0,4690,1.4277341
67.5,4732,1.2928869
68.0,4650,1.7782186
68.5,4262,1.5046579
69.0,4257,1.4292583
69.5,4319,1.647022
70.0,4366,1.2393904
70.5,4414,1.5636997
71.0,4164,1.2241673
71.5,4139,1.3507345
72.0,4031,1.3608792
72.5,4019,1.3468354
73.0,4088,1.4285786
73.5,3979,1.3564479
74.0,3730,1.8291931
74.5,3665,1.2986035
75.0,3695,0.9667936
75.5,3718,1.6663316
76.0,3843,1.2424464
76.5,3627,1.5348369
77.0,3390,1.3548253
77.5,3436,1.2806028
78.0,3527,1.3837147
78.5,3613,1.6694357
79.0,3505,1.3921003
79.5,3363,1.4820698
80.0,3336,1.1122565
80.5,3200,1.0449526
81.0,3146,1.1644044
81.5,3107,1.1810714
82.0,2947,1.2736347
82.5,2845,1.2061013
83.0,2750,1.2222961
83.5,2676,1.3732222
84.0,2676,1.4766693
84.5,2542,1.2003748
85.0,2446,1.1350311
85.5,2481,1.2679548
86.0,2356,1.2648431
86.5,2061,1.3789015
87.0,1767,1.1543529
87.5,2117,1.2332882
88.0,2288,1.3343678
88.5,2514,1.2887623
89.0,2552,1.0220599
89.5,2561,0.9102191
90.0,2443,0.9667188
90.5,2367,0.9508222
91.0,2405,1.2827611
91.5,2397,0.94482064
92.0,2471,1.0746583
92.5,2332,1.2169976
93.0,2350,1.2673705
93.5,2295,1.2391446
94.0,2328,1.145717
94.5,2204,0.944622
95.0,2241,1.1058549
95.5,2168,0.88540214
96.0,2000,1.087436
96.5,1603,1.0341804
97.0,1338,1.0665466
97.5,1407,1.2214458
98.0,1809,1.1735387
98.5,2248,1.3180523
99.0,2181,1.2528365
99.5,2156,1.1560445
100.0,3206,1.5179324
100.5,4046,1.3732953
101.0,4059,1.3742644
101.5,4192,1.7071906
102.0,3784,1.4769802
102.5,3309,1.2521968
103.0,2212,1.5685382
103.5,2355,1.5485657
104.0,2160,1.7084591
104.5,2299,1.2097547
105.0,2488,1.4382333
105.5,3482,1.3561507
106.0,4928,1.787756
106.5,4181,1.438477
107.0,3535,1.2421058
107.5,3586,1.4415294
108.0,3076,1.3496927
108.5,2477,1.5147003
109.0,2608,1.3564419
109.5,2655,1.2901814
110.0,2806,1.2908584
110.5,2853,1.3746424
111.0,3397,1.5703542
111.5,3677,1.3929988
112.0,3927,1.3079749
112.5,3414,1.341289
113.0,3014,1.5630009
113.5,2431,1.4034595
114.0,1902,1.6257836
114.5,2060,1.3597543
115.0,2472,1.4591268
115.5,2346,1.1938672
116.0,1979,1.2811464
116.5,1710,1.0980623
117.0,1857,1.2292975
117.5,1689,1.2982544
118.0,1995,1.2182044
118.5,2093,1.4136559
119.0,2283,1.0945644
119.5,2078,1.3268546
120.0,2050,1.4074687
120.5,1962,1.2178475
121.0,1886,1.3855866
121.5,1764,1.3208776
122.0,1892,1.4364629
122.5,1678,1.1582265
123.0,1734,1.4361244
123.5,1570,1.3546373
124.0,1721,1.3245553
124.5,1599,1.2121612
125.0,1747,1.1350578
125.5,1558,1.1552778
126.0,1459,1.2578841
126.5,1091,1.2693869
127.0,1113,1.298615
127.5,1537,1.234095
128.0,1685,1.2610346
128.5,1554,1.6296914
129.0,1631,1.1241636
129.5,1486,1.2000686
130.0,1500,1.3106049
130.5,1489,1.5036204
131.0,1559,1.3581285
131.5,1722,1.1446328
132.0,1671,1.4537053
132.5,1353,1.3463104
133.0,1143,1.3668948
133.5,1204,1.1137909
134.0,1179,0.80763096
134.5,1182,0.7876501
135.0,1105,0.7893366
135.5,1177,0.8720354
136.0,1087,0.8671663
136.5,1099,0.8155704
137.0,1051,0.8175966
137.5,1004,0.8360692
138.0,952,0.89076906
138.5,1003,0.795695
139.0,1062,0.826985
139.5,1053,0.8626082
140.0,1087,0.8103647
140.5,1002,0.8661493
141.0,979,0.85163975
141.5,904,1.1200982
142.0,946,0.9655782
142.5,933,1.0086979
143.0,932,0.890722
143.5,943,0.87377584
144.0,885,0.9122405
144.5,891,1.137773
145.0,828,0.9477462
145.5,860,0.83427435
146.0,753,1.3066821
146.5,812,0.8954144
147.0,720,1.0622048
147.5,782,0.9442822
148.0,804,0.8979514
148.5,795,0.97124624
149.0,777,0.86243296
149.5,839,0.85767496
150.0,907,0.91698533
150.5,930,1.1089066
151.0,1006,1.0181545
151.5,1033,1.2167829
152.0,1056,1.0724616
152.5,1033,0.9485948
153.0,1033,1.0741522
153.5,1046,1.1839584
154.0,1033,1.1254793
154.5,1108,0.89356774
155.0,1053,1.3406622
155.5,1055,1.074624
156.0,1077,1.0618198
156.5,1153,1.1583016
157.0,1072,1.0081264
157.5,1047,1.1639572
158.0,1106,0.968556
158.5,1022,1.1904509
159.0,858,1.0718642
159.5,860,1.0208743
160.0,954,1.0379405
160.5,1022,1.0617398
161.0,1219,1.0561147
161.5,1182,0.9999339
162.0,1082,1.3483673
162.5,1059,1.1900204
163.0,1108,1.316015
163.5,1094,1.036072
164.0,1091,1.3289009
164.5,1106,1.3141513
165.0,1044,1.4909595
165.5,1026,1.3892231
166.0,953,1.3771886
166.5,890,1.5428114
167.0,918,1.1431793
167.5,1230,1.5278922
168.0,1261,1.4232072
168.5,1442,1.2949967
169.0,1395,1.3389864
169.5,1292,1.393189
170.0,1282,1.4023399
170.5,880,1.606742
171.0,1378,1.1760776
171.5,1639,1.4016334
172.0,1987,1.3226708
172.5,1994,1.3847522
173.0,1950,1.4586421
173.5,1914,1.2045928
174.0,2223,1.4289743
174.5,2235,1.3634413
175.0,2251,1.455355
175.5,2353,1.4706506
176.0,2373,1.0752692
176.5,2177,1.5679772
177.0,2152,1.3962115
177.5,2158,1.4308654
178.0,2040,1.354463
178.5,1995,1.298684
179.0,1697,1.4714595
179.5,1758,1.3903927
180.0,2080,1.2523369
180.5,2025,1.258099
181.0,2333,1.1035779
181.5,2276,1.1765094
182.0,2586,1.338008
182.5,2260,1.2040726
183.0,1904,1.3527975
183.5,1688,0.9990865
184.0,1555,1.3246827
184.5,1375,1.5044992
185.0,1199,1.2392316
185.5,1160,1.273906
186.0,1260,1.3305801
186.5,1257,1.3441292
187.0,1454,1.1862203
187.5,1485,1.4310693
188.0,1284,1.2800785
188.5,1007,1.4148659
189.0,885,1.1468803
189.5,958,1.236432
190.0,1041,1.1948273
190.5,1083,1.1851659
191.0,1099,1.2545553
191.5,1241,1.2660332
192.0,1323,1.3481066
192.5,1311,1.2602414
193.0,1256,1.4184064
193.5,1176,1.1615463
194.0,1197,1.1027827
194.5,1163,1.3287187
195.0,1155,1.580005
195.5,1038,1.2702236
196.0,1020,1.201476
196.5,961,1.3988252
197.0,882,1.3505077
197.5,786,1.4486636
198.0,743,1.1691321
198.5,733,1.2749282
199.0,727,1.4222741
199.5,627,1.466807
200.0,650,1.7357465
200.5,563,1.1972733
201.0,560,1.8839939
201.5,472,1.410019
202.0,431,1.6933055
202.5,325,1.3631587
203.0,255,1.224091
203.5,196,1.5799663
204.0,171,1.4014865
204.5,117,1.4733062
205.0,74,1.9699237
205.5,21,1.4107816
206.0,18,1.5144384
206.5,6,1.525919
207.0,3,1.308372
207.5,9,0.88234115
208.0,2,0.87205017
208.5,2,0.82844466
209.0,1,0.7680724
210.0,3,0.6909894
210.5,1,0.6541625
211.5,2,0.5993501
