Second,Count,Onset Strength
76.0,3415,1.2112329
76.5,3507,0.9857209
77.0,3499,1.3513781
77.5,3527,0.9897611
78.0,3525,1.1242489
78.5,3574,1.2252853
79.0,3450,0.96367115
79.5,3407,1.3173317
80.0,3289,1.0266069
80.5,3264,1.2303107
81.0,3082,1.3957518
81.5,2957,1.0663718
82.0,2920,1.5111865
82.5,2898,1.3428873
83.0,2878,1.1507798
83.5,2789,0.96586114
84.0,2751,2.4607422
84.5,2618,1.4273858
85.0,2487,1.9722588
85.5,2386,0.98789
86.0,2271,1.5053042
86.5,2326,0.7243671
87.0,2302,1.3846154
87.5,2149,0.679341
88.0,2204,1.1942753
88.5,2397,1.6943661
89.0,2209,0.6333345
89.5,2306,1.5755945
90.0,2239,0.6230778
90.5,2218,1.6634899
91.0,2207,1.3669835
91.5,2120,1.0409862
92.0,2115,1.7379634
92.5,2096,1.2259341
93.0,2068,1.5610676
93.5,2118,1.5622387
94.0,2018,1.1745708
94.5,2021,1.6389742
95.0,2038,1.1552414
95.5,2047,1.5705436
96.0,2040,1.3166512
96.5,2153,1.3879597
97.0,1947,1.4593972
97.5,2028,0.9494498
98.0,1986,1.6174998
98.5,1961,1.4524499
99.0,2008,1.3446736
99.5,2016,1.4914359
100.0,2066,1.4266638
100.5,1981,1.3283017
101.0,2150,1.4942604
101.5,2030,1.1694472
102.0,1994,1.8360072
102.5,1939,1.0312872
103.0,1970,1.7734034
103.5,1987,1.4661173
104.0,1986,1.2746612
104.5,1948,1.7988325
105.0,1912,1.141802
105.5,1998,1.5054778
106.0,1942,1.5968955
106.5,1860,1.2637615
107.0,1876,1.9707448
107.5,1894,0.9253226
108.0,1934,1.1301109
108.5,1839,1.3669583
109.0,1955,1.1843493
109.5,1856,1.663966
110.0,1807,1.1401563
110.5,1756,1.2389646
111.0,1709,1.4712174
111.5,1663,1.2238536
112.0,1713,1.3947756
112.5,1689,1.125223
113.0,1570,1.1257794
113.5,1518,1.4955026
114.0,1541,1.4061007
114.5,1519,1.565077
115.0,1499,1.1693956
115.5,1498,1.174612
116.0,1463,1.4100038
116.5,1474,1.1986009
117.0,1479,1.3495786
117.5,1444,0.9751513
118.0,1466,1.122366
118.5,1389,1.4991927
119.0,1425,1.4012321
119.5,1431,1.5191814
120.0,1398,1.1945522
120.5,1497,1.2416185
121.0,1525,1.303832
121.5,1523,1.1019042
122.0,1545,1.3532999
122.5,1593,1.0827281
123.0,1543,1.5525255
123.5,1544,1.3909335
124.0,1584,1.5302386
124.5,1594,1.5609207
125.0,1566,1.2272383
125.5,1597,1.3357806
126.0,1533,1.3595921
126.5,1546,1.4231597
127.0,1556,1.4890126
127.5,1467,1.1646653
128.0,1574,1.5124559
128.5,1592,1.5697973
129.0,1587,1.6592487
129.5,1564,2.1908076
130.0,1572,1.3580307
130.5,1530,1.3382088
131.0,1460,1.1840277
131.5,1485,1.2027435
132.0,1407,1.1977861
132.5,1414,0.8305637
133.0,1482,1.1586884
133.5,1487,1.2341543
134.0,1416,1.322042
134.5,1405,1.298857
135.0,1482,0.84047735
135.5,1446,1.1541477
136.0,1501,1.2429699
136.5,1534,1.2296977
137.0,1522,1.3344315
137.5,1565,0.8950978
138.0,1591,1.1503586
138.5,1813,1.1838691
139.0,1747,1.2942833
139.5,1912,1.4109414
140.0,2024,0.86319375
140.5,2115,1.2356313
141.0,2175,1.104927
141.5,2198,1.104215
142.0,2237,1.320566
142.5,2302,0.9135099
143.0,2321,1.1540397
143.5,2283,1.110844
144.0,2414,1.1179383
144.5,2264,1.3136393
145.0,2465,0.82522017
145.5,2450,1.351305
146.0,2362,1.2331927
146.5,2325,1.1181594
147.0,2309,1.392483
147.5,2313,0.79369044
148.0,2305,1.3408287
148.5,2285,1.183725
149.0,2315,1.1911231
149.5,2271,1.3596071
150.0,2342,0.9541806
150.5,2194,1.1003361
151.0,2165,1.0851885
151.5,2185,1.1576352
152.0,2079,1.230389
152.5,2126,0.90456283
153.0,2038,1.1628346
153.5,1989,1.100282
154.0,1908,1.3025334
154.5,1977,1.3953538
155.0,2029,0.8405996
155.5,1829,1.144674
156.0,1778,1.124673
156.5,1889,1.2095283
157.0,1802,1.2686864
157.5,1848,0.9091346
158.0,1852,1.1384887
158.5,1903,1.1652175
159.0,1898,1.2031838
159.5,1891,1.4170266
160.0,2000,0.877338
160.5,2064,1.1842144
161.0,2071,1.116862
161.5,1957,1.1238141
162.0,2006,1.2320822
162.5,2036,0.86654395
163.0,1998,1.1946105
163.5,2018,1.1051422
164.0,1961,1.0880526
164.5,1948,1.2085862
165.0,1917,0.9628376
165.5,1773,1.1374782
166.0,1700,1.2537005
166.5,1828,1.2553831
167.0,1771,1.2695283
167.5,1391,1.193123
168.0,1243,1.1777915
168.5,1648,1.1232638
169.0,1651,1.786614
169.5,1729,1.6975918
170.0,1644,1.9803002
170.5,1482,1.298865
171.0,1549,1.2819365
171.5,1429,1.3723265
172.0,1408,1.1234499
172.5,1317,1.3895012
173.0,1369,1.3036244
173.5,1317,1.8932527
174.0,1307,1.3339621
174.5,1281,1.2487818
175.0,1340,1.2774538
175.5,1326,1.3600857
176.0,1290,1.3183433
176.5,1250,1.3811398
177.0,1280,0.9150683
177.5,1298,1.4557449
178.0,1275,1.2773454
178.5,1351,1.4054867
179.0,1389,0.9517841
179.5,1397,0.870939
180.0,1408,1.3086233
180.5,1370,1.3592556
181.0,1431,1.3343112
181.5,1386,1.2986833
182.0,1408,0.9595848
182.5,1448,1.4349841
183.0,1467,1.1741283
183.5,1455,1.4774095
184.0,1509,1.4140391
184.5,1476,1.1270101
185.0,1446,1.0656334
185.5,1463,1.5685048
186.0,1422,0.94981986
186.5,1459,1.371036
187.0,1467,0.8662561
187.5,1424,1.3414752
188.0,1492,1.2015363
188.5,1475,1.3200661
189.0,1480,1.1922731
189.5,1465,0.89812654
190.0,1373,1.2111977
190.5,1442,1.2485206
191.0,1363,1.1604106
191.5,1326,1.0448697
192.0,1305,1.0317801
192.5,1291,1.0577996
193.0,1168,1.0453516
193.5,1190,1.1537732
194.0,1221,1.2425616
194.5,1215,1.0192804
195.0,1181,1.1472427
195.5,1227,1.1423622
196.0,1274,1.2273343
196.5,1245,1.1597996
197.0,1317,1.1475291
197.5,1387,1.1638702
198.0,1465,1.1441247
198.5,1398,1.152369
199.0,1460,1.1886178
199.5,1565,1.122675
200.0,1529,1.1671375
200.5,1584,1.216598
201.0,1657,1.1116626
201.5,1771,1.1306791
202.0,1676,0.9651302
202.5,1702,1.1840725
203.0,1806,1.0613348
203.5,1803,1.2000372
204.0,1837,1.1185728
204.5,1734,1.0994861
205.0,1790,1.0551163
205.5,1889,1.127074
206.0,1810,1.2560147
206.5,1710,1.0976204
207.0,1756,1.0854138
207.5,1735,1.0978329
208.0,1712,1.1646925
208.5,1659,1.2313575
209.0,1666,1.1690267
209.5,1655,1.0042874
210.0,1698,1.2962419
210.5,1604,1.0123158
211.0,1566,1.1173896
211.5,1537,1.0284631
212.0,1466,1.055441
212.5,1481,1.2142309
213.0,1395,0.9612716
213.5,1333,1.1936308
214.0,1345,1.1900792
214.5,1294,1.1330605
215.0,1289,1.1573886
215.5,1264,1.0202622
216.0,1286,1.2157619
216.5,1311,1.1288967
217.0,1339,1.117254
217.5,1374,1.1790758
218.0,1301,1.024467
218.5,1341,1.267603
219.0,1409,1.1877055
219.5,1379,1.1795594
220.0,1470,1.2357063
220.5,1350,1.0412446
221.0,1346,1.2287015
221.5,1269,1.1482875
222.0,1413,0.9734347
222.5,1352,1.1573166
223.0,1347,1.0478673
223.5,1282,1.2781613
224.0,1230,1.0472211
224.5,1208,1.0926629
225.0,1185,1.0629028
225.5,1328,1.0486057
226.0,1248,1.3079367
226.5,1022,1.1730876
227.0,956,1.2141848
227.5,1114,1.2719544
228.0,1263,1.1355699
228.5,659,1.2770761
229.0,383,1.7209836
229.5,133,1.6986284
230.0,10,1.7149223
