Second,Count,Onset Strength
55.0,3597,1.8744081
55.5,3340,1.1550243
56.0,3290,1.3284321
56.5,3086,1.3616183
57.0,2832,1.4585927
57.5,2964,1.7763951
58.0,2903,1.2462174
58.5,2729,1.4666185
59.0,2927,1.3722068
59.5,2885,1.4471681
60.0,2782,1.2036693
60.5,2596,1.833604
61.0,2501,1.3534473
61.5,2610,1.205268
62.0,2734,1.2996497
62.5,2914,1.3972757
63.0,3086,1.4049299
63.5,3195,1.4564635
64.0,3177,1.7471317
64.5,3215,1.1634449
65.0,3027,1.5302399
65.5,3083,1.375519
66.0,3227,1.5900433
66.5,3196,1.2110481
67.0,3359,1.7589755
67.5,3475,1.6274145
68.0,3441,1.3434558
68.5,3453,1.1431024
69.0,2965,1.3423244
69.5,2962,1.3463753
70.0,3079,1.4696218
70.5,2828,1.8316029
71.0,2970,1.1564046
71.5,2863,1.5307603
72.0,2835,1.3601934
72.5,2882,1.4337461
73.0,2770,1.2337898
73.5,2549,1.8560213
74.0,2614,1.2941924
74.5,2377,1.2834474
75.0,2411,1.234133
75.5,2367,1.3947185
76.0,2141,1.2957387
76.5,2001,1.5159758
77.0,2147,1.7571499
77.5,1999,1.2353168
78.0,1969,1.4688804
78.5,1829,1.5099708
79.0,2016,1.4595883
79.5,1890,1.5483434
80.0,1824,1.6774356
80.5,1806,1.4155781
81.0,1660,1.3865479
81.5,1553,1.2598306
82.0,1597,1.6255972
82.5,1541,1.5672467
83.0,1420,1.7532115
83.5,1501,1.7178682
84.0,1507,1.4331212
84.5,1489,1.4491487
85.0,1442,1.5466094
85.5,1400,1.7748436
86.0,1487,1.5025737
86.5,1475,1.8816468
87.0,1620,1.5309738
87.5,1610,1.7218475
88.0,1592,1.3369955
88.5,1682,1.7315433
89.0,1491,1.6029242
89.5,1660,1.6839757
90.0,1701,1.7912529
90.5,1671,1.3197967
91.0,1555,1.5672923
91.5,1612,1.7172146
92.0,1738,1.8854297
92.5,1761,1.4544395
93.0,1774,1.7340164
93.5,1733,1.7967311
94.0,1731,1.4365128
94.5,1587,1.1764327
95.0,1629,1.5028473
95.5,1538,1.4055504
96.0,1580,1.7091432
96.5,1530,1.6837285
97.0,1436,1.238976
97.5,1408,1.7636831
98.0,1425,1.513473
98.5,1404,1.7101886
99.0,1452,1.4020137
99.5,1383,1.6916254
100.0,1399,1.504591
100.5,1423,1.4266106
101.0,1396,1.3933167
101.5,1302,1.6381904
102.0,1328,1.3239971
102.5,1252,1.6852947
103.0,1319,1.6239929
103.5,1293,1.7235831
104.0,1225,1.520409
104.5,1239,1.4585384
105.0,1322,1.7128918
105.5,1242,1.5052298
106.0,1348,1.96208
106.5,1342,1.4257045
107.0,1414,1.5748105
107.5,1508,1.1563386
108.0,1442,1.5005807
108.5,1404,1.2676284
109.0,1467,1.4593977
109.5,1416,1.6825855
110.0,1376,1.470378
110.5,1290,1.1535923
111.0,1166,1.5274168
111.5,1190,1.303165
112.0,1164,1.2256047
112.5,1204,1.7620186
113.0,1454,1.3541876
113.5,1385,1.2791258
114.0,1306,1.3046912
114.5,1213,1.5805213
115.0,1240,1.3112301
115.5,1418,1.4452327
116.0,1456,1.6318465
116.5,1270,1.4598821
117.0,1441,1.2543348
117.5,1392,1.612513
118.0,1392,1.3973385
118.5,1429,1.3078887
119.0,1334,1.7025138
119.5,1350,1.6504508
120.0,1242,1.3169904
120.5,1389,1.1363926
121.0,1632,1.499899
121.5,1451,1.3905648
122.0,1417,1.3062602
122.5,1435,1.3940098
123.0,1228,1.4104544
123.5,1214,1.2217891
124.0,1338,1.4117503
124.5,1298,1.2474471
125.0,1373,1.2942415
125.5,1487,1.4932826
126.0,1389,1.3168634
126.5,1500,1.169869
127.0,1649,1.1426333
127.5,1656,1.391486
128.0,1575,1.3497717
128.5,1484,1.272423
129.0,1466,1.5943577
129.5,1431,1.4082934
130.0,1531,1.1608407
130.5,1629,1.5853606
131.0,1673,1.5692861
131.5,1699,1.4954898
132.0,1739,1.2796634
132.5,1702,1.6916763
133.0,1856,1.3985062
133.5,1873,1.3149779
134.0,1790,1.5424428
134.5,1597,1.2665987
135.0,1590,1.4130847
135.5,1558,1.5132436
136.0,1687,1.5771575
136.5,1649,1.0670931
137.0,1773,1.8732437
137.5,1726,1.4835031
138.0,1900,1.9021553
138.5,1817,1.4949875
139.0,2029,1.6472752
139.5,2072,1.3080221
140.0,2197,1.5024873
140.5,2118,1.7742238
141.0,2073,1.381345
141.5,1895,1.6248791
142.0,1948,1.7486166
142.5,2108,1.7505071
143.0,2128,1.0551788
143.5,2478,1.7962353
144.0,2284,1.4559653
144.5,2312,1.7794708
145.0,2312,1.1643878
145.5,2384,1.5202864
146.0,2122,1.2686106
146.5,1939,1.368774
147.0,2006,1.5996486
147.5,1993,1.4107115
148.0,2003,1.5404413
148.5,1893,1.4009575
149.0,2077,1.6469322
149.5,2119,1.0439262
150.0,2019,1.7653028
150.5,1979,1.4571762
151.0,1840,1.6780711
151.5,1610,1.4698467
152.0,1582,1.5015392
152.5,1418,1.4543004
153.0,1430,1.3331794
153.5,1564,1.6996742
154.0,1737,1.4188324
154.5,1566,1.7641937
155.0,1469,1.4679148
155.5,1568,1.6913769
156.0,1663,1.2563127
156.5,1630,1.7223783
157.0,1670,1.3953549
157.5,1599,1.6890742
158.0,1430,1.3087304
158.5,1429,1.4901294
159.0,1291,1.4303306
159.5,1382,1.3270144
160.0,1327,1.4739845
160.5,1246,1.3223143
161.0,1127,1.5456161
161.5,1104,1.4468831
162.0,1046,1.7187686
162.5,1132,1.1345581
163.0,1169,1.687115
163.5,1254,1.3707738
164.0,1172,1.8231423
164.5,1199,1.3074871
165.0,1098,1.448564
165.5,1115,1.4931597
166.0,1141,1.3050513
166.5,1195,1.740177
167.0,1225,1.3506396
167.5,1221,1.4696627
168.0,1324,1.5084907
168.5,1352,1.6070404
169.0,1252,1.2522986
169.5,1210,1.7134509
170.0,1134,1.3843586
170.5,1142,1.5793265
171.0,1190,1.3420867
171.5,1197,1.3165959
172.0,1285,1.2902642
172.5,1273,1.29175
173.0,1311,1.538556
173.5,1242,1.3216069
174.0,1163,1.4950355
174.5,1179,1.5759467
175.0,1181,1.5579528
175.5,1003,1.0203311
176.0,1180,1.676593
176.5,1128,1.3890147
177.0,1148,1.5361327
177.5,1195,1.2431712
178.0,1228,1.4920698
178.5,1210,1.1607643
179.0,1258,1.2229517
179.5,1150,1.379505
180.0,1141,1.4960713
180.5,1259,1.3683776
181.0,1255,1.4976517
181.5,1224,1.5742471
182.0,1161,1.1976324
182.5,1034,1.5322974
183.0,1051,1.4137292
183.5,1023,1.4486525
184.0,1080,1.3029715
184.5,998,1.3805863
185.0,873,1.2111253
185.5,855,1.1609344
186.0,839,1.5028824
186.5,814,1.2911576
187.0,827,1.6278965
187.5,802,1.5819461
188.0,908,1.5640305
188.5,831,1.3137323
189.0,771,1.561461
189.5,736,1.4572444
190.0,749,1.3669696
190.5,747,1.5063305
191.0,747,1.3331542
191.5,681,1.4091394
192.0,652,1.4539814
192.5,667,1.4935876
193.0,637,1.2754476
193.5,583,1.8000728
194.0,612,1.5494536
194.5,619,1.438186
195.0,639,1.2396218
195.5,645,1.7561239
196.0,586,1.2238554
196.5,574,1.5054219
197.0,640,1.6956599
197.5,556,1.7091548
198.0,549,1.3435985
198.5,531,1.3949838
199.0,522,1.2781068
199.5,572,1.2596
200.0,509,1.7232872
200.5,546,1.5483178
201.0,561,1.5056168
201.5,492,1.4140495
202.0,489,1.6159673
202.5,508,1.2673664
203.0,491,1.5739235
203.5,494,1.5648197
204.0,463,1.4040687
204.5,458,1.2243012
205.0,453,1.5071281
205.5,410,1.3540379
206.0,399,1.4225188
206.5,385,1.5642565
207.0,414,1.3593346
207.5,384,1.4476758
208.0,441,1.2834709
208.5,434,1.5042678
209.0,481,1.409879
209.5,456,1.511077
210.0,344,1.4545702
210.5,302,1.2849983
211.0,337,1.327089
211.5,312,1.4757534
212.0,227,1.3501203
212.5,214,1.4601076
213.0,184,1.6202691
213.5,158,1.3170917
214.0,114,1.6229104
214.5,81,1.1447964
215.0,65,1.5446613
215.5,45,1.5098125
216.0,52,1.5229175
216.5,46,1.3574777
217.0,40,1.6618176
217.5,42,0.94447
218.0,51,1.3661951
218.5,48,0.79251313
219.0,44,0.71715796
219.5,48,0.5280399
220.0,48,0.33444226
220.5,43,0.10086796
221.0,50,0.031705316
221.5,45,0.0017486679
222.0,48,0.0
222.5,68,0.0
223.0,31,0.0
