Second,Count,Onset Strength
92.5,1700,1.0335847
93.0,1646,1.2155422
93.5,1641,1.3555291
94.0,1670,1.1300259
94.5,1755,1.2203683
95.0,1688,1.1827304
95.5,1768,1.1560848
96.0,1814,1.2250272
96.5,2063,1.2354538
97.0,2177,1.2281612
97.5,2538,1.3970971
98.0,2487,1.0105689
98.5,2093,1.3163503
99.0,2044,1.2337463
99.5,1929,1.4350786
100.0,1986,1.3855335
100.5,2044,1.483453
101.0,2066,1.7498692
101.5,2107,1.1449978
102.0,2172,1.0632391
102.5,2134,1.1818726
103.0,2221,1.3272802
103.5,2501,1.0533204
104.0,2509,1.2105031
104.5,2507,1.1724739
105.0,2444,1.119002
105.5,2420,1.2295945
106.0,2301,1.1845247
106.5,2206,1.0751586
107.0,2308,1.2095857
107.5,2394,1.0954245
108.0,2508,1.0562743
108.5,2502,1.2129612
109.0,2858,1.0031868
109.5,2906,1.1705979
110.0,3095,1.1650854
110.5,3117,1.16376
111.0,3116,1.179954
111.5,2967,1.3055108
112.0,3007,1.2074665
112.5,2989,1.1984092
113.0,3174,1.0813509
113.5,3097,1.200574
114.0,3081,1.2503321
114.5,2912,1.057417
115.0,2845,1.2613665
115.5,2746,1.1771452
116.0,2887,1.1259587
116.5,2894,1.1682606
117.0,2677,1.2229334
117.5,2873,1.2303743
118.0,2726,1.3092617
118.5,2571,0.982563
119.0,2335,1.130102
119.5,2253,1.2103647
120.0,2260,1.2848877
120.5,2104,1.099485
121.0,2132,1.1992726
121.5,2090,1.1561444
122.0,2153,1.2101692
122.5,2008,1.2015128
123.0,1944,1.1268195
123.5,1938,0.95914847
124.0,1880,0.9154076
124.5,1795,1.1334971
125.0,1912,1.0600836
125.5,1776,1.2705693
126.0,1677,1.0807067
126.5,1800,1.2088134
127.0,1647,1.1288581
127.5,1543,1.220437
128.0,1625,1.0542818
128.5,1502,1.2238308
129.0,1500,1.1645122
129.5,1478,0.9835263
130.0,1464,1.1552528
130.5,1385,1.155653
131.0,1381,1.1186532
131.5,1351,1.0728337
132.0,1306,1.1892018
132.5,1283,1.1890835
133.0,1253,1.2438885
133.5,1230,1.0447417
134.0,1199,1.1413857
134.5,1146,1.0847375
135.0,1118,1.020019
135.5,1160,1.1123972
136.0,1193,1.1462419
136.5,1069,1.0779507
137.0,1163,1.0148124
137.5,1063,1.1020087
138.0,1113,1.0692557
138.5,1084,1.0816925
139.0,1170,0.9814955
139.5,1162,1.130758
140.0,1115,1.0849515
140.5,1119,1.1457969
141.0,1142,1.2179946
141.5,1070,1.236902
142.0,1009,1.1527412
142.5,995,0.72345173
143.0,969,0.6633722
143.5,933,0.96537787
144.0,939,1.7153523
144.5,935,1.2547706
145.0,945,0.83972204
145.5,970,0.834132
146.0,974,0.96237963
146.5,985,1.7526517
147.0,979,1.7534285
147.5,1010,0.9896858
148.0,1063,1.0493532
148.5,1052,0.7021502
149.0,1172,0.9243519
149.5,1096,1.7118179
150.0,1153,1.3826956
150.5,1147,1.0285273
151.0,1299,0.8360943
151.5,1301,1.3064494
152.0,1339,1.6387231
152.5,1356,1.3024311
153.0,1353,1.1876289
153.5,1413,1.1044681
154.0,1371,1.2873292
154.5,1374,1.5895381
155.0,1419,1.2756329
155.5,1441,1.1898636
156.0,1431,0.7888015
156.5,1456,0.60205436
157.0,1476,0.92080265
157.5,1455,1.415549
158.0,1430,1.3898838
158.5,1427,1.1797757
159.0,1461,1.0364915
159.5,1517,0.95753115
160.0,1480,0.6349479
160.5,1552,0.7280589
161.0,1539,0.5889524
161.5,1529,0.3991064
162.0,1545,0.32974637
162.5,1478,1.4096311
163.0,1626,1.7143265
163.5,1464,1.8443421
164.0,1407,1.2967013
164.5,1422,1.0033904
165.0,1376,0.78583324
165.5,1384,2.0402818
166.0,1324,1.5974426
166.5,1318,1.6716726
167.0,1289,1.1513021
167.5,1274,1.0822716
168.0,1334,1.3004749
168.5,1261,1.413363
169.0,1210,1.5386871
169.5,1351,1.392101
170.0,1396,1.1349288
170.5,1374,1.2736126
171.0,1537,1.3923987
171.5,1685,1.2433187
172.0,1788,1.5119388
172.5,1913,1.262513
173.0,2041,1.2056625
173.5,2315,1.1745712
174.0,2485,1.0616236
174.5,2558,0.91337806
175.0,2897,1.2953488
175.5,3007,1.2268189
176.0,3099,1.4522519
176.5,3277,1.048573
177.0,3393,1.5437721
177.5,3340,1.4628615
178.0,3521,1.0158833
178.5,3503,1.1661847
179.0,3524,1.1021595
179.5,3649,1.2946199
180.0,3484,1.0505197
180.5,3489,1.2489299
181.0,3450,1.2000259
181.5,3343,1.1792676
182.0,3267,1.1837616
182.5,3136,1.2090042
183.0,3200,1.1819695
183.5,3107,1.3052522
184.0,3069,0.9047738
184.5,3056,1.0805256
185.0,2927,1.2854412
185.5,2994,1.0641549
186.0,3000,1.2719738
186.5,2896,1.1898965
187.0,2825,1.1648911
187.5,2841,1.1565148
188.0,2729,1.2461457
188.5,2657,1.0677967
189.0,2662,0.9710722
189.5,2627,0.96390367
190.0,2514,1.1404922
190.5,2389,1.108602
191.0,2379,1.1918721
191.5,2246,1.1504387
192.0,2125,1.1443515
192.5,2040,1.2273774
193.0,1870,1.1913482
193.5,1817,1.1998525
194.0,1738,0.8941961
194.5,1698,0.83874166
195.0,1595,0.83542436
195.5,1597,0.9094029
196.0,1387,0.8597794
196.5,1322,0.992264
197.0,1121,1.3646128
197.5,797,1.3630341
198.0,566,1.3137493
198.5,148,1.4490472
199.0,33,0.84917086
