Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,190,18.53010318748631,11.795899560620184,12.802722279642422,15.490994555608884,15.414919059048012,17.76320236306626,18.82739615487052
0.5,370,22.12677185603048,16.598659711287265,17.73624931545801,17.38083200524644,18.565261075276677,19.544237960727827,17.051890985875126
1.0,364,23.532564808151864,16.100277539091177,17.74481986955107,17.33417042030653,19.66771869665911,20.14670676542048,17.516787038272692
1.5,361,24.56464873757393,15.67665342911448,17.54344575382486,18.856685205615918,18.37750454427735,21.42138491328049,17.388505076372535
2.0,361,24.197034053299948,17.26496243114693,17.308398840370074,18.733912843078105,18.74256062470668,18.95861653336768,17.099357697345525
2.5,365,24.552937331163186,14.832220858606735,15.646539549471944,18.5218398042498,17.58491657086965,18.96731746363369,17.227400636985383
3.0,398,24.02209900099009,12.61641514600361,16.970266458938852,20.46807363520882,19.42364083188416,18.11703863132834,16.999707602239134
3.5,427,23.837278553460223,15.88636604947444,17.29287767685004,17.345052646296367,19.12814708101269,19.06867879954881,17.125251188039872
4.0,440,24.79629012686629,16.40297722502443,16.413572784058235,16.19376508760587,19.460172848931236,19.57982866999068,16.923280674233375
4.5,452,23.0201505425877,15.547775770967393,16.69351810976368,16.639783342403188,23.763585223591463,20.446028121489142,16.875036527804287
5.0,475,22.94107994243369,14.993372687814327,14.824860842895886,15.640621693759758,22.39094310869679,20.068481708375717,17.143012592328695
5.5,522,24.097703249898156,17.246153207980463,15.819808554415369,17.248224558499537,24.053242621656008,20.564973329040058,16.871853928239233
6.0,582,25.895335860632237,17.103947466867115,14.109987443134806,14.405838455028396,24.53257564344312,20.925298997482965,16.71151782358945
6.5,603,23.74823275277923,13.379696069623543,13.41643139736643,15.525825087600907,22.722150243172976,22.3138094028875,16.664165277296348
7.0,637,23.69639205620957,13.668975241399282,16.225609686971776,17.390837125730332,25.73480162191204,24.917262667764643,16.662813766459443
7.5,725,25.51357479605393,14.808530592056156,13.3550433164173,15.33740202595617,22.294515034233765,22.01630897211904,16.433421747273442
8.0,1096,24.57783799315237,16.286677005343595,16.354861978164344,18.51807422840023,23.88078502091113,23.04910480384488,17.5160996699068
8.5,1214,23.68613472028277,15.63479136946616,14.407571957765724,15.510724600803565,21.341878121217157,20.56646645416616,19.91112978054077
9.0,1223,23.065302468819144,13.517403390134492,13.845253169695964,16.02679357522925,18.5694030454127,22.0220027464736,22.898142078846067
9.5,1186,23.456000375596787,14.983283549151295,13.26696637829629,18.224273215368687,22.10327752885297,20.529730917157945,26.283638680680586
10.0,1148,24.44543453571392,15.055128145371608,13.885395078822269,17.817223837586667,18.005079233233857,17.11400043411141,26.413412890025377
10.5,1120,23.92417060445237,9.942633680603691,19.6823010283457,18.580301723882485,20.84449509234865,21.94437528917179,35.89107615742747
11.0,1085,23.267505469796536,10.214280234070785,17.11361252459408,22.23320939493432,19.18911067277292,19.803630691274293,34.44006250988064
11.5,1048,28.462865265588672,11.841212283829543,16.12602551211612,19.49647267441877,19.201208957643235,20.42306748887328,32.699614088811465
12.0,1016,26.44124182805942,10.776749888856408,18.18952483563348,23.43957109318701,23.76041432362336,22.140099528960477,33.01065535723285
12.5,972,24.20927582528793,11.67439566939814,18.692455541147787,20.017701303594336,19.379293005395503,18.774380142606915,28.322560197261826
13.0,1070,22.43294385305244,11.182909957891342,19.81866660288728,18.871250443767583,21.292207151494523,25.03574383514084,36.54321431395097
13.5,1158,22.73386133064532,9.702296591614356,19.62119990621681,22.283478013408637,19.401644369096072,20.559474001738696,36.50303913680232
14.0,1376,27.26557240976389,10.50965683967561,15.676771743972402,18.65144068089193,21.17371585856116,20.466674534111085,38.51150074766543
14.5,1597,26.53326532393032,11.962491099136644,18.01441352571735,21.215975474016645,20.99125619322418,17.68102591312995,35.26795351187408
15.0,1808,23.134797987779013,12.155317274769295,15.897896434899502,19.47623815967315,21.21935084331698,18.22430760539977,28.284245521900345
15.5,1921,24.45910267434571,11.095725709178016,17.131420564669178,17.924051911394095,21.268436071044604,20.07796005053557,36.14123515305066
16.0,2258,25.764920997516786,11.298836458473644,18.74270044985223,20.861882230616835,27.119603149102986,24.069764155552875,35.6573691501907
16.5,2395,30.746714103944875,11.270597637209336,16.01451448623132,18.48683315380613,23.189311658827283,25.17105553012141,32.49026168240346
17.0,2575,25.137619062949867,9.818995021630592,18.863764238185173,21.920668173744176,20.875188971476582,24.381383733822855,30.234425499176343
17.5,2804,23.75918846425495,11.07424010524649,17.041707638086642,17.834216483825568,20.852325234760432,21.472758372632697,27.51843105921111
18.0,3014,22.505092395480165,9.914056604627262,20.312209599764422,20.87784988498992,21.099619329856527,26.558030414842925,33.714563729201295
18.5,3194,24.50617162527492,10.979354057464649,18.674820270202524,21.025458594402075,22.721138486677603,26.221013979298373,33.79968960683419
19.0,3378,24.122449610350436,11.456324227083211,16.302562538729692,19.298666037505093,19.52551635733411,21.534356284815185,35.58477049852988
19.5,3767,23.267700239420623,11.828503352350838,15.262432747251813,17.861441979046848,17.44246769914864,20.588676021575285,34.64407812100163
20.0,4016,23.724179429075484,13.451482686660473,16.50633519796907,16.917459060735037,19.639447269726848,20.728032468705248,33.21139281722054
20.5,4217,24.091720757361124,13.295018333305826,13.463740015583562,16.944252424924272,19.296048139052004,20.209289868806994,29.98665321693827
21.0,4429,24.63700705754048,15.600500644837728,16.423733437500633,20.35724357676617,21.105939789984014,24.46264250790828,32.91832182928077
21.5,4523,27.12910730428513,14.24210403630369,17.41358554060762,20.89710088581989,19.281721460549768,24.024552407661595,33.776075401745466
22.0,4712,25.72998005012876,13.79767313928313,15.422511428864308,22.211328825518997,22.02914476237896,26.805297964840022,32.07591227791659
22.5,4725,22.48251639345404,10.315033750608658,16.955073490135398,18.609309064690244,23.838937751386887,30.08703466629959,34.48802408498412
23.0,4698,22.77992984669024,10.866287985722485,19.40285717595245,22.44612500733631,19.47900651434129,29.01177671349831,32.194795574811934
23.5,4721,26.675628243066782,10.816801917280385,18.04694648826983,19.37070996312956,20.35166722521051,26.447558546498545,33.34424312547438
24.0,4825,26.020322451264075,11.257299948843386,17.66802819574097,20.449946503211525,20.70842795590002,25.82536586289182,33.11529703496487
24.5,4968,25.084182609818463,12.730791625838334,15.846593178871684,19.19337885715017,19.72562620533851,20.70355477643136,29.150505726565427
25.0,5039,25.100155060345944,11.303111625100865,17.16245023656909,19.211407400101663,18.601098018462064,18.641965683056032,28.87789402573125
25.5,4920,23.805036398684997,11.781148413208951,18.14892737893581,21.60456474413285,24.62549594070748,26.054011179667302,35.27991385055592
26.0,4953,27.561136650269155,11.783584868352683,15.857424717127689,17.447000743649383,19.525525517404304,19.526661135306178,29.06804105831201
26.5,5053,29.992777598771823,11.114763240528877,17.862006148893443,18.15813278417981,21.0890895516542,24.414821967530425,33.51559350502585
27.0,4816,24.64121317398038,10.919219331054911,20.05857102128953,22.137994520366824,20.04001146614974,22.07851527887819,32.01970973625782
27.5,5131,21.46582929514476,11.24079175723479,21.029813365202195,20.170620288920524,21.125217750346724,20.391454103525994,40.16425005472346
