Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,342,9.13882073881988,9.184224032540373,18.309220867512195,19.668868397509417,21.351847436818307,21.07046253788832,19.85441498450342
0.5,699,15.317256255904748,14.938520924757093,18.29937193271607,18.16066608389137,18.56949049475824,21.06227166322787,20.28975368903558
1.0,852,18.61819081102253,15.8815856900766,20.545592919271304,17.73603363250049,18.99393377837873,20.70015067388965,20.153935290310745
1.5,1039,21.075408681319036,13.6980353865084,16.784180621126247,17.164841619304987,16.923580009811413,19.1784156122014,20.743872486494134
2.0,1111,19.88189711127284,14.02086244386118,16.91086681796181,15.309055753820104,17.252857068689746,19.34228995168213,21.842897308350725
2.5,1058,12.548258943678515,12.934211251245875,15.133684482901508,17.49291740588024,19.457640858266966,20.726914661408497,20.179147503182712
3.0,1107,13.199544643218408,11.879912864266458,16.63553080820854,17.9210286216049,19.677044399642213,19.49010279548209,24.700821043207142
3.5,1108,11.87231488185236,10.323441653034394,19.763482738085237,16.61539313714433,18.872977602553767,19.265106546047143,35.3420910204251
4.0,1192,9.761167170434415,7.692296229646335,21.2079321532233,16.09535290979362,19.769761603330544,20.97419736725832,33.45514143826324
4.5,1185,9.50467466421856,7.732865147859874,21.80213210784662,14.432068047601796,16.998096570149052,19.124713224916,34.55678883150224
5.0,1273,9.429157856963862,8.91530594133651,20.63268642285791,16.0448480132155,16.711202260545363,19.55140890409736,30.637084021950105
5.5,1295,9.17889081383749,8.892577711309485,21.6049899845863,16.13431472646065,16.493028174062534,20.03819933679283,32.713565884445856
6.0,1375,9.293139602751568,18.65046934138436,23.864709598417548,17.727854548587047,20.46735466720174,19.18469479995243,33.935541001157645
6.5,1294,11.3311072786264,15.029479317639854,20.489569418173417,16.243331338799262,21.04634398181105,20.113528520332544,34.87712036201153
7.0,1374,13.856203572822826,14.01510101802084,21.165532118931317,22.09598003368598,19.226341992023585,19.773270183110476,34.34908056066778
7.5,1530,11.613552653634391,14.23396061496818,16.644116886770483,17.853918564563408,17.558451985665673,19.40370446584492,33.89340160591418
8.0,1677,9.78778628507433,11.701752479799117,16.35018745579635,15.00985133124514,15.292577199407814,17.82706256621557,30.280754687508548
8.5,1901,16.953547870828686,18.24798249979801,23.686834513883703,19.624923674921884,18.317044765351746,19.29793965786127,33.1310637030955
9.0,2099,16.76111578559255,16.626319397496097,22.543201960565806,17.5562641536426,15.981714062671813,19.052970947388204,33.86580297045313
9.5,2363,14.07825704023417,10.860083318521152,18.427345273499448,16.179726828002646,17.776639264390354,19.07685506894663,33.81857810383504
10.0,2791,9.11375364638596,8.916874511102954,18.678209514573958,15.961412498880051,18.08543446420886,20.19953877673396,33.36781458578942
10.5,3054,8.925169021578677,8.163456896621266,20.36191380266841,15.973845718232464,19.772246132192397,20.846644531812665,33.68556637060785
11.0,3065,9.263621559893954,8.850755941405641,21.130565801704027,15.369059395312878,16.878825027829873,18.78666680208306,33.86846787805818
11.5,3226,12.176642936656576,12.14766103761396,15.240626133872844,15.63470238964179,15.57674903994866,17.72329231945301,35.054488772753785
12.0,3382,13.708985783559392,18.68346094318567,21.81939515508681,18.469252484858416,17.46227414907692,18.908537701238167,37.28362994841995
12.5,3695,15.1178769269664,15.88978012891242,19.534781031940486,18.17973666898565,17.476488831239173,21.259806549031836,35.297869275218254
13.0,3790,16.226855129480562,16.96716541751448,19.951338989895284,16.131533553217263,15.83493779986781,17.907272504283398,35.72780090986631
13.5,3978,13.877950084470216,14.223202482694209,18.716853302387907,17.398214686016058,16.736056463661413,18.052676620536587,33.96246474637316
14.0,3619,13.267627186462745,15.45280909289091,19.38291375055577,17.3133727169188,16.986277780985414,18.30712524876581,34.11499267965101
14.5,3555,18.325253279071465,16.77599107788689,17.15401014762461,17.217570209845025,15.156670136670726,16.633056762240866,33.073820738032914
15.0,3587,12.14092655597824,17.203385139348228,20.659477968094876,18.94071124453536,18.540652322152084,19.77536564713916,36.34198584541423
15.5,3459,12.3576789606836,16.16296506164282,20.44587772258262,19.71769364502688,18.083257951241105,18.92697141211492,37.26426440407228
16.0,3550,13.593117634336933,15.699111319254936,22.4169722738044,20.36618124857416,19.955638122045237,17.90798169915068,37.75808109191591
16.5,3558,13.532296519238246,17.349492230310844,18.59637502091758,18.656546218903458,18.295290616447232,17.683084973043346,37.042510429934296
17.0,4004,13.55981152761081,15.10517235029456,19.358396641969623,18.92813780937117,17.153218916050495,16.51149854777251,35.83101052215413
17.5,4840,13.585433333764502,18.43329381912859,21.456547893430614,19.244585951297168,20.72008989739853,20.1370339119349,38.04242041336409
18.0,5007,12.266704170898826,16.24254640798266,22.46956090701649,20.552285696276787,20.970237958909244,19.599457718935856,37.512289525946
18.5,4865,13.08318073222054,16.9913314457374,16.80971110901841,18.9946118912972,18.22406035192851,17.40572344306789,35.81192293177642
19.0,4654,13.309238304017802,20.109678235436867,20.20415670828223,20.971840410445623,19.83139941379276,19.30326852827777,34.78350080794848
19.5,4626,12.831026892437508,17.048716105852268,23.82095395275705,21.553401146394517,19.58016611678593,18.34767239968538,35.61037105635056
20.0,4454,14.484100905795838,14.1735915819118,18.449469338530925,19.727369551854437,17.894504456414882,17.02844366072072,34.66452218749306
20.5,4094,13.935707914482151,15.538592450200538,18.06648112022896,19.72440100503686,18.04587496402877,17.556606660125404,36.06282246232503
21.0,3883,12.948370093707124,17.850968843924395,20.36975144277054,21.790103036029706,19.706758406611534,19.758582314661552,36.4866164862523
21.5,4706,10.32510118040871,16.99581801737286,19.66314270120852,19.47535356883141,18.314881039325737,17.792767491575987,36.09081970922056
22.0,6007,11.23840446793303,13.100001290278394,19.81772600812145,19.043920610299683,17.402429159097988,17.05016665029034,36.18256378735705
22.5,6386,12.173883584373275,17.292318970640363,22.86276796852623,23.29351635647182,19.712672664362188,19.58208149984112,36.64414337357964
23.0,7054,13.98545066519205,17.746567865192347,20.779977944959622,20.84294332469379,19.08770397116724,18.231675093204103,35.21829310476816
23.5,7774,16.123778921672102,13.62714303264279,15.85671359109672,18.55136415092743,18.03371916409941,17.598547366664317,34.90525915993785
24.0,8128,11.50286721322634,15.072802168872911,18.71332059370359,20.592533177968264,18.14842777496029,18.51236585173676,36.307824952641504
24.5,7851,11.520264148759832,19.69132501891212,20.83428458462516,19.30316564741589,19.44067960416284,19.43520017673735,36.64245704912687
25.0,7364,14.105356052868729,17.02926227994923,16.70106158472012,18.93928951276256,18.226144723267357,16.748910896188743,38.01725849033332
25.5,7609,13.876711334667451,15.86851133129362,16.175738375206684,19.715635466464725,16.785262397209205,17.5981164969468,36.64817856560428
26.0,7937,13.900389487689942,17.279289747149644,22.659528237252623,21.5600507047478,19.109091465298064,18.2673950450207,35.524163906931044
26.5,8099,11.913138776642093,15.329268893875046,19.405223411151905,18.67968884176996,15.705534430443274,16.546840013602953,36.11210393147211
27.0,8293,11.035001446583246,15.67466138488146,20.54340456814849,20.948052985166072,18.66158678709597,18.17837198137857,34.737021209878016
27.5,8462,13.10978401590291,19.35377556048155,20.16676713594143,19.370389266053348,18.460222221187195,18.200821811388668,34.832704449519774
28.0,8391,11.886915797407056,19.332989099357857,20.212248197058937,19.41703097287104,17.879694973129155,17.893098357229857,36.16231613068969
28.5,8469,11.095578596923335,18.495590639381103,19.348382113284543,20.90165409912386,17.57551243916944,16.76379700014842,37.20852470996184
29.0,8326,11.783921529991307,15.8895477355621,22.343432333131776,21.31218051765152,18.63961851740796,18.237232485839183,36.85286117827077
29.5,8535,10.984989906335487,17.9249941270494,18.102280062273472,20.097589322941754,17.332851625792422,17.585175233571217,35.3062867201191
30.0,8273,12.469323845467835,15.490467954821955,14.8081312030911,19.569878836087156,17.627843194489035,16.746478370218846,36.14943115746843
30.5,8103,13.3820661247625,16.04437198893515,17.21229944725801,18.01376076093014,16.001042033779925,16.95029447703124,34.85950060330835
31.0,7916,11.71631867718525,19.934036115638648,19.005975953649635,20.925122833196564,20.204757050986498,20.186095194530672,37.77498624231112
31.5,7737,11.90222347539614,16.24191685874063,20.267979417077896,19.202099863969583,19.120381482517026,17.13959636787672,35.14374949275356
32.0,7341,11.989592890074626,14.387201554901049,18.466269184838744,20.53973324398056,20.9630366722836,20.485749198865047,37.96509962192136
32.5,6711,12.272303305938266,16.708017494577103,19.167739291419903,21.829334560603748,19.070396430052067,18.69803989342209,36.55496138301792
33.0,6429,14.381447071321045,15.67309934882952,15.184389353852373,18.98519150217766,17.41849411902616,17.20943707405747,35.02368411514422
33.5,6811,15.791727604354016,12.364628961053794,14.242927217290852,19.01894055943976,16.47810825258034,16.72322815021997,36.08741849342429
34.0,6512,13.009266025348545,14.02515074020046,18.97739249054292,21.24703768575871,17.534878771468247,20.00595122302734,35.374738167900034
34.5,6354,12.563353354080062,13.54637473609809,16.53791187697756,18.918143850507512,16.935195721928473,18.0135182119771,33.8445231227171
35.0,6279,12.306237856935114,16.35109676432601,18.834969871157515,20.28772158974614,19.332889877594788,19.40721893602419,37.14709622147927
35.5,6439,12.23028247709004,17.447334092397764,19.21419772422946,20.965650800072517,20.13117528576686,18.720862082575493,37.83820634515912
36.0,6526,10.533344286524526,17.537500983825684,18.14876495863268,20.14951482694918,17.98297438365015,17.476018026947852,35.34054071857518
36.5,6278,15.855690863467176,12.507733973021915,15.42529556942224,18.994459732452547,17.410663013355453,16.330414796199268,36.87737612752503
37.0,6375,10.940657888170442,13.766805530613574,17.884901176594322,17.200041466244745,17.96938652166424,17.023387993848374,35.26524527360782
37.5,6098,12.75940212368286,14.17326679626081,18.4505101314856,19.853046589472083,16.413130641113383,17.715104851511864,36.36935707916368
38.0,5988,12.280744784734848,14.84353490497162,17.81039700573538,18.144682359511187,17.845882726653095,16.7967931854381,35.32863822876998
38.5,5800,11.17724194571307,18.602782791437587,20.755093846124595,21.124427612499822,21.071160856215577,20.46304052094213,36.89756695767099
39.0,5581,12.7577601927535,17.26592938437212,18.120922318124563,19.95287835655124,19.553673348247727,19.98014761871004,36.89224023762348
39.5,5572,13.667489553984003,12.507888038131147,18.572190137374424,16.87076017268875,16.99679116657369,16.950861175808093,35.61748107562641
40.0,5498,13.03533480247782,13.691974197024066,16.222178572505758,16.088045653536966,16.11113866746159,17.385407467378588,38.40844458222068
40.5,5510,13.462137136100331,14.261705263548585,19.001025303396016,19.27290101900927,19.12314457629389,18.517332191933395,33.33178802673189
41.0,5215,10.748238835693275,16.04874115582184,19.06914723068156,20.25613857196256,20.45420169251631,18.9122702683242,35.0529505464159
41.5,5326,12.459340920753442,15.936787033133578,19.327853948495957,19.762328612631823,19.76673158885398,18.07063266531856,36.05863336688847
42.0,5153,12.714532652623108,14.128820192382555,17.85012005454447,21.490116241387803,18.67568118662438,18.74917270419856,37.15950735543748
