Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,642,11.00406501617023,16.93932575497006,18.22319197807099,20.99261132844303,21.640303358744905,19.634816331495596,17.37112564379184
0.5,1324,11.647992025151485,18.41027236505894,15.136737360347633,27.079324579768723,25.03839070896287,21.0113514145328,14.579896323511432
1.0,1406,9.66249704901135,15.953586663877662,16.33180508229467,30.484041218049253,24.362475429372257,15.88376583332987,14.47424223219012
1.5,1301,10.67698891643655,20.22469442006965,22.043554730471016,28.617972797995748,18.8528708431777,14.975998873181084,14.696461088859158
2.0,1278,10.112121577785452,12.715738202518208,13.813104683648133,27.64625450072419,19.8342578067866,17.60489781905171,14.67054066288363
2.5,1246,11.384704976883642,9.49083181372675,11.04733299377662,26.869167212226788,25.69640736076455,23.197630146571075,15.466998056922144
3.0,1192,9.89223958095839,10.524057476960689,16.07365213268756,26.64887213308146,23.63083037566977,22.380204618544056,14.720302280646688
3.5,1406,10.008671823488855,11.976836409652456,16.15784457227226,27.40521251329213,23.940862838401472,20.49073936277244,14.49305665599922
4.0,1392,10.651153091393905,16.520283920739494,17.341582939051772,27.630872209284107,24.77958504228699,16.24015261154359,14.428538052522342
4.5,1305,11.394250789688463,20.40237496415048,17.720911309876595,27.776458068538314,21.698215090253147,14.561021973005095,14.665869658323263
5.0,1342,11.263203029512937,14.555135067297313,13.104297334665755,26.989738956961983,21.7738993941128,16.72397343635269,14.80667772860839
5.5,1427,12.099536319874272,11.14362442223511,13.231586788389404,25.600125284538706,23.879046056540336,22.294600998233296,15.465211218285209
6.0,1476,11.947072501044955,12.606430079576906,15.636847792805384,25.841800767612597,23.710652828941036,23.69573949165425,15.621601735679189
6.5,1483,10.9886887233207,14.836061699168791,16.75398300481789,26.153693759726732,23.372777254998184,21.698107566551965,15.090529276111328
7.0,1648,9.867879270569638,15.429979315768897,17.177154238896836,27.606286671270286,24.297559129769517,17.135494606368557,15.164938878317356
7.5,1669,13.74326637589711,18.58229252144185,18.016807254632603,25.944048985791397,21.99331402578973,15.867355845332447,15.173863637776796
8.0,2046,9.43657903577914,15.407730418027858,14.829266981809296,26.700875259201187,20.03826905603475,16.700913199257187,15.088059684760095
8.5,3695,9.348299102489092,10.69750503417226,11.265370179114052,26.76149941658409,24.451969809099527,22.224229908831006,16.00053007028565
9.0,4026,12.15843447073817,11.241429804119011,15.402123362835107,25.3679598803564,23.29108155307856,20.77627781282549,15.251374308344516
9.5,4226,12.256507671833962,13.555150777852685,15.403067726428064,26.41084924149867,22.749095931336157,19.370134207890665,15.499446412217182
10.0,3857,8.97628154443668,13.020045065957754,16.819974106439663,26.686520557856525,21.601356110458987,13.779301098083645,15.394146661913764
10.5,3318,10.70022748183583,17.412830577651178,16.740429507649264,19.61258666091377,17.836942116684504,16.444642213418057,20.10308806080366
11.0,3098,10.757898201068164,13.918607538288084,19.243491117634434,15.945334898546754,15.629230228597947,17.773107477318444,31.30460621235513
11.5,2948,10.880856291507191,24.404847120982268,25.62367415672495,23.722596902686146,22.96990844468384,20.60914417650017,30.69080896000345
12.0,2361,15.051967300416598,16.670830818976427,21.183833419011066,24.83842188965426,24.3634001792301,22.428417108469805,30.819210339438257
12.5,1777,16.26189388267854,10.960278973480165,22.836875101937427,25.21109654231308,23.58045026887157,19.830987392467424,29.794103021610866
13.0,1561,16.86949792493453,9.814938629324022,18.069472565810955,19.828387893684848,18.71677486795439,16.152068530468462,25.15004065006514
13.5,1831,16.277327654169724,13.51686760275688,22.30853065533096,22.36636108402438,19.61494753892744,19.735314819364124,29.39753712009273
14.0,1674,14.241868769505384,8.591131851264155,14.447782708417671,20.126445987669456,15.555505559441514,16.206682950922858,20.427458598917884
14.5,2082,15.312676482095153,8.395073600825885,12.89268226486166,20.72364790984111,15.578663832621212,13.573447860190498,17.82261346929049
15.0,2280,14.776826762321774,12.887099010904857,15.521173149741356,19.64551013765831,18.111837527639523,18.79892033269774,26.033447267028667
15.5,2322,15.848233574865793,16.174575603802325,21.05710085736232,20.259716072531557,19.998278032299478,19.12510910018353,29.99698565780688
16.0,1494,17.105221104831546,13.88259339907116,18.48701753812368,18.87814957362636,18.32976776559819,17.23449218128101,27.884296838803223
16.5,1603,14.83626194214218,12.090231880952864,21.37545344780747,22.24984395095897,23.897817579789475,19.55366564939699,24.81146271187849
17.0,1697,14.59201325540087,9.565092346917684,14.146107475359871,18.685605392766885,21.044793231300844,16.43150398633346,17.88582446004211
17.5,1726,13.897502961666929,10.956968541538306,16.46993286998905,15.897003965157122,18.45864490914016,17.147991097116154,26.21203161337581
18.0,2338,14.120606330034228,12.616287552916782,19.699523523416357,21.58672779044839,19.12585795718445,16.91016763080489,30.6515260537056
18.5,2903,16.363699542695084,12.44906876840089,25.62646450944188,25.686618701583942,21.226214375476605,17.819274067734835,28.76534919011881
19.0,3141,17.759948012988538,13.753916652000989,19.824757400450128,23.81500301046257,19.715009386327797,17.516241474717063,29.979768220480118
19.5,3630,12.728034030461554,13.10457176891908,18.143826467062397,22.27426576966405,20.8168012549657,17.726043621738373,26.83331836333507
20.0,3524,14.91801187050836,12.671164565858872,18.84583268322945,20.38826315397448,18.690945891342004,18.54067864189645,26.448183898434284
20.5,3195,15.220497896825613,16.37381157314873,20.22684925986793,19.6346266574981,21.19883858342613,18.62118260255544,28.549628442690768
21.0,2921,12.76924230957038,14.802398363006182,16.621665566513382,19.32561400023428,18.03166970066128,17.185867919486014,30.268435737316125
21.5,3863,13.897936472532244,21.22033890585166,24.52151188037919,23.915293620170736,23.982326195492764,19.694745567586192,30.05761115900129
22.0,4796,15.5411285607216,13.052115328944025,20.153123117426208,19.14686758767708,17.792677482772227,17.07524539156913,24.765426564061844
22.5,4678,17.24853590343867,13.688135984040963,21.504182842390108,20.022378193717515,19.783998305155404,20.10007003750964,24.61429758289114
23.0,3913,14.390532734644792,6.545912082744248,12.852606141320644,16.905141234892593,16.381754782541723,16.97948883984371,21.86722693981166
23.5,3849,13.599657748382766,9.572896692210884,15.737835875505285,15.269895670450005,17.26063696454344,19.35935257498415,26.752851429685837
24.0,3759,18.721543446229056,10.758509920078168,19.85020717508856,25.044894900006785,21.445468641119444,22.87390859685272,31.97691318279861
24.5,3728,17.25220598877866,7.240803479374374,19.56064876543257,27.230406211138835,26.564897465195187,27.111771919387984,31.556715185976625
25.0,4928,16.20914220371728,10.667893050945771,20.24403668973615,22.35576623525129,25.12088062481021,22.12585046558181,31.134465156562168
25.5,4760,13.81514472796095,10.852229023335765,22.909934752789702,23.65116105560688,26.564902557585704,23.589779304786404,34.74994582146882
26.0,4370,12.298647565911336,11.013211416851806,18.99379577370733,19.92060676854567,21.06771198189958,21.18314061064859,26.47725224560199
26.5,4167,13.545212207945172,10.74764991927186,13.68292151024989,19.126182196766344,16.411535843023685,16.822046894160398,21.52292307088999
27.0,4819,12.211139877445811,16.325124844050567,20.132636462800164,22.52655693936077,22.52401339804419,25.27453189850912,28.42169094398134
27.5,4453,11.995181342734249,18.580654493134418,22.499454760139884,20.76563583833889,24.447621467317955,25.4250666174844,30.35461502294735
28.0,4970,16.74339584429926,14.62365972429506,18.048424238233373,18.903494148999524,20.3063010259411,21.78877165499465,25.510034689256383
28.5,4704,16.190456988838136,12.04584179414296,21.468202997017052,23.11949300765079,22.336951818017667,19.726144815643263,28.935211061763184
29.0,4760,15.86715062003003,8.894178853699897,11.932345707256976,15.06210898717832,18.568461401259885,18.05674752458153,24.53952690388283
29.5,4856,16.27459996976303,11.661033123181197,20.713498315825724,24.204624033633145,22.243659138525548,22.673053260471782,30.153531139036478
30.0,5004,17.796745888291873,10.091614126247434,16.143829846965875,19.99962837757564,18.37989922829002,17.435879009193073,29.98522838460752
30.5,5010,16.333571989427867,8.066349135351905,19.19858968328245,18.824062378300663,19.98934981438929,16.895782517688502,28.823229643304877
31.0,5485,15.785616323010691,8.377517685380084,23.492069926759427,24.670338525106327,23.08751865879281,19.248363353782185,29.494247637682868
31.5,6118,14.560293682190265,7.251368052892761,19.72547336990216,24.64903052048402,24.52786140160696,20.13267963720355,28.553121165682647
32.0,5926,14.723638648945183,8.609252855744067,20.586804476541836,21.593676008255468,19.443190745647318,18.97946120230155,28.35184635970273
32.5,5269,14.911269579924255,10.918518321592783,22.268397505284675,23.752998428261545,19.669036797815863,17.960273960532323,28.781936103042728
33.0,5354,14.422635794575095,11.236905115052098,20.616563107569597,19.403393982589904,17.192365560111668,18.63259028152152,31.950679405082884
33.5,5239,17.4208157548938,11.53989376553328,27.62290629676987,23.293833202736792,22.61324405960873,21.490615789024773,28.941478945432905
34.0,4959,15.999106005773951,9.332525275210022,19.473811026848995,22.47292561537178,19.03038386976992,17.579751378018393,24.64442665555056
34.5,4827,14.749811740170896,6.9535339683218975,21.886332002648423,26.587914155811166,21.057996436930875,18.32714441483189,25.43887627849804
35.0,5451,17.1322267571835,6.561228235224456,11.56843910657816,15.893598960454154,17.249023480963565,17.2946186652458,25.473876402322848
35.5,4924,14.527174360095255,11.59576881547826,22.17423719404788,24.041427820570323,19.40407507076626,18.067359063462963,30.22807354651425
36.0,3857,13.90834297893896,10.103849430292422,20.60181291809718,18.998374246441333,17.21099069959927,17.950210330196004,32.60030918852814
36.5,3240,13.935197444650935,13.271425301197556,27.211793425569176,23.93047230652221,22.45122170483226,21.462334359731383,29.689712757735617
37.0,3175,16.03680769287664,10.289103378413698,18.725216792236388,20.452764199836796,17.60201129720974,18.12955215295428,25.034486086495168
37.5,3185,14.10936874498259,9.308220817262663,20.669590537725757,23.961955218145995,23.3458104486545,19.100080928737345,26.369212869464835
