Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,293,12.271952068181664,7.346200013294744,11.359787027781326,13.18885457395851,15.37736808416866,18.99857305762183,18.979942001644957
0.5,491,21.403654248468214,10.595851879881248,14.150870770637392,20.16259807278644,22.630841399573885,21.93995756902928,20.30930039275485
1.0,494,18.586928598720604,17.61706233085083,18.71890153692,19.570452165174693,17.17649955591679,22.64418023263964,31.785773093263643
1.5,524,17.32432336509391,16.00419305405824,15.544885965128882,16.760647532393275,18.222641272094545,19.55517308313964,31.799145758549205
2.0,580,20.63398607120733,16.326670558173074,15.55648599384379,17.950390620332584,16.98875492574673,20.484818696150363,28.74510863347052
2.5,621,22.76949866442797,16.190157212723175,17.273606697836254,16.43478869008314,18.19940952467251,22.254128053104964,29.915232415913536
3.0,580,20.855731529166064,12.865131228615178,15.2406135968022,16.944932615369986,21.762100093675915,19.40808223936241,18.255006519260476
3.5,561,21.94742776082613,12.34247058599154,15.02119878006103,20.1126421403277,19.496413630712077,20.59324776749505,28.98501519906736
4.0,521,23.202776671159885,15.089205637167671,16.593839547608937,18.48189050198207,20.12825177289749,25.47291992639969,27.42931026804661
4.5,613,23.161153589260586,9.681069004708956,19.622678321891296,20.781111291349383,20.912636599705024,24.137634664994685,32.68679477740625
5.0,618,22.65240523669345,13.05599533238341,17.550410212533723,16.127974022406477,20.073255116284017,20.16936767558776,32.511028821199254
5.5,672,23.414811114925097,13.852149447546411,21.371531684111613,18.914675614399076,20.50287369796353,23.72829984644233,31.131774332195
6.0,725,21.716683897975045,13.267366043008105,15.768191287991964,15.044214350794988,22.174995126389764,24.98628265371298,18.58115866028712
6.5,808,23.63276916517825,13.37266332019737,16.17638971992108,16.29775083309147,21.25277063653128,27.48794476052029,32.60467549222598
7.0,829,20.194932165437777,14.895273007625924,16.53942428974525,21.33345824037754,21.05311300309655,23.44628807710432,28.982299006536717
7.5,920,21.18338198468172,14.99442530460618,16.011777422796378,19.952112898363737,17.78439360189523,22.420476613568816,31.29035884214308
8.0,1081,21.043864584746576,11.430693839846452,15.127905296258794,17.730168620968414,18.23824779342777,23.547122074511968,31.24847049934282
8.5,1132,24.206228888333683,13.093269652804205,19.02875091473997,19.14878771141588,17.793133895624695,24.13934355666242,29.4401709688454
9.0,1264,22.51644484961592,9.757125985049356,14.1462301929325,17.736991346989377,20.22736876237673,19.79604265866094,25.23655015625062
9.5,1387,20.76688704137581,11.75992415022876,19.34946411792042,20.03927274926178,19.86968736868828,25.457251642238337,31.31512439736204
10.0,1566,20.77207048120577,10.535918222897834,17.829323270119325,16.99620572192758,17.463857571033067,21.44683492219669,27.38826813485501
10.5,1689,20.889701354709267,14.468079329069155,21.11222763906303,19.895420139336277,18.773251242221928,23.818974632615173,34.998893778309295
11.0,1806,22.39791072231207,14.61499666547726,15.696975957785492,18.895717024556284,21.14508389912969,22.079947744404578,31.29488316935784
11.5,1875,23.89528221776224,15.433831306877453,16.808268003080038,16.34567963576522,18.470956135249704,23.84124033950235,26.793090815622488
12.0,2018,22.548933450337174,9.949267117421874,14.652831865904894,18.54443539362329,20.69444313150986,21.95854103452833,26.753130146881944
12.5,2255,18.696861766351347,15.062798149700694,17.237895258950367,19.015887453594992,19.892406650142863,19.91700383195151,31.136979225011277
13.0,2326,19.80010087715829,16.007103733982735,15.606869411405542,19.062278902513377,20.891562633931287,23.044045128454417,31.299252074976746
13.5,2367,22.012860060263517,13.281755574703428,18.373171040920383,17.448568867308932,19.68980734508385,24.571199361697406,30.4755388642604
14.0,2423,21.173722532656875,10.057728674517,17.547702779579918,15.81958397059482,15.509385938803208,22.1175733616031,32.7253882778306
14.5,2641,21.84106715847731,10.749829392662152,15.48884032333062,17.066867455975537,15.894467725718757,24.911044211946265,19.595608532986144
15.0,2644,22.027522438098124,10.901671164062977,14.525450693506649,19.037991690085043,18.500305952421588,22.22845663069776,30.56866216218993
15.5,2841,22.845733650424023,12.654708275789728,17.674601627579037,19.669233249822295,19.28643135546405,24.34383486586903,31.644966089823985
16.0,2858,21.11316482553305,13.47899596317528,15.749028678184064,17.605284113286462,18.161938885215875,21.251568801737115,34.155004566980914
16.5,2885,19.05741256823335,13.251540926180049,15.945456776947251,19.99403272670021,20.457250502108376,26.4918633600189,28.75280258714435
17.0,2948,22.5623541933795,11.84388092008072,16.120186328456498,14.585647391506088,17.589118953354497,25.26373156871939,29.750592713888626
17.5,3084,22.287070741268614,11.651655312848913,15.250032517135145,15.060981261530529,18.53051158240615,22.93686370959856,25.9007311078254
18.0,3068,22.36308107078214,14.16627678404785,15.040274370523298,16.5696952253369,20.395091225845256,26.286856262400786,28.3510157937311
18.5,2979,21.05086714782175,16.178007611056927,16.95392752422339,19.14951044631192,19.9885507577094,23.379862455319387,33.18438221760766
