Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,439,13.426006568899846,8.917820261079358,11.826671912905253,13.537812588550628,13.038820867228733,16.383615730391938,23.797615969050096
0.5,788,13.14393135931489,9.418874975175555,13.89153262452866,19.23486528553257,15.183390725408405,16.900049915566747,28.84677062479396
1.0,813,11.609214151393704,10.064387422038712,14.769984656419595,22.74932453277541,14.3472459667547,16.786320078468613,29.059822158183263
1.5,789,9.367316022805186,11.534323248271797,21.24906238703884,20.490678135792155,14.048686242942598,19.144495596709053,26.36628699803012
2.0,857,11.168830079748243,10.392943016021622,24.045027454238014,19.335285316228784,13.798406016201325,16.711412667422827,24.91920344956546
2.5,878,12.111393823904804,10.30612171201212,24.62641868255827,21.77790429876521,17.543706936071093,18.333960240526025,17.49957380681876
3.0,997,11.056974714713949,8.877512212322813,19.32720328038993,28.01210006027312,18.56106585872449,22.33327804846125,20.03499467075649
3.5,1157,14.576708457269708,14.627436984063843,15.86026917376572,24.69281568075789,14.120347634041776,18.1338855329275,28.896226815199974
4.0,1277,13.962483677507548,13.819384568232072,22.63635740344752,23.40561705333232,14.498962788842164,20.13953150330086,26.71593584569677
4.5,1256,14.374468847349442,13.17451770322715,25.060723640269487,18.790790691800737,13.901192039542355,17.143580680497,25.1193403971239
5.0,1167,15.895785608984555,12.68223591837212,23.394397447389736,20.260006107749494,16.270759232028386,16.694521082484652,20.283124961031906
5.5,1144,13.513164301863,13.410943033543033,15.841098087041791,18.90006761125661,15.298991229047454,16.573776527118785,26.862604624317303
6.0,1088,14.512597710343362,13.967656556692798,16.564744631231285,21.832453687784465,16.517679807602875,16.80518434549067,32.23826405292299
6.5,1100,10.419537988411626,19.184469595049634,18.96690687681152,21.045857553094176,20.146851206176645,21.468763387382985,30.758830249787525
7.0,1123,11.766525291138132,18.67880967455674,23.139662420529653,20.227767853717268,18.349183124039072,18.044079467068617,29.178722389894293
7.5,1202,12.323183258412508,17.800378626943612,21.804881808874203,20.058787966283138,19.660071202067616,20.58086005594368,27.759799980318324
8.0,1206,13.20009725421376,19.205678957830813,19.192429969181383,22.691381931216032,20.585730049440464,22.859297385437294,27.683891743885656
8.5,1201,15.840169876091696,15.071530608058117,19.7066425132958,22.52372674660167,16.43611655389033,15.96531243901974,33.07567050795471
9.0,1280,12.5182067105779,18.49723451758459,23.63113194940926,27.31990277424578,25.400129671846763,24.672372960234057,30.67763010108078
9.5,1272,14.592865734073918,18.1036637246362,20.757263684462856,20.695648337851075,19.29090258344473,20.5135670117645,28.866494950972196
10.0,1406,12.54029755883778,19.086890899442388,22.182312951044448,20.65936286191853,18.1754686351901,22.333630519164508,25.88267625984079
10.5,1520,13.74660961597616,14.165218148254564,15.333608965382131,19.3526210349384,15.141878478979985,17.001080520053108,28.20463018853275
11.0,1759,15.278111263945176,16.26624442004482,16.92488878359392,22.27005745745768,16.53782980892236,16.62819442527243,29.231321478346565
