Second,Count,Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
0.0,503,10.823635073340975,12.980887849517114,15.066121847830136,17.865799675255836,15.769877129375123,19.84547315418408,25.673331241734783
0.5,1067,13.542273596809643,12.87438363285898,16.10125964397298,19.510437288854845,17.463565712849036,22.13867371130526,29.221442466608934
1.0,1144,11.29152515346987,15.437055891064958,16.99166724769373,18.580017380367472,17.18531201854056,22.09871107753399,28.554343125444984
1.5,1087,12.27346486877176,12.921958815247727,17.397205213738506,16.68953765579854,16.594949387561957,23.172153073977384,29.397680913072552
2.0,1087,10.932408431402443,13.70629633753404,16.743474451679365,19.1378450034976,16.81394927923954,21.23485455277957,28.23689991695902
2.5,1035,11.499522331786018,12.527886210907484,15.796734216705987,18.44053451640306,18.043665639228276,24.122499498975785,29.714075862136223
3.0,1029,14.075964917220505,14.643550831030076,15.643280094851535,17.962714549821325,16.246856757893983,19.142738632858027,36.79341533977313
3.5,931,14.59875862141816,13.638321020613285,13.825439048404329,17.295013661139272,14.710593634393236,17.997639634415336,35.556585703091145
4.0,1027,15.356663292611,11.556998887401,19.876841093240795,18.1234669988545,17.09870409589056,18.80700200016421,33.8232384618272
4.5,1019,15.346573235364298,11.622071551774772,17.08198673937675,17.73388884559986,15.713762439283252,17.991662412114398,34.52497631599556
5.0,1027,15.340671876575737,13.388978386242234,17.43823026232313,15.252682726968676,15.244927754802196,16.28942154670539,31.21170158155726
5.5,1022,15.481698099196526,13.571147511298866,17.739396593233927,18.11207224938535,16.860036152791352,19.717197932280303,34.767285645890084
6.0,1108,16.68815675470569,13.518308503842306,18.566033663028115,20.05028703109369,17.43042825820513,18.8784559774536,36.1007780561672
6.5,1245,15.695417954877906,15.017316375450308,16.115607148401715,16.33601289030319,16.676616738183125,19.433926330216792,35.6792830912733
7.0,1355,16.05111862657702,11.903393298700108,16.439224917980244,16.091932327832414,15.721639352276863,16.23364153273177,37.69626029352655
7.5,1390,16.034090940147106,11.619609202224678,18.785673953932097,20.74514144306465,15.30558698756336,20.71098082195876,32.91811228873364
8.0,1514,15.55648394006898,11.910660403329995,17.889617741592353,17.15016725316818,17.260998139928983,19.98180914255129,33.46515004644877
8.5,1741,15.558688417538358,12.132566935440751,16.37156258293895,18.07253952837274,15.994064938604964,16.173145496633087,35.35078921673118
9.0,1999,15.606143864927178,12.566054328240163,16.585985102041935,17.106250446502077,16.057339086855084,15.88269741688064,29.84097803662648
9.5,2115,16.288641386320624,11.141237301179096,15.95130524086036,20.61793905880707,20.26763529538281,20.866882715329368,32.41637979855465
10.0,2286,16.349954901096122,11.62365307095567,18.42553348073764,16.528041266547458,19.182107084646503,21.107893042329263,32.4806062204296
10.5,2460,15.516687950533866,13.3053758844947,19.634241640072,17.634239720846264,18.85039715032981,17.917784924462214,34.47597458537051
11.0,2610,15.266414488141695,11.554398822288102,15.914528176175066,16.381895228226163,15.955748735001825,17.837572694742164,35.67352863138785
11.5,3003,14.634915569600766,10.653833192864385,16.512280511442448,17.057841789355162,16.328919148026085,18.20620154482411,34.6203442346952
