Second,Count,Tempo (BPM),Beat Times (s)
99.0,3327,[161.49902344],92.45024943310658
99.5,3280,[161.49902344],92.79854875283446
100.0,2997,[161.49902344],93.14684807256236
100.5,2701,[161.49902344],93.51836734693876
101.0,2388,[161.49902344],93.90149659863944
101.5,2184,[161.49902344],94.2962358276644
102.0,1925,[161.49902344],94.69097505668934
102.5,1754,[161.49902344],95.09732426303854
103.0,1654,[161.49902344],95.46884353741495
103.5,1518,[161.49902344],95.82875283446712
104.0,1584,[161.49902344],96.177052154195
104.5,1473,[161.49902344],96.53696145124717
105.0,1449,[161.49902344],96.89687074829932
105.5,1483,[161.49902344],97.25678004535148
106.0,1424,[161.49902344],97.63990929705216
106.5,1379,[161.49902344],98.02303854875284
107.0,1334,[161.49902344],98.4409977324263
107.5,1312,[161.49902344],98.84734693877552
108.0,1399,[161.49902344],99.21886621315193
108.5,1581,[161.49902344],99.59038548752837
109.0,1646,[161.49902344],99.95029478458048
109.5,1686,[161.49902344],100.28698412698412
110.0,1599,[161.49902344],100.6701133786848
110.5,1761,[161.49902344],101.05324263038548
111.0,2173,[161.49902344],101.42476190476192
111.5,2614,[161.49902344],101.79628117913832
112.0,2734,[161.49902344],102.179410430839
112.5,2778,[161.49902344],102.56253968253968
113.0,2874,[161.49902344],102.9340589569161
113.5,2782,[161.49902344],103.31718820861678
114.0,2758,[161.49902344],103.6887074829932
114.5,2862,[161.49902344],104.06022675736962
115.0,3134,[161.49902344],104.43174603174604
115.5,3097,[161.49902344],104.81487528344672
116.0,3099,[161.49902344],105.18639455782314
116.5,2969,[161.49902344],105.55791383219956
117.0,3098,[161.49902344],105.92943310657596
117.5,2945,[161.49902344],106.31256235827664
118.0,2776,[161.49902344],106.69569160997732
118.5,2753,[161.49902344],107.05560090702949
119.0,2841,[161.49902344],107.4271201814059
119.5,2785,[161.49902344],107.81024943310658
120.0,2978,[161.49902344],108.181768707483
120.5,3022,[161.49902344],108.56489795918368
121.0,3189,[161.49902344],108.93641723356008
121.5,3268,[161.49902344],109.3079365079365
122.0,3579,[161.49902344],109.69106575963718
122.5,3560,[161.49902344],110.0625850340136
123.0,3904,[161.49902344],110.43410430839002
123.5,3930,[161.49902344],110.8172335600907
124.0,4016,[161.49902344],111.18875283446712
124.5,3894,[161.49902344],111.56027210884352
125.0,3843,[161.49902344],111.93179138321996
125.5,4000,[161.49902344],112.31492063492064
126.0,4079,[161.49902344],112.68643990929704
126.5,4382,[161.49902344],113.05795918367347
127.0,4309,[161.49902344],113.42947845804989
127.5,4544,[161.49902344],113.81260770975057
128.0,4331,[161.49902344],114.19573696145125
128.5,4288,[161.49902344],114.56725623582768
129.0,4350,[161.49902344],114.9271655328798
129.5,4316,[161.49902344],115.26385487528344
130.0,4261,[161.49902344],115.61215419501134
130.5,4074,[161.49902344],115.94884353741496
131.0,4198,[161.49902344],116.29714285714286
131.5,3925,[161.49902344],116.64544217687074
132.0,3936,[161.49902344],117.02857142857142
132.5,3880,[161.49902344],117.3536507936508
133.0,3752,[161.49902344],117.76
133.5,3464,[161.49902344],118.17795918367348
134.0,3587,[161.49902344],118.52625850340137
134.5,3339,[161.49902344],118.85133786848073
135.0,2732,[161.49902344],119.2344671201814
135.5,2301,[161.49902344],119.6756462585034
136.0,2104,[161.49902344],120.07038548752834
136.5,1611,[161.49902344],120.5580045351474
137.0,1526,[161.49902344],120.9295238095238
137.5,1411,[161.49902344],121.3126530612245
138.0,1548,[161.49902344],121.6841723356009
138.5,1575,[161.49902344],122.07891156462586
139.0,1646,[161.49902344],122.45043083900228
139.5,1583,[161.49902344],122.81034013605442
140.0,1516,[161.49902344],123.25151927437642
140.5,1527,[161.49902344],123.5998185941043
141.0,1578,[161.49902344],123.9481179138322
141.5,1413,[161.49902344],124.34285714285714
142.0,1437,[161.49902344],124.71437641723357
142.5,1436,[161.49902344],125.06267573696144
143.0,1380,[161.49902344],125.44580498866212
143.5,1265,[161.49902344],125.80571428571427
144.0,1100,[161.49902344],126.1772335600907
144.5,1063,[161.49902344],126.57197278911563
145.0,933,[161.49902344],126.9318820861678
145.5,859,[161.49902344],127.31501133786848
146.0,763,[161.49902344],127.69814058956916
146.5,657,[161.49902344],128.05804988662132
147.0,729,[161.49902344],128.42956916099774
147.5,749,[161.49902344],128.82430839002268
148.0,708,[161.49902344],129.1958276643991
148.5,736,[161.49902344],129.5673469387755
149.0,725,[161.49902344],129.92725623582766
149.5,696,[161.49902344],130.32199546485262
150.0,695,[161.49902344],130.70512471655329
150.5,742,[161.49902344],131.05342403628117
151.0,712,[161.49902344],131.4249433106576
151.5,750,[161.49902344],131.81968253968253
152.0,772,[161.49902344],132.19120181405896
152.5,737,[161.49902344],132.57433106575965
153.0,768,[161.49902344],132.93424036281178
153.5,713,[161.49902344],133.31736961451247
154.0,761,[161.49902344],133.70049886621314
154.5,749,[161.49902344],134.0604081632653
155.0,797,[161.49902344],134.43192743764172
155.5,780,[161.49902344],134.82666666666665
156.0,804,[161.49902344],135.19818594104308
156.5,814,[161.49902344],135.5697052154195
157.0,755,[161.49902344],135.92961451247166
157.5,767,[161.49902344],136.3243537414966
158.0,810,[161.49902344],136.69587301587302
158.5,743,[161.49902344],137.05578231292515
159.0,783,[161.49902344],137.4273015873016
159.5,778,[161.49902344],137.8104308390023
160.0,752,[161.49902344],138.1819501133787
160.5,795,[161.49902344],138.57668934240365
161.0,744,[161.49902344],138.93659863945578
161.5,780,[161.49902344],139.31972789115648
162.0,708,[161.49902344],139.69124716553287
162.5,718,[161.49902344],140.0627664399093
163.0,751,[161.49902344],140.43428571428572
163.5,731,[161.49902344],140.82902494331066
164.0,676,[161.49902344],141.1889342403628
164.5,646,[161.49902344],141.58367346938775
165.0,687,[161.49902344],141.93197278911563
165.5,640,[161.49902344],142.31510204081633
166.0,670,[161.49902344],142.698231292517
166.5,721,[161.49902344],143.06975056689342
167.0,733,[161.49902344],143.42965986394557
167.5,796,[161.49902344],143.8243990929705
168.0,807,[161.49902344],144.18430839002266
168.5,941,[161.49902344],144.57904761904763
169.0,1045,[161.49902344],144.92734693877551
169.5,1099,[161.49902344],145.31047619047618
170.0,1350,[161.49902344],145.69360544217687
170.5,1601,[161.49902344],146.0651247165533
171.0,2170,[161.49902344],146.4366439909297
171.5,2545,[161.49902344],146.8197732426304
172.0,2512,[161.49902344],147.1912925170068
172.5,2788,[161.49902344],147.58603174603175
173.0,2709,[161.49902344],147.93433106575964
173.5,2621,[161.49902344],148.31746031746033
174.0,3474,[161.49902344],148.700589569161
174.5,3018,[161.49902344],149.07210884353742
175.0,3126,[161.49902344],149.43201814058958
175.5,3578,[161.49902344],149.81514739229024
176.0,4550,[161.49902344],150.19827664399094
176.5,4039,[161.49902344],150.5581859410431
177.0,3828,[161.49902344],150.9297052154195
177.5,3134,[161.49902344],151.31283446712018
178.0,2047,[161.49902344],151.67274376417234
178.5,1693,[161.49902344],152.0326530612245
179.0,1488,[161.49902344],152.39256235827665
179.5,1790,[161.49902344],152.77569160997732
180.0,2000,[161.49902344],153.158820861678
180.5,1324,[161.49902344],153.54195011337868
181.0,1290,[161.49902344],153.92507936507937
181.5,1384,[161.49902344],154.30820861678004
182.0,1204,[161.49902344],154.69133786848073
182.5,1090,[161.49902344],155.0744671201814
183.0,1268,[161.49902344],155.43437641723355
183.5,1598,[161.49902344],155.80589569160998
184.0,1473,[161.49902344],156.1774149659864
184.5,1382,[161.49902344],156.53732426303856
185.0,1340,[161.49902344],156.9320634920635
185.5,1318,[161.49902344],157.3151927437642
186.0,1353,[161.49902344],157.6751020408163
186.5,1810,[161.49902344],158.058231292517
187.0,2050,[161.49902344],158.42975056689343
187.5,2544,[161.49902344],158.82448979591837
188.0,3206,[161.49902344],159.1960090702948
188.5,3376,[161.49902344],159.55591836734695
189.0,2819,[161.49902344],159.9390476190476
189.5,2993,[161.49902344],160.3221768707483
190.0,2324,[161.49902344],160.6936961451247
190.5,1573,[161.49902344],161.06521541950113
191.0,973,[161.49902344],161.43673469387755
191.5,1300,[161.49902344],161.8314739229025
192.0,1930,[161.49902344],162.19138321995464
192.5,1636,[161.49902344],162.5512925170068
193.0,1238,[161.49902344],162.9344217687075
193.5,1143,[161.49902344],163.3059410430839
194.0,1198,[161.49902344],163.6890702947846
194.5,1060,[161.49902344],164.060589569161
195.0,1013,[161.49902344],164.4321088435374
195.5,1019,[161.49902344],164.8152380952381
196.0,965,[161.49902344],165.19836734693877
196.5,1011,[161.49902344],165.55827664399092
197.0,995,[161.49902344],165.92979591836735
197.5,1002,[161.49902344],166.27809523809523
198.0,987,[161.49902344],166.62639455782312
198.5,950,[161.49902344],166.99791383219954
199.0,962,[161.49902344],167.38104308390024
199.5,939,[161.49902344],167.7641723356009
200.0,972,[161.49902344],168.1473015873016
200.5,938,[161.49902344],168.54204081632653
201.0,899,[161.49902344],168.93678004535147
201.5,977,[161.49902344],169.31990929705216
202.0,922,[161.49902344],169.69142857142856
202.5,883,[161.49902344],170.06294784580498
203.0,856,[161.49902344],170.4344671201814
203.5,895,[161.49902344],170.81759637188208
204.0,886,[161.49902344],171.1891156462585
204.5,879,[161.49902344],171.56063492063493
205.0,947,[161.49902344],171.93215419501135
205.5,944,[161.49902344],172.31528344671202
206.0,932,[161.49902344],172.6984126984127
206.5,1011,[161.49902344],173.08154195011338
207.0,1003,[161.49902344],173.42984126984126
207.5,946,[161.49902344],173.83619047619047
208.0,957,[161.49902344],174.2077097505669
208.5,951,[161.49902344],174.56761904761905
209.0,936,[161.49902344],174.9275283446712
209.5,855,[161.49902344],175.28743764172336
210.0,900,[161.49902344],175.6821768707483
210.5,860,[161.49902344],176.07691609977323
211.0,908,[161.49902344],176.4716553287982
211.5,837,[161.49902344],176.86639455782313
212.0,900,[161.49902344],177.24952380952382
212.5,840,[161.49902344],177.6326530612245
213.0,804,[161.49902344],178.01578231292518
213.5,824,[161.49902344],178.36408163265307
214.0,813,[161.49902344],178.72399092970522
214.5,759,[161.49902344],179.08390022675738
215.0,780,[161.49902344],179.4438095238095
215.5,735,[161.49902344],179.79210884353742
216.0,727,[161.49902344],180.16362811791385
216.5,723,[161.49902344],180.56997732426305
217.0,739,[161.49902344],180.97632653061223
217.5,674,[161.49902344],181.34784580498865
218.0,669,[161.49902344],181.7077551020408
218.5,670,[161.49902344],182.10249433106577
219.0,646,[161.49902344],182.47401360544217
219.5,535,[161.49902344],182.83392290249432
220.0,531,[161.49902344],183.20544217687075
220.5,458,[161.49902344],183.5769614512472
221.0,421,[161.49902344],183.96009070294784
221.5,328,[161.49902344],184.33160997732423
222.0,237,[161.49902344],184.7031292517007
222.5,122,[161.49902344],185.08625850340133
223.0,27,[161.49902344],185.45777777777775
223.5,12,[161.49902344],185.81768707482996
224.0,4,[161.49902344],186.1892063492064
225.0,1,[161.49902344],186.57233560090705
226.0,1,[161.49902344],186.967074829932
226.5,1,[161.49902344],187.35020408163265
