Second,Count,Tempo (BPM),Beat Times (s)
24.5,2535,[139.67483108],42.515736961451246
25.0,2503,[139.67483108],42.94530612244898
25.5,2487,[139.67483108],43.37487528344671
26.0,2532,[139.67483108],43.80444444444444
26.5,2613,[139.67483108],44.23401360544218
27.0,2734,[139.67483108],44.651972789115646
27.5,2780,[139.67483108],45.09315192743764
28.0,2774,[139.67483108],45.51111111111111
28.5,2836,[139.67483108],45.94068027210884
29.0,2834,[139.67483108],46.37024943310658
29.5,2778,[139.67483108],46.79981859410431
30.0,2949,[139.67483108],47.22938775510204
30.5,3050,[139.67483108],47.658956916099775
31.0,2951,[139.67483108],48.08852607709751
31.5,3033,[139.67483108],48.50648526077097
32.0,3015,[139.67483108],48.93605442176871
32.5,3039,[139.67483108],49.33079365079365
33.0,3042,[139.67483108],49.78358276643991
33.5,3033,[139.67483108],50.23637188208617
34.0,3057,[139.67483108],50.6659410430839
34.5,2948,[139.67483108],51.08390022675737
35.0,3017,[139.67483108],51.47863945578232
35.5,2825,[139.67483108],51.87337868480726
36.0,2951,[139.67483108],52.32616780045351
36.5,2755,[139.67483108],52.77895691609977
37.0,2763,[139.67483108],53.22013605442177
37.5,2729,[139.67483108],53.66131519274376
38.0,2687,[139.67483108],54.09088435374149
38.5,2579,[139.67483108],54.50884353741497
39.0,2499,[139.67483108],54.92680272108844
39.5,2558,[139.67483108],55.36798185941043
40.0,2272,[139.67483108],55.80916099773243
40.5,2310,[139.67483108],56.23873015873016
41.0,2392,[139.67483108],56.65668934240363
41.5,2304,[139.67483108],57.08625850340136
42.0,2312,[139.67483108],57.51582766439909
42.5,2280,[139.67483108],57.94539682539683
43.0,2214,[139.67483108],58.37496598639456
43.5,2250,[139.67483108],58.79292517006802
44.0,2295,[139.67483108],59.2108843537415
44.5,2254,[139.67483108],59.65206349206349
45.0,2266,[139.67483108],60.08163265306123
45.5,2163,[139.67483108],60.51120181405896
46.0,2268,[139.67483108],60.95238095238095
46.5,2215,[139.67483108],61.41678004535147
47.0,2187,[139.67483108],61.84634920634921
47.5,2095,[139.67483108],62.26430839002268
48.0,2049,[139.67483108],62.67065759637188
48.5,2097,[139.67483108],63.07700680272109
49.0,2021,[139.67483108],63.50657596371882
49.5,2110,[139.67483108],63.92453514739229
50.0,2184,[139.67483108],64.36571428571429
50.5,2184,[139.67483108],64.79528344671202
51.0,2157,[139.67483108],65.2132426303855
51.5,2220,[139.67483108],65.64281179138322
52.0,2084,[139.67483108],66.06077097505668
52.5,2102,[139.67483108],66.47873015873016
53.0,1983,[139.67483108],66.90829931972789
53.5,2092,[139.67483108],67.32625850340136
54.0,2105,[139.67483108],67.77904761904762
54.5,2088,[139.67483108],68.18539682539682
55.0,2050,[139.67483108],68.63818594104309
55.5,2112,[139.67483108],69.07936507936508
56.0,2139,[139.67483108],69.49732426303855
56.5,2093,[139.67483108],69.93850340136055
57.0,2084,[139.67483108],70.36807256235828
57.5,2177,[139.67483108],70.77442176870748
58.0,2186,[139.67483108],71.20399092970521
58.5,2288,[139.67483108],71.64517006802721
59.0,2321,[139.67483108],72.06312925170069
59.5,2370,[139.67483108],72.50430839002267
60.0,2540,[139.67483108],72.92226757369615
60.5,2689,[139.67483108],73.36344671201815
61.0,2692,[139.67483108],73.79301587301588
61.5,3001,[139.67483108],74.21097505668934
62.0,3122,[139.67483108],74.64054421768708
62.5,3370,[139.67483108],75.07011337868481
63.0,3932,[139.67483108],75.49968253968254
63.5,4620,[139.67483108],75.92925170068027
64.0,4862,[139.67483108],76.34721088435374
64.5,4775,[139.67483108],76.78839002267574
65.0,4731,[139.67483108],77.21795918367347
65.5,4642,[139.67483108],77.63591836734693
66.0,4904,[139.67483108],78.06548752834468
66.5,4606,[139.67483108],78.4950566893424
67.0,4141,[139.67483108],78.92462585034014
67.5,3859,[139.67483108],79.35419501133786
68.0,3883,[139.67483108],79.7837641723356
68.5,3583,[139.67483108],80.2249433106576
69.0,3468,[139.67483108],80.65451247165532
69.5,3203,[139.67483108],81.06086167800453
70.0,2727,[139.67483108],81.49043083900227
70.5,2626,[139.67483108],81.93160997732426
71.0,2467,[139.67483108],82.34956916099773
71.5,2304,[139.67483108],82.77913832199546
72.0,2264,[139.67483108],83.20870748299319
72.5,2476,[139.67483108],83.64988662131519
73.0,2667,[139.67483108],84.07945578231292
73.5,2945,[139.67483108],84.48580498866212
74.0,3183,[139.67483108],84.91537414965987
74.5,3534,[139.67483108],85.35655328798185
75.0,4027,[139.67483108],85.77451247165533
75.5,4352,[139.67483108],86.20408163265306
76.0,4890,[139.67483108],86.63365079365079
76.5,5187,[139.67483108],87.07482993197279
77.0,5633,[139.67483108],87.50439909297052
77.5,5995,[139.67483108],87.92235827664399
78.0,6336,[139.67483108],88.35192743764172
78.5,6335,[139.67483108],88.78149659863945
79.0,6691,[139.67483108],89.2110657596372
79.5,6852,[139.67483108],89.64063492063492
80.0,6829,[139.67483108],90.05859410430838
80.5,7042,[139.67483108],90.49977324263038
81.0,6875,[139.67483108],90.92934240362813
81.5,6904,[139.67483108],91.3473015873016
82.0,6770,[139.67483108],91.77687074829932
82.5,6804,[139.67483108],92.21804988662132
83.0,6731,[139.67483108],92.6360090702948
83.5,6682,[139.67483108],93.06557823129252
84.0,6567,[139.67483108],93.50675736961452
84.5,6450,[139.67483108],93.92471655328798
85.0,6043,[139.67483108],94.36589569160998
85.5,5805,[139.67483108],94.79546485260772
86.0,5331,[139.67483108],95.22503401360544
86.5,5274,[139.67483108],95.64299319727893
87.0,4908,[139.67483108],96.0609523809524
87.5,4791,[139.67483108],96.49052154195012
88.0,4777,[139.67483108],96.92009070294785
88.5,4633,[139.67483108],97.34965986394558
89.0,4406,[139.67483108],97.7792290249433
89.5,4405,[139.67483108],98.20879818594103
90.0,4443,[139.67483108],98.63836734693878
90.5,4326,[139.67483108],99.06793650793652
91.0,4255,[139.67483108],99.49750566893424
91.5,4201,[139.67483108],99.91546485260773
92.0,4018,[139.67483108],100.34503401360544
92.5,4041,[139.67483108],100.77460317460316
93.0,3864,[139.67483108],101.2041723356009
93.5,3914,[139.67483108],101.63374149659865
94.0,3919,[139.67483108],102.06331065759638
94.5,3986,[139.67483108],102.4928798185941
95.0,3822,[139.67483108],102.92244897959183
95.5,3667,[139.67483108],103.35201814058956
96.0,3447,[139.67483108],103.78158730158732
96.5,3534,[139.67483108],104.21115646258504
97.0,3320,[139.67483108],104.64072562358275
97.5,3237,[139.67483108],105.05868480725624
98.0,3215,[139.67483108],105.48825396825396
98.5,3163,[139.67483108],105.9178231292517
99.0,2891,[139.67483108],106.34739229024945
99.5,2928,[139.67483108],106.77696145124716
100.0,2888,[139.67483108],107.2065306122449
100.5,2709,[139.67483108],107.63609977324263
101.0,2712,[139.67483108],108.06566893424036
101.5,2779,[139.67483108],108.4952380952381
102.0,2858,[139.67483108],108.92480725623582
102.5,2838,[139.67483108],109.35437641723357
103.0,2854,[139.67483108],109.7839455782313
103.5,2990,[139.67483108],110.21351473922904
104.0,3024,[139.67483108],110.64308390022676
104.5,3036,[139.67483108],111.07265306122449
105.0,2935,[139.67483108],111.50222222222222
105.5,2802,[139.67483108],111.92018140589568
106.0,2873,[139.67483108],112.34975056689342
106.5,2753,[139.67483108],112.79092970521542
107.0,2789,[139.67483108],113.2088888888889
107.5,2714,[139.67483108],113.65006802721088
108.0,2765,[139.67483108],114.06802721088437
108.5,2713,[139.67483108],114.50920634920637
109.0,2809,[139.67483108],114.9271655328798
109.5,2873,[139.67483108],115.35673469387756
110.0,2546,[139.67483108],115.78630385487529
110.5,2309,[139.67483108],116.21587301587302
111.0,2179,[139.67483108],116.63383219954648
111.5,1959,[139.67483108],117.07501133786847
112.0,1992,[139.67483108],117.49297052154196
112.5,2011,[139.67483108],117.93414965986396
113.0,2099,[139.67483108],118.36371882086168
113.5,2283,[139.67483108],118.78167800453517
114.0,2313,[139.67483108],119.21124716553288
114.5,2297,[139.67483108],119.65242630385488
115.0,2363,[139.67483108],120.07038548752834
115.5,2226,[139.67483108],120.49995464852609
116.0,2222,[139.67483108],120.9295238095238
116.5,2169,[139.67483108],121.35909297052154
117.0,2040,[139.67483108],121.78866213151927
117.5,1978,[139.67483108],122.218231292517
118.0,1766,[139.67483108],122.64780045351472
118.5,1800,[139.67483108],123.07736961451248
119.0,1788,[139.67483108],123.5069387755102
119.5,1645,[139.67483108],123.93650793650794
120.0,1654,[139.67483108],124.36607709750568
120.5,1531,[139.67483108],124.78403628117914
121.0,1519,[139.67483108],125.21360544217688
121.5,1365,[139.67483108],125.6431746031746
122.0,1317,[139.67483108],126.07274376417232
122.5,1200,[139.67483108],126.51392290249431
123.0,1272,[139.67483108],126.95510204081631
123.5,1254,[139.67483108],127.34984126984126
124.0,1259,[139.67483108],127.75619047619048
124.5,1564,[139.67483108],128.19736961451247
125.0,1582,[139.67483108],128.65015873015872
125.5,1403,[139.67483108],129.0681179138322
126.0,1368,[139.67483108],129.49768707482994
126.5,1495,[139.67483108],129.92725623582766
127.0,1439,[139.67483108],130.34521541950113
127.5,1196,[139.67483108],130.7631746031746
128.0,1180,[139.67483108],131.18113378684808
128.5,1000,[139.67483108],131.59909297052155
129.0,995,[139.67483108],132.00544217687076
129.5,963,[139.67483108],132.4001814058957
130.0,1063,[139.67483108],132.79492063492063
130.5,982,[139.67483108],133.18965986394556
131.0,1007,[139.67483108],133.58439909297053
131.5,1053,[139.67483108],133.9675283446712
132.0,1056,[139.67483108],134.43192743764172
132.5,1056,[139.67483108],134.86149659863946
133.0,966,[139.67483108],135.30267573696145
133.5,982,[139.67483108],135.70902494331065
134.0,1028,[139.67483108],136.12698412698413
134.5,1042,[139.67483108],136.5449433106576
135.0,1038,[139.67483108],136.9861224489796
135.5,1286,[139.67483108],137.41569160997733
136.0,1238,[139.67483108],137.84526077097505
136.5,1309,[139.67483108],138.26321995464852
137.0,1344,[139.67483108],138.66956916099772
137.5,1348,[139.67483108],139.07591836734693
138.0,1439,[139.67483108],139.4706575963719
138.5,1411,[139.67483108],139.8770068027211
139.0,1502,[139.67483108],140.2833560090703
139.5,1425,[139.67483108],140.64326530612246
140.0,1521,[139.67483108],141.04961451247166
140.5,1492,[139.67483108],141.49079365079365
141.0,1503,[139.67483108],141.9435827664399
141.5,1607,[139.67483108],142.37315192743765
142.0,1512,[139.67483108],142.80272108843536
142.5,1592,[139.67483108],143.20907029478457
143.0,1482,[139.67483108],143.62702947845804
143.5,1491,[139.67483108],144.0565986394558
144.0,1436,[139.67483108],144.4861678004535
144.5,1507,[139.67483108],144.90412698412698
145.0,1414,[139.67483108],145.345306122449
145.5,1391,[139.67483108],145.7748752834467
146.0,1377,[139.67483108],146.21605442176872
146.5,1292,[139.67483108],146.6572335600907
147.0,1250,[139.67483108],147.0984126984127
147.5,1168,[139.67483108],147.5047619047619
148.0,1218,[139.67483108],147.9111111111111
148.5,1242,[139.67483108],148.34068027210884
149.0,1225,[139.67483108],148.7702494331066
149.5,1175,[139.67483108],149.21142857142857
150.0,1197,[139.67483108],149.65260770975055
150.5,1229,[139.67483108],150.0821768707483
151.0,1263,[139.67483108],150.51174603174604
151.5,1193,[139.67483108],150.94131519274376
152.0,1226,[139.67483108],151.3708843537415
152.5,1229,[139.67483108],151.80045351473922
153.0,1216,[139.67483108],152.23002267573696
153.5,1181,[139.67483108],152.6595918367347
154.0,1167,[139.67483108],153.07755102040815
154.5,1163,[139.67483108],153.5071201814059
155.0,1142,[139.67483108],153.93668934240364
155.5,1132,[139.67483108],154.35464852607709
156.0,1176,[139.67483108],154.7958276643991
156.5,1361,[139.67483108],155.2253968253968
157.0,1312,[139.67483108],155.6433560090703
157.5,1392,[139.67483108],156.07292517006803
158.0,1287,[139.67483108],156.50249433106575
158.5,1217,[139.67483108],156.9320634920635
159.0,1239,[139.67483108],157.36163265306124
159.5,1266,[139.67483108],157.79120181405895
160.0,1103,[139.67483108],158.2207709750567
160.5,1042,[139.67483108],158.6503401360544
161.0,1107,[139.67483108],159.07990929705215
161.5,1029,[139.67483108],159.49786848072563
162.0,1052,[139.67483108],159.92743764172334
162.5,1052,[139.67483108],160.3570068027211
163.0,1123,[139.67483108],160.78657596371883
163.5,1123,[139.67483108],161.21614512471655
164.0,1147,[139.67483108],161.6457142857143
164.5,1316,[139.67483108],162.075283446712
165.0,1482,[139.67483108],162.50485260770975
165.5,1465,[139.67483108],162.9344217687075
166.0,1488,[139.67483108],163.3639909297052
166.5,1430,[139.67483108],163.79356009070295
167.0,1297,[139.67483108],164.21151927437643
167.5,1151,[139.67483108],164.6526984126984
168.0,1159,[139.67483108],165.0706575963719
168.5,1223,[139.67483108],165.5002267573696
169.0,1251,[139.67483108],165.92979591836735
169.5,1212,[139.67483108],166.3593650793651
170.0,1175,[139.67483108],166.7889342403628
170.5,1046,[139.67483108],167.21850340136055
171.0,921,[139.67483108],167.6480725623583
171.5,861,[139.67483108],168.077641723356
172.0,906,[139.67483108],168.49560090702948
172.5,885,[139.67483108],168.9251700680272
173.0,1064,[139.67483108],169.35473922902494
173.5,1027,[139.67483108],169.7843083900227
174.0,1051,[139.67483108],170.2138775510204
174.5,1082,[139.67483108],170.64344671201815
175.0,1161,[139.67483108],171.07301587301586
175.5,1140,[139.67483108],171.5025850340136
176.0,1361,[139.67483108],171.93215419501135
176.5,1448,[139.67483108],172.3617233560091
177.0,1486,[139.67483108],172.7912925170068
177.5,1475,[139.67483108],173.22086167800452
178.0,1586,[139.67483108],173.638820861678
178.5,1661,[139.67483108],174.06839002267574
179.0,1834,[139.67483108],174.49795918367346
179.5,1726,[139.67483108],174.93913832199547
180.0,1620,[139.67483108],175.35709750566895
180.5,1472,[139.67483108],175.78666666666666
181.0,1380,[139.67483108],176.2162358276644
181.5,1311,[139.67483108],176.64580498866212
182.0,1254,[139.67483108],177.07537414965986
182.5,1246,[139.67483108],177.5049433106576
183.0,1136,[139.67483108],177.93451247165532
183.5,1115,[139.67483108],178.36408163265307
184.0,1072,[139.67483108],178.79365079365078
184.5,1092,[139.67483108],179.22321995464853
185.0,1101,[139.67483108],179.641179138322
185.5,1181,[139.67483108],180.10557823129253
186.0,1250,[139.67483108],180.51192743764173
186.5,1278,[139.67483108],180.9298866213152
187.0,1332,[139.67483108],181.34784580498865
187.5,1502,[139.67483108],181.7774149659864
188.0,1574,[139.67483108],182.2185941043084
188.5,1597,[139.67483108],182.63655328798183
189.0,1773,[139.67483108],183.07773242630387
189.5,1890,[139.67483108],183.5073015873016
190.0,2073,[139.67483108],183.92526077097503
190.5,2137,[139.67483108],184.3548299319728
191.0,2094,[139.67483108],184.7960090702948
191.5,2172,[139.67483108],185.21396825396823
192.0,2216,[139.67483108],185.643537414966
192.5,2291,[139.67483108],186.06149659863945
193.0,2205,[139.67483108],186.50267573696144
193.5,2232,[139.67483108],186.9322448979592
194.0,2296,[139.67483108],187.35020408163265
194.5,2305,[139.67483108],187.7797732426304
195.0,2328,[139.67483108],188.2209523809524
195.5,2231,[139.67483108],188.63891156462583
196.0,2145,[139.67483108],189.08009070294784
196.5,2095,[139.67483108],189.4980498866213
197.0,1976,[139.67483108],189.9392290249433
197.5,1952,[139.67483108],190.36879818594105
198.0,1963,[139.67483108],190.77514739229025
198.5,1918,[139.67483108],191.204716553288
199.0,1902,[139.67483108],191.64589569161
199.5,1875,[139.67483108],192.06385487528345
200.0,1842,[139.67483108],192.50503401360544
200.5,1836,[139.67483108],192.9229931972789
201.0,1825,[139.67483108],193.3641723356009
201.5,1721,[139.67483108],193.79374149659864
202.0,1662,[139.67483108],194.2117006802721
202.5,1721,[139.67483108],194.64126984126983
203.0,1852,[139.67483108],195.0708390022676
203.5,1642,[139.67483108],195.5004081632653
204.0,1519,[139.67483108],195.92997732426304
204.5,1495,[139.67483108],196.3479365079365
205.0,1671,[139.67483108],196.7891156462585
205.5,1479,[139.67483108],197.21868480725624
206.0,1456,[139.67483108],197.6366439909297
206.5,1368,[139.67483108],198.06621315192743
207.0,1446,[139.67483108],198.4957823129252
207.5,1269,[139.67483108],198.9253514739229
208.0,1219,[139.67483108],199.35492063492063
208.5,1142,[139.67483108],199.7728798185941
209.0,948,[139.67483108],200.2140589569161
209.5,977,[139.67483108],200.64362811791383
210.0,988,[139.67483108],201.0615873015873
210.5,950,[139.67483108],201.49115646258505
211.0,931,[139.67483108],201.93233560090704
211.5,844,[139.67483108],202.3502947845805
212.0,855,[139.67483108],202.77986394557823
212.5,918,[139.67483108],203.209433106576
213.0,918,[139.67483108],203.6390022675737
213.5,897,[139.67483108],204.06857142857143
214.0,920,[139.67483108],204.4865306122449
214.5,972,[139.67483108],204.91609977324265
215.0,847,[139.67483108],205.35727891156463
215.5,843,[139.67483108],205.7752380952381
216.0,896,[139.67483108],206.20480725623585
216.5,1033,[139.67483108],206.6459863945578
217.0,1025,[139.67483108],207.07555555555555
217.5,1097,[139.67483108],207.5051247165533
218.0,1208,[139.67483108],207.934693877551
218.5,1302,[139.67483108],208.3642630385488
219.0,1293,[139.67483108],208.80544217687077
219.5,1335,[139.67483108],209.21179138321995
220.0,1326,[139.67483108],209.6413605442177
220.5,1425,[139.67483108],210.0709297052154
221.0,1348,[139.67483108],210.48888888888888
221.5,1365,[139.67483108],210.91845804988665
222.0,1225,[139.67483108],211.3480272108844
222.5,1041,[139.67483108],211.77759637188208
223.0,1031,[139.67483108],212.20716553287983
223.5,921,[139.67483108],212.63673469387757
224.0,813,[139.67483108],213.0663038548753
224.5,714,[139.67483108],213.495873015873
225.0,763,[139.67483108],213.92544217687075
225.5,751,[139.67483108],214.3550113378685
226.0,732,[139.67483108],214.7845804988662
226.5,714,[139.67483108],215.21414965986395
227.0,637,[139.67483108],215.63210884353745
227.5,555,[139.67483108],216.06167800453517
228.0,614,[139.67483108],216.49124716553288
228.5,615,[139.67483108],216.9208163265306
229.0,657,[139.67483108],217.35038548752837
229.5,777,[139.67483108],217.7799546485261
230.0,782,[139.67483108],218.2095238095238
230.5,637,[139.67483108],218.63909297052157
231.0,653,[139.67483108],219.0686621315193
231.5,620,[139.67483108],219.48662131519276
232.0,621,[139.67483108],219.91619047619048
232.5,511,[139.67483108],220.3457596371882
233.0,538,[139.67483108],220.77532879818597
233.5,485,[139.67483108],221.20489795918368
234.0,368,[139.67483108],221.6344671201814
234.5,258,[139.67483108],222.06403628117917
235.0,260,[139.67483108],222.4936054421769
235.5,263,[139.67483108],222.9231746031746
236.0,189,[139.67483108],223.35274376417237
236.5,167,[139.67483108],223.7823129251701
237.0,94,[139.67483108],224.2118820861678
237.5,45,[139.67483108],224.64145124716552
238.0,17,[139.67483108],225.059410430839
238.5,9,[139.67483108],225.500589569161
239.0,3,[139.67483108],225.93015873015872
239.5,6,[139.67483108],226.3481179138322
240.0,3,[139.67483108],226.78929705215415
241.5,2,[139.67483108],227.20725623582769
242.0,1,[139.67483108],227.64843537414967
243.5,1,[139.67483108],228.06639455782312
244.0,2,[139.67483108],228.4959637188209
245.5,1,[139.67483108],228.9255328798186
246.0,1,[139.67483108],229.3667120181406
246.5,1,[139.67483108],229.7846712018141
