Second,Count,Tempo (BPM),Beat Times (s)
27.0,2726,[129.19921875],26.80743764172336
27.5,2608,[129.19921875],27.26022675736961
28.0,2636,[129.19921875],27.724625850340136
28.5,2629,[129.19921875],28.189024943310656
29.0,2472,[129.19921875],28.63020408163265
29.5,2448,[129.19921875],29.129433106575963
30.0,2401,[129.19921875],29.593832199546487
30.5,2476,[129.19921875],30.058231292517007
31.0,2330,[129.19921875],30.499410430839003
31.5,2343,[129.19921875],30.98702947845805
32.0,2340,[129.19921875],31.474648526077097
32.5,2277,[129.19921875],31.91582766439909
33.0,2279,[129.19921875],32.391836734693875
33.5,2212,[129.19921875],32.8562358276644
34.0,2300,[129.19921875],33.30902494331066
34.5,2232,[129.19921875],33.78503401360544
35.0,2104,[129.19921875],34.22621315192744
35.5,2137,[129.19921875],34.702222222222225
36.0,2203,[129.19921875],35.16662131519274
36.5,2219,[129.19921875],35.631020408163266
37.0,2269,[129.19921875],36.14185941043084
37.5,2192,[129.19921875],36.59464852607709
38.0,2145,[129.19921875],37.04743764172336
38.5,2092,[129.19921875],37.50022675736962
39.0,2152,[129.19921875],37.94140589569161
39.5,2232,[129.19921875],38.39419501133787
40.0,2151,[129.19921875],38.83537414965986
40.5,2196,[129.19921875],39.27655328798186
41.0,2081,[129.19921875],39.7641723356009
41.5,2134,[129.19921875],40.29823129251701
42.0,2053,[129.19921875],40.79746031746032
42.5,2038,[129.19921875],41.26185941043084
43.0,2175,[129.19921875],41.67981859410431
43.5,2163,[129.19921875],42.132607709750566
44.0,2080,[129.19921875],42.63183673469388
44.5,1990,[129.19921875],43.07301587301588
45.0,1995,[129.19921875],43.549024943310656
45.5,2121,[129.19921875],44.02503401360544
46.0,1973,[129.19921875],44.489433106575966
46.5,1889,[129.19921875],44.95383219954648
47.0,1915,[129.19921875],45.40662131519274
47.5,1935,[129.19921875],45.859410430839006
48.0,1900,[129.19921875],46.31219954648526
48.5,1735,[129.19921875],46.77659863945578
49.0,1620,[129.19921875],47.2409977324263
49.5,1727,[129.19921875],47.705396825396825
50.0,1771,[129.19921875],48.15818594104309
50.5,1811,[129.19921875],48.587755102040816
51.0,1609,[129.19921875],49.01732426303855
51.5,1652,[129.19921875],49.52816326530612
52.0,1788,[129.19921875],50.03900226757369
52.5,1821,[129.19921875],50.53823129251701
53.0,1919,[129.19921875],51.03746031746032
53.5,1918,[129.19921875],51.49024943310658
54.0,2204,[129.19921875],51.94303854875283
54.5,2776,[129.19921875],52.41904761904762
55.0,2344,[129.19921875],52.88344671201814
55.5,2239,[129.19921875],53.347845804988665
56.0,2349,[129.19921875],53.78902494331066
56.5,2282,[129.19921875],54.23020408163265
57.0,2316,[129.19921875],54.63655328798186
57.5,2174,[129.19921875],55.11256235827664
58.0,2184,[129.19921875],55.58857142857143
58.5,2116,[129.19921875],56.05297052154195
59.0,2168,[129.19921875],56.51736961451248
59.5,2142,[129.19921875],56.99337868480725
60.0,2170,[129.19921875],57.39972789115646
60.5,2156,[129.19921875],57.85251700680272
61.0,2134,[129.19921875],58.32852607709751
61.5,2212,[129.19921875],58.88580498866213
62.0,2217,[129.19921875],59.350204081632654
62.5,2489,[129.19921875],59.82621315192744
63.0,2734,[129.19921875],60.30222222222222
63.5,2979,[129.19921875],60.75501133786848
64.0,3002,[129.19921875],61.23102040816327
64.5,3295,[129.19921875],61.69541950113378
65.0,3332,[129.19921875],62.148208616780046
65.5,3728,[129.19921875],62.61260770975057
66.0,3996,[129.19921875],63.06539682539682
66.5,4361,[129.19921875],63.54140589569161
67.0,4433,[129.19921875],64.00580498866213
67.5,4757,[129.19921875],64.47020408163266
68.0,4903,[129.19921875],64.93460317460317
68.5,5067,[129.19921875],65.41061224489796
69.0,5538,[129.19921875],65.87501133786849
69.5,5721,[129.19921875],66.32780045351474
70.0,5948,[129.19921875],66.79219954648526
70.5,6010,[129.19921875],67.24498866213152
71.0,5957,[129.19921875],67.73260770975057
71.5,5942,[129.19921875],68.18539682539682
72.0,6132,[129.19921875],68.66140589569162
72.5,6143,[129.19921875],69.11419501133787
73.0,5977,[129.19921875],69.5785941043084
73.5,5790,[129.19921875],70.04299319727892
74.0,6330,[129.19921875],70.50739229024943
74.5,6170,[129.19921875],70.97179138321995
75.0,6078,[129.19921875],71.43619047619048
75.5,6193,[129.19921875],71.88897959183673
76.0,6050,[129.19921875],72.41142857142857
76.5,5924,[129.19921875],72.86421768707483
77.0,5887,[129.19921875],73.32861678004535
77.5,5688,[129.19921875],73.7814058956916
78.0,5603,[129.19921875],74.24580498866213
78.5,5704,[129.19921875],74.68698412698413
79.0,5897,[129.19921875],75.17460317460318
79.5,5577,[129.19921875],75.62739229024943
80.0,5793,[129.19921875],76.10340136054421
80.5,5553,[129.19921875],76.55619047619048
81.0,5351,[129.19921875],77.020589569161
81.5,5299,[129.19921875],77.48498866213151
82.0,5097,[129.19921875],77.94938775510204
82.5,5262,[129.19921875],78.42539682539683
83.0,5268,[129.19921875],78.88979591836734
83.5,5070,[129.19921875],79.34258503401361
84.0,4949,[129.19921875],79.81859410430839
84.5,4849,[129.19921875],80.29460317460317
85.0,4815,[129.19921875],80.75900226757369
85.5,4618,[129.19921875],81.21179138321996
86.0,4947,[129.19921875],81.67619047619047
86.5,4663,[129.19921875],82.140589569161
87.0,4512,[129.19921875],82.61659863945579
87.5,4460,[129.19921875],83.0809977324263
88.0,4423,[129.19921875],83.54539682539682
88.5,4368,[129.19921875],84.00979591836735
89.0,4167,[129.19921875],84.48580498866212
89.5,4207,[129.19921875],84.9385941043084
90.0,3903,[129.19921875],85.41460317460317
90.5,3787,[129.19921875],85.86739229024943
91.0,3792,[129.19921875],86.34340136054422
91.5,3758,[129.19921875],86.78458049886622
92.0,3706,[129.19921875],87.24897959183673
92.5,3492,[129.19921875],87.72498866213152
93.0,3574,[129.19921875],88.21260770975057
93.5,3473,[129.19921875],88.66539682539683
94.0,3243,[129.19921875],89.1414058956916
94.5,3289,[129.19921875],89.5825850340136
95.0,3156,[129.19921875],90.01215419501133
95.5,3095,[129.19921875],90.53460317460318
96.0,3111,[129.19921875],90.9990022675737
96.5,3101,[129.19921875],91.45179138321996
97.0,3008,[129.19921875],91.9045804988662
97.5,2880,[129.19921875],92.36897959183672
98.0,2927,[129.19921875],92.85659863945578
98.5,2895,[129.19921875],93.3209977324263
99.0,2652,[129.19921875],93.75056689342404
99.5,2626,[129.19921875],94.22657596371882
100.0,2650,[129.19921875],94.69097505668934
100.5,2661,[129.19921875],95.15537414965986
101.0,2637,[129.19921875],95.59655328798186
101.5,2537,[129.19921875],96.0609523809524
102.0,2510,[129.19921875],96.4673015873016
102.5,2344,[129.19921875],96.97814058956916
103.0,2447,[129.19921875],97.43092970521542
103.5,2360,[129.19921875],97.9069387755102
104.0,2392,[129.19921875],98.37133786848072
104.5,2243,[129.19921875],98.84734693877552
105.0,2230,[129.19921875],99.3233560090703
105.5,2144,[129.19921875],99.81097505668934
106.0,2177,[129.19921875],100.31020408163263
106.5,2090,[129.19921875],100.7397732426304
107.0,2230,[129.19921875],101.18095238095238
107.5,2053,[129.19921875],101.62213151927438
108.0,1925,[129.19921875],102.10975056689342
108.5,1989,[129.19921875],102.60897959183671
109.0,1908,[129.19921875],103.01532879818596
109.5,1881,[129.19921875],103.53777777777778
110.0,1860,[129.19921875],103.94412698412698
110.5,1928,[129.19921875],104.47818594104308
111.0,1826,[129.19921875],104.88453514739228
111.5,1777,[129.19921875],105.40698412698411
112.0,1746,[129.19921875],105.90621315192745
112.5,1808,[129.19921875],106.3241723356009
113.0,1764,[129.19921875],106.83501133786848
113.5,1713,[129.19921875],107.27619047619048
114.0,1712,[129.19921875],107.75219954648526
114.5,1698,[129.19921875],108.19337868480726
115.0,1642,[129.19921875],108.65777777777778
115.5,1666,[129.19921875],109.11056689342404
116.0,1538,[129.19921875],109.5865759637188
116.5,1632,[129.19921875],110.05097505668934
117.0,1596,[129.19921875],110.5037641723356
117.5,1613,[129.19921875],110.95655328798186
118.0,1611,[129.19921875],111.45578231292517
118.5,1590,[129.19921875],111.90857142857143
119.0,1588,[129.19921875],112.3845804988662
119.5,1489,[129.19921875],112.83736961451248
120.0,1526,[129.19921875],113.301768707483
120.5,1459,[129.19921875],113.77777777777776
121.0,1489,[129.19921875],114.2421768707483
121.5,1434,[129.19921875],114.70657596371882
122.0,1449,[129.19921875],115.1825850340136
122.5,1349,[129.19921875],115.6237641723356
123.0,1446,[129.19921875],116.11138321995465
123.5,1314,[129.19921875],116.5641723356009
124.0,1299,[129.19921875],117.01696145124716
124.5,1272,[129.19921875],117.49297052154196
125.0,1395,[129.19921875],117.9457596371882
125.5,1328,[129.19921875],118.421768707483
126.0,1433,[129.19921875],118.8281179138322
126.5,1394,[129.19921875],119.29251700680273
127.0,1400,[129.19921875],119.74530612244898
127.5,1464,[129.19921875],120.26775510204082
128.0,1581,[129.19921875],120.72054421768708
128.5,1639,[129.19921875],121.20816326530613
129.0,1711,[129.19921875],121.66095238095238
129.5,1777,[129.19921875],122.13696145124716
130.0,1855,[129.19921875],122.61297052154195
130.5,1971,[129.19921875],123.07736961451248
131.0,1953,[129.19921875],123.55337868480726
131.5,2030,[129.19921875],124.00616780045353
132.0,2185,[129.19921875],124.47056689342404
132.5,2187,[129.19921875],124.9465759637188
133.0,2143,[129.19921875],125.3877551020408
133.5,2294,[129.19921875],125.8637641723356
134.0,2331,[129.19921875],126.31655328798186
134.5,2294,[129.19921875],126.81578231292517
135.0,2275,[129.19921875],127.28018140589568
135.5,2317,[129.19921875],127.73297052154194
136.0,2462,[129.19921875],128.19736961451247
136.5,2478,[129.19921875],128.67337868480726
137.0,2372,[129.19921875],129.12616780045352
137.5,2320,[129.19921875],129.57895691609977
138.0,2404,[129.19921875],130.0433560090703
138.5,2242,[129.19921875],130.49614512471655
139.0,2257,[129.19921875],130.97215419501134
139.5,2222,[129.19921875],131.43655328798187
140.0,2236,[129.19921875],131.9009523809524
140.5,2347,[129.19921875],132.37696145124715
141.0,2279,[129.19921875],132.84136054421768
141.5,2288,[129.19921875],133.3057596371882
142.0,2169,[129.19921875],133.75854875283446
142.5,2279,[129.19921875],134.22294784580498
143.0,2201,[129.19921875],134.67573696145124
143.5,2126,[129.19921875],135.11691609977325
144.0,2196,[129.19921875],135.6625850340136
144.5,2221,[129.19921875],136.1037641723356
145.0,2206,[129.19921875],136.57977324263038
145.5,2272,[129.19921875],137.03256235827664
146.0,2198,[129.19921875],137.49696145124716
146.5,2116,[129.19921875],137.9497505668934
147.0,2209,[129.19921875],138.4257596371882
147.5,2059,[129.19921875],138.89015873015873
148.0,2237,[129.19921875],139.35455782312926
148.5,2124,[129.19921875],139.8073469387755
149.0,2055,[129.19921875],140.2833560090703
149.5,2046,[129.19921875],140.73614512471656
150.0,2132,[129.19921875],141.21215419501135
150.5,2106,[129.19921875],141.68816326530612
151.0,2045,[129.19921875],142.15256235827664
151.5,2002,[129.19921875],142.61696145124716
152.0,2026,[129.19921875],143.0813605442177
152.5,1893,[129.19921875],143.55736961451248
153.0,1852,[129.19921875],144.021768707483
153.5,1864,[129.19921875],144.47455782312926
154.0,1839,[129.19921875],144.92734693877551
154.5,1809,[129.19921875],145.35691609977323
155.0,1716,[129.19921875],145.85614512471656
155.5,1782,[129.19921875],146.33215419501133
156.0,1671,[129.19921875],146.79655328798185
156.5,1620,[129.19921875],147.26095238095238
157.0,1604,[129.19921875],147.7253514739229
157.5,1653,[129.19921875],148.18975056689342
158.0,1641,[129.19921875],148.66575963718822
158.5,1565,[129.19921875],149.13015873015874
159.0,1543,[129.19921875],149.59455782312926
159.5,1429,[129.19921875],150.05895691609976
160.0,1445,[129.19921875],150.51174603174604
160.5,1385,[129.19921875],150.9645351473923
161.0,1368,[129.19921875],151.44054421768706
161.5,1355,[129.19921875],151.91655328798186
162.0,1324,[129.19921875],152.3693424036281
162.5,1220,[129.19921875],152.8453514739229
163.0,1382,[129.19921875],153.37941043083902
163.5,1209,[129.19921875],153.78575963718822
164.0,1338,[129.19921875],154.25015873015872
164.5,1261,[129.19921875],154.71455782312924
165.0,1292,[129.19921875],155.13251700680271
165.5,1245,[129.19921875],155.63174603174602
166.0,1191,[129.19921875],156.09614512471654
166.5,1202,[129.19921875],156.56054421768707
167.0,1220,[129.19921875],157.0249433106576
167.5,1171,[129.19921875],157.48934240362811
168.0,1110,[129.19921875],157.94213151927437
168.5,1150,[129.19921875],158.39492063492062
169.0,1126,[129.19921875],158.8825396825397
169.5,1057,[129.19921875],159.35854875283448
170.0,1095,[129.19921875],159.83455782312924
170.5,1046,[129.19921875],160.2873469387755
171.0,992,[129.19921875],160.75174603174602
171.5,1031,[129.19921875],161.21614512471655
172.0,1032,[129.19921875],161.68054421768707
172.5,986,[129.19921875],162.13333333333333
173.0,958,[129.19921875],162.59773242630385
173.5,976,[129.19921875],163.06213151927437
174.0,896,[129.19921875],163.53814058956917
174.5,911,[129.19921875],163.99092970521542
175.0,864,[129.19921875],164.49015873015873
175.5,911,[129.19921875],164.91972789115647
176.0,894,[129.19921875],165.34929705215418
176.5,965,[129.19921875],165.80208616780044
177.0,833,[129.19921875],166.30131519274377
177.5,874,[129.19921875],166.7889342403628
178.0,845,[129.19921875],167.25333333333333
178.5,840,[129.19921875],167.70612244897958
179.0,857,[129.19921875],168.15891156462584
179.5,790,[129.19921875],168.62331065759636
180.0,815,[129.19921875],169.06448979591838
180.5,820,[129.19921875],169.56371882086168
181.0,813,[129.19921875],170.0281179138322
181.5,793,[129.19921875],170.504126984127
182.0,765,[129.19921875],170.92208616780044
182.5,749,[129.19921875],171.3748752834467
183.0,744,[129.19921875],171.88571428571427
183.5,707,[129.19921875],172.3733333333333
184.0,747,[129.19921875],172.8261224489796
184.5,759,[129.19921875],173.2905215419501
185.0,729,[129.19921875],173.75492063492064
185.5,697,[129.19921875],174.23092970521543
186.0,718,[129.19921875],174.68371882086169
186.5,673,[129.19921875],175.1481179138322
187.0,655,[129.19921875],175.61251700680273
187.5,671,[129.19921875],176.07691609977323
188.0,663,[129.19921875],176.55292517006802
188.5,651,[129.19921875],177.00571428571428
189.0,615,[129.19921875],177.4468934240363
189.5,633,[129.19921875],177.92290249433103
190.0,642,[129.19921875],178.38730158730158
190.5,689,[129.19921875],178.8517006802721
191.0,632,[129.19921875],179.29287981859412
191.5,657,[129.19921875],179.78049886621315
192.0,644,[129.19921875],180.24489795918367
192.5,635,[129.19921875],180.72090702947847
193.0,686,[129.19921875],181.185306122449
193.5,686,[129.19921875],181.63809523809525
194.0,719,[129.19921875],182.11410430839
194.5,934,[129.19921875],182.5785034013605
195.0,956,[129.19921875],183.0312925170068
195.5,877,[129.19921875],183.4956916099773
196.0,877,[129.19921875],183.96009070294784
196.5,853,[129.19921875],184.4244897959184
197.0,819,[129.19921875],184.9004988662132
197.5,890,[129.19921875],185.34167800453517
198.0,762,[129.19921875],185.7944671201814
198.5,769,[129.19921875],186.3285260770975
199.0,790,[129.19921875],186.79292517006803
199.5,743,[129.19921875],187.24571428571429
200.0,777,[129.19921875],187.68689342403627
200.5,747,[129.19921875],188.1861224489796
201.0,809,[129.19921875],188.65052154195013
201.5,807,[129.19921875],189.1033106575964
202.0,845,[129.19921875],189.57931972789115
202.5,924,[129.19921875],190.05532879818597
203.0,881,[129.19921875],190.5081179138322
203.5,1018,[129.19921875],190.96090702947845
204.0,1081,[129.19921875],191.43691609977324
204.5,1131,[129.19921875],191.91292517006804
205.0,1262,[129.19921875],192.37732426303856
205.5,1513,[129.19921875],192.84172335600908
206.0,1565,[129.19921875],193.2945124716553
206.5,1501,[129.19921875],193.7705215419501
207.0,1687,[129.19921875],194.23492063492063
207.5,1772,[129.19921875],194.71092970521545
208.0,1876,[129.19921875],195.16371882086167
208.5,1916,[129.19921875],195.6281179138322
209.0,1933,[129.19921875],196.11573696145123
209.5,1928,[129.19921875],196.5336961451247
210.0,2010,[129.19921875],196.99809523809523
210.5,2127,[129.19921875],197.43927437641725
211.0,2150,[129.19921875],197.96172335600903
211.5,2236,[129.19921875],198.43773242630385
212.0,2355,[129.19921875],198.9021315192744
212.5,2334,[129.19921875],199.35492063492063
213.0,2339,[129.19921875],199.8077097505669
213.5,2435,[129.19921875],200.28371882086168
214.0,2684,[129.19921875],200.7481179138322
214.5,2168,[129.19921875],201.21251700680276
215.0,2166,[129.19921875],201.67691609977325
215.5,2124,[129.19921875],202.11809523809524
216.0,2087,[129.19921875],202.59410430839003
216.5,1922,[129.19921875],203.0701133786848
217.0,2026,[129.19921875],203.52290249433108
217.5,1966,[129.19921875],203.99891156462584
218.0,2032,[129.19921875],204.4633106575964
218.5,1950,[129.19921875],204.9277097505669
219.0,1793,[129.19921875],205.3921088435374
219.5,1833,[129.19921875],205.85650793650797
220.0,1793,[129.19921875],206.3092970521542
220.5,1873,[129.19921875],206.785306122449
221.0,1837,[129.19921875],207.23809523809524
221.5,1760,[129.19921875],207.67927437641725
222.0,1749,[129.19921875],208.17850340136056
222.5,1743,[129.19921875],208.64290249433105
223.0,1657,[129.19921875],209.0956916099773
223.5,1672,[129.19921875],209.5833106575964
224.0,1668,[129.19921875],210.0244897959184
224.5,1566,[129.19921875],210.4656689342404
225.0,1581,[129.19921875],210.94167800453516
225.5,1455,[129.19921875],211.41768707482996
226.0,1189,[129.19921875],211.88208616780045
226.5,718,[129.19921875],212.32326530612244
227.0,669,[129.19921875],212.84571428571428
227.5,487,[129.19921875],213.2985034013605
228.0,334,[129.19921875],213.7861224489796
228.5,189,[129.19921875],214.23891156462585
229.0,170,[129.19921875],214.68009070294784
229.5,134,[129.19921875],215.1096598639456
230.0,101,[129.19921875],215.62049886621315
230.5,74,[129.19921875],216.0732879818594
231.0,54,[129.19921875],216.5144671201814
231.5,32,[129.19921875],217.00208616780048
232.0,33,[129.19921875],217.46648526077095
232.5,18,[129.19921875],217.94249433106572
233.0,9,[129.19921875],218.40689342403627
233.5,4,[129.19921875],218.88290249433103
234.0,5,[129.19921875],219.3473015873016
234.5,3,[129.19921875],219.8117006802721
235.0,3,[129.19921875],220.2644897959184
235.5,4,[129.19921875],220.7288888888889
236.0,4,[129.19921875],221.20489795918368
237.0,1,[129.19921875],221.6692970521542
237.5,2,[129.19921875],222.1220861678005
238.0,3,[129.19921875],222.58648526077096
