Second,Count,Tempo (BPM),Beat Times (s)
0.0,342,[99.38401442],0.0812698412698412
0.5,699,[99.38401442],0.6733786848072563
1.0,852,[99.38401442],1.3235374149659864
1.5,1039,[99.38401442],1.9969160997732427
2.0,1111,[99.38401442],2.647074829931973
2.5,1058,[99.38401442],3.308843537414966
3.0,1107,[99.38401442],3.924172335600907
3.5,1108,[99.38401442],4.527891156462585
4.0,1192,[99.38401442],5.340589569160998
4.5,1185,[99.38401442],5.944308390022676
5.0,1273,[99.38401442],6.559637188208617
5.5,1295,[99.38401442],7.163356009070295
6.0,1375,[99.38401442],7.778684807256236
6.5,1294,[99.38401442],8.579773242630386
7.0,1374,[99.38401442],9.195102040816328
7.5,1530,[99.38401442],9.798820861678005
8.0,1677,[99.38401442],10.414149659863943
8.5,1901,[99.38401442],11.017868480725625
9.0,2099,[99.38401442],11.656417233560092
9.5,2363,[99.38401442],12.434285714285714
10.0,2791,[99.38401442],13.038004535147392
10.5,3054,[99.38401442],13.653333333333334
11.0,3065,[99.38401442],14.233832199546486
11.5,3226,[99.38401442],15.046530612244895
12.0,3382,[99.38401442],15.685079365079366
12.5,3695,[99.38401442],16.288798185941044
13.0,3790,[99.38401442],16.89251700680272
13.5,3978,[99.38401442],17.507845804988662
14.0,3619,[99.38401442],18.11156462585034
14.5,3555,[99.38401442],18.889433106575964
15.0,3587,[99.38401442],19.52798185941043
15.5,3459,[99.38401442],20.340680272108845
16.0,3550,[99.38401442],20.94439909297052
16.5,3558,[99.38401442],21.559727891156463
17.0,4004,[99.38401442],22.16344671201814
17.5,4840,[99.38401442],22.77877551020408
18.0,5007,[99.38401442],23.38249433106576
18.5,4865,[99.38401442],23.939773242630384
19.0,4654,[99.38401442],24.58993197278912
19.5,4626,[99.38401442],25.205260770975052
20.0,4454,[99.38401442],26.006349206349206
20.5,4094,[99.38401442],26.61006802721089
21.0,3883,[99.38401442],27.237006802721087
21.5,4706,[99.38401442],27.840725623582767
22.0,6007,[99.38401442],28.444444444444443
22.5,6386,[99.38401442],29.01333333333333
23.0,7054,[99.38401442],29.547392290249437
23.5,7774,[99.38401442],30.08145124716553
24.0,8128,[99.38401442],30.68517006802721
24.5,7851,[99.38401442],31.288888888888888
25.0,7364,[99.38401442],31.880997732426305
25.5,7609,[99.38401442],32.496326530612244
26.0,7937,[99.38401442],33.10004535147392
26.5,8099,[99.38401442],33.66893424036281
27.0,8293,[99.38401442],34.33070294784581
27.5,8462,[99.38401442],34.93442176870748
28.0,8391,[99.38401442],35.7471201814059
28.5,8469,[99.38401442],36.35083900226758
29.0,8326,[99.38401442],36.96616780045351
29.5,8535,[99.38401442],37.56988662131519
30.0,8273,[99.38401442],38.17360544217687
30.5,8103,[99.38401442],38.73088435374149
31.0,7916,[99.38401442],39.2649433106576
31.5,7737,[99.38401442],39.7990022675737
32.0,7341,[99.38401442],40.41433106575964
32.5,6711,[99.38401442],41.00643990929705
33.0,6429,[99.38401442],41.62176870748299
33.5,6811,[99.38401442],42.22548752834467
34.0,6512,[99.38401442],42.84081632653061
34.5,6354,[99.38401442],43.45614512471656
35.0,6279,[99.38401442],44.05986394557823
35.5,6439,[99.38401442],44.66358276643991
