Second,Count,0,1,2,3,4,5,6,7,8,9,10,11
20.0,3524,0.5463288,0.43653086,0.37499043,0.17894849,0.0929056,0.11022825,0.09762094,0.10272641,0.18005109,0.3478293,0.5374477,0.5468424
20.5,3195,0.60432386,0.4161862,0.23469566,0.11231508,0.07882869,0.11033506,0.100256085,0.11650882,0.17298685,0.28364828,0.4935319,0.528713
21.0,2921,0.7124465,0.6360221,0.44149378,0.30259994,0.215111,0.1941073,0.18796168,0.19659115,0.23187338,0.32332718,0.5725334,0.63617176
21.5,3863,1.0,0.56015354,0.16740532,0.018384632,0.010815278,0.004878582,0.01319785,0.048061766,0.022838904,0.030681435,0.12335419,0.44147253
22.0,4796,0.5787027,0.50353664,0.43307024,0.3600678,0.23550238,0.17065863,0.23374881,0.37384534,0.40326083,0.48167846,0.64220387,0.6200907
22.5,4678,0.18845609,0.10485195,0.08333822,0.07563878,0.12133605,0.2802864,0.36639565,0.48654822,0.50208706,0.5591725,0.662407,0.44590658
23.0,3913,0.56027555,0.52703774,0.5569773,0.47770575,0.47388077,0.8236038,0.6888404,0.56836826,0.60901874,0.73989904,0.90391344,0.7641033
23.5,3849,0.472525,0.5191835,0.5923922,0.45988727,0.42036948,0.55746484,0.50000006,0.42392758,0.35843688,0.40283766,0.4313174,0.4072814
24.0,3759,0.38295445,0.25906372,0.1960388,0.13723849,0.22535941,0.7151565,0.4137566,0.24486484,0.07724224,0.04764292,0.0512493,0.082443714
24.5,3728,0.025393663,0.06460502,0.32633993,0.18754505,0.0764187,0.050623164,0.14627734,0.7559286,0.50741327,0.22101633,0.045730107,0.027198292
25.0,4928,0.0625384,0.039436664,0.030761093,0.039804272,0.25361082,0.97455364,0.49564663,0.06762594,0.028199978,0.050918065,0.04320902,0.03751952
25.5,4760,0.13430336,0.113553144,0.09288501,0.051107656,0.16519171,0.8856048,0.42905787,0.14391021,0.09883301,0.07426943,0.04805179,0.040482864
26.0,4370,0.24640733,0.20265621,0.32051894,0.17002015,0.24862581,0.5029797,0.54662997,0.8920986,0.50108206,0.32037303,0.39930043,0.33406347
26.5,4167,0.4003331,0.22133829,0.16866726,0.11973424,0.15887445,0.36096168,0.2826056,0.2494362,0.33995065,0.60106754,1.0,0.82072234
27.0,4819,0.4013348,0.15431853,0.08202695,0.095239,0.12284141,0.1892394,0.14906578,0.19000943,0.21716627,0.3993313,0.8359769,0.6993816
27.5,4453,0.81432396,0.6213199,0.3243105,0.13827464,0.09629216,0.02792959,0.053308655,0.15975009,0.11823538,0.11329028,0.15229893,0.33841658
28.0,4970,0.5913861,0.44288838,0.34421897,0.3650156,0.27396014,0.15890393,0.2018017,0.32435578,0.38181376,0.49789938,0.70184314,0.6133745
28.5,4704,0.57287174,0.53490686,0.59160435,0.23304352,0.06690418,0.07290568,0.06500101,0.08072109,0.13251358,0.33417085,0.26400462,0.33779094
29.0,4760,0.655525,0.4909364,0.3843132,0.27233943,0.2364097,0.4082164,0.35840282,0.35272148,0.5135199,0.74648607,0.9761743,0.8890668
29.5,4856,0.4139291,0.37217268,0.46603984,0.32414523,0.2115683,0.27246028,0.122305594,0.072921515,0.07650242,0.18218069,0.15907961,0.18648434
30.0,5004,0.22058533,0.16013356,0.12984814,0.12771192,0.23745559,0.6855601,0.57126266,0.40211248,0.31760493,0.38786316,0.31224567,0.19193913
30.5,5010,0.10524391,0.07857489,0.08238688,0.06956831,0.103509694,0.22681564,0.21059178,0.33094865,0.2916922,0.39267412,0.7217953,0.37451354
31.0,5485,0.71755636,0.2900546,0.027427427,0.015060172,0.028376453,0.051377684,0.034026433,0.030061942,0.02733004,0.07503761,0.3183168,0.38541186
31.5,6118,0.5132487,0.49556798,0.5707881,0.28295857,0.1297383,0.21689343,0.15245995,0.10924058,0.14418574,0.16229536,0.2127865,0.21883126
32.0,5926,0.4913073,0.21995477,0.11850317,0.091842294,0.1236146,0.25171232,0.17829181,0.14325218,0.2133275,0.42939034,0.7733646,0.61041355
32.5,5269,0.08158676,0.039126243,0.037160203,0.039327975,0.13637798,0.28989303,0.25673136,0.5059529,0.28008446,0.16911544,0.33634755,0.18342552
33.0,5354,0.47467032,0.32665163,0.30906352,0.41062745,0.31483018,0.3268806,0.27759418,0.23889795,0.22862181,0.31220725,0.579304,0.51067233
33.5,5239,0.7405606,0.54878753,0.12910858,0.013611271,0.004677539,0.0030625674,0.0063521285,0.022294525,0.011417378,0.019272802,0.112294175,0.269018
34.0,4959,0.43522578,0.27942064,0.28472123,0.41812786,0.31726262,0.1509716,0.21629779,0.38252532,0.34711322,0.4800581,0.7812395,0.50355643
34.5,4827,0.18698388,0.16882764,0.18974328,0.1341269,0.07875638,0.17013718,0.19678855,0.36061078,0.32894593,0.43099928,0.80893415,0.44461095
35.0,5451,0.75168663,0.6805258,0.6356316,0.45776984,0.33119223,0.65136015,0.549124,0.4686611,0.61814505,0.80783296,0.9267146,0.8362385
35.5,4924,0.072971985,0.043524582,0.04354519,0.07779842,0.2393538,0.3407087,0.30243683,0.45236576,0.23930149,0.17399085,0.2979346,0.18466087
36.0,3857,0.4459419,0.37727177,0.3240758,0.4394987,0.33811453,0.33528572,0.3213776,0.29548264,0.26285875,0.3015171,0.5144643,0.54462516
36.5,3240,0.7593111,0.57951057,0.14151932,0.01101841,0.0030771762,0.002591894,0.0051860805,0.01647408,0.008459474,0.015914025,0.07153924,0.22841077
37.0,3175,0.47657147,0.40832156,0.43368548,0.52417123,0.4153666,0.23290516,0.2707019,0.3769256,0.41362217,0.56959814,0.818601,0.5821942
37.5,3185,0.16071007,0.08545423,0.07529966,0.06124024,0.045370393,0.087471575,0.06307275,0.055690676,0.13476735,0.39970088,1.0,0.5708073
38.0,3120,0.35193977,0.2061257,0.1905682,0.14923984,0.10199881,0.2069102,0.14799647,0.11682822,0.29358676,0.56168973,1.0,0.79504377
38.5,3067,0.3952467,0.3695622,0.4207454,0.3937091,0.38263485,0.70693755,0.4881175,0.27550617,0.35258344,0.5774456,0.9919034,0.75934017
39.0,3030,0.5869083,0.552809,0.6124406,0.58178914,0.51918805,0.5423157,0.48524758,0.45513836,0.49360093,0.6356839,0.82056004,0.77163637
39.5,3081,0.75186515,0.7623643,0.8615028,0.73672473,0.5744391,0.546805,0.6025346,0.65636617,0.5018804,0.5343681,0.5806742,0.65526175
40.0,2996,0.56139606,0.6283517,0.8899674,0.6591016,0.4615008,0.4407117,0.47386953,0.5509643,0.53478533,0.47645086,0.54058015,0.5826172
40.5,2843,0.75245863,0.7564299,0.7516844,0.5966311,0.52846515,0.50031877,0.39431238,0.36305273,0.35946837,0.41974965,0.55888057,0.66654074
41.0,2846,0.61664134,0.6604407,0.6865396,0.5707651,0.45601952,0.42297444,0.4663545,0.6753012,0.6609222,0.52258223,0.51018625,0.55202276
41.5,2803,0.6598415,0.5899498,0.63393176,0.64515704,0.6615815,0.7297758,0.5488374,0.49341455,0.46149015,0.48042536,0.5224146,0.63066715
42.0,2719,0.5486477,0.51720107,0.7070138,0.64798903,0.50615937,0.5111254,0.5227138,0.7170077,0.6220571,0.45362452,0.39055613,0.4598842
42.5,2613,0.4577151,0.462019,0.5051399,0.5549512,0.5696062,0.6020779,0.6711309,0.8209875,0.80711275,0.66527957,0.5248697,0.43071717
43.0,2613,0.49679258,0.43694335,0.4421415,0.45818093,0.4724744,0.55865943,0.58201295,0.69154257,0.6987203,0.53977853,0.525171,0.49798086
43.5,2571,0.5404285,0.56714815,0.6373616,0.4952734,0.39451846,0.40620023,0.42775163,0.6687493,0.68085754,0.46095613,0.4450056,0.47992343
44.0,2470,0.6412656,0.63444793,0.6076368,0.56353575,0.5047152,0.48790196,0.5338794,0.78479075,0.76688313,0.5629997,0.538558,0.6092507
44.5,2433,0.5822956,0.47124565,0.43730238,0.42484236,0.4073797,0.4219371,0.48460206,0.6859192,0.72569776,0.55605245,0.49351537,0.48268136
45.0,2444,0.4981484,0.5102729,0.5612381,0.58039415,0.566808,0.566445,0.53366345,0.7518901,0.7248083,0.61571234,0.611984,0.50705534
45.5,2562,0.43481633,0.420105,0.43996683,0.4874886,0.44871464,0.4089905,0.41711804,0.5965577,0.7277241,0.7092701,0.68397367,0.5103918
46.0,2448,0.4641198,0.5195219,0.6464867,0.58167887,0.4414876,0.46286786,0.46699658,0.6427924,0.6264368,0.49557784,0.5187039,0.48170164
46.5,2406,0.52772444,0.57802963,0.7541567,0.56223154,0.41953903,0.35643056,0.42925084,0.5145972,0.47956303,0.47230604,0.4763932,0.5541638
47.0,2442,0.6758633,0.6439559,0.60917336,0.56795025,0.5334666,0.5359749,0.509431,0.62461185,0.7375745,0.7114358,0.66020733,0.6457054
47.5,2396,0.6412989,0.6582871,0.6662037,0.7323675,0.78442925,0.7680141,0.65202177,0.5968674,0.607641,0.630235,0.62405944,0.60115814
48.0,2471,0.46996868,0.54789114,0.6235863,0.602346,0.55832464,0.6497752,0.65815514,0.7628991,0.6871605,0.45107043,0.42816955,0.43822795
48.5,2451,0.3999868,0.4073344,0.45246652,0.49340877,0.43582156,0.49324802,0.4693074,0.47074136,0.46064648,0.46002778,0.47553235,0.42168027
49.0,2428,0.5154967,0.5430068,0.6077871,0.618091,0.5820695,0.58940685,0.6229872,0.8046672,0.84379554,0.6913424,0.6351868,0.5258483
49.5,2354,0.5591969,0.5118292,0.60959184,0.65744776,0.4207768,0.38586143,0.40889838,0.5540982,0.662066,0.5385566,0.58592343,0.59759825
50.0,2345,0.7055016,0.6789138,0.6511351,0.5998942,0.55225223,0.51626253,0.50883734,0.6974032,0.7104928,0.63833904,0.69948435,0.7086116
50.5,2339,0.45333698,0.40478504,0.49582884,0.7028999,0.48745707,0.38418576,0.41601723,0.5265417,0.6372458,0.52729803,0.42291704,0.37960777
51.0,2315,0.55949837,0.583081,0.802673,0.86471194,0.6110794,0.5487888,0.48421004,0.5386965,0.663686,0.49985433,0.539691,0.49988717
51.5,2436,0.58407104,0.6005674,0.72105587,0.6749287,0.5243897,0.4941202,0.5739904,0.6444649,0.47642505,0.4617864,0.5072478,0.52413046
52.0,2394,0.42697078,0.46490797,0.63234425,0.56716365,0.46686557,0.3959268,0.4548415,0.61453694,0.5474171,0.46838787,0.46625057,0.44562757
52.5,2252,0.5866142,0.7333659,0.7444229,0.49570358,0.37715465,0.39893484,0.48455822,0.47551835,0.4340132,0.41481164,0.4586996,0.49384832
53.0,2203,0.5679549,0.64146405,0.6774462,0.61039454,0.47588447,0.4186141,0.46817425,0.5653449,0.59085095,0.46658835,0.5490385,0.59057707
53.5,2093,0.5862521,0.6448948,0.7614966,0.76236165,0.658061,0.701968,0.52331555,0.47180974,0.51606643,0.564471,0.5642025,0.5331205
54.0,2168,0.63722306,0.65850145,0.6475899,0.5762519,0.5711122,0.5725917,0.6198345,0.70330054,0.64581424,0.6127682,0.50778747,0.50730157
54.5,2134,0.44422984,0.50097233,0.59193426,0.6658412,0.702678,0.71501637,0.72104394,0.7150236,0.6403421,0.60107464,0.533386,0.43988538
55.0,2074,0.52169085,0.5105633,0.5572428,0.5855409,0.5883707,0.65386367,0.6191792,0.72047746,0.76887965,0.63397926,0.6162903,0.53313524
55.5,2145,0.4863509,0.5416109,0.66609144,0.47094333,0.3722142,0.3934453,0.44395477,0.64314675,0.6183441,0.4412158,0.40721184,0.444952
56.0,2082,0.80436105,0.7960709,0.72104144,0.6448174,0.62910527,0.6548862,0.6359582,0.6656646,0.60155827,0.5657823,0.6482252,0.7321877
56.5,2044,0.5718494,0.55916655,0.58019733,0.5864805,0.5491844,0.5398491,0.5340683,0.6887411,0.7366153,0.6214394,0.59277934,0.5558514
57.0,2040,0.61372656,0.65561974,0.6700486,0.66123885,0.66277236,0.69040257,0.7390912,0.7256075,0.6335064,0.6478782,0.7777401,0.6726005
57.5,2152,0.48883212,0.510331,0.6967463,0.6078407,0.43235806,0.42866418,0.44190446,0.54509413,0.4909004,0.46721628,0.6104011,0.6412941
58.0,2354,0.49962714,0.49086434,0.51526195,0.52099013,0.46117994,0.49923858,0.5490598,0.6617607,0.70529324,0.6360695,0.5872418,0.5098009
58.5,2421,0.4732716,0.41334844,0.62088126,0.69548565,0.38673565,0.26680258,0.31182286,0.52065927,0.48008525,0.31181374,0.33817285,0.48105294
59.0,2513,0.6849966,0.6997048,0.7502078,0.73583835,0.5949681,0.5074507,0.44588578,0.4914439,0.5129297,0.5387958,0.5801877,0.65359
59.5,2840,0.56814,0.6601307,0.713821,0.6158659,0.5942506,0.58167756,0.61344725,0.692967,0.5903287,0.59405273,0.5717602,0.53694004
60.0,4143,0.45233497,0.47624353,0.5013347,0.64159477,0.79327375,0.56649166,0.53392786,0.61770976,0.5699452,0.47119984,0.45397332,0.4321805
60.5,4002,0.45233357,0.44574082,0.5486329,0.5685958,0.59209317,0.6746832,0.5795374,0.778899,0.59005207,0.5263468,0.5894098,0.6061234
61.0,3519,0.58744425,0.57216775,0.60344535,0.6065459,0.6445996,0.6809611,0.68763673,0.75381815,0.74946517,0.6372217,0.64036155,0.5845104
61.5,3120,0.5390374,0.5778242,0.6529102,0.5956635,0.40167236,0.3776765,0.4457757,0.5193804,0.5954336,0.6133295,0.64330596,0.58384585
62.0,2833,0.6237823,0.6790674,0.71103865,0.6939157,0.6090329,0.54288805,0.56617296,0.53830147,0.497418,0.5003223,0.5517693,0.5812095
62.5,2829,0.7011384,0.6712528,0.68507546,0.6336981,0.62088937,0.6199364,0.5517943,0.6096706,0.63500273,0.50694674,0.58613664,0.70925575
63.0,2947,0.44361967,0.50550294,0.5896123,0.6210714,0.4638274,0.47469446,0.55079,0.58645713,0.6443163,0.5929221,0.46352324,0.42929423
63.5,2711,0.6700768,0.7234943,0.7962606,0.79859596,0.64858305,0.62429196,0.67013735,0.76525676,0.5912965,0.5736099,0.63249445,0.65983653
64.0,2648,0.71352273,0.80533564,0.85697025,0.7645159,0.6781076,0.7436165,0.71146107,0.797268,0.7325754,0.6787814,0.7527805,0.6984167
64.5,2651,0.614228,0.84948534,0.59155196,0.455321,0.45116398,0.37562007,0.30160046,0.31674197,0.40211642,0.492048,0.47150746,0.46502638
65.0,2691,0.92440796,0.8836472,0.7955023,0.70512104,0.6906967,0.7520588,0.58241844,0.5240942,0.5897915,0.71203715,0.9188268,0.9370751
65.5,2718,0.5092414,0.47525463,0.4932208,0.48274806,0.55956954,0.8180714,0.5380969,0.39595476,0.43658638,0.6109337,0.7840431,0.60177535
66.0,2671,0.55361694,0.5737189,0.5548662,0.53839827,0.55771464,0.6136085,0.5846583,0.53135246,0.57898974,0.72932905,0.6889784,0.5805231
66.5,2679,0.36316797,0.42320812,0.54216576,0.52028596,0.5395806,0.88777465,0.6864746,0.4859622,0.41211316,0.4188403,0.56063765,0.46505308
67.0,2670,0.38267,0.3292065,0.38089117,0.31125745,0.3182861,0.3785296,0.29793572,0.29302627,0.38764942,0.5430205,0.9690294,0.72390217
67.5,2655,0.55971617,0.48422796,0.48943982,0.3642742,0.35578743,0.4992464,0.36618182,0.2975961,0.40565228,0.56785667,0.95874256,0.81701493
68.0,2427,0.610554,0.5560274,0.55651,0.45440218,0.4608652,0.74927616,0.538345,0.35039523,0.41811436,0.5334471,0.7528525,0.71378326
68.5,2188,0.53709435,0.5623504,0.65644836,0.58909583,0.5842279,0.6980155,0.59647286,0.69131124,0.5563903,0.5127976,0.5007561,0.48141032
69.0,2185,0.59016263,0.64659816,0.77234936,0.73556244,0.7321697,0.77415615,0.71285224,0.6434748,0.6169033,0.73104095,0.6894928,0.5923513
69.5,1996,0.4166354,0.37044284,0.38825092,0.36081436,0.41046363,0.6509945,0.4682042,0.4099084,0.42730552,0.5553057,0.81905895,0.64904493
70.0,1975,0.51601034,0.46800697,0.54121417,0.4553275,0.46488145,0.63884264,0.5043681,0.45169485,0.5227942,0.65381616,0.91358745,0.73255116
70.5,2019,0.5806048,0.5040658,0.49937877,0.36363858,0.32282037,0.39741626,0.31011006,0.32761914,0.4616692,0.6154959,0.9878582,0.8173162
71.0,2005,0.58509827,0.54388815,0.5905743,0.46590117,0.45920634,0.71209323,0.46742648,0.36615324,0.50738853,0.6044484,0.90984124,0.7649585
71.5,1891,0.5604204,0.6196862,0.7591446,0.68057793,0.6468215,0.74891084,0.62850887,0.7145599,0.5680119,0.54223967,0.52029806,0.5023552
72.0,2057,0.4985485,0.537126,0.6468918,0.6170963,0.573901,0.6189825,0.61897415,0.6799147,0.6497606,0.6755031,0.5205556,0.45028314
72.5,1938,0.44653285,0.4550716,0.5540444,0.5459963,0.5679671,0.67427635,0.57970124,0.5284558,0.5000545,0.6384391,0.8938328,0.63325554
73.0,1825,0.4804022,0.46262076,0.4828047,0.50204426,0.5383293,0.6053594,0.5065542,0.45195186,0.455234,0.58261824,0.8576618,0.6238195
73.5,1882,0.21397968,0.1968812,0.24682036,0.17231697,0.23228703,0.71077865,0.32925698,0.16513237,0.21726336,0.31699198,0.6684866,0.42459345
74.0,1885,0.49857286,0.47526553,0.5291025,0.41387504,0.4419702,0.73381037,0.4563364,0.38365066,0.4116994,0.5230719,0.7336079,0.6087134
74.5,1726,0.36358604,0.45391935,0.60715485,0.4267391,0.26405403,0.36059314,0.22788124,0.1687964,0.16990699,0.21459503,0.2261521,0.23458709
75.0,1413,0.026061136,0.036847454,0.049442656,0.03938866,0.21504661,0.89423025,0.5257093,0.13811356,0.033938736,0.017065356,0.03518879,0.020132365
75.5,1958,0.005549205,0.020049967,0.14301963,0.07389442,0.010756657,0.024192048,0.19657402,0.9315927,0.49570546,0.05540597,0.034946036,0.018852524
76.0,2302,0.10604461,0.09773568,0.117529735,0.085667565,0.12315639,0.34310153,0.36325666,0.5741284,0.3625475,0.2732154,0.49707502,0.28913224
76.5,1542,0.02869615,0.017095199,0.013998443,0.030276781,0.22271314,0.88438994,0.487994,0.14924416,0.06758377,0.02784049,0.034461897,0.029355606
77.0,1045,0.34551886,0.21216924,0.17134929,0.13150375,0.14409134,0.33126792,0.32349783,0.51673186,0.49015298,0.4981233,0.75693476,0.64237875
77.5,1193,0.4356517,0.34723526,0.3466915,0.33203766,0.4942142,0.8584263,0.6685929,0.5187671,0.47896388,0.57388747,0.7571787,0.65794754
78.0,1364,0.24455443,0.2163235,0.30937743,0.3551053,0.41280726,0.7743013,0.51138467,0.3003574,0.31287944,0.4114969,0.5991371,0.45651647
78.5,2305,0.6846526,0.538848,0.35598612,0.351461,0.27823046,0.15287375,0.17113926,0.3198665,0.24473739,0.22208118,0.37409556,0.4516169
79.0,4332,0.5640452,0.34862268,0.31650937,0.3753801,0.28630415,0.16345005,0.20506823,0.33394262,0.34928596,0.44420335,0.69932425,0.6445004
79.5,4656,0.54391295,0.5735245,0.6021915,0.2674895,0.07432308,0.08247123,0.09616914,0.13689117,0.1871762,0.43252635,0.3525281,0.36515066
80.0,4957,0.44437018,0.26096442,0.23038203,0.1666185,0.1821474,0.33512893,0.25716585,0.21525647,0.38186797,0.64077145,1.0,0.8435237
80.5,5034,0.5259617,0.47358042,0.43715575,0.3577421,0.39620617,0.67488116,0.54899806,0.43483353,0.48671666,0.62531674,0.8661316,0.7359245
81.0,4091,0.20909901,0.2568325,0.3925208,0.34704944,0.34338427,0.6953555,0.4247878,0.21911632,0.20819458,0.2152199,0.17012848,0.15037386
81.5,4233,0.005353889,0.011226645,0.0374437,0.016239319,0.010514111,0.022755826,0.19040456,0.7125755,0.5220933,0.32770061,0.12836775,0.01444011
82.0,3893,0.013526258,0.033467226,0.18222451,0.14450206,0.09442656,0.17336975,0.22601995,0.48933867,0.36056873,0.35528004,0.19053817,0.024175422
82.5,3439,0.33423698,0.4207107,0.49264652,0.32072547,0.2982984,0.5400441,0.42535472,0.2803673,0.29550722,0.37407205,0.44229215,0.3296133
83.0,3362,0.5054109,0.42748907,0.42690367,0.15400012,0.044362556,0.07446503,0.09345723,0.07119642,0.15874377,0.45351812,0.46855626,0.45161426
83.5,4141,0.58659106,0.42720422,0.27945888,0.15088494,0.07070694,0.062009536,0.05143385,0.07125754,0.11471655,0.2170071,0.42576438,0.483167
84.0,4347,0.59677774,0.57617927,0.47981519,0.38208672,0.30493316,0.32246655,0.30516294,0.3015251,0.3327717,0.4288676,0.6871825,0.6686957
84.5,3448,1.0,0.591888,0.19083764,0.02577763,0.013484623,0.0059159393,0.011527753,0.03732669,0.02194326,0.03420355,0.13301751,0.4559335
85.0,3008,0.75396204,0.5980697,0.4363819,0.33473057,0.2071625,0.13817407,0.20205262,0.34370422,0.33894104,0.369265,0.43769875,0.5248069
85.5,3228,0.1482356,0.045003626,0.025201121,0.027377112,0.06614995,0.16087873,0.25713465,0.3839657,0.40711287,0.49267977,0.6977554,0.4769
86.0,4146,0.23061061,0.24652763,0.23969047,0.22834146,0.30618125,0.6307554,0.8806163,0.49681583,0.27586126,0.2852144,0.337449,0.2794546
86.5,4279,0.49407333,0.46901664,0.32181114,0.27233458,0.30811638,0.40305853,0.49276388,0.42794535,0.2617011,0.30763978,0.48318937,0.45072144
87.0,4223,0.405372,0.3200957,0.30893588,0.19887176,0.231082,0.7143871,0.36257967,0.059502367,0.042117465,0.10706257,0.08288887,0.093304045
87.5,3927,0.025774384,0.078686595,0.3076793,0.17886488,0.079938725,0.054413307,0.16543904,0.75713545,0.49981916,0.21824501,0.048374724,0.026735796
88.0,2707,0.049333595,0.051271573,0.12814239,0.07026104,0.21145865,0.79907304,0.49230456,0.2621214,0.07596733,0.035724256,0.04049797,0.03267963
