Second,Count,0,1,2,3,4,5,6,7,8,9,10,11
8.0,605,0.5599394,0.37093666,0.22986124,0.22096583,0.20072787,0.16065307,0.3168768,0.4951665,0.729205,0.69076955,0.3269804,0.38904318
8.5,563,0.6757388,0.46074003,0.27778986,0.29028141,0.23096712,0.14734721,0.31724665,0.4990821,0.67605215,0.6232421,0.29870033,0.43633413
9.0,617,0.55424523,0.38869923,0.16885075,0.09513614,0.07061129,0.11129048,0.32698283,0.5475846,0.79396623,0.7504009,0.33355647,0.37915522
9.5,603,0.7766081,0.5416193,0.37081978,0.37908754,0.35967594,0.24355274,0.30022818,0.38681284,0.547745,0.49054918,0.26846024,0.4893638
10.0,661,0.6131622,0.4442621,0.3171449,0.3501394,0.25745887,0.2098683,0.36669052,0.5224174,0.67658556,0.60121477,0.28093675,0.39428222
10.5,720,0.5538222,0.74668396,0.5356369,0.5057145,0.44891566,0.6104716,0.4370519,0.3186463,0.5544303,0.34361747,0.12590212,0.276772
11.0,710,0.3386133,0.73120147,0.5312322,0.4930317,0.35231602,0.57228595,0.3122924,0.14571443,0.35569865,0.17702536,0.03066193,0.11871051
11.5,823,0.2963012,0.73784775,0.5210212,0.3801769,0.33847025,0.61559236,0.29786947,0.13436691,0.353873,0.13576311,0.013555589,0.08978082
12.0,833,0.3894183,0.9447268,0.6022759,0.3118131,0.2500169,0.4678074,0.22829083,0.1225227,0.3298443,0.12642288,0.013870769,0.120313436
12.5,933,0.2942835,0.6614075,0.49153316,0.48366985,0.40350997,0.67430526,0.37230128,0.18084162,0.40173495,0.16939689,0.03260913,0.10549553
13.0,1011,0.0889207,0.23568726,0.5317336,0.8492424,0.49283397,0.16164613,0.2486491,0.62723744,0.47800556,0.13488567,0.17138816,0.08761932
13.5,1118,0.009057721,0.043609276,0.4185358,0.8620365,0.48361427,0.12120653,0.28511143,0.69363075,0.32620156,0.06303227,0.13155271,0.054439634
14.0,1193,0.014069787,0.040063784,0.38402003,0.7621231,0.39916682,0.07110326,0.23031448,0.6366597,0.5046297,0.15645519,0.3354887,0.15054418
14.5,1333,0.006849082,0.038951885,0.43572536,0.8912584,0.57834566,0.09174127,0.2034337,0.5971847,0.46989822,0.09791079,0.1455781,0.061489616
15.0,1513,0.021686936,0.040394045,0.37301707,0.76256937,0.4152288,0.08916233,0.29467887,0.766361,0.4350722,0.09546586,0.1712904,0.074481435
15.5,1600,0.0978402,0.055564605,0.22245494,0.56865907,0.5131119,0.63646716,0.3756108,0.38790795,0.7709794,0.29731032,0.0586514,0.046061203
16.0,1872,0.09496904,0.04657146,0.16729522,0.5205631,0.38530302,0.5789441,0.32993323,0.25335816,0.6531163,0.3071911,0.022387594,0.027878016
16.5,2089,0.09137957,0.041482233,0.13973165,0.47095644,0.45657414,0.77595323,0.39717045,0.25347507,0.6699728,0.2689411,0.01699424,0.02622061
17.0,2252,0.1557321,0.09978723,0.15466471,0.33520538,0.34437904,0.52567214,0.3032669,0.33219314,0.82333577,0.38631478,0.08503763,0.08785902
17.5,2650,0.2976785,0.2153828,0.24816857,0.47549418,0.531702,0.81129295,0.47465312,0.34562212,0.70993954,0.36662492,0.15316965,0.17147341
18.0,2956,0.3208371,0.18544187,0.28855136,0.62983906,0.5245607,0.656033,0.43086386,0.37832922,0.7222601,0.3499045,0.17308623,0.1582891
18.5,2939,0.4122257,0.36193866,0.4175841,0.5719384,0.5000415,0.5483231,0.43989527,0.48003098,0.8229617,0.51840496,0.3153743,0.29642093
19.0,2928,0.29580078,0.22394915,0.29811367,0.4430628,0.42202488,0.49380887,0.35668367,0.49893263,0.9302588,0.5260756,0.18945414,0.16159762
19.5,2874,0.4352969,0.33477095,0.4230504,0.58069193,0.5710735,0.7131313,0.56290203,0.46168348,0.6563192,0.44251943,0.3085252,0.29379424
20.0,2777,0.537798,0.39844492,0.35466096,0.54581636,0.33150643,0.24599203,0.22232383,0.27393907,0.39284533,0.26915103,0.2762571,0.3431923
20.5,2649,0.041294675,0.05422967,0.27300388,0.7896088,0.28655425,0.024801766,0.049220547,0.12625106,0.039009534,0.15929572,0.5868158,0.1303461
21.0,2614,0.64065105,0.51144254,0.5543678,0.7722311,0.47711554,0.263193,0.3294693,0.41143152,0.47471797,0.48441622,0.66479695,0.5565298
21.5,2638,0.31350663,0.2695098,0.41845348,0.7445744,0.33520398,0.054751545,0.09800822,0.20526186,0.17405075,0.16913469,0.17651333,0.17554384
22.0,2736,0.34462458,0.31742504,0.48666874,0.9312188,0.47216424,0.17794338,0.22956003,0.28028876,0.3159687,0.3576198,0.38486353,0.2965188
22.5,2791,0.5219676,0.4055283,0.47052458,0.69878364,0.42192596,0.21144685,0.27902922,0.37871388,0.42817324,0.42952907,0.3827965,0.39081264
23.0,2803,0.25523517,0.42263666,0.38242093,0.4248758,0.18131684,0.053082407,0.07290263,0.16713648,0.21835378,0.21332346,0.56940156,0.2233539
23.5,3040,0.2591377,0.45820546,0.21302299,0.1435334,0.1130414,0.08934852,0.0819088,0.2992354,0.9735055,0.26158416,0.17341809,0.15145278
24.0,2999,0.4144236,0.2434596,0.107222125,0.08452877,0.15492123,0.2398392,0.15763329,0.243152,0.30869246,0.40460217,0.6458395,0.43283853
24.5,3090,0.37553915,0.30328745,0.30803147,0.3031402,0.3219758,0.4535058,0.30420992,0.316867,0.33353046,0.4641347,0.9099635,0.527148
25.0,2952,0.6355054,0.565573,0.4727734,0.4799853,0.37695685,0.2618891,0.27280015,0.40419835,0.33154175,0.30763686,0.48786598,0.44910705
25.5,2933,0.2202361,0.26085475,0.43865937,0.7502479,0.36811912,0.15502472,0.13964443,0.19818503,0.15085667,0.28936955,0.66973406,0.2809704
26.0,2976,0.5277608,0.49746802,0.5724938,0.74387425,0.57241094,0.3895773,0.40401632,0.43437058,0.45260027,0.48115692,0.72206956,0.5433767
26.5,2937,0.60287434,0.4879201,0.45187142,0.61044073,0.33151194,0.1719017,0.17141579,0.2195431,0.22236384,0.22068436,0.27197367,0.33454648
27.0,2864,0.26422724,0.2509408,0.5378206,0.91808134,0.5737965,0.24060728,0.16764963,0.16140765,0.17592451,0.18575084,0.20610386,0.18997729
27.5,3051,0.6846737,0.54460657,0.50879157,0.62342876,0.4960428,0.34191698,0.35540012,0.41737422,0.43833017,0.42681077,0.43798366,0.51248544
28.0,3119,0.1018471,0.19999836,0.46709836,0.91087574,0.3605129,0.10503649,0.10312524,0.20913927,0.09061587,0.121669434,0.26871023,0.09970513
28.5,3141,0.6574043,0.9198042,0.51470774,0.3938389,0.27582234,0.20536791,0.18295944,0.16734195,0.20152168,0.17500106,0.18543293,0.30692634
29.0,3142,0.42697272,0.38284314,0.18642731,0.085995935,0.1530245,0.33750385,0.1560635,0.17933574,0.17894699,0.33422753,0.64896166,0.42093286
29.5,3125,0.10776568,0.13363665,0.26022765,0.08216345,0.26687106,0.95334244,0.2616873,0.09972009,0.18632029,0.33531088,0.66096264,0.27232358
30.0,3016,0.45192364,0.3958803,0.36513746,0.3575047,0.40384746,0.5195837,0.39149523,0.47677657,0.6229942,0.56135446,0.632719,0.45273343
30.5,3005,0.8181328,0.5557583,0.38174918,0.255265,0.21386188,0.26310447,0.23914129,0.32727012,0.20994903,0.19389929,0.46994165,0.6099756
31.0,2934,0.83084834,0.75340265,0.63518953,0.5509708,0.510567,0.5357432,0.43257812,0.38547122,0.41137314,0.42387328,0.639312,0.676053
31.5,2965,0.70102364,0.94644713,0.7897024,0.5906615,0.44951767,0.4419746,0.30812705,0.24892494,0.29188308,0.2653469,0.33265865,0.47296777
32.0,3055,0.604962,0.82544744,0.73260236,0.56372267,0.48601106,0.5437744,0.32295084,0.23320049,0.28740045,0.23024191,0.2766271,0.4363336
32.5,3086,0.5260212,0.6287369,0.70309246,0.7940956,0.6241748,0.43755123,0.39750546,0.408763,0.4595888,0.42477363,0.45078978,0.45765066
33.0,3334,0.049946148,0.068304665,0.2588427,0.4199734,0.30658728,0.18563865,0.18990259,0.26486352,0.48734856,0.14195353,0.03975888,0.035010986
33.5,3585,0.13118225,0.09183714,0.14791532,0.18487011,0.3188697,0.6774279,0.38993898,0.34688312,0.30787224,0.14986502,0.0808196,0.087919965
34.0,3763,0.16415954,0.26483318,0.7003927,0.93626565,0.6568275,0.21189232,0.15363394,0.18301727,0.23932165,0.1448376,0.17928673,0.13835141
34.5,3419,0.07624313,0.19155766,0.67071277,0.97587854,0.60304576,0.15656114,0.099993795,0.10421335,0.07740727,0.09202202,0.18149394,0.08273566
35.0,3353,0.72057647,0.46223307,0.37100372,0.4545357,0.2856163,0.17775758,0.19866009,0.2784208,0.1649304,0.1449504,0.2375456,0.40818807
35.5,3400,0.31180352,0.17773438,0.32271364,0.5441696,0.5769621,0.63631576,0.31156653,0.22828864,0.14452243,0.09885595,0.19702484,0.20099916
36.0,3409,0.45949543,0.36588335,0.46692333,0.6464006,0.7132173,0.8533709,0.6005104,0.4685156,0.48495847,0.38043365,0.34684873,0.37668762
36.5,3227,0.46394983,0.43004045,0.43961868,0.55092365,0.7606957,0.8753126,0.64450806,0.56002504,0.55939007,0.35818452,0.27717283,0.32686386
37.0,3086,0.15917796,0.17132443,0.2185658,0.36788574,0.72193766,0.97738683,0.7032333,0.5395277,0.48607424,0.22293958,0.079483435,0.0913071
37.5,3143,0.10856047,0.13979055,0.54031307,0.8754998,0.60805386,0.32025903,0.26787314,0.23245317,0.16153516,0.13783126,0.18040432,0.10862305
38.0,3300,0.30465415,0.12861434,0.30138814,0.6251852,0.6291699,0.7972357,0.4519249,0.35011002,0.23508438,0.1278484,0.13834731,0.16805516
38.5,3441,0.35864356,0.27202973,0.38953853,0.6714116,0.7335967,0.9494075,0.6631063,0.47292125,0.39586705,0.30268648,0.29067865,0.28806984
39.0,3203,0.4328033,0.35122022,0.5035936,0.77200556,0.8055487,0.81807274,0.60068405,0.52866584,0.5215771,0.36285856,0.2619967,0.2673669
39.5,3387,0.29771543,0.24511574,0.38634062,0.65438616,0.7577524,0.9050102,0.6614446,0.57642,0.6084192,0.31815895,0.20995094,0.19224468
40.0,3377,0.53315943,0.46567845,0.49895194,0.62981355,0.67369074,0.73661274,0.6249332,0.64483476,0.6683727,0.46892187,0.3837283,0.3835363
40.5,3506,0.5949978,0.44270676,0.5277426,0.72793067,0.49235106,0.29952142,0.2718621,0.33227706,0.29639283,0.2700162,0.30058786,0.38043582
41.0,3271,0.5524712,0.39562118,0.56459713,0.8149832,0.41631114,0.18225789,0.2004573,0.3575506,0.50447977,0.3579693,0.3063249,0.42947018
41.5,3349,0.6368735,0.45194134,0.51309437,0.6410208,0.3576381,0.17203698,0.21163367,0.3994721,0.5035191,0.38417262,0.29287553,0.4080736
42.0,3038,0.22129439,0.2116135,0.44766405,0.83576727,0.4417555,0.13358966,0.12356572,0.2229127,0.30529785,0.31043336,0.5495963,0.253429
42.5,3127,0.6451086,0.5652768,0.6220177,0.74232197,0.5841925,0.35901394,0.41007414,0.6153128,0.85912323,0.69589895,0.6163556,0.6024013
43.0,2986,0.4359288,0.4346071,0.4611118,0.72704774,0.36126605,0.1115333,0.11385588,0.17061673,0.17709154,0.2277076,0.3654562,0.309167
43.5,3102,0.5904549,0.69296354,0.52472925,0.41312245,0.2416256,0.13101569,0.18075147,0.3419108,0.43458414,0.37247446,0.5809224,0.4532637
44.0,2948,0.7874778,0.69334686,0.4627116,0.3728202,0.28812233,0.2006208,0.19642702,0.29515365,0.24589394,0.2755335,0.435637,0.55403274
44.5,3073,0.5558753,0.52838385,0.58075917,0.30104503,0.27749047,0.33653978,0.22076556,0.2590884,0.3849333,0.55053914,0.8496224,0.6609285
45.0,3235,0.96477836,0.74170625,0.61293507,0.50866866,0.42304373,0.3177819,0.38431743,0.561752,0.5142731,0.448525,0.598796,0.77196115
45.5,3180,0.34932688,0.33158174,0.5337976,0.7365016,0.3953081,0.09026723,0.09901305,0.2402996,0.14180437,0.10764517,0.15473384,0.18284488
46.0,3003,0.36609626,0.32362136,0.64931613,0.9040714,0.5821035,0.20602012,0.1948369,0.2953064,0.32006806,0.25765994,0.22967038,0.2801032
46.5,2915,0.65634114,0.480697,0.580917,0.71943784,0.50421965,0.24726455,0.23547149,0.3565124,0.4839403,0.3897052,0.34443462,0.4786407
47.0,2989,0.27368152,0.26287165,0.38396534,0.63324,0.39940715,0.20276777,0.18754254,0.26600114,0.16791874,0.25396645,0.6524398,0.28160384
47.5,3005,0.6492082,0.53505427,0.55645305,0.71592706,0.68881214,0.52654064,0.48045513,0.58983576,0.6373978,0.5882099,0.6733829,0.55733204
48.0,2919,0.5217198,0.49306518,0.5760896,0.7115733,0.33771893,0.1353073,0.1338858,0.1956457,0.20526762,0.20607673,0.23170096,0.34035945
48.5,2816,0.6877639,0.73346007,0.5969278,0.5845622,0.37208885,0.25822687,0.26070097,0.28681776,0.35572308,0.3161572,0.2953412,0.4435919
49.0,2830,0.7134857,0.7045706,0.32197663,0.24633852,0.24042861,0.24961253,0.28092992,0.4382028,0.545101,0.315065,0.42703936,0.5194154
49.5,2851,0.35563985,0.2452612,0.18955874,0.1541893,0.18307914,0.3089844,0.20290025,0.19768283,0.27987942,0.4856168,0.90904343,0.5018238
50.0,2709,0.20837739,0.16509636,0.21272686,0.31573907,0.2544838,0.30411622,0.23212066,0.34082878,0.52001995,0.49904948,0.6536571,0.27362233
50.5,2483,0.4568266,0.34457424,0.20271838,0.15834412,0.16151725,0.18638737,0.14673026,0.22680664,0.36877912,0.352706,0.49692193,0.38141885
51.0,2507,0.5534079,0.66530496,0.51586205,0.42701542,0.3798968,0.5187451,0.27279368,0.40256253,0.841928,0.48162425,0.34886798,0.4348754
51.5,2604,0.44823104,0.51878434,0.41381818,0.3364111,0.32372704,0.37473178,0.2905685,0.5036873,0.96306324,0.5522786,0.32836822,0.36625496
52.0,2802,0.50073975,0.626182,0.48858696,0.3568577,0.29768625,0.37894088,0.24083781,0.43129206,0.8848838,0.4990922,0.27573648,0.3778614
52.5,2772,0.59447306,0.75509304,0.66074157,0.5292563,0.45796043,0.48850968,0.41913196,0.4969567,0.75687903,0.5444666,0.45053357,0.49759075
53.0,2815,0.47185433,0.51775855,0.5762425,0.53164995,0.3849302,0.23593348,0.24302374,0.3413154,0.3556063,0.27037582,0.31554154,0.3724575
53.5,2984,0.22305061,0.1607473,0.2271092,0.19843479,0.14594617,0.22195129,0.25821257,0.5077339,0.6539489,0.29338473,0.20262022,0.15099038
54.0,3100,0.3858213,0.30600086,0.4124468,0.5263109,0.5366972,0.6553878,0.29925558,0.2341425,0.20726094,0.18965721,0.22283486,0.2352964
54.5,3433,0.21465816,0.23872857,0.5732813,0.97966427,0.49160984,0.19911152,0.14187406,0.18048798,0.1383939,0.21091035,0.44618633,0.21908602
55.0,3457,0.46323457,0.37895656,0.4885874,0.7349432,0.50224245,0.27401173,0.21546781,0.26840073,0.17416325,0.170086,0.27202037,0.30811417
55.5,3990,0.39186794,0.2313059,0.22689262,0.49067318,0.265832,0.2559613,0.15551028,0.2238098,0.10186078,0.1455511,0.4010255,0.3031216
56.0,4154,0.45190567,0.21708693,0.15472947,0.26915848,0.5554553,0.9467072,0.45565778,0.22861272,0.2945632,0.18203546,0.17044343,0.22691827
56.5,4257,0.3967831,0.2928139,0.23949832,0.28909647,0.5033126,0.8162773,0.48786166,0.49807894,0.9038337,0.5083819,0.24662322,0.29058582
57.0,4056,0.1987263,0.12922795,0.12267978,0.24141853,0.59443486,0.9973513,0.57876784,0.3403782,0.39151457,0.19083059,0.07705928,0.107044816
57.5,4256,0.3598729,0.30556008,0.40696,0.5705229,0.6046479,0.6670785,0.45560563,0.42478618,0.60203457,0.3580244,0.22539943,0.26771352
58.0,4473,0.19481541,0.101897895,0.24506025,0.6431658,0.40559316,0.42962304,0.20201524,0.14202403,0.10777623,0.1665917,0.25922447,0.14181031
58.5,4366,0.28148282,0.22846998,0.3504707,0.6931884,0.6852359,0.84455925,0.56611073,0.5408976,0.59191316,0.3902032,0.35465828,0.26213822
59.0,4451,0.60994846,0.5349137,0.5524354,0.6980609,0.6977901,0.82618463,0.72042936,0.63831234,0.61574477,0.60174525,0.61633223,0.5978108
59.5,4456,0.5165014,0.38013783,0.40890574,0.622736,0.5915878,0.6357437,0.49604815,0.5845461,0.7995511,0.6515074,0.5784103,0.5039802
60.0,4641,0.48583087,0.40459087,0.43255714,0.564495,0.64133865,0.80137473,0.6708015,0.6269875,0.7546701,0.5568025,0.44244403,0.44209346
60.5,4631,0.30185965,0.25100124,0.34516737,0.44413775,0.37230426,0.3717292,0.4001881,0.58401006,0.8600847,0.6204586,0.3797206,0.3268054
61.0,4320,0.20016755,0.09131904,0.14811179,0.2077965,0.20110281,0.17865446,0.12374165,0.31325737,0.7371052,0.684388,0.7990432,0.40978503
61.5,4229,0.31580967,0.16971022,0.2766758,0.3060599,0.26342145,0.29933837,0.22674334,0.3546835,0.6778975,0.56654215,0.77449757,0.430934
62.0,4152,0.20261616,0.11068934,0.16397052,0.23269026,0.18126257,0.15226759,0.3012935,0.61826074,0.9933944,0.616065,0.23341347,0.1413712
62.5,4116,0.11371022,0.06791153,0.10909771,0.20508808,0.13981175,0.086808994,0.22923838,0.5345414,0.9805094,0.59985596,0.18290307,0.08182377
63.0,4272,0.12436562,0.13133505,0.22145638,0.21345906,0.28582203,0.3992068,0.13685974,0.25680968,0.5812543,0.65201676,0.8553392,0.26275465
63.5,4180,0.16472556,0.102805644,0.11862814,0.19830814,0.18215369,0.117769174,0.083872244,0.1763882,0.33248445,0.54582846,0.9100001,0.39962697
64.0,4256,0.4459724,0.28255016,0.27902147,0.26009077,0.22041708,0.31345668,0.20532563,0.22243614,0.21443285,0.43040776,0.9650993,0.5963241
64.5,4375,0.42726254,0.2808743,0.27933595,0.31598496,0.22260013,0.15151939,0.37276575,0.66906375,0.8048067,0.6773639,0.53055376,0.38713664
65.0,4130,0.5132608,0.34294134,0.23778038,0.24141271,0.17659159,0.15472993,0.32364106,0.6240441,0.786129,0.5560979,0.406446,0.41959527
65.5,4226,0.85000306,0.6435918,0.592282,0.64425427,0.4348923,0.2355486,0.35027796,0.66434795,0.63581353,0.5082575,0.5826901,0.6794247
66.0,3935,0.22150004,0.117706366,0.22380601,0.28017682,0.2948437,0.30273247,0.2125116,0.39254177,0.82287544,0.7263483,0.7657107,0.39541507
66.5,3744,0.36456096,0.19821621,0.29062745,0.3235494,0.3698238,0.56613386,0.31245804,0.32665226,0.6631167,0.5655798,0.7740346,0.5013894
67.0,3853,0.22697194,0.14436986,0.23427974,0.34579697,0.41753134,0.4836955,0.41929844,0.5994762,0.93389326,0.51418287,0.17141199,0.1399841
67.5,3697,0.097370215,0.042859938,0.08194658,0.19492278,0.1282037,0.15695754,0.2607814,0.5581052,0.98354626,0.5829579,0.16731055,0.07679775
68.0,3834,0.17577589,0.12675461,0.14272094,0.20860572,0.31056967,0.45618904,0.15077446,0.21689688,0.5131751,0.5600739,0.7855791,0.25592345
68.5,3845,0.24992244,0.26047772,0.19881462,0.20553981,0.23807971,0.29816413,0.120732106,0.26910675,0.6917399,0.7044903,0.8592842,0.43240282
69.0,3701,0.35854828,0.31577647,0.24891855,0.1320215,0.16326109,0.443808,0.19397576,0.33298331,0.7113742,0.572086,0.7561391,0.45400912
69.5,3861,0.15986653,0.25664094,0.14348479,0.10438503,0.11289968,0.25875273,0.19731389,0.48818132,1.0,0.516856,0.15511896,0.10019661
70.0,3894,0.20004667,0.296474,0.18601614,0.14428782,0.11808949,0.17451887,0.26881868,0.55152524,0.95086,0.5771591,0.20427398,0.14166181
70.5,3849,0.5056788,0.95762295,0.40528616,0.22139673,0.18906371,0.27693322,0.17426136,0.26171836,0.516826,0.28826174,0.15330382,0.19417027
71.0,3831,0.4493027,0.38961717,0.19035979,0.17524198,0.17903136,0.25575158,0.19579265,0.25729352,0.41381964,0.56028605,0.79722506,0.53550476
71.5,3566,0.23425265,0.14433241,0.11512032,0.062322333,0.14977193,0.36227363,0.19788675,0.120570295,0.22850287,0.47027144,1.0,0.5546316
72.0,3422,0.19905725,0.25947973,0.103523366,0.059809834,0.09645677,0.21240498,0.23030563,0.40349177,0.6345793,0.62833655,0.7503498,0.3310772
72.5,3354,0.0664462,0.06992077,0.04391286,0.054210354,0.077876516,0.16298191,0.25774884,0.4610585,0.73419183,0.7677215,0.83973783,0.2667105
73.0,3345,0.2307074,0.16862382,0.09626779,0.11454646,0.19803704,0.27975228,0.13774055,0.16113985,0.34221783,0.6190523,0.9810829,0.4174348
73.5,3560,0.32682917,0.23328681,0.19945298,0.24893326,0.39890906,0.5680843,0.2133211,0.18977691,0.38905898,0.46715337,0.6387427,0.3194063
74.0,3891,0.4374208,0.16749892,0.12912244,0.14561655,0.33880594,0.5896239,0.23011293,0.22706427,0.43196332,0.4811966,0.83818233,0.53104204
74.5,3870,0.39141056,0.15564421,0.056618392,0.08344254,0.35014886,0.88771445,0.3552293,0.31876665,0.50199187,0.33345252,0.18371855,0.1862685
75.0,3768,0.09670576,0.040916428,0.03292259,0.07169801,0.22116295,0.5805273,0.27421582,0.4509132,0.9483813,0.5156835,0.13238995,0.06688011
75.5,3753,0.19099723,0.08968785,0.07874399,0.1534144,0.45392874,0.9430987,0.43671638,0.34157366,0.43289155,0.17094103,0.049415693,0.07232042
76.0,3734,0.20943955,0.096879885,0.18284978,0.47444382,0.5004011,0.55670774,0.18653212,0.26611772,0.58310956,0.38384584,0.4474281,0.21087736
76.5,3401,0.115744516,0.12651476,0.3970725,0.9111801,0.6012113,0.25323465,0.13683324,0.29019663,0.54699713,0.39572725,0.5145042,0.2145532
77.0,3496,0.14831951,0.14445701,0.5129441,0.89588434,0.43358222,0.11721531,0.08948308,0.26491448,0.5663205,0.3913088,0.43615294,0.23141699
77.5,3493,0.10470846,0.13103946,0.48958197,0.9974712,0.39715207,0.13161045,0.09907302,0.24420585,0.5211117,0.25350332,0.18386336,0.11016364
78.0,3570,0.37657437,0.22354186,0.36860964,0.71311116,0.2790937,0.12238357,0.17262566,0.28300613,0.3879519,0.3234264,0.39236358,0.34715056
78.5,3650,0.49488765,0.21292304,0.29987884,0.57518566,0.2549288,0.112806976,0.10330696,0.16831204,0.20889342,0.4064472,0.8577109,0.6127267
79.0,3780,0.22185475,0.16960518,0.49339646,0.9299435,0.4427095,0.2672475,0.18498518,0.2849148,0.32984754,0.4038222,0.57563454,0.31914282
79.5,3815,0.16646262,0.14753957,0.445675,0.64532965,0.4317586,0.68374,0.25829017,0.22030053,0.22115612,0.41452944,0.89431417,0.42560694
80.0,3652,0.2874614,0.20007992,0.5112275,0.9006676,0.4592265,0.21743678,0.17130956,0.31907153,0.2349229,0.29159304,0.57108855,0.35324246
80.5,3671,0.3999334,0.3520968,0.51180667,0.8057614,0.41511315,0.24050836,0.28342924,0.4457985,0.2715888,0.26741177,0.41359493,0.311218
81.0,3580,0.30491906,0.33899027,0.55895174,0.857773,0.49118322,0.16415331,0.12944268,0.15519784,0.14153624,0.1460143,0.20077842,0.18941316
81.5,3737,0.45434842,0.43242857,0.6878111,0.9101572,0.59713805,0.33859184,0.33506146,0.3923921,0.44279987,0.39521244,0.36417642,0.36924636
82.0,3587,0.5642565,0.466854,0.5823923,0.7650468,0.49704835,0.2587718,0.21667343,0.2848613,0.36102757,0.28471395,0.27735603,0.3399277
82.5,3547,0.167219,0.17012781,0.47483972,0.9808659,0.4371268,0.124024116,0.19259703,0.30619207,0.21397363,0.2232957,0.42232725,0.20597509
83.0,3578,0.569442,0.45949483,0.5343829,0.6425066,0.50219405,0.36540538,0.4480281,0.61146027,0.73760855,0.55814224,0.48795137,0.55390257
83.5,3520,0.2766489,0.2982232,0.47940633,0.7223536,0.4028091,0.1601326,0.11329285,0.13942562,0.18370627,0.20528875,0.35873377,0.23165086
84.0,3751,0.6603451,0.8447044,0.5754946,0.45972073,0.37112617,0.3160409,0.3067781,0.41573843,0.45845798,0.36945674,0.50131553,0.47799027
84.5,3748,0.44034958,0.6723505,0.33127055,0.23429993,0.2712006,0.3951986,0.27745092,0.3837859,0.3828919,0.22997792,0.27170137,0.29856086
85.0,3705,0.38513494,0.3618163,0.38530985,0.256796,0.29521325,0.4967004,0.25132194,0.2503746,0.30956924,0.48017308,0.9210857,0.51302326
85.5,3431,0.71797866,0.706426,0.74110925,0.57699126,0.50376654,0.46625346,0.52423924,0.75355184,0.6765984,0.57090247,0.6902576,0.67492425
86.0,3418,0.344717,0.28254908,0.4806208,0.7477001,0.41595402,0.26040536,0.27821574,0.37460956,0.2295216,0.19466919,0.24420793,0.28983954
86.5,3037,0.43867782,0.45877972,0.69319135,0.8770453,0.60569686,0.35807866,0.33684617,0.40969038,0.4107316,0.3328923,0.32860672,0.34766254
87.0,3027,0.65153867,0.5313866,0.6131348,0.7457146,0.60427344,0.3618117,0.32040823,0.43703324,0.5736328,0.45001647,0.36814332,0.47954088
87.5,2907,0.3665154,0.33693722,0.538381,0.8247517,0.5957738,0.38373074,0.2794378,0.3249267,0.45165995,0.31654707,0.23452029,0.289497
88.0,2857,0.6369258,0.5400604,0.562274,0.66056275,0.6214018,0.46396858,0.45837155,0.5597275,0.6917158,0.5579849,0.45322555,0.5293893
