Filename,Onset Time (s)
01_uptown_funk.wav,31.381768707482994
01_uptown_funk.wav,31.509478458049887
01_uptown_funk.wav,31.613968253968252
01_uptown_funk.wav,31.660408163265306
01_uptown_funk.wav,31.892607709750568
01_uptown_funk.wav,32.17124716553288
01_uptown_funk.wav,32.670476190476194
01_uptown_funk.wav,32.93750566893424
01_uptown_funk.wav,33.216145124716554
01_uptown_funk.wav,33.448344671201816
01_uptown_funk.wav,33.483174603174604
01_uptown_funk.wav,33.73859410430839
01_uptown_funk.wav,34.00562358276644
01_uptown_funk.wav,34.249433106575964
01_uptown_funk.wav,34.50485260770975
01_uptown_funk.wav,34.7718820861678
01_uptown_funk.wav,35.05052154195011
01_uptown_funk.wav,35.3059410430839
01_uptown_funk.wav,35.561360544217685
01_uptown_funk.wav,35.828390022675734
01_uptown_funk.wav,36.09541950113379
01_uptown_funk.wav,36.24634920634921
01_uptown_funk.wav,36.35083900226758
01_uptown_funk.wav,36.86167800453515
01_uptown_funk.wav,37.30285714285714
01_uptown_funk.wav,37.39573696145125
01_uptown_funk.wav,37.6627664399093
01_uptown_funk.wav,37.918185941043085
01_uptown_funk.wav,38.185215419501134
01_uptown_funk.wav,38.42902494331066
01_uptown_funk.wav,38.684444444444445
01_uptown_funk.wav,38.93986394557823
01_uptown_funk.wav,39.230113378684806
01_uptown_funk.wav,39.48553287981859
01_uptown_funk.wav,39.9847619047619
01_uptown_funk.wav,40.263401360544215
01_uptown_funk.wav,40.4259410430839
01_uptown_funk.wav,40.518820861678
01_uptown_funk.wav,40.762630385487526
01_uptown_funk.wav,40.936780045351476
01_uptown_funk.wav,41.041269841269845
01_uptown_funk.wav,41.56371882086168
01_uptown_funk.wav,41.83074829931973
01_uptown_funk.wav,42.08616780045352
01_uptown_funk.wav,42.353197278911566
01_uptown_funk.wav,42.59700680272109
01_uptown_funk.wav,42.85242630385488
01_uptown_funk.wav,43.119455782312926
01_uptown_funk.wav,43.386485260770975
01_uptown_funk.wav,43.653514739229024
01_uptown_funk.wav,43.92054421768707
01_uptown_funk.wav,44.1643537414966
01_uptown_funk.wav,44.593922902494334
01_uptown_funk.wav,44.698412698412696
01_uptown_funk.wav,44.95383219954648
01_uptown_funk.wav,45.20925170068027
01_uptown_funk.wav,45.627210884353744
01_uptown_funk.wav,45.743310657596375
01_uptown_funk.wav,45.9871201814059
01_uptown_funk.wav,46.16126984126984
01_uptown_funk.wav,46.26575963718821
01_uptown_funk.wav,46.776598639455784
01_uptown_funk.wav,47.03201814058957
01_uptown_funk.wav,47.28743764172336
01_uptown_funk.wav,47.83310657596372
01_uptown_funk.wav,48.34394557823129
01_uptown_funk.wav,48.61097505668934
01_uptown_funk.wav,48.7502947845805
01_uptown_funk.wav,48.86639455782313
01_uptown_funk.wav,49.121814058956915
01_uptown_funk.wav,49.3772335600907
01_uptown_funk.wav,49.64426303854875
01_uptown_funk.wav,49.795192743764176
01_uptown_funk.wav,49.9112925170068
01_uptown_funk.wav,50.178321995464856
01_uptown_funk.wav,50.445351473922905
01_uptown_funk.wav,50.73560090702948
01_uptown_funk.wav,50.95619047619048
01_uptown_funk.wav,51.478639455782314
01_uptown_funk.wav,52.00108843537415
01_uptown_funk.wav,52.523537414965986
01_uptown_funk.wav,52.83700680272109
01_uptown_funk.wav,53.04598639455782
01_uptown_funk.wav,53.56843537414966
01_uptown_funk.wav,54.07927437641723
01_uptown_funk.wav,54.590113378684805
01_uptown_funk.wav,55.031292517006804
01_uptown_funk.wav,55.12417233560091
01_uptown_funk.wav,55.263492063492066
01_uptown_funk.wav,55.414421768707484
01_uptown_funk.wav,55.646621315192746
01_uptown_funk.wav,56.15746031746032
01_uptown_funk.wav,56.563809523809525
01_uptown_funk.wav,56.69151927437642
01_uptown_funk.wav,56.95854875283447
01_uptown_funk.wav,57.213968253968254
01_uptown_funk.wav,57.4809977324263
01_uptown_funk.wav,57.73641723356009
01_uptown_funk.wav,58.258866213151926
01_uptown_funk.wav,58.65360544217687
01_uptown_funk.wav,58.78131519274376
01_uptown_funk.wav,59.04834467120181
01_uptown_funk.wav,59.3037641723356
01_uptown_funk.wav,59.570793650793654
01_uptown_funk.wav,59.82621315192744
01_uptown_funk.wav,60.08163265306123
01_uptown_funk.wav,60.348662131519276
01_uptown_funk.wav,60.615691609977326
01_uptown_funk.wav,60.766621315192744
01_uptown_funk.wav,60.882721088435375
01_uptown_funk.wav,61.1265306122449
01_uptown_funk.wav,61.381950113378686
01_uptown_funk.wav,61.648979591836735
01_uptown_funk.wav,61.916009070294784
01_uptown_funk.wav,62.17142857142857
01_uptown_funk.wav,62.43845804988662
01_uptown_funk.wav,62.69387755102041
01_uptown_funk.wav,62.960907029478456
01_uptown_funk.wav,63.21632653061224
01_uptown_funk.wav,63.48335600907029
01_uptown_funk.wav,63.73877551020408
01_uptown_funk.wav,64.00580498866213
01_uptown_funk.wav,64.26122448979592
01_uptown_funk.wav,64.52825396825396
01_uptown_funk.wav,64.7720634920635
01_uptown_funk.wav,65.03909297052154
01_uptown_funk.wav,65.34095238095239
01_uptown_funk.wav,65.7124716553288
01_uptown_funk.wav,65.81696145124717
01_uptown_funk.wav,66.13043083900227
01_uptown_funk.wav,66.59482993197278
01_uptown_funk.wav,67.1288888888889
01_uptown_funk.wav,67.65133786848072
01_uptown_funk.wav,68.17378684807257
01_uptown_funk.wav,68.32471655328798
01_uptown_funk.wav,68.6962358276644
01_uptown_funk.wav,68.96326530612245
01_uptown_funk.wav,69.21868480725624
01_uptown_funk.wav,69.48571428571428
01_uptown_funk.wav,69.74113378684807
01_uptown_funk.wav,69.99655328798185
01_uptown_funk.wav,70.25197278911564
01_uptown_funk.wav,70.78603174603174
01_uptown_funk.wav,71.0530612244898
01_uptown_funk.wav,71.81931972789116
01_uptown_funk.wav,72.341768707483
01_uptown_funk.wav,72.8758276643991
01_uptown_funk.wav,73.13124716553288
01_uptown_funk.wav,73.3750566893424
01_uptown_funk.wav,73.9091156462585
01_uptown_funk.wav,74.17614512471656
01_uptown_funk.wav,74.43156462585034
01_uptown_funk.wav,74.69859410430838
01_uptown_funk.wav,74.82630385487528
01_uptown_funk.wav,74.96562358276644
01_uptown_funk.wav,75.20943310657596
01_uptown_funk.wav,75.34875283446712
01_uptown_funk.wav,75.89442176870749
01_uptown_funk.wav,75.99891156462586
01_uptown_funk.wav,76.41687074829932
01_uptown_funk.wav,76.52136054421769
01_uptown_funk.wav,77.04380952380953
01_uptown_funk.wav,77.31083900226757
01_uptown_funk.wav,77.56625850340136
01_uptown_funk.wav,77.83328798185941
01_uptown_funk.wav,77.98421768707483
01_uptown_funk.wav,78.0887074829932
01_uptown_funk.wav,78.34412698412699
01_uptown_funk.wav,78.59954648526077
01_uptown_funk.wav,79.13360544217687
01_uptown_funk.wav,79.38902494331066
01_uptown_funk.wav,80.17850340136054
01_uptown_funk.wav,80.4455328798186
01_uptown_funk.wav,80.68934240362812
01_uptown_funk.wav,80.84027210884354
01_uptown_funk.wav,81.09569160997732
01_uptown_funk.wav,81.22340136054422
01_uptown_funk.wav,81.478820861678
01_uptown_funk.wav,81.73424036281179
01_uptown_funk.wav,82.0128798185941
01_uptown_funk.wav,82.25668934240363
01_uptown_funk.wav,82.52371882086167
01_uptown_funk.wav,82.77913832199546
01_uptown_funk.wav,83.04616780045352
01_uptown_funk.wav,83.31319727891156
01_uptown_funk.wav,83.55700680272109
01_uptown_funk.wav,83.68471655328798
01_uptown_funk.wav,83.82403628117913
01_uptown_funk.wav,84.09106575963719
01_uptown_funk.wav,84.25360544217688
01_uptown_funk.wav,84.34648526077098
01_uptown_funk.wav,84.60190476190476
01_uptown_funk.wav,84.86893424036282
01_uptown_funk.wav,85.13596371882086
01_uptown_funk.wav,85.26367346938775
01_uptown_funk.wav,85.39138321995465
01_uptown_funk.wav,85.64680272108843
01_uptown_funk.wav,85.77451247165533
01_uptown_funk.wav,85.91383219954649
01_uptown_funk.wav,86.16925170068028
01_uptown_funk.wav,86.42467120181406
01_uptown_funk.wav,86.68009070294785
01_uptown_funk.wav,86.9471201814059
01_uptown_funk.wav,87.21414965986395
01_uptown_funk.wav,87.3534693877551
01_uptown_funk.wav,87.48117913832199
01_uptown_funk.wav,87.60888888888888
01_uptown_funk.wav,87.86430839002267
01_uptown_funk.wav,88.00362811791383
01_uptown_funk.wav,88.25904761904762
01_uptown_funk.wav,88.51446712018141
01_uptown_funk.wav,88.7698866213152
01_uptown_funk.wav,89.0485260770975
01_uptown_funk.wav,89.29233560090702
01_uptown_funk.wav,89.57097505668935
01_uptown_funk.wav,89.82639455782314
01_uptown_funk.wav,89.95410430839003
01_uptown_funk.wav,90.08181405895692
01_uptown_funk.wav,90.34884353741496
01_uptown_funk.wav,90.60426303854875
01_uptown_funk.wav,90.87129251700681
01_uptown_funk.wav,91.1267120181406
01_uptown_funk.wav,91.39374149659864
01_uptown_funk.wav,91.44018140589569
01_uptown_funk.wav,91.64916099773242
01_uptown_funk.wav,92.17160997732427
01_uptown_funk.wav,93.18167800453514
01_uptown_funk.wav,93.47192743764172
01_uptown_funk.wav,93.71573696145124
01_uptown_funk.wav,94.14530612244899
01_uptown_funk.wav,94.26140589569161
01_uptown_funk.wav,94.41233560090703
01_uptown_funk.wav,94.52843537414967
01_uptown_funk.wav,94.63292517006802
01_uptown_funk.wav,94.77224489795918
01_uptown_funk.wav,95.03927437641724
01_uptown_funk.wav,95.29469387755103
01_uptown_funk.wav,95.43401360544217
01_uptown_funk.wav,95.81714285714285
01_uptown_funk.wav,96.08417233560091
01_uptown_funk.wav,96.35120181405895
01_uptown_funk.wav,96.58340136054422
01_uptown_funk.wav,96.86204081632653
01_uptown_funk.wav,97.11746031746031
01_uptown_funk.wav,97.25678004535148
01_uptown_funk.wav,97.38448979591837
01_uptown_funk.wav,97.65151927437641
01_uptown_funk.wav,97.80244897959183
01_uptown_funk.wav,97.91854875283447
01_uptown_funk.wav,98.17396825396825
01_uptown_funk.wav,98.4409977324263
01_uptown_funk.wav,98.67319727891156
01_uptown_funk.wav,98.95183673469388
01_uptown_funk.wav,99.20725623582767
01_uptown_funk.wav,99.33496598639456
01_uptown_funk.wav,99.47428571428571
01_uptown_funk.wav,99.70648526077098
01_uptown_funk.wav,99.74131519274377
01_uptown_funk.wav,99.99673469387756
01_uptown_funk.wav,100.2637641723356
01_uptown_funk.wav,100.51918367346939
01_uptown_funk.wav,100.78621315192744
01_uptown_funk.wav,101.04163265306123
01_uptown_funk.wav,101.29705215419501
01_uptown_funk.wav,101.5524716553288
01_uptown_funk.wav,101.83111111111111
01_uptown_funk.wav,102.0865306122449
01_uptown_funk.wav,102.34195011337869
01_uptown_funk.wav,102.59736961451247
01_uptown_funk.wav,102.86439909297052
01_uptown_funk.wav,103.13142857142857
01_uptown_funk.wav,103.38684807256236
01_uptown_funk.wav,103.64226757369615
01_uptown_funk.wav,103.79319727891156
01_uptown_funk.wav,103.9092970521542
01_uptown_funk.wav,104.16471655328799
01_uptown_funk.wav,104.43174603174603
01_uptown_funk.wav,104.69877551020409
01_uptown_funk.wav,104.96580498866213
01_uptown_funk.wav,105.20961451247166
01_uptown_funk.wav,105.73206349206349
01_uptown_funk.wav,106.26612244897959
01_uptown_funk.wav,106.52154195011337
01_uptown_funk.wav,106.78857142857143
01_uptown_funk.wav,107.04399092970522
01_uptown_funk.wav,107.299410430839
01_uptown_funk.wav,107.82185941043083
01_uptown_funk.wav,107.98439909297052
01_uptown_funk.wav,108.08888888888889
01_uptown_funk.wav,108.34430839002268
01_uptown_funk.wav,108.56489795918367
01_uptown_funk.wav,108.61133786848073
01_uptown_funk.wav,108.87836734693877
01_uptown_funk.wav,109.2150566893424
01_uptown_funk.wav,109.38920634920635
01_uptown_funk.wav,109.64462585034013
01_uptown_funk.wav,109.90004535147392
01_uptown_funk.wav,110.17868480725623
01_uptown_funk.wav,110.43410430839002
01_uptown_funk.wav,110.70113378684808
01_uptown_funk.wav,110.95655328798186
01_uptown_funk.wav,111.2235827664399
01_uptown_funk.wav,111.37451247165532
01_uptown_funk.wav,111.47900226757369
01_uptown_funk.wav,111.73442176870748
01_uptown_funk.wav,111.98984126984126
01_uptown_funk.wav,112.41941043083901
01_uptown_funk.wav,112.52390022675738
01_uptown_funk.wav,112.75609977324262
01_uptown_funk.wav,112.79092970521542
01_uptown_funk.wav,113.0463492063492
01_uptown_funk.wav,113.32498866213152
01_uptown_funk.wav,113.55718820861678
01_uptown_funk.wav,113.81260770975057
01_uptown_funk.wav,114.07963718820862
01_uptown_funk.wav,114.35827664399093
01_uptown_funk.wav,114.61369614512472
01_uptown_funk.wav,115.00843537414966
01_uptown_funk.wav,115.1245351473923
01_uptown_funk.wav,115.43800453514739
01_uptown_funk.wav,115.55410430839002
01_uptown_funk.wav,115.64698412698412
01_uptown_funk.wav,116.08816326530612
01_uptown_funk.wav,116.16943310657597
01_uptown_funk.wav,116.58739229024944
01_uptown_funk.wav,116.6918820861678
01_uptown_funk.wav,116.92408163265306
01_uptown_funk.wav,116.97052154195012
01_uptown_funk.wav,117.21433106575964
01_uptown_funk.wav,117.4813605442177
01_uptown_funk.wav,117.73678004535148
01_uptown_funk.wav,117.99219954648527
01_uptown_funk.wav,118.24761904761905
01_uptown_funk.wav,118.52625850340137
01_uptown_funk.wav,118.78167800453515
01_uptown_funk.wav,119.0487074829932
01_uptown_funk.wav,119.30412698412698
01_uptown_funk.wav,119.72208616780046
01_uptown_funk.wav,119.82657596371882
01_uptown_funk.wav,120.08199546485261
01_uptown_funk.wav,120.3374149659864
01_uptown_funk.wav,120.76698412698413
01_uptown_funk.wav,120.8714739229025
01_uptown_funk.wav,121.12689342403628
01_uptown_funk.wav,121.39392290249432
01_uptown_funk.wav,121.9047619047619
01_uptown_funk.wav,122.16018140589568
01_uptown_funk.wav,122.42721088435374
01_uptown_funk.wav,122.70585034013605
01_uptown_funk.wav,122.96126984126984
01_uptown_funk.wav,123.47210884353741
01_uptown_funk.wav,123.86684807256236
01_uptown_funk.wav,123.99455782312926
01_uptown_funk.wav,124.24997732426304
01_uptown_funk.wav,124.51700680272108
01_uptown_funk.wav,124.78403628117914
01_uptown_funk.wav,125.03945578231293
01_uptown_funk.wav,125.30648526077097
01_uptown_funk.wav,125.57351473922903
01_uptown_funk.wav,125.87537414965986
01_uptown_funk.wav,126.09596371882085
01_uptown_funk.wav,126.60680272108844
01_uptown_funk.wav,127.12925170068027
01_uptown_funk.wav,127.65170068027211
01_uptown_funk.wav,127.97678004535148
01_uptown_funk.wav,128.1857596371882
01_uptown_funk.wav,128.69659863945577
01_uptown_funk.wav,129.20743764172335
01_uptown_funk.wav,129.71827664399092
01_uptown_funk.wav,130.15945578231293
01_uptown_funk.wav,130.2639455782313
01_uptown_funk.wav,130.40326530612245
01_uptown_funk.wav,130.5425850340136
01_uptown_funk.wav,130.77478458049887
01_uptown_funk.wav,131.13469387755103
01_uptown_funk.wav,131.2972335600907
01_uptown_funk.wav,131.69197278911565
01_uptown_funk.wav,131.81968253968253
01_uptown_funk.wav,132.0867120181406
01_uptown_funk.wav,132.34213151927437
01_uptown_funk.wav,132.6207709750567
01_uptown_funk.wav,132.86458049886622
01_uptown_funk.wav,133.14321995464852
01_uptown_funk.wav,133.3986394557823
01_uptown_funk.wav,133.92108843537414
01_uptown_funk.wav,134.17650793650793
01_uptown_funk.wav,134.43192743764172
01_uptown_funk.wav,134.69895691609977
01_uptown_funk.wav,134.95437641723356
01_uptown_funk.wav,135.20979591836735
01_uptown_funk.wav,135.4768253968254
01_uptown_funk.wav,135.74385487528346
01_uptown_funk.wav,135.89478458049888
01_uptown_funk.wav,136.0108843537415
01_uptown_funk.wav,136.25469387755103
01_uptown_funk.wav,136.52172335600906
01_uptown_funk.wav,136.77714285714285
01_uptown_funk.wav,137.0441723356009
01_uptown_funk.wav,137.2995918367347
01_uptown_funk.wav,137.56662131519275
01_uptown_funk.wav,137.82204081632653
01_uptown_funk.wav,138.0890702947846
01_uptown_funk.wav,138.35609977324262
01_uptown_funk.wav,138.6115192743764
01_uptown_funk.wav,138.8669387755102
01_uptown_funk.wav,139.13396825396825
01_uptown_funk.wav,139.38938775510204
01_uptown_funk.wav,139.6564172335601
01_uptown_funk.wav,139.91183673469388
01_uptown_funk.wav,140.17886621315193
01_uptown_funk.wav,140.4691156462585
01_uptown_funk.wav,140.8522448979592
01_uptown_funk.wav,140.9451247165533
01_uptown_funk.wav,141.72299319727892
01_uptown_funk.wav,142.26866213151928
01_uptown_funk.wav,142.77950113378685
01_uptown_funk.wav,143.3019501133787
01_uptown_funk.wav,143.71990929705214
01_uptown_funk.wav,143.8243990929705
01_uptown_funk.wav,144.09142857142857
01_uptown_funk.wav,144.34684807256235
01_uptown_funk.wav,144.8692970521542
01_uptown_funk.wav,145.13632653061225
01_uptown_funk.wav,145.38013605442177
01_uptown_funk.wav,145.91419501133788
01_uptown_funk.wav,146.1812244897959
01_uptown_funk.wav,146.95909297052154
01_uptown_funk.wav,147.4699319727891
01_uptown_funk.wav,147.87628117913832
01_uptown_funk.wav,148.00399092970522
01_uptown_funk.wav,148.259410430839
01_uptown_funk.wav,148.50321995464853
01_uptown_funk.wav,148.7934693877551
01_uptown_funk.wav,149.04888888888888
01_uptown_funk.wav,149.30430839002267
01_uptown_funk.wav,149.55972789115646
01_uptown_funk.wav,149.8267573696145
01_uptown_funk.wav,149.95446712018142
01_uptown_funk.wav,150.09378684807257
01_uptown_funk.wav,150.34920634920636
01_uptown_funk.wav,150.47691609977323
01_uptown_funk.wav,150.6162358276644
01_uptown_funk.wav,151.02258503401362
01_uptown_funk.wav,151.12707482993198
01_uptown_funk.wav,151.54503401360543
01_uptown_funk.wav,151.6495238095238
01_uptown_funk.wav,152.17197278911564
01_uptown_funk.wav,152.4390022675737
01_uptown_funk.wav,152.58993197278912
01_uptown_funk.wav,152.69442176870749
01_uptown_funk.wav,152.96145124716554
01_uptown_funk.wav,153.11238095238096
01_uptown_funk.wav,153.21687074829933
01_uptown_funk.wav,153.47229024943312
01_uptown_funk.wav,153.73931972789114
01_uptown_funk.wav,154.0063492063492
01_uptown_funk.wav,154.261768707483
01_uptown_funk.wav,154.52879818594104
01_uptown_funk.wav,155.30666666666667
01_uptown_funk.wav,155.81750566893425
01_uptown_funk.wav,155.98004535147393
01_uptown_funk.wav,156.22385487528345
01_uptown_funk.wav,156.35156462585033
01_uptown_funk.wav,156.87401360544217
01_uptown_funk.wav,157.14104308390023
01_uptown_funk.wav,157.39646258503402
01_uptown_funk.wav,157.6518820861678
01_uptown_funk.wav,157.9073015873016
01_uptown_funk.wav,158.1859410430839
01_uptown_funk.wav,158.3136507936508
01_uptown_funk.wav,158.44136054421767
01_uptown_funk.wav,158.68517006802722
01_uptown_funk.wav,158.82448979591837
01_uptown_funk.wav,158.96380952380952
01_uptown_funk.wav,159.2192290249433
01_uptown_funk.wav,159.381768707483
01_uptown_funk.wav,159.4746485260771
01_uptown_funk.wav,159.73006802721088
01_uptown_funk.wav,159.99709750566893
01_uptown_funk.wav,160.264126984127
01_uptown_funk.wav,160.39183673469387
01_uptown_funk.wav,160.51954648526078
01_uptown_funk.wav,160.77496598639456
01_uptown_funk.wav,160.9142857142857
01_uptown_funk.wav,161.04199546485262
01_uptown_funk.wav,161.2974149659864
01_uptown_funk.wav,161.56444444444443
01_uptown_funk.wav,161.81986394557822
01_uptown_funk.wav,162.08689342403628
01_uptown_funk.wav,162.35392290249433
01_uptown_funk.wav,162.4816326530612
01_uptown_funk.wav,162.60934240362812
01_uptown_funk.wav,162.8647619047619
01_uptown_funk.wav,162.99247165532879
01_uptown_funk.wav,163.13179138321996
01_uptown_funk.wav,163.38721088435375
01_uptown_funk.wav,163.6542403628118
01_uptown_funk.wav,163.89804988662132
01_uptown_funk.wav,164.17668934240362
01_uptown_funk.wav,164.4321088435374
01_uptown_funk.wav,164.69913832199546
01_uptown_funk.wav,164.95455782312925
01_uptown_funk.wav,165.08226757369616
01_uptown_funk.wav,165.2215873015873
01_uptown_funk.wav,165.48861678004536
01_uptown_funk.wav,165.73242630385488
01_uptown_funk.wav,165.99945578231294
01_uptown_funk.wav,166.26648526077096
01_uptown_funk.wav,166.52190476190475
01_uptown_funk.wav,166.56834467120183
01_uptown_funk.wav,166.77732426303854
01_uptown_funk.wav,167.31138321995465
01_uptown_funk.wav,167.82222222222222
01_uptown_funk.wav,168.34467120181407
01_uptown_funk.wav,168.8671201814059
01_uptown_funk.wav,169.13414965986394
01_uptown_funk.wav,169.38956916099772
01_uptown_funk.wav,169.8075283446712
01_uptown_funk.wav,169.91201814058957
01_uptown_funk.wav,170.4344671201814
01_uptown_funk.wav,170.95691609977325
01_uptown_funk.wav,171.46775510204083
01_uptown_funk.wav,171.9785941043084
01_uptown_funk.wav,172.51265306122448
01_uptown_funk.wav,173.03510204081633
01_uptown_funk.wav,173.30213151927438
01_uptown_funk.wav,173.55755102040817
01_uptown_funk.wav,173.97551020408164
01_uptown_funk.wav,174.09160997732425
01_uptown_funk.wav,174.60244897959183
01_uptown_funk.wav,175.0204081632653
01_uptown_funk.wav,175.12489795918367
01_uptown_funk.wav,175.39192743764173
01_uptown_funk.wav,175.6473469387755
01_uptown_funk.wav,175.91437641723357
01_uptown_funk.wav,176.11174603174604
01_uptown_funk.wav,176.16979591836736
01_uptown_funk.wav,176.42521541950114
01_uptown_funk.wav,176.69224489795917
01_uptown_funk.wav,176.92444444444445
01_uptown_funk.wav,177.214693877551
01_uptown_funk.wav,177.4701133786848
01_uptown_funk.wav,177.73714285714286
01_uptown_funk.wav,177.93451247165532
01_uptown_funk.wav,178.2595918367347
01_uptown_funk.wav,178.50340136054422
01_uptown_funk.wav,178.78204081632654
01_uptown_funk.wav,179.03746031746033
01_uptown_funk.wav,179.18839002267575
01_uptown_funk.wav,179.30448979591836
01_uptown_funk.wav,179.55990929705214
01_uptown_funk.wav,179.81532879818593
01_uptown_funk.wav,180.082358276644
01_uptown_funk.wav,180.27972789115645
01_uptown_funk.wav,180.34938775510204
01_uptown_funk.wav,180.60480725623583
01_uptown_funk.wav,180.72090702947847
01_uptown_funk.wav,180.86022675736962
01_uptown_funk.wav,181.10403628117913
01_uptown_funk.wav,181.26657596371882
01_uptown_funk.wav,181.3942857142857
01_uptown_funk.wav,181.6497052154195
01_uptown_funk.wav,181.90512471655327
01_uptown_funk.wav,182.12571428571428
01_uptown_funk.wav,182.42757369614512
01_uptown_funk.wav,182.67138321995463
01_uptown_funk.wav,182.95002267573696
01_uptown_funk.wav,183.21705215419502
01_uptown_funk.wav,183.36798185941043
01_uptown_funk.wav,183.4724716553288
01_uptown_funk.wav,183.73950113378686
01_uptown_funk.wav,183.99492063492065
01_uptown_funk.wav,184.26195011337867
01_uptown_funk.wav,184.51736961451246
01_uptown_funk.wav,185.0398185941043
01_uptown_funk.wav,185.19074829931972
01_uptown_funk.wav,185.27201814058958
01_uptown_funk.wav,185.4461678004535
01_uptown_funk.wav,185.57387755102042
01_uptown_funk.wav,185.8292970521542
01_uptown_funk.wav,186.084716553288
01_uptown_funk.wav,186.31691609977324
01_uptown_funk.wav,186.6071655328798
01_uptown_funk.wav,186.85097505668935
01_uptown_funk.wav,187.01351473922904
