Tempo (BPM),Beat Times (s)
[107.66601562],100.97197278911564
[107.66601562],101.52925170068028
[107.66601562],102.06331065759638
[107.66601562],102.64380952380952
[107.66601562],103.18947845804989
[107.66601562],103.75836734693877
[107.66601562],104.29242630385488
[107.66601562],104.86131519274376
[107.66601562],105.41859410430838
[107.66601562],105.97587301587302
[107.66601562],106.53315192743764
[107.66601562],107.09043083900227
[107.66601562],107.63609977324263
[107.66601562],108.19337868480726
[107.66601562],108.73904761904762
[107.66601562],109.3079365079365
[107.66601562],109.86521541950114
[107.66601562],110.42249433106576
[107.66601562],110.95655328798186
[107.66601562],111.53705215419501
[107.66601562],112.08272108843538
[107.66601562],112.64
[107.66601562],113.1740589569161
[107.66601562],113.75455782312925
[107.66601562],114.31183673469388
[107.66601562],114.8691156462585
[107.66601562],115.42639455782313
[107.66601562],115.98367346938775
[107.66601562],116.52934240362812
[107.66601562],117.08662131519274
[107.66601562],117.63229024943311
[107.66601562],118.20117913832199
[107.66601562],118.74684807256236
[107.66601562],119.31573696145125
[107.66601562],119.84979591836735
[107.66601562],120.4302947845805
[107.66601562],120.97596371882086
[107.66601562],121.53324263038549
[107.66601562],122.06730158730159
[107.66601562],122.64780045351473
[107.66601562],123.1934693877551
[107.66601562],123.762358276644
[107.66601562],124.31963718820862
[107.66601562],124.86530612244898
[107.66601562],125.42258503401361
[107.66601562],125.97986394557823
[107.66601562],126.51392290249433
[107.66601562],127.09442176870748
[107.66601562],127.64009070294784
[107.66601562],128.19736961451247
[107.66601562],128.73142857142858
[107.66601562],129.3119274376417
[107.66601562],129.8575963718821
[107.66601562],130.426485260771
[107.66601562],130.96054421768707
[107.66601562],131.54104308390023
[107.66601562],132.0867120181406
[107.66601562],132.6439909297052
[107.66601562],133.18965986394556
[107.66601562],133.73532879818595
[107.66601562],134.29260770975057
[107.66601562],134.8498866213152
[107.66601562],135.40716553287982
[107.66601562],135.96444444444444
[107.66601562],136.52172335600906
[107.66601562],137.07900226757369
[107.66601562],137.62467120181407
[107.66601562],138.1819501133787
[107.66601562],138.76244897959182
[107.66601562],139.33133786848072
[107.66601562],139.91183673469388
[107.66601562],140.4691156462585
[107.66601562],141.02639455782312
[107.66601562],141.57206349206348
[107.66601562],142.1061224489796
[107.66601562],142.65179138321994
[107.66601562],143.22068027210884
[107.66601562],143.75473922902495
[107.66601562],144.31201814058957
[107.66601562],144.81124716553288
[107.66601562],145.32208616780045
[107.66601562],145.8445351473923
[107.66601562],146.44825396825397
[107.66601562],147.07519274376418
[107.66601562],147.64408163265307
[107.66601562],148.2013605442177
[107.66601562],148.74702947845805
[107.66601562],149.30430839002267
[107.66601562],149.84997732426305
[107.66601562],150.41886621315192
[107.66601562],150.9877551020408
[107.66601562],151.5334240362812
[107.66601562],152.0907029478458
[107.66601562],152.6247619047619
[107.66601562],153.20526077097506
[107.66601562],153.7509297052154
[107.66601562],154.2965986394558
[107.66601562],154.7958276643991
[107.66601562],155.39954648526077
[107.66601562],155.98004535147393
[107.66601562],156.5257142857143
[107.66601562],157.07138321995464
[107.66601562],157.5590022675737
[107.66601562],158.03501133786847
[107.66601562],158.51102040816326
[107.66601562],159.06829931972788
[107.66601562],159.6255782312925
[107.66601562],160.25251700680272
[107.66601562],160.8562358276644
[107.66601562],161.45995464852606
[107.66601562],162.075283446712
[107.66601562],162.6441723356009
[107.66601562],163.18984126984128
[107.66601562],163.7471201814059
[107.66601562],164.29278911564626
[107.66601562],164.86167800453515
[107.66601562],165.41895691609977
[107.66601562],165.9762358276644
[107.66601562],166.52190476190475
[107.66601562],167.09079365079364
[107.66601562],167.63646258503402
[107.66601562],168.2053514739229
[107.66601562],168.739410430839
[107.66601562],169.3082993197279
[107.66601562],169.86557823129252
[107.66601562],170.42285714285714
[107.66601562],170.98013605442176
[107.66601562],171.5374149659864
[107.66601562],172.08308390022677
[107.66601562],172.6403628117914
[107.66601562],173.18603174603174
[107.66601562],173.75492063492064
[107.66601562],174.300589569161
[107.66601562],174.86947845804988
[107.66601562],175.41514739229024
[107.66601562],175.98403628117913
[107.66601562],176.51809523809524
[107.66601562],177.08698412698413
[107.66601562],177.6326530612245
[107.66601562],178.20154195011338
[107.66601562],178.74721088435373
[107.66601562],179.31609977324263
[107.66601562],179.87337868480725
[107.66601562],180.43065759637187
[107.66601562],180.97632653061225
[107.66601562],181.53360544217688
[107.66601562],182.06766439909296
[107.66601562],182.64816326530612
[107.66601562],183.19383219954648
[107.66601562],183.7511111111111
[107.66601562],184.29678004535148
[107.66601562],184.86566893424038
[107.66601562],185.41133786848073
[107.66601562],185.98022675736962
[107.66601562],186.5142857142857
[107.66601562],187.09478458049887
[107.66601562],187.62884353741498
[107.66601562],188.19773242630384
[107.66601562],188.75501133786847
[107.66601562],189.31229024943312
[107.66601562],189.86956916099774
