Tempo (BPM),Beat Times (s)
[114.84375],85.04308390022676
[114.84375],85.57714285714286
[114.84375],86.09959183673469
[114.84375],86.63365079365079
[114.84375],87.15609977324263
[114.84375],87.69015873015873
[114.84375],88.21260770975057
[114.84375],88.7350566893424
[114.84375],89.25750566893424
[114.84375],89.79156462585034
[114.84375],90.31401360544217
[114.84375],90.84807256235828
[114.84375],91.37052154195011
[114.84375],91.89297052154195
[114.84375],92.41541950113378
[114.84375],92.94947845804988
[114.84375],93.48353741496598
[114.84375],94.00598639455782
[114.84375],94.52843537414967
[114.84375],95.06249433106576
[114.84375],95.57333333333334
[114.84375],96.10739229024944
[114.84375],96.61823129251701
[114.84375],97.16390022675736
[114.84375],97.6863492063492
[114.84375],98.20879818594105
[114.84375],98.71963718820862
[114.84375],99.26530612244898
[114.84375],99.78775510204082
[114.84375],100.32181405895692
[114.84375],100.83265306122449
[114.84375],101.37832199546486
[114.84375],101.90077097505669
[114.84375],102.42321995464853
[114.84375],102.94566893424036
[114.84375],103.47972789115646
[114.84375],104.0021768707483
[114.84375],104.52462585034013
[114.84375],105.04707482993197
[114.84375],105.58113378684807
[114.84375],106.10358276643991
[114.84375],106.63764172335601
[114.84375],107.16009070294784
[114.84375],107.69414965986394
[114.84375],108.21659863945578
[114.84375],108.73904761904762
[114.84375],109.26149659863945
[114.84375],109.79555555555555
[114.84375],110.3180045351474
[114.84375],110.84045351473922
[114.84375],111.37451247165532
[114.84375],111.89696145124717
[114.84375],112.41941043083901
[114.84375],112.9534693877551
[114.84375],113.46430839002268
[114.84375],114.00997732426303
[114.84375],114.53242630385488
[114.84375],115.0548752834467
[114.84375],115.57732426303855
[114.84375],116.11138321995465
[114.84375],116.63383219954649
[114.84375],117.15628117913832
[114.84375],117.67873015873016
[114.84375],118.21278911564626
[114.84375],118.73523809523809
[114.84375],119.2692970521542
[114.84375],119.79174603174603
[114.84375],120.31419501133787
[114.84375],120.8366439909297
[114.84375],121.3707029478458
[114.84375],121.89315192743764
[114.84375],122.42721088435374
[114.84375],122.94965986394558
[114.84375],123.47210884353741
[114.84375],123.99455782312926
[114.84375],124.52861678004535
[114.84375],125.05106575963718
[114.84375],125.58512471655328
[114.84375],126.10757369614512
[114.84375],126.64163265306122
[114.84375],127.16408163265307
[114.84375],127.6865306122449
[114.84375],128.20897959183674
[114.84375],128.74303854875282
[114.84375],129.26548752834466
[114.84375],129.7879365079365
[114.84375],130.31038548752835
[114.84375],130.84444444444443
[114.84375],131.36689342403628
[114.84375],131.88934240362812
[114.84375],132.4234013605442
[114.84375],132.95746031746032
[114.84375],133.47990929705216
[114.84375],134.002358276644
[114.84375],134.52480725623582
[114.84375],135.05886621315193
[114.84375],135.58131519274377
[114.84375],136.1037641723356
[114.84375],136.62621315192743
[114.84375],137.16027210884354
[114.84375],137.69433106575963
[114.84375],138.21678004535147
[114.84375],138.72761904761904
[114.84375],139.2732879818594
[114.84375],139.78412698412697
[114.84375],140.31818594104308
[114.84375],140.84063492063493
[114.84375],141.374693877551
[114.84375],141.90875283446712
[114.84375],142.43120181405897
[114.84375],142.95365079365078
[114.84375],143.4877097505669
[114.84375],144.021768707483
[114.84375],144.53260770975058
[114.84375],145.04344671201815
[114.84375],145.57750566893424
[114.84375],146.11156462585035
[114.84375],146.63401360544216
[114.84375],147.156462585034
[114.84375],147.69052154195012
[114.84375],148.2013605442177
[114.84375],148.73541950113378
[114.84375],149.25786848072562
[114.84375],149.79192743764173
[114.84375],150.31437641723355
[114.84375],150.84843537414966
[114.84375],151.3708843537415
[114.84375],151.89333333333335
[114.84375],152.42739229024943
[114.84375],152.94984126984127
[114.84375],153.48390022675736
[114.84375],154.0063492063492
[114.84375],154.52879818594104
[114.84375],155.06285714285715
[114.84375],155.57369614512473
[114.84375],156.1077551020408
[114.84375],156.63020408163266
[114.84375],157.16426303854874
[114.84375],157.6751020408163
[114.84375],158.2207709750567
[114.84375],158.74321995464854
[114.84375],159.26566893424035
[114.84375],159.7881179138322
[114.84375],160.3221768707483
[114.84375],160.84462585034012
[114.84375],161.36707482993197
[114.84375],161.8895238095238
[114.84375],162.42358276643992
[114.84375],162.94603174603174
[114.84375],163.48009070294785
[114.84375],164.0025396825397
[114.84375],164.53659863945578
[114.84375],165.05904761904762
[114.84375],165.58149659863946
[114.84375],166.1039455782313
[114.84375],166.6380045351474
[114.84375],167.16045351473923
[114.84375],167.68290249433107
[114.84375],168.2053514739229
[114.84375],168.739410430839
[114.84375],169.26185941043084
[114.84375],169.79591836734693
[114.84375],170.31836734693877
[114.84375],170.85242630385488
[114.84375],171.36326530612246
[114.84375],171.89732426303854
[114.84375],172.40816326530611
[114.84375],172.9538321995465
[114.84375],173.4762811791383
[114.84375],173.99873015873015
[114.84375],174.50956916099773
[114.84375],175.05523809523808
[114.84375],175.57768707482992
[114.84375],176.11174603174604
[114.84375],176.6225850340136
[114.84375],177.16825396825396
[114.84375],177.67909297052154
[114.84375],178.21315192743765
[114.84375],178.73560090702946
[114.84375],179.26965986394558
[114.84375],179.79210884353742
[114.84375],180.31455782312926
[114.84375],180.83700680272108
[114.84375],181.3710657596372
[114.84375],181.89351473922903
[114.84375],182.42757369614512
[114.84375],182.95002267573696
[114.84375],183.48408163265307
[114.84375],184.0065306122449
[114.84375],184.52897959183673
[114.84375],185.05142857142857
[114.84375],185.58548752834466
[114.84375],186.1079365079365
[114.84375],186.63038548752834
[114.84375],187.1528344671202
[114.84375],187.68689342403627
[114.84375],188.2093424036281
[114.84375],188.74340136054423
[114.84375],189.26585034013604
[114.84375],189.78829931972788
[114.84375],190.31074829931973
[114.84375],190.84480725623584
[114.84375],191.36725623582765
[114.84375],191.90131519274377
[114.84375],192.4237641723356
[114.84375],192.94621315192742
[114.84375],193.48027210884354
[114.84375],194.00272108843538
[114.84375],194.52517006802722
[114.84375],195.04761904761904
[114.84375],195.58167800453515
[114.84375],196.11573696145123
[114.84375],196.63818594104308
[114.84375],197.16063492063492
[114.84375],197.68308390022676
[114.84375],198.21714285714285
[114.84375],198.7395918367347
[114.84375],199.26204081632653
[114.84375],199.78448979591838
[114.84375],200.31854875283446
[114.84375],200.8409977324263
[114.84375],201.37505668934241
[114.84375],201.89750566893423
[114.84375],202.43156462585034
[114.84375],202.95401360544219
[114.84375],203.476462585034
[114.84375],203.98730158730157
