Tempo (BPM),Beat Times (s)
[139.67483108],68.18539682539682
[139.67483108],68.63818594104309
[139.67483108],69.07936507936508
[139.67483108],69.49732426303855
[139.67483108],69.93850340136055
[139.67483108],70.36807256235828
[139.67483108],70.77442176870748
[139.67483108],71.20399092970521
[139.67483108],71.64517006802721
[139.67483108],72.06312925170069
[139.67483108],72.50430839002267
[139.67483108],72.92226757369615
[139.67483108],73.36344671201815
[139.67483108],73.79301587301588
[139.67483108],74.21097505668934
[139.67483108],74.64054421768708
[139.67483108],75.07011337868481
[139.67483108],75.49968253968254
[139.67483108],75.92925170068027
[139.67483108],76.34721088435374
[139.67483108],76.78839002267574
[139.67483108],77.21795918367347
[139.67483108],77.63591836734693
[139.67483108],78.06548752834468
[139.67483108],78.4950566893424
[139.67483108],78.92462585034014
[139.67483108],79.35419501133786
[139.67483108],79.7837641723356
[139.67483108],80.2249433106576
[139.67483108],80.65451247165532
[139.67483108],81.06086167800453
[139.67483108],81.49043083900227
[139.67483108],81.93160997732426
[139.67483108],82.34956916099773
[139.67483108],82.77913832199546
[139.67483108],83.20870748299319
[139.67483108],83.64988662131519
[139.67483108],84.07945578231292
[139.67483108],84.48580498866212
[139.67483108],84.91537414965987
[139.67483108],85.35655328798185
[139.67483108],85.77451247165533
[139.67483108],86.20408163265306
[139.67483108],86.63365079365079
[139.67483108],87.07482993197279
[139.67483108],87.50439909297052
[139.67483108],87.92235827664399
[139.67483108],88.35192743764172
[139.67483108],88.78149659863945
[139.67483108],89.2110657596372
[139.67483108],89.64063492063492
[139.67483108],90.05859410430838
[139.67483108],90.49977324263038
[139.67483108],90.92934240362811
[139.67483108],91.34730158730159
[139.67483108],91.77687074829932
[139.67483108],92.21804988662132
[139.67483108],92.63600907029479
[139.67483108],93.06557823129252
[139.67483108],93.50675736961452
[139.67483108],93.92471655328798
[139.67483108],94.36589569160998
[139.67483108],94.79546485260771
[139.67483108],95.22503401360544
[139.67483108],95.64299319727891
[139.67483108],96.06095238095239
[139.67483108],96.49052154195012
[139.67483108],96.92009070294785
[139.67483108],97.34965986394558
[139.67483108],97.7792290249433
[139.67483108],98.20879818594105
[139.67483108],98.63836734693878
[139.67483108],99.06793650793651
[139.67483108],99.49750566893424
[139.67483108],99.91546485260771
[139.67483108],100.34503401360544
[139.67483108],100.77460317460317
[139.67483108],101.2041723356009
[139.67483108],101.63374149659865
[139.67483108],102.06331065759638
