Tempo (BPM),Beat Times (s)
[112.34714674],120.75537414965986
[112.34714674],121.2778231292517
[112.34714674],121.8118820861678
[112.34714674],122.3459410430839
[112.34714674],122.88
[112.34714674],123.35600907029479
[112.34714674],123.93650793650794
[112.34714674],124.47056689342404
[112.34714674],125.00462585034013
[112.34714674],125.52707482993198
[112.34714674],126.06113378684807
[112.34714674],126.59519274376417
[112.34714674],127.12925170068027
[112.34714674],127.65170068027211
[112.34714674],128.1857596371882
[112.34714674],128.7198185941043
[112.34714674],129.24226757369615
[112.34714674],129.77632653061224
[112.34714674],130.31038548752835
[112.34714674],130.84444444444443
[112.34714674],131.37850340136055
[112.34714674],131.9009523809524
[112.34714674],132.43501133786847
[112.34714674],132.9690702947846
[112.34714674],133.49151927437643
[112.34714674],134.0255782312925
[112.34714674],134.55963718820863
[112.34714674],135.0936961451247
[112.34714674],135.61614512471655
[112.34714674],136.15020408163267
[112.34714674],136.68426303854875
[112.34714674],137.21832199546486
[112.34714674],137.74077097505668
[112.34714674],138.2748299319728
[112.34714674],138.8088888888889
[112.34714674],139.33133786848072
[112.34714674],139.86539682539683
[112.34714674],140.3994557823129
[112.34714674],140.93351473922903
[112.34714674],141.45596371882087
[112.34714674],141.99002267573695
[112.34714674],142.52408163265306
[112.34714674],143.05814058956915
[112.34714674],143.580589569161
[112.34714674],144.1146485260771
[112.34714674],144.6487074829932
[112.34714674],145.17115646258503
[112.34714674],145.70521541950114
[112.34714674],146.23927437641723
[112.34714674],146.77333333333334
[112.34714674],147.29578231292518
[112.34714674],147.82984126984127
[112.34714674],148.37551020408162
[112.34714674],148.90956916099773
[112.34714674],149.44362811791385
[112.34714674],149.96607709750566
[112.34714674],150.51174603174604
[112.34714674],151.04580498866213
[112.34714674],151.57986394557824
[112.34714674],152.0907029478458
[112.34714674],152.61315192743766
[112.34714674],153.14721088435374
[112.34714674],153.68126984126985
[112.34714674],154.21532879818594
[112.34714674],154.73777777777778
[112.34714674],155.27183673469386
[112.34714674],155.80589569160998
[112.34714674],156.31673469387755
[112.34714674],156.81596371882085
[112.34714674],157.38485260770975
[112.34714674],157.9073015873016
[112.34714674],158.41814058956916
[112.34714674],158.940589569161
[112.34714674],159.48625850340136
[112.34714674],160.02031746031747
[112.34714674],160.5427664399093
[112.34714674],161.11165532879818
[112.34714674],161.6457142857143
[112.34714674],162.15655328798186
[112.34714674],162.66739229024944
[112.34714674],163.16662131519274
[112.34714674],163.72390022675737
[112.34714674],164.281179138322
[112.34714674],164.8384580498866
[112.34714674],165.39573696145123
[112.34714674],165.9530158730159
[112.34714674],166.52190476190475
[112.34714674],167.02113378684808
[112.34714674],167.5203628117914
[112.34714674],168.0195918367347
[112.34714674],168.50721088435375
[112.34714674],169.0528798185941
