Tempo (BPM),Beat Times (s)
[95.703125],170.48090702947846
[95.703125],171.1194557823129
[95.703125],171.73478458049885
[95.703125],172.48943310657597
[95.703125],173.2324716553288
[95.703125],173.96390022675737
[95.703125],174.5908390022676
[95.703125],175.19455782312926
[95.703125],175.76344671201815
[95.703125],176.28589569160997
[95.703125],176.81995464852608
[95.703125],177.3540136054422
[95.703125],177.9112925170068
[95.703125],178.538231292517
[95.703125],179.17678004535148
[95.703125],179.88498866213152
[95.703125],180.53514739229024
[95.703125],181.19691609977323
[95.703125],181.89351473922903
[95.703125],182.5668934240363
[95.703125],183.20544217687075
[95.703125],183.80916099773242
[95.703125],184.42448979591836
[95.703125],185.0398185941043
[95.703125],185.49260770975056
[95.703125],186.084716553288
[95.703125],186.71165532879817
[95.703125],187.33859410430838
[95.703125],187.93070294784582
[95.703125],188.54603174603176
[95.703125],189.1613605442177
[95.703125],189.7766893424036
[95.703125],190.39201814058956
[95.703125],191.0073469387755
[95.703125],191.51818594104307
[95.703125],192.133514739229
[95.703125],192.85333333333332
[95.703125],193.51510204081632
[95.703125],194.16526077097507
[95.703125],194.79219954648525
[95.703125],195.43074829931973
[95.703125],196.05768707482994
[95.703125],196.6962358276644
[95.703125],197.3231746031746
[95.703125],197.96172335600906
[95.703125],198.58866213151927
[95.703125],199.21560090702948
[95.703125],199.85414965986394
[95.703125],200.48108843537415
[95.703125],201.11963718820863
[95.703125],201.7465759637188
[95.703125],202.3851247165533
[95.703125],203.0120634920635
[95.703125],203.6390022675737
[95.703125],204.2659410430839
[95.703125],204.86965986394557
[95.703125],205.54303854875283
[95.703125],206.15836734693877
[95.703125],206.76208616780045
[95.703125],207.42385487528344
[95.703125],208.06240362811792
[95.703125],208.68934240362813
[95.703125],209.32789115646258
[95.703125],209.9548299319728
[95.703125],210.59337868480725
[95.703125],211.22031746031746
[95.703125],211.84725623582767
[95.703125],212.48580498866212
[95.703125],213.11274376417234
[95.703125],213.7512925170068
[95.703125],214.378231292517
[95.703125],215.0051700680272
[95.703125],215.64371882086166
[95.703125],216.27065759637188
[95.703125],216.90920634920636
[95.703125],217.53614512471654
[95.703125],218.16308390022675
[95.703125],218.80163265306123
[95.703125],219.42857142857142
[95.703125],220.0671201814059
[95.703125],220.6940589569161
[95.703125],221.33260770975056
[95.703125],221.95954648526077
[95.703125],222.58648526077098
[95.703125],223.22503401360544
[95.703125],223.85197278911565
[95.703125],224.4905215419501
[95.703125],225.10585034013604
[95.703125],225.74439909297053
[95.703125],226.38294784580498
[95.703125],226.98666666666668
[95.703125],227.6368253968254
[95.703125],228.27537414965985
[95.703125],228.8907029478458
[95.703125],229.54086167800455
[95.703125],230.16780045351473
[95.703125],230.8063492063492
[95.703125],231.43328798185942
[95.703125],232.0602267573696
[95.703125],232.6987755102041
[95.703125],233.3257142857143
[95.703125],233.96426303854875
[95.703125],234.59120181405896
