Tempo (BPM),Beat Times (s)
[120.18531977],54.89197278911565
[120.18531977],55.39120181405896
[120.18531977],55.89043083900227
[120.18531977],56.38965986394558
[120.18531977],56.888888888888886
[120.18531977],57.3881179138322
[120.18531977],57.88734693877551
[120.18531977],58.38657596371882
[120.18531977],58.88580498866213
[120.18531977],59.396643990929704
[120.18531977],59.88426303854875
[120.18531977],60.395102040816326
[120.18531977],60.882721088435375
[120.18531977],61.39356009070295
[120.18531977],61.881179138322
[120.18531977],62.39201814058957
[120.18531977],62.89124716553288
[120.18531977],63.39047619047619
[120.18531977],63.889705215419504
[120.18531977],64.38893424036281
[120.18531977],64.88816326530612
[120.18531977],65.39900226757369
[120.18531977],65.88662131519274
[120.18531977],66.38585034013606
[120.18531977],66.88507936507936
[120.18531977],67.39591836734694
[120.18531977],67.88353741496599
[120.18531977],68.39437641723356
[120.18531977],68.88199546485261
[120.18531977],69.39283446712018
[120.18531977],69.89206349206349
[120.18531977],70.3912925170068
[120.18531977],70.89052154195011
[120.18531977],71.38975056689343
[120.18531977],71.88897959183673
[120.18531977],72.38820861678005
[120.18531977],72.8758276643991
[120.18531977],73.38666666666667
[120.18531977],73.88589569160997
[120.18531977],74.38512471655329
[120.18531977],74.8843537414966
[120.18531977],75.39519274376417
[120.18531977],75.88281179138322
[120.18531977],76.38204081632654
[120.18531977],76.88126984126984
[120.18531977],77.35727891156462
[120.18531977],77.87972789115646
[120.18531977],78.39056689342404
[120.18531977],78.87818594104309
[120.18531977],79.38902494331066
[120.18531977],79.88825396825396
[120.18531977],80.38748299319728
[120.18531977],80.88671201814059
[120.18531977],81.37433106575963
[120.18531977],81.88517006802721
[120.18531977],82.38439909297053
[120.18531977],82.88362811791383
[120.18531977],83.35963718820862
[120.18531977],83.88208616780045
[120.18531977],84.38131519274377
[120.18531977],84.89215419501134
[120.18531977],85.39138321995465
[120.18531977],85.8790022675737
[120.18531977],86.378231292517
[120.18531977],86.88907029478457
[120.18531977],87.38829931972789
[120.18531977],87.8875283446712
[120.18531977],88.34031746031746
[120.18531977],88.88598639455782
[120.18531977],89.39682539682539
[120.18531977],89.88444444444444
[120.18531977],90.38367346938776
[120.18531977],90.88290249433106
[120.18531977],91.39374149659864
[120.18531977],91.88136054421769
[120.18531977],92.380589569161
[120.18531977],92.87981859410431
[120.18531977],93.39065759637188
[120.18531977],93.8898866213152
[120.18531977],94.3891156462585
[120.18531977],94.8883446712018
[120.18531977],95.38757369614513
[120.18531977],95.88680272108843
[120.18531977],96.38603174603175
[120.18531977],96.88526077097505
[120.18531977],97.3728798185941
[120.18531977],97.88371882086167
[120.18531977],98.38294784580499
[120.18531977],98.8821768707483
[120.18531977],99.39301587301587
[120.18531977],99.89224489795919
[120.18531977],100.39147392290249
[120.18531977],100.89070294784581
[120.18531977],101.38993197278911
[120.18531977],101.88916099773243
[120.18531977],102.38839002267574
[120.18531977],102.88761904761905
[120.18531977],103.38684807256236
[120.18531977],103.88607709750566
[120.18531977],104.38530612244898
[120.18531977],104.88453514739228
[120.18531977],105.39537414965986
[120.18531977],105.8829931972789
[120.18531977],106.38222222222223
[120.18531977],106.8930612244898
[120.18531977],107.3922902494331
[120.18531977],107.89151927437642
[120.18531977],108.39074829931972
[120.18531977],108.88997732426304
[120.18531977],109.38920634920635
[120.18531977],109.88843537414967
[120.18531977],110.38766439909297
[120.18531977],110.88689342403629
[120.18531977],111.39773242630386
[120.18531977],111.8853514739229
[120.18531977],112.38458049886621
[120.18531977],112.88380952380952
[120.18531977],113.38303854875284
[120.18531977],113.88226757369614
[120.18531977],114.39310657596371
[120.18531977],114.89233560090703
[120.18531977],115.39156462585034
[120.18531977],115.89079365079365
[120.18531977],116.39002267573696
[120.18531977],116.88925170068028
[120.18531977],117.38848072562358
[120.18531977],117.8877097505669
[120.18531977],118.3869387755102
[120.18531977],118.88616780045352
[120.18531977],119.3970068027211
[120.18531977],119.88462585034014
[120.18531977],120.38385487528345
[120.18531977],120.88308390022675
[120.18531977],121.39392290249432
[120.18531977],121.89315192743764
[120.18531977],122.39238095238095
[120.18531977],122.88
