Tempo (BPM),Beat Times (s)
[126.04801829],178.96780045351474
[126.04801829],179.44380952380953
[126.04801829],179.9198185941043
[126.04801829],180.38421768707482
[126.04801829],180.86022675736962
[126.04801829],181.3362358276644
[126.04801829],181.75419501133786
[126.04801829],182.1837641723356
[126.04801829],182.60172335600907
[126.04801829],183.07773242630387
[126.04801829],183.54213151927436
[126.04801829],184.01814058956916
[126.04801829],184.49414965986395
[126.04801829],184.97015873015874
[126.04801829],185.43455782312924
[126.04801829],185.91056689342403
[126.04801829],186.38657596371883
[126.04801829],186.79292517006803
[126.04801829],187.18766439909297
[126.04801829],187.6520634920635
[126.04801829],188.12807256235828
[126.04801829],188.5924716553288
[126.04801829],189.06848072562357
[126.04801829],189.54448979591837
[126.04801829],190.02049886621316
[126.04801829],190.49650793650792
[126.04801829],190.97251700680272
[126.04801829],191.4485260770975
