Tempo (BPM),Beat Times (s)
[87.59269068],62.33396825396825
[87.59269068],63.018956916099775
[87.59269068],63.69233560090703
[87.59269068],64.38893424036281
[87.59269068],65.0855328798186
[87.59269068],65.72408163265307
[87.59269068],66.42068027210884
[87.59269068],67.10566893424036
[87.59269068],67.77904761904762
[87.59269068],68.4756462585034
[87.59269068],69.14902494331066
[87.59269068],69.8572335600907
[87.59269068],70.5190022675737
[87.59269068],71.19238095238096
[87.59269068],71.87736961451247
[87.59269068],72.53913832199547
[87.59269068],73.24734693877551
[87.59269068],73.92072562358277
[87.59269068],74.59410430839003
[87.59269068],75.2907029478458
[87.59269068],75.97569160997732
[87.59269068],76.64907029478458
[87.59269068],77.32244897959184
[87.59269068],78.01904761904763
[87.59269068],78.70403628117914
[87.59269068],79.37741496598639
[87.59269068],80.06240362811792
[87.59269068],80.77061224489796
[87.59269068],81.42077097505668
[87.59269068],82.10575963718821
[87.59269068],82.77913832199546
[87.59269068],83.46412698412698
[87.59269068],84.14911564625851
[87.59269068],84.82249433106576
[87.59269068],85.51909297052154
[87.59269068],86.1924716553288
[87.59269068],86.87746031746032
[87.59269068],87.56244897959184
[87.59269068],88.24743764172335
[87.59269068],88.93242630385488
[87.59269068],89.60580498866213
[87.59269068],90.29079365079365
[87.59269068],90.9641723356009
[87.59269068],91.66077097505669
[87.59269068],92.33414965986394
[87.59269068],93.01913832199547
[87.59269068],93.69251700680272
[87.59269068],94.3891156462585
[87.59269068],95.06249433106576
[87.59269068],95.74748299319728
[87.59269068],96.42086167800454
[87.59269068],97.10585034013606
[87.59269068],97.79083900226757
[87.59269068],98.47582766439909
[87.59269068],99.14920634920635
[87.59269068],99.83419501133787
[87.59269068],100.54240362811791
[87.59269068],101.19256235827665
[87.59269068],101.87755102040816
[87.59269068],102.56253968253968
[87.59269068],103.2475283446712
[87.59269068],103.93251700680273
[87.59269068],104.60589569160997
[87.59269068],105.29088435374149
[87.59269068],105.97587301587302
[87.59269068],106.66086167800454
[87.59269068],107.3342403628118
[87.59269068],108.01922902494331
[87.59269068],108.70421768707483
[87.59269068],109.38920634920635
[87.59269068],110.06258503401361
[87.59269068],110.74757369614512
[87.59269068],111.42095238095239
[87.59269068],112.09433106575963
[87.59269068],112.79092970521542
[87.59269068],113.47591836734694
[87.59269068],114.1492970521542
[87.59269068],114.83428571428571
[87.59269068],115.51927437641723
[87.59269068],116.20426303854876
[87.59269068],116.877641723356
[87.59269068],117.56263038548752
[87.59269068],118.24761904761905
[87.59269068],118.93260770975057
[87.59269068],119.60598639455782
[87.59269068],120.29097505668935
[87.59269068],120.9643537414966
[87.59269068],121.66095238095238
[87.59269068],122.33433106575964
[87.59269068],123.01931972789116
[87.59269068],123.70430839002267
[87.59269068],124.37768707482994
[87.59269068],125.06267573696145
[87.59269068],125.74766439909297
[87.59269068],126.42104308390023
[87.59269068],127.10603174603175
[87.59269068],127.79102040816326
[87.59269068],128.4760090702948
[87.59269068],129.1609977324263
[87.59269068],129.84598639455783
[87.59269068],130.5193650793651
[87.59269068],131.2043537414966
[87.59269068],131.87773242630385
[87.59269068],132.57433106575965
[87.59269068],133.24770975056688
[87.59269068],133.93269841269841
[87.59269068],134.60607709750568
[87.59269068],135.29106575963718
[87.59269068],135.9760544217687
[87.59269068],136.66104308390024
[87.59269068],137.33442176870747
[87.59269068],138.019410430839
[87.59269068],138.70439909297053
[87.59269068],139.37777777777777
[87.59269068],140.0627664399093
[87.59269068],140.73614512471656
[87.59269068],141.3166439909297
[87.59269068],141.9784126984127
[87.59269068],142.59374149659865
[87.59269068],143.19746031746033
[87.59269068],143.801179138322
[87.59269068],144.54421768707482
[87.59269068],145.2059863945578
[87.59269068],145.8677551020408
[87.59269068],146.52952380952382
[87.59269068],147.17968253968255
[87.59269068],147.8878911564626
[87.59269068],148.59609977324263
[87.59269068],149.2926984126984
[87.59269068],149.90802721088434
[87.59269068],150.56979591836733
[87.59269068],151.19673469387754
[87.59269068],151.78884353741498
[87.59269068],152.6015419501134
[87.59269068],153.30975056689343
[87.59269068],154.0992290249433
[87.59269068],154.85387755102042
[87.59269068],155.6085260770975
[87.59269068],156.29351473922904
[87.59269068],156.97850340136054
[87.59269068],157.60544217687075
[87.59269068],158.20916099773243
[87.59269068],158.82448979591837
[87.59269068],159.42820861678004
[87.59269068],160.08997732426303
[87.59269068],160.75174603174602
[87.59269068],161.41351473922902
[87.59269068],162.06367346938777
[87.59269068],162.7138321995465
[87.59269068],163.38721088435375
[87.59269068],164.01414965986393
[87.59269068],164.7804081632653
[87.59269068],165.6279365079365
[87.59269068],166.33614512471655
[87.59269068],166.99791383219954
[87.59269068],167.65968253968254
[87.59269068],168.35628117913834
[87.59269068],169.04126984126984
[87.59269068],169.72625850340137
[87.59269068],170.3764172335601
[87.59269068],171.08462585034013
[87.59269068],171.7580045351474
[87.59269068],172.45460317460316
[87.59269068],173.08154195011338
[87.59269068],173.65043083900227
[87.59269068],174.24253968253967
[87.59269068],174.84625850340137
[87.59269068],175.5196371882086
[87.59269068],176.20462585034014
[87.59269068],176.84317460317462
[87.59269068],177.55138321995466
[87.59269068],178.24798185941043
[87.59269068],178.93297052154196
[87.59269068],179.6063492063492
[87.59269068],180.29133786848072
[87.59269068],180.97632653061225
[87.59269068],181.66131519274376
[87.59269068],182.33469387755102
[87.59269068],183.01968253968255
[87.59269068],183.6930612244898
[87.59269068],184.38965986394558
[87.59269068],185.06303854875284
[87.59269068],185.7364172335601
[87.59269068],186.4214058956916
[87.59269068],187.1180045351474
[87.59269068],187.79138321995464
[87.59269068],188.47637188208617
[87.59269068],189.14975056689343
[87.59269068],189.83473922902493
[87.59269068],190.51972789115646
[87.59269068],191.204716553288
[87.59269068],191.866485260771
[87.59269068],192.56308390022676
[87.59269068],193.23646258503402
[87.59269068],193.9330612244898
[87.59269068],194.61804988662132
[87.59269068],195.33786848072563
[87.59269068],195.98802721088435
[87.59269068],196.68462585034013
[87.59269068],197.36961451247166
[87.59269068],197.99655328798187
[87.59269068],198.58866213151927
[87.59269068],199.238820861678
[87.59269068],199.88897959183674
