Tempo (BPM),Beat Times (s)
[129.19921875],98.37133786848072
[129.19921875],98.84734693877552
[129.19921875],99.3233560090703
[129.19921875],99.81097505668934
[129.19921875],100.31020408163265
[129.19921875],100.73977324263039
[129.19921875],101.18095238095238
[129.19921875],101.62213151927438
[129.19921875],102.10975056689342
[129.19921875],102.60897959183673
[129.19921875],103.01532879818595
[129.19921875],103.53777777777778
[129.19921875],103.94412698412698
[129.19921875],104.47818594104308
[129.19921875],104.88453514739228
[129.19921875],105.40698412698413
[129.19921875],105.90621315192743
[129.19921875],106.3241723356009
[129.19921875],106.83501133786848
[129.19921875],107.27619047619048
[129.19921875],107.75219954648526
[129.19921875],108.19337868480726
[129.19921875],108.65777777777778
[129.19921875],109.11056689342404
[129.19921875],109.58657596371881
[129.19921875],110.05097505668934
[129.19921875],110.50376417233561
[129.19921875],110.95655328798186
[129.19921875],111.45578231292517
[129.19921875],111.90857142857143
[129.19921875],112.38458049886621
[129.19921875],112.83736961451247
[129.19921875],113.30176870748299
[129.19921875],113.77777777777777
[129.19921875],114.2421768707483
[129.19921875],114.70657596371882
[129.19921875],115.1825850340136
[129.19921875],115.6237641723356
[129.19921875],116.11138321995465
[129.19921875],116.5641723356009
[129.19921875],117.01696145124717
[129.19921875],117.49297052154195
[129.19921875],117.9457596371882
[129.19921875],118.421768707483
[129.19921875],118.8281179138322
[129.19921875],119.29251700680273
[129.19921875],119.74530612244898
[129.19921875],120.26775510204082
[129.19921875],120.72054421768708
[129.19921875],121.20816326530613
[129.19921875],121.66095238095238
[129.19921875],122.13696145124716
[129.19921875],122.61297052154195
[129.19921875],123.07736961451248
[129.19921875],123.55337868480726
[129.19921875],124.00616780045351
[129.19921875],124.47056689342404
[129.19921875],124.94657596371881
[129.19921875],125.38775510204081
[129.19921875],125.8637641723356
[129.19921875],126.31655328798186
[129.19921875],126.81578231292517
[129.19921875],127.28018140589569
[129.19921875],127.73297052154194
[129.19921875],128.19736961451247
[129.19921875],128.67337868480726
[129.19921875],129.12616780045352
[129.19921875],129.57895691609977
[129.19921875],130.0433560090703
[129.19921875],130.49614512471655
[129.19921875],130.97215419501134
[129.19921875],131.43655328798187
[129.19921875],131.9009523809524
[129.19921875],132.37696145124715
[129.19921875],132.84136054421768
[129.19921875],133.3057596371882
[129.19921875],133.75854875283446
[129.19921875],134.22294784580498
[129.19921875],134.67573696145124
[129.19921875],135.11691609977325
[129.19921875],135.6625850340136
[129.19921875],136.1037641723356
[129.19921875],136.57977324263038
[129.19921875],137.03256235827664
[129.19921875],137.49696145124716
[129.19921875],137.9497505668934
[129.19921875],138.4257596371882
[129.19921875],138.89015873015873
[129.19921875],139.35455782312926
[129.19921875],139.8073469387755
[129.19921875],140.2833560090703
[129.19921875],140.73614512471656
[129.19921875],141.21215419501135
[129.19921875],141.68816326530612
[129.19921875],142.15256235827664
[129.19921875],142.61696145124716
[129.19921875],143.0813605442177
[129.19921875],143.55736961451248
[129.19921875],144.021768707483
[129.19921875],144.47455782312926
[129.19921875],144.92734693877551
[129.19921875],145.35691609977323
[129.19921875],145.85614512471656
[129.19921875],146.33215419501133
[129.19921875],146.79655328798185
[129.19921875],147.26095238095238
[129.19921875],147.7253514739229
[129.19921875],148.18975056689342
[129.19921875],148.66575963718822
[129.19921875],149.13015873015874
[129.19921875],149.59455782312926
[129.19921875],150.05895691609976
[129.19921875],150.51174603174604
[129.19921875],150.9645351473923
[129.19921875],151.44054421768706
[129.19921875],151.91655328798186
[129.19921875],152.3693424036281
[129.19921875],152.8453514739229
[129.19921875],153.37941043083902
[129.19921875],153.78575963718822
[129.19921875],154.25015873015872
[129.19921875],154.71455782312924
[129.19921875],155.13251700680271
[129.19921875],155.63174603174602
[129.19921875],156.09614512471654
[129.19921875],156.56054421768707
[129.19921875],157.0249433106576
[129.19921875],157.48934240362811
[129.19921875],157.94213151927437
[129.19921875],158.39492063492062
[129.19921875],158.8825396825397
[129.19921875],159.35854875283448
[129.19921875],159.83455782312924
[129.19921875],160.2873469387755
[129.19921875],160.75174603174602
[129.19921875],161.21614512471655
[129.19921875],161.68054421768707
[129.19921875],162.13333333333333
[129.19921875],162.59773242630385
[129.19921875],163.06213151927437
[129.19921875],163.53814058956917
[129.19921875],163.99092970521542
[129.19921875],164.49015873015873
[129.19921875],164.91972789115647
[129.19921875],165.34929705215418
[129.19921875],165.80208616780044
[129.19921875],166.30131519274377
[129.19921875],166.7889342403628
[129.19921875],167.25333333333333
[129.19921875],167.70612244897958
[129.19921875],168.15891156462584
[129.19921875],168.62331065759636
[129.19921875],169.06448979591838
[129.19921875],169.56371882086168
[129.19921875],170.0281179138322
[129.19921875],170.504126984127
[129.19921875],170.92208616780044
[129.19921875],171.3748752834467
[129.19921875],171.88571428571427
[129.19921875],172.37333333333333
[129.19921875],172.8261224489796
[129.19921875],173.2905215419501
[129.19921875],173.75492063492064
[129.19921875],174.23092970521543
[129.19921875],174.68371882086169
[129.19921875],175.1481179138322
[129.19921875],175.61251700680273
[129.19921875],176.07691609977323
[129.19921875],176.55292517006802
[129.19921875],177.00571428571428
[129.19921875],177.4468934240363
[129.19921875],177.92290249433105
[129.19921875],178.38730158730158
[129.19921875],178.8517006802721
[129.19921875],179.29287981859412
[129.19921875],179.78049886621315
[129.19921875],180.24489795918367
[129.19921875],180.72090702947847
[129.19921875],181.185306122449
[129.19921875],181.63809523809525
[129.19921875],182.11410430839
[129.19921875],182.57850340136054
[129.19921875],183.0312925170068
[129.19921875],183.4956916099773
[129.19921875],183.96009070294784
[129.19921875],184.42448979591836
[129.19921875],184.90049886621316
[129.19921875],185.34167800453514
[129.19921875],185.7944671201814
[129.19921875],186.3285260770975
[129.19921875],186.79292517006803
[129.19921875],187.24571428571429
[129.19921875],187.68689342403627
[129.19921875],188.1861224489796
[129.19921875],188.65052154195013
[129.19921875],189.10331065759638
[129.19921875],189.57931972789115
[129.19921875],190.05532879818594
[129.19921875],190.5081179138322
[129.19921875],190.96090702947845
[129.19921875],191.43691609977324
[129.19921875],191.91292517006804
[129.19921875],192.37732426303856
[129.19921875],192.84172335600908
[129.19921875],193.29451247165534
[129.19921875],193.7705215419501
[129.19921875],194.23492063492063
[129.19921875],194.71092970521542
[129.19921875],195.16371882086167
[129.19921875],195.6281179138322
[129.19921875],196.11573696145123
[129.19921875],196.5336961451247
[129.19921875],196.99809523809523
[129.19921875],197.43927437641725
[129.19921875],197.96172335600906
[129.19921875],198.43773242630385
[129.19921875],198.90213151927438
[129.19921875],199.35492063492063
[129.19921875],199.8077097505669
[129.19921875],200.28371882086168
[129.19921875],200.7481179138322
[129.19921875],201.21251700680273
[129.19921875],201.67691609977325
[129.19921875],202.11809523809524
[129.19921875],202.59410430839003
[129.19921875],203.0701133786848
[129.19921875],203.52290249433108
[129.19921875],203.99891156462584
[129.19921875],204.46331065759637
[129.19921875],204.9277097505669
[129.19921875],205.39210884353741
[129.19921875],205.85650793650794
[129.19921875],206.3092970521542
[129.19921875],206.785306122449
[129.19921875],207.23809523809524
[129.19921875],207.67927437641723
[129.19921875],208.17850340136056
[129.19921875],208.64290249433105
[129.19921875],209.09569160997734
[129.19921875],209.58331065759637
[129.19921875],210.02448979591836
[129.19921875],210.46566893424037
[129.19921875],210.94167800453513
[129.19921875],211.41768707482993
[129.19921875],211.88208616780045
[129.19921875],212.32326530612244
[129.19921875],212.84571428571428
[129.19921875],213.29850340136053
[129.19921875],213.7861224489796
[129.19921875],214.23891156462585
[129.19921875],214.68009070294784
[129.19921875],215.10965986394558
[129.19921875],215.62049886621315
[129.19921875],216.0732879818594
[129.19921875],216.5144671201814
[129.19921875],217.00208616780046
[129.19921875],217.46648526077098
[129.19921875],217.94249433106575
[129.19921875],218.40689342403627
[129.19921875],218.88290249433106
[129.19921875],219.3473015873016
[129.19921875],219.8117006802721
[129.19921875],220.26448979591837
[129.19921875],220.7288888888889
[129.19921875],221.20489795918368
[129.19921875],221.6692970521542
[129.19921875],222.12208616780046
[129.19921875],222.58648526077098
[129.19921875],223.07410430839002
[129.19921875],223.53850340136054
[129.19921875],224.00290249433107
[129.19921875],224.4905215419501
[129.19921875],224.94331065759638
[129.19921875],225.39609977324264
[129.19921875],225.8488888888889
[129.19921875],226.31328798185942
[129.19921875],226.78929705215418
[129.19921875],227.2536961451247
[129.19921875],227.70648526077096
[129.19921875],228.17088435374149
