Tempo (BPM),Beat Times (s)
[97.50884434],117.51619047619047
[97.50884434],118.13151927437642
[97.50884434],118.74684807256236
[97.50884434],119.35056689342403
[97.50884434],119.96589569160997
[97.50884434],120.58122448979591
[97.50884434],121.19655328798186
[97.50884434],121.80027210884354
[97.50884434],122.41560090702947
[97.50884434],123.03092970521541
[97.50884434],123.64625850340136
[97.50884434],124.24997732426304
[97.50884434],124.86530612244898
[97.50884434],125.46902494331066
[97.50884434],126.09596371882085
[97.50884434],126.69968253968254
[97.50884434],127.31501133786848
[97.50884434],127.94195011337868
[97.50884434],128.54566893424035
[97.50884434],129.1609977324263
[97.50884434],129.76471655328797
[97.50884434],130.53097505668933
[97.50884434],131.28562358276645
[97.50884434],131.9009523809524
[97.50884434],132.51628117913833
[97.50884434],133.12
[97.50884434],133.74693877551022
[97.50884434],134.3506575963719
[97.50884434],134.96598639455783
[97.50884434],135.5697052154195
[97.50884434],136.18503401360545
[97.50884434],136.8003628117914
[97.50884434],137.40408163265306
[97.50884434],138.019410430839
[97.50884434],138.63473922902494
[97.50884434],139.23845804988662
[97.50884434],139.86539682539683
[97.50884434],140.4691156462585
[97.50884434],141.0960544217687
[97.50884434],141.69977324263039
[97.50884434],142.30349206349206
[97.50884434],142.918820861678
[97.50884434],143.53414965986394
[97.50884434],144.13786848072561
[97.50884434],144.75319727891156
[97.50884434],145.3685260770975
[97.50884434],145.98385487528344
[97.50884434],146.5875736961451
[97.50884434],147.21451247165533
[97.50884434],147.818231292517
[97.50884434],148.43356009070294
[97.50884434],149.0372789115646
[97.50884434],149.65260770975055
[97.50884434],150.25632653061226
[97.50884434],150.8716553287982
[97.50884434],151.48698412698414
[97.50884434],152.10231292517005
[97.50884434],152.717641723356
[97.50884434],153.33297052154194
[97.50884434],153.93668934240364
[97.50884434],154.55201814058958
[97.50884434],155.16734693877552
[97.50884434],155.78267573696147
[97.50884434],156.38639455782314
[97.50884434],157.00172335600908
[97.50884434],157.61705215419502
[97.50884434],158.23238095238096
[97.50884434],158.83609977324264
[97.50884434],159.45142857142858
[97.50884434],160.06675736961452
[97.50884434],160.6704761904762
[97.50884434],161.28580498866214
[97.50884434],161.90113378684808
[97.50884434],162.51646258503402
[97.50884434],163.1201814058957
[97.50884434],163.73551020408163
[97.50884434],164.35083900226758
[97.50884434],164.96616780045352
[97.50884434],165.58149659863946
[97.50884434],166.18521541950113
[97.50884434],166.80054421768708
[97.50884434],167.41587301587302
[97.50884434],168.0195918367347
[97.50884434],168.63492063492063
