Tempo (BPM),Beat Times (s)
[120.18531977],106.33578231292518
[120.18531977],106.84662131519275
[120.18531977],107.34585034013605
[120.18531977],107.84507936507937
[120.18531977],108.34430839002268
[120.18531977],108.84353741496598
[120.18531977],109.35437641723357
[120.18531977],109.8419954648526
[120.18531977],110.34122448979592
[120.18531977],110.84045351473922
[120.18531977],111.33968253968254
[120.18531977],111.7924716553288
[120.18531977],112.34975056689342
[120.18531977],112.83736961451247
[120.18531977],113.34820861678004
[120.18531977],113.84743764172336
[120.18531977],114.34666666666666
[120.18531977],114.83428571428571
[120.18531977],115.33351473922903
[120.18531977],115.8443537414966
[120.18531977],116.34358276643991
[120.18531977],116.84281179138323
[120.18531977],117.34204081632653
[120.18531977],117.82965986394558
[120.18531977],118.34049886621315
[120.18531977],118.83972789115646
[120.18531977],119.3273469387755
[120.18531977],119.84979591836735
[120.18531977],120.3374149659864
[120.18531977],120.85986394557823
[120.18531977],121.35909297052154
[120.18531977],121.8467120181406
[120.18531977],122.35755102040817
[120.18531977],122.84517006802722
[120.18531977],123.34439909297052
[120.18531977],123.84362811791384
[120.18531977],124.34285714285714
[120.18531977],124.84208616780046
[120.18531977],125.3297052154195
[120.18531977],125.85215419501134
[120.18531977],126.33977324263039
[120.18531977],126.83900226757369
[120.18531977],127.33823129251701
[120.18531977],127.84907029478458
[120.18531977],128.3482993197279
[120.18531977],128.83591836734695
[120.18531977],129.34675736961452
[120.18531977],129.83437641723356
[120.18531977],130.33360544217686
[120.18531977],130.84444444444443
[120.18531977],131.34367346938777
[120.18531977],131.84290249433107
[120.18531977],132.34213151927437
[120.18531977],132.84136054421768
[120.18531977],133.340589569161
[120.18531977],133.83981859410432
[120.18531977],134.36226757369616
[120.18531977],134.87310657596373
[120.18531977],135.3491156462585
[120.18531977],135.9180045351474
[120.18531977],136.39401360544218
[120.18531977],136.84680272108844
[120.18531977],137.34603174603174
[120.18531977],137.84526077097505
[120.18531977],138.34448979591838
[120.18531977],138.84371882086168
[120.18531977],139.34294784580499
[120.18531977],139.8421768707483
[120.18531977],140.35301587301586
[120.18531977],140.8522448979592
[120.18531977],141.33986394557823
[120.18531977],141.82748299319726
[120.18531977],142.3499319727891
[120.18531977],142.84916099773244
[120.18531977],143.36
[120.18531977],143.84761904761905
[120.18531977],144.34684807256235
[120.18531977],144.84607709750566
[120.18531977],145.345306122449
[120.18531977],145.8445351473923
[120.18531977],146.33215419501133
[120.18531977],146.8429931972789
[120.18531977],147.34222222222223
[120.18531977],147.8530612244898
[120.18531977],148.3522902494331
[120.18531977],148.86312925170068
[120.18531977],149.362358276644
[120.18531977],149.84997732426305
[120.18531977],150.33759637188209
[120.18531977],150.8716553287982
[120.18531977],151.35927437641723
[120.18531977],151.84689342403627
[120.18531977],152.32290249433106
[120.18531977],152.82213151927436
[120.18531977],153.3213605442177
[120.18531977],153.8438095238095
[120.18531977],154.34303854875284
[120.18531977],154.84226757369615
[120.18531977],155.35310657596372
[120.18531977],155.84072562358276
[120.18531977],156.35156462585033
[120.18531977],156.85079365079366
[120.18531977],157.35002267573697
[120.18531977],157.84925170068027
[120.18531977],158.34848072562357
[120.18531977],158.8477097505669
[120.18531977],159.3469387755102
[120.18531977],159.84616780045351
[120.18531977],160.34539682539682
[120.18531977],160.84462585034012
[120.18531977],161.33224489795919
[120.18531977],161.84308390022676
[120.18531977],162.34231292517006
[120.18531977],162.84154195011337
[120.18531977],163.35238095238094
[120.18531977],163.85160997732427
[120.18531977],164.3740589569161
[120.18531977],164.85006802721088
[120.18531977],165.34929705215418
[120.18531977],165.84852607709752
[120.18531977],166.34775510204082
[120.18531977],166.84698412698413
[120.18531977],167.3346031746032
[120.18531977],167.82222222222222
[120.18531977],168.34467120181407
[120.18531977],168.85551020408164
[120.18531977],169.35473922902494
[120.18531977],169.85396825396825
[120.18531977],170.35319727891155
[120.18531977],170.84081632653061
[120.18531977],171.34004535147392
[120.18531977],171.82766439909298
[120.18531977],172.32689342403629
[120.18531977],172.84934240362813
[120.18531977],173.34857142857143
[120.18531977],173.83619047619047
[120.18531977],174.34702947845804
[120.18531977],174.8578684807256
[120.18531977],175.35709750566895
[120.18531977],175.84471655328798
[120.18531977],176.3091156462585
[120.18531977],176.81995464852608
[120.18531977],177.33079365079365
[120.18531977],177.84163265306123
[120.18531977],178.34086167800453
[120.18531977],178.84009070294783
[120.18531977],179.33931972789117
[120.18531977],179.8269387755102
[120.18531977],180.33777777777777
[120.18531977],180.83700680272108
[120.18531977],181.3362358276644
[120.18531977],181.8354648526077
[120.18531977],182.32308390022675
[120.18531977],182.83392290249432
[120.18531977],183.33315192743765
[120.18531977],183.84399092970523
[120.18531977],184.34321995464853
[120.18531977],184.8540589569161
[120.18531977],185.3532879818594
[120.18531977],185.8525170068027
[120.18531977],186.35174603174602
[120.18531977],186.86258503401362
[120.18531977],187.36181405895692
[120.18531977],187.86104308390023
[120.18531977],188.34866213151926
[120.18531977],188.88272108843537
[120.18531977],189.4167800453515
[120.18531977],189.9160090702948
[120.18531977],190.36879818594105
[120.18531977],190.86802721088435
[120.18531977],191.36725623582765
[120.18531977],191.85487528344672
[120.18531977],192.35410430839002
[120.18531977],192.8649433106576
[120.18531977],193.3641723356009
[120.18531977],193.86340136054423
[120.18531977],194.3742403628118
[120.18531977],194.86185941043084
[120.18531977],195.36108843537414
[120.18531977],195.87192743764172
[120.18531977],196.35954648526078
[120.18531977],196.83555555555554
[120.18531977],197.34639455782312
[120.18531977],197.84562358276645
[120.18531977],198.34485260770975
[120.18531977],198.84408163265306
[120.18531977],199.34331065759636
[120.18531977],199.8425396825397
[120.18531977],200.33015873015873
[120.18531977],200.8409977324263
[120.18531977],201.35183673469388
[120.18531977],201.86267573696145
[120.18531977],202.36190476190475
[120.18531977],202.84952380952382
[120.18531977],203.32553287981858
[120.18531977],203.8247619047619
[120.18531977],204.3356009070295
[120.18531977],204.8580498866213
[120.18531977],205.35727891156463
[120.18531977],205.85650793650794
[120.18531977],206.33251700680273
[120.18531977],206.82013605442177
[120.18531977],207.33097505668934
[120.18531977],207.8418140589569
[120.18531977],208.36426303854876
[120.18531977],208.86349206349206
[120.18531977],209.36272108843536
[120.18531977],209.83873015873016
[120.18531977],210.34956916099773
[120.18531977],210.8604081632653
[120.18531977],211.3596371882086
[120.18531977],211.84725623582767
[120.18531977],212.34648526077098
[120.18531977],212.84571428571428
[120.18531977],213.33333333333334
[120.18531977],213.84417233560092
[120.18531977],214.3550113378685
[120.18531977],214.8542403628118
[120.18531977],215.34185941043083
[120.18531977],215.8526984126984
[120.18531977],216.35192743764173
[120.18531977],216.85115646258504
[120.18531977],217.35038548752834
[120.18531977],217.84961451247165
[120.18531977],218.34884353741498
[120.18531977],218.836462585034
[120.18531977],219.3473015873016
[120.18531977],219.8465306122449
[120.18531977],220.35736961451246
[120.18531977],220.85659863945577
[120.18531977],221.3558276643991
[120.18531977],221.84344671201814
[120.18531977],222.34267573696144
[120.18531977],222.81868480725623
[120.18531977],223.3295238095238
[120.18531977],223.84036281179138
[120.18531977],224.31637188208617
[120.18531977],224.7807709750567
[120.18531977],225.3496598639456
[120.18531977],225.83727891156462
[120.18531977],226.33650793650793
[120.18531977],226.85895691609977
[120.18531977],227.4162358276644
[120.18531977],227.9851247165533
[120.18531977],228.3914739229025
[120.18531977],228.87909297052155
[120.18531977],229.37832199546486
[120.18531977],229.87755102040816
[120.18531977],230.43482993197279
[120.18531977],231.00371882086168
[120.18531977],231.5609977324263
[120.18531977],232.0950566893424
[120.18531977],232.59428571428572
[120.18531977],233.0702947845805
[120.18531977],233.54630385487528
[120.18531977],234.02231292517007
[120.18531977],234.4518820861678
[120.18531977],234.88145124716553
[120.18531977],235.31102040816327
[120.18531977],235.84507936507936
[120.18531977],236.37913832199547
[120.18531977],236.91319727891155
[120.18531977],237.36598639455784
[120.18531977],237.86521541950114
[120.18531977],238.36444444444444
[120.18531977],238.86367346938775
