Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
9.138820738819879,9.184224032540373,18.309220867512195,19.668868397509417,21.351847436818307,21.07046253788832,19.85441498450342
15.317256255904747,14.938520924757093,18.29937193271607,18.160666083891375,18.569490494758238,21.06227166322787,20.28975368903558
18.618190811022526,15.8815856900766,20.545592919271304,17.73603363250049,18.99393377837873,20.700150673889652,20.153935290310745
21.075408681319033,13.6980353865084,16.784180621126247,17.164841619304987,16.923580009811413,19.1784156122014,20.743872486494134
19.88189711127284,14.02086244386118,16.91086681796181,15.309055753820104,17.252857068689746,19.34228995168213,21.842897308350725
12.548258943678515,12.934211251245877,15.133684482901508,17.49291740588024,19.457640858266966,20.726914661408497,20.179147503182712
13.199544643218408,11.879912864266458,16.63553080820854,17.9210286216049,19.677044399642213,19.49010279548209,24.700821043207142
11.872314881852361,10.323441653034394,19.763482738085234,16.61539313714433,18.872977602553767,19.265106546047146,35.3420910204251
9.761167170434417,7.692296229646335,21.2079321532233,16.09535290979362,19.769761603330544,20.97419736725832,33.45514143826324
9.50467466421856,7.732865147859874,21.80213210784662,14.432068047601797,16.998096570149052,19.124713224916,34.55678883150224
9.429157856963862,8.91530594133651,20.63268642285791,16.0448480132155,16.711202260545363,19.55140890409736,30.637084021950105
9.17889081383749,8.892577711309485,21.6049899845863,16.13431472646065,16.493028174062534,20.03819933679283,32.713565884445856
9.293139602751568,18.650469341384362,23.864709598417548,17.727854548587047,20.46735466720174,19.18469479995243,33.935541001157645
11.331107278626401,15.029479317639854,20.489569418173417,16.243331338799262,21.04634398181105,20.113528520332544,34.87712036201153
13.856203572822826,14.01510101802084,21.165532118931313,22.09598003368598,19.226341992023585,19.773270183110473,34.34908056066778
11.613552653634391,14.233960614968181,16.644116886770483,17.853918564563408,17.558451985665673,19.40370446584492,33.89340160591418
9.78778628507433,11.701752479799115,16.35018745579635,15.009851331245141,15.292577199407814,17.82706256621557,30.280754687508548
16.953547870828686,18.24798249979801,23.686834513883706,19.624923674921884,18.317044765351746,19.29793965786127,33.1310637030955
16.76111578559255,16.626319397496097,22.543201960565806,17.5562641536426,15.981714062671813,19.052970947388204,33.86580297045313
