Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
11.00406501617023,16.93932575497006,18.22319197807099,20.99261132844303,21.640303358744905,19.634816331495593,17.37112564379184
11.647992025151485,18.41027236505894,15.136737360347631,27.079324579768723,25.03839070896287,21.011351414532797,14.579896323511432
9.66249704901135,15.953586663877662,16.33180508229467,30.484041218049253,24.362475429372257,15.88376583332987,14.47424223219012
10.67698891643655,20.224694420069646,22.043554730471016,28.617972797995748,18.8528708431777,14.975998873181085,14.696461088859158
10.112121577785452,12.715738202518208,13.813104683648133,27.64625450072419,19.834257806786596,17.60489781905171,14.67054066288363
11.384704976883642,9.49083181372675,11.047332993776621,26.869167212226788,25.69640736076455,23.197630146571075,15.466998056922144
9.89223958095839,10.524057476960689,16.07365213268756,26.64887213308146,23.630830375669774,22.380204618544056,14.720302280646688
10.008671823488857,11.976836409652455,16.15784457227226,27.40521251329213,23.940862838401472,20.490739362772437,14.49305665599922
10.651153091393905,16.520283920739494,17.341582939051772,27.630872209284107,24.77958504228699,16.24015261154359,14.428538052522342
11.394250789688465,20.40237496415048,17.720911309876595,27.776458068538314,21.698215090253147,14.561021973005095,14.665869658323263
11.263203029512937,14.555135067297313,13.104297334665755,26.989738956961986,21.7738993941128,16.72397343635269,14.80667772860839
12.099536319874272,11.14362442223511,13.231586788389405,25.600125284538706,23.879046056540336,22.294600998233296,15.465211218285207
11.947072501044957,12.606430079576906,15.636847792805384,25.841800767612593,23.710652828941033,23.695739491654255,15.621601735679189
10.988688723320701,14.836061699168793,16.75398300481789,26.153693759726735,23.372777254998184,21.698107566551965,15.090529276111328
9.867879270569638,15.429979315768897,17.177154238896836,27.606286671270286,24.297559129769514,17.135494606368557,15.164938878317356
13.74326637589711,18.58229252144185,18.016807254632603,25.944048985791394,21.99331402578973,15.867355845332447,15.173863637776797
9.436579035779141,15.407730418027858,14.829266981809296,26.700875259201187,20.03826905603475,16.700913199257187,15.088059684760095
9.348299102489092,10.69750503417226,11.265370179114052,26.76149941658409,24.451969809099527,22.224229908831006,16.00053007028565
12.15843447073817,11.241429804119013,15.402123362835107,25.3679598803564,23.29108155307856,20.776277812825494,15.251374308344516
12.256507671833962,13.555150777852685,15.403067726428064,26.41084924149867,22.749095931336154,19.370134207890665,15.499446412217182
8.97628154443668,13.020045065957754,16.819974106439663,26.686520557856525,21.601356110458987,13.779301098083645,15.394146661913764
10.70022748183583,17.412830577651178,16.740429507649264,19.612586660913774,17.836942116684504,16.444642213418057,20.10308806080366
10.757898201068164,13.918607538288084,19.243491117634434,15.945334898546754,15.629230228597947,17.773107477318444,31.304606212355132
10.880856291507193,24.404847120982268,25.62367415672495,23.722596902686146,22.96990844468384,20.60914417650017,30.690808960003455
15.051967300416598,16.670830818976427,21.183833419011066,24.83842188965426,24.3634001792301,22.428417108469805,30.819210339438257
16.26189388267854,10.960278973480165,22.836875101937427,25.21109654231308,23.58045026887157,19.830987392467424,29.794103021610862
16.86949792493453,9.814938629324022,18.069472565810955,19.828387893684848,18.71677486795439,16.152068530468462,25.15004065006514
16.277327654169724,13.516867602756879,22.30853065533096,22.36636108402438,19.614947538927442,19.735314819364124,29.39753712009273
14.241868769505384,8.591131851264155,14.447782708417673,20.126445987669456,15.555505559441514,16.206682950922858,20.427458598917884
15.312676482095153,8.395073600825885,12.89268226486166,20.72364790984111,15.578663832621212,13.573447860190498,17.82261346929049
14.776826762321774,12.887099010904855,15.521173149741355,19.64551013765831,18.111837527639523,18.79892033269774,26.033447267028667
15.848233574865791,16.174575603802325,21.05710085736232,20.259716072531553,19.998278032299474,19.125109100183526,29.99698565780688
17.105221104831546,13.88259339907116,18.48701753812368,18.878149573626356,18.32976776559819,17.23449218128101,27.884296838803223
14.83626194214218,12.090231880952864,21.37545344780747,22.249843950958972,23.897817579789475,19.55366564939699,24.81146271187849
14.59201325540087,9.565092346917684,14.146107475359871,18.685605392766885,21.044793231300844,16.43150398633346,17.88582446004211
13.897502961666929,10.956968541538306,16.46993286998905,15.897003965157122,18.45864490914016,17.147991097116154,26.212031613375814
14.120606330034228,12.616287552916782,19.699523523416353,21.58672779044839,19.12585795718445,16.91016763080489,30.651526053705602
16.363699542695084,12.44906876840089,25.626464509441877,25.686618701583942,21.226214375476605,17.819274067734835,28.76534919011881
17.759948012988538,13.753916652000987,19.824757400450128,23.81500301046257,19.715009386327793,17.516241474717063,29.979768220480114
12.728034030461554,13.10457176891908,18.143826467062393,22.274265769664055,20.8168012549657,17.726043621738373,26.83331836333507
14.91801187050836,12.671164565858872,18.84583268322945,20.38826315397448,18.690945891342004,18.540678641896452,26.448183898434284
15.220497896825611,16.37381157314873,20.226849259867926,19.6346266574981,21.198838583426134,18.621182602555436,28.549628442690768
12.76924230957038,14.802398363006182,16.621665566513382,19.32561400023428,18.03166970066128,17.185867919486014,30.268435737316125
13.897936472532244,21.22033890585166,24.52151188037919,23.915293620170736,23.982326195492764,19.694745567586192,30.05761115900129
15.5411285607216,13.052115328944025,20.153123117426208,19.14686758767708,17.792677482772227,17.07524539156913,24.765426564061844
17.24853590343867,13.688135984040963,21.504182842390108,20.022378193717515,19.783998305155404,20.10007003750964,24.61429758289114
14.390532734644792,6.545912082744248,12.852606141320644,16.905141234892593,16.381754782541723,16.97948883984371,21.86722693981166
13.599657748382766,9.572896692210884,15.737835875505285,15.269895670450003,17.26063696454344,19.35935257498415,26.752851429685833
18.721543446229056,10.758509920078168,19.850207175088556,25.044894900006785,21.445468641119444,22.87390859685272,31.97691318279861
17.25220598877866,7.240803479374374,19.560648765432575,27.230406211138835,26.564897465195187,27.111771919387984,31.556715185976625
16.20914220371728,10.667893050945771,20.24403668973615,22.35576623525129,25.12088062481021,22.12585046558181,31.134465156562168
13.81514472796095,10.852229023335763,22.909934752789702,23.65116105560688,26.564902557585704,23.589779304786404,34.74994582146882
12.298647565911335,11.013211416851806,18.993795773707326,19.92060676854567,21.06771198189958,21.18314061064859,26.47725224560199
13.545212207945173,10.74764991927186,13.68292151024989,19.126182196766344,16.411535843023685,16.822046894160398,21.52292307088999
