Band_0,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6
20.42951102373527,10.920092080270233,16.947397252846844,18.624049396869555,15.728072414708485,18.750510729711618,37.028120758903704
18.83864837044175,16.050124185656664,21.86830385338142,19.343701599938395,20.480234379559988,19.685000204612088,35.44221345587151
16.668789744572106,12.273498532125176,18.698388605954904,17.870550894553407,21.213936449955575,17.660035457958035,36.55789233715243
17.726440946756703,11.36280621166199,18.602109925655327,20.025714245357758,21.891056777464506,17.457095683421908,37.07506020947956
17.20918308823283,13.631333199332218,15.763225049549154,16.7043010130046,18.47812774886589,17.360323584614367,38.37422358913218
18.204811213001577,15.938993697188,21.14379226859003,21.087005078262916,20.341342382880068,21.71672476446191,40.090373691629786
18.344450626739043,11.754022368859644,21.118104561955676,19.276110024719195,17.830689315415587,19.384788734336542,37.66537642516934
21.595550215362522,12.03466840669434,18.921742495472447,24.796069541889928,18.758451762966665,20.131461050433582,36.13119504373036
21.277713555011257,12.391458976908762,17.607545178872712,20.920990337240394,17.078682871181453,18.52766181435269,36.084028135722264
20.040483372629982,10.000309886945844,18.74133451470714,16.294451736161133,20.163112826443843,17.94901738869672,36.22332271273557
15.038975042786358,16.097098732959516,20.212423340593748,21.267477345067917,20.07175995891963,19.469238032675992,36.55020988133785
9.584554426059436,18.562980688932274,22.24034252025103,18.91283551809721,17.34379527012146,16.868986018258447,38.428343447403336
15.6112782422316,12.65958320133666,15.41260719604708,17.366057346656678,14.911300016173199,16.507373468353638,37.622338237889224
16.290344560608048,11.182188502073803,11.166495538615697,14.645995305363511,16.31357748791688,16.101949341029442,32.16974975860575
19.906056890982484,11.918778315016816,14.095069040608038,17.562590764966377,19.592176646441654,18.548850954108946,33.220145493473005
15.913237676930683,15.719219210016101,19.812410228719575,21.27203713553385,21.570431591497993,19.34380062968862,38.389959872595696
15.091665041302637,13.632536788644382,18.92523315383397,19.72775027332785,18.837871351344702,17.257480656080737,35.030700445591506
18.872705186797926,12.615475450921558,16.635724497417474,20.21773266862085,24.849631107563933,16.288951393320566,35.708794734433496
17.756218181252173,10.6759158316684,17.93562287977654,20.47459759739703,18.73853542243073,17.471873453190156,37.33674758684511
18.64228023633434,10.586986654544827,16.06048747665893,20.37095938360524,20.251338520191787,16.926609150499118,32.88182487112894
17.534632493457433,11.924894792134387,16.38655805241875,17.450741036675126,19.352107808852434,18.496744755770504,36.28778387739535
15.383839141550133,11.999624992823447,18.151094009338824,18.262963673212962,15.33645306462366,16.402903412067293,34.47547384644982
20.318708658844113,11.505793972501762,15.13607575129639,19.37860726590659,17.567910651898657,18.391365034128167,36.147143335994116
17.886832787736676,10.364442213375357,15.328871069025078,18.60219773050135,22.676517460504165,16.221437214366784,35.68358259556307
17.924344845269744,13.017758919317986,16.596792600194398,19.3105907534103,19.25612379192278,20.330039784231275,35.98024555441156
17.29936372500306,17.821593463277033,18.534585715505436,19.96712285212815,21.164419601826882,19.62485861710817,37.24655683935426
14.467174997261735,11.640525558761562,18.299068048166372,17.355667154995952,16.657178218566028,16.644687053577126,35.27963804824807
16.400209021071557,15.511263593511249,17.893947537835615,21.342102027141618,17.223363104396206,17.999252291188945,36.86258030427522
19.41006329223892,12.714836252480778,16.053245985740762,17.93206171898949,14.870199326321854,17.393920482520226,35.52594390115363
19.638225215227713,11.533992729456514,12.845111131287455,15.049827408891632,15.372395114777268,17.702130131166214,34.50107453700477
18.54599254610039,10.874342380250852,14.490864441984392,17.032380095928545,16.612673373963034,17.030340729209414,34.10011274147809
16.895520556948213,10.184699601765319,15.442441920086319,18.633426495013815,19.063217413463573,17.679031989837828,36.29830084834146
19.35409771663408,11.749678819825075,14.779673171315931,15.360563422031184,17.28474737768556,18.092898972013103,36.4440286236943
16.19607070437511,13.842717248151217,17.10783041949472,16.30735074823155,17.492919809132093,19.649629525421236,34.4101673886342
16.507263289166403,10.82278902115081,14.221187672579337,15.242548425457825,15.692816218544401,17.271778067799048,35.16749331182176
16.60710598570779,14.88672367473752,16.423904218398903,16.09226961985952,18.935448375177522,20.76523638983999,37.9332965050194
16.431824488598977,10.979283883350398,15.180297626682659,13.751787409225802,16.222199352746987,16.571058054265116,36.95485103053306
16.67195295971812,13.945500807398515,17.208938825287607,17.194269977263346,20.387631125486735,22.12142458688119,36.875384408715725
19.357040258332557,12.742437129919994,16.964378963008112,14.952192603246479,19.033719593448243,19.8359005057439,35.432098363795966
19.00805531752034,12.287819863024065,16.88920313843224,17.605405186161757,17.444277136863153,20.27288996204218,35.05146647801608
18.489408270349692,11.598975103256471,14.846080966704726,14.836424891470923,17.549473069573406,18.548067325475284,34.75524704528277
19.63567063034047,11.786371226420187,14.413418594165718,16.08142328226763,15.564873686763296,17.710610203981187,37.375334191975305
14.520234278186656,12.397327610834276,17.082739968338597,16.572492148881768,16.08098821813705,18.130377772262914,38.301459859872516
17.257774236178133,11.97510513041963,16.689352769204877,15.575848979294278,18.197072581021104,19.858597161137556,36.46891278942846
17.132419878892748,12.058327605580715,16.62584928393373,16.65569286364665,17.233474531892682,20.473061160510877,33.55095954683151
17.975363365234077,13.571353785565293,17.66423279600715,18.31986936753621,18.01090806242176,20.146338049302024,35.37361205542307
17.441781136959523,11.395860772919178,16.01449374021093,17.26361092313097,14.574554362457391,16.729247375042934,35.35963530927357
17.07734426408597,12.632498174408365,18.076973771411154,21.231129402578873,19.417949269763874,21.662823295549405,35.92737724258498
19.544088733842226,12.834833186963351,15.263471107741523,16.07939163780759,17.44462239622264,19.55521353952166,37.625470909357745
20.147127133803053,12.101792651611971,15.106184976390848,15.55996257793806,17.250008184880205,22.481377859904843,32.20978309183791
20.052113432104676,10.51526308725664,13.890652981978487,14.262057923814497,17.56705804041604,18.124286211651736,33.20192345503285
18.64729081559407,10.908815080581148,13.714335610522728,15.597827863747778,18.293898314435186,15.490238072109038,34.57502062283128
15.773698250734492,11.966110854902555,15.887296554182441,15.612638496994292,16.303358994833143,20.682506123080444,35.56421226664368
19.65665836015914,11.604698829978435,14.734421274486705,15.120358363852112,16.396413303654995,21.518609500640085,36.38606305038954
21.03493638947859,13.963625927652766,17.22943047854808,15.604875617374875,17.304932813833123,20.163525536653832,35.550907965276444
23.92015386268311,16.879301388896668,15.963535234443963,16.466790147936436,19.59721014030218,19.266172506015305,36.20464572084592
