Second,Count
0,459
1,953
2,1326
3,1614
4,1513
5,1461
6,1562
7,1587
8,1794
9,2032
10,2600
11,3095
12,3928
13,4633
14,5766
15,6698
16,7490
17,7967
18,7763
19,8094
20,8311
21,8216
22,8384
23,8237
24,8131
25,8174
26,8172
27,7856
28,7461
29,7501
30,7452
31,7467
32,7684
33,7479
34,7031
35,8634
36,8797
37,8644
38,8215
39,7665
40,6992
41,6299
42,6425
43,7093
44,7771
45,8412
46,9128
47,9976
48,10708
49,11449
50,11846
51,11878
52,11934
53,11718
54,11198
55,10193
56,10370
57,10412
58,9527
59,9025
60,8652
61,8173
62,7713
63,7409
64,6982
65,6376
66,5906
67,5472
68,5275
69,5113
70,4887
71,4858
72,4619
73,4554
74,4583
75,4526
76,4545
77,4520
78,4423
79,4452
80,4406
81,4243
82,4096
83,4135
84,4007
85,3997
86,3751
87,3803
88,3760
89,3752
90,3508
91,3384
92,3560
93,3305
94,3365
95,3461
96,3730
97,4409
98,4907
99,4036
100,3924
101,4152
102,4321
103,4470
104,5084
105,4880
106,4630
107,4570
108,4965
109,5545
110,6110
111,6232
112,5934
113,6225
114,6136
115,5599
116,5718
117,5565
118,5512
119,4673
120,4448
121,4274
122,4134
123,3941
124,3789
125,3651
126,3474
127,3313
128,3141
129,3011
130,2907
131,2727
132,2653
133,2478
134,2418
135,2253
136,2307
137,2227
138,2162
139,2327
140,2246
141,2215
142,2031
143,1947
144,1914
145,1860
146,1973
147,1933
148,2130
149,2254
150,2254
151,2537
152,2683
153,2711
154,2764
155,2832
156,2900
157,2896
158,2888
159,2926
160,3006
161,3104
162,3039
163,3079
164,2857
165,2798
166,2661
167,2576
168,2606
169,2490
170,2783
171,3074
172,3566
173,4132
174,4962
175,5649
176,6261
177,6753
178,6973
179,7043
180,7059
181,6889
182,6457
183,6340
184,6135
185,5915
186,6010
187,5716
188,5468
189,5308
190,5011
191,4718
192,4272
193,3768
194,3543
195,3170
196,2875
197,2196
198,1047
199,64
