Second,Count
0,355
1,670
2,792
3,811
4,876
5,1037
6,1384
7,1790
8,1784
9,1606
10,1483
11,1698
12,1986
13,2334
14,2972
15,4054
16,5272
17,6902
18,8260
19,9406
20,10121
21,9730
22,9319
23,9417
24,9894
25,10003
26,9337
27,9617
28,9079
29,8472
30,7879
31,8043
32,8312
33,7121
34,7939
35,8406
36,8813
37,8518
38,9028
39,8877
40,8706
41,7559
42,6876
43,7129
44,7425
45,7285
46,5919
47,6824
48,6287
49,4968
50,6618
51,6985
52,7851
53,8260
54,9571
55,12522
56,9738
57,8735
58,10557
59,10623
60,12529
61,11982
62,11994
63,11430
64,10241
65,10101
66,9856
67,9535
68,9206
69,8542
70,8709
71,8459
72,8078
73,8120
74,7525
75,7420
76,7549
77,6850
78,7118
79,6931
80,6653
81,6299
82,5902
83,5548
84,5219
85,5030
86,4636
87,3718
88,4720
89,5090
90,4862
91,4824
92,4835
93,4622
94,4588
95,4461
96,3966
97,2745
98,3672
99,4337
100,6338
101,8074
102,7814
103,4785
104,4531
105,5226
106,9107
107,7213
108,6187
109,5061
110,5607
111,6768
112,7484
113,5979
114,3951
115,4797
116,3864
117,3577
118,3893
119,4407
120,4040
121,3801
122,3637
123,3340
124,3279
125,3311
126,2847
127,2337
128,3310
129,3114
130,3017
131,3135
132,3254
133,2338
134,2407
135,2303
136,2232
137,2054
138,1991
139,2054
140,2148
141,1957
142,1856
143,1869
144,1803
145,1689
146,1605
147,1487
148,1591
149,1615
150,1812
151,1981
152,2043
153,2087
154,2092
155,2155
156,2172
157,2173
158,2150
159,1813
160,1845
161,2344
162,2200
163,2186
164,2200
165,2129
166,1900
167,1968
168,2624
169,2722
170,2395
171,2605
172,3842
173,3922
174,4280
175,4504
176,4708
177,4312
178,4167
179,3502
180,3949
181,4419
182,5005
183,3814
184,3098
185,2411
186,2492
187,2771
188,2637
189,1776
190,2106
191,2231
192,2627
193,2498
194,2342
195,2283
196,2021
197,1779
198,1504
199,1385
200,1257
201,1056
202,840
203,509
204,348
205,128
206,36
207,7
208,8
209,3
210,4
211,1
212,1
