Second,Count
0,18969
1,38035
2,33115
3,29656
4,26254
5,28329
6,31483
7,34634
8,39650
9,45685
10,51262
11,55576
12,64587
13,76650
14,85615
15,86844
16,83376
17,82799
18,82735
19,84622
20,90034
21,92447
22,103714
23,110771
24,119863
25,129565
26,141278
27,159703
28,178032
29,172462
30,161958
31,159946
32,162844
33,165684
34,171571
35,160549
36,166252
37,178471
38,167334
39,163649
40,157785
41,164927
42,159104
43,157782
44,142597
45,135854
46,141500
47,143603
48,138392
49,152372
50,170118
51,179754
52,176970
53,183042
54,178213
55,171891
56,169295
57,164963
58,175542
59,178373
60,174157
61,176517
62,190495
63,193141
64,192985
65,181298
66,165162
67,158753
68,166093
69,157516
70,162349
71,170996
72,167498
73,148797
74,129505
75,129302
76,122011
77,121000
78,121327
79,124033
80,132692
81,140791
82,118402
83,97509
84,108009
85,122627
86,123804
87,122773
88,126816
89,135656
90,140316
91,123051
92,100893
93,108020
94,137133
95,125540
96,115177
97,117084
98,124618
99,122184
100,117137
101,121167
102,118477
103,103366
104,87745
105,90107
106,105514
107,98285
108,82937
109,82068
110,91163
111,85332
112,66162
113,51458
114,59083
115,67748
116,66715
117,52366
118,46490
119,39245
120,45424
121,41091
122,44957
123,52936
124,54415
125,51665
126,49699
127,49925
128,51980
129,57083
130,53960
131,48968
132,57839
133,58299
134,51197
135,49389
136,56958
137,56327
138,50109
139,49919
140,62099
141,58600
142,54519
143,54050
144,58492
145,65501
146,65107
147,55243
148,57595
149,49220
150,50451
151,53206
152,67671
153,65871
154,72397
155,71972
156,69980
157,80029
158,73789
159,70289
160,83788
161,83902
162,75065
163,76397
164,74820
165,67929
166,69514
167,66054
168,69417
169,65272
170,60257
171,52994
172,45440
173,38775
174,42776
175,36759
176,25107
177,19004
178,16085
179,16376
180,17228
181,22596
182,12773
