Second,Count
0,1395
1,2568
2,2183
3,2346
4,2293
5,2441
6,2646
7,2879
8,3106
9,3612
10,4234
11,4830
12,5426
13,5546
14,5415
15,5611
16,5810
17,6349
18,6925
19,7421
20,7525
21,6963
22,8381
23,9431
24,9977
25,9429
26,9406
27,9014
28,9787
29,10652
30,11212
31,11440
32,11019
33,8897
34,7469
35,7629
36,7653
37,7820
38,7931
39,7170
40,7146
41,7052
42,7480
43,8033
44,8611
45,8441
46,8321
47,8545
48,7699
49,7525
50,7438
51,7554
52,7248
53,6648
54,6782
55,7020
56,7365
57,7197
58,7346
59,7962
60,7608
61,7800
62,7721
63,7060
64,7057
65,6926
66,5985
67,5643
68,6355
69,6172
70,5921
71,6668
72,6706
73,6268
74,5890
75,5563
76,5215
77,4875
78,4936
79,4840
80,4487
81,4154
82,4470
83,4647
84,4706
85,4533
86,4111
87,3382
88,3603
89,3878
90,3893
91,3720
92,3512
93,3341
94,3440
95,3387
96,3184
97,2713
98,2942
99,3041
100,3051
101,3044
102,3370
103,3245
104,3577
105,3827
106,4343
107,4750
108,5110
109,5208
110,5311
111,5133
112,4457
113,4400
114,4821
115,5174
116,5501
117,5422
118,5101
119,4710
120,4446
121,4366
122,4753
123,4435
124,4911
125,5201
126,5266
127,5131
128,5352
129,5603
130,5739
131,5836
132,5928
133,5854
134,5974
135,5721
136,5344
137,5361
138,5011
139,4609
140,4371
141,4117
142,4559
143,4421
144,4470
145,4301
146,4059
147,3701
148,3987
149,3929
150,3616
151,3550
152,3404
153,3251
154,3578
155,3426
156,3503
157,3263
158,3219
159,3191
160,3078
161,2976
162,2938
163,2942
164,3014
165,2784
166,2611
167,2417
168,2445
169,2668
170,2660
171,2778
172,2596
173,2044
174,2114
175,2001
176,1983
177,1785
178,1883
179,2000
180,1919
181,1767
182,1792
183,1860
184,1935
185,2123
186,1978
187,1808
188,1810
189,1862
190,1823
191,1740
192,1798
193,2088
194,1952
195,1705
196,1790
197,1923
198,2037
199,1848
200,1920
201,2130
202,1989
203,2033
204,1889
205,1738
206,1746
207,1599
208,1180
209,871
210,844
211,784
212,811
213,745
214,674
215,604
216,624
217,640
218,504
219,469
220,379
221,400
222,331
223,272
224,268
225,293
226,242
227,249
228,226
229,206
230,224
231,241
232,210
233,229
234,204
235,161
236,162
237,177
238,140
239,141
240,124
241,67
242,36
243,17
244,9
245,2
246,2
